@relation jAudio
@ATTRIBUTE "Spectral Flux0" NUMERIC
@ATTRIBUTE "Root Mean Square0" NUMERIC
@ATTRIBUTE "Fraction Of Low Energy Windows0" NUMERIC
@ATTRIBUTE "Zero Crossings0" NUMERIC
@ATTRIBUTE "Beat Sum0" NUMERIC
@ATTRIBUTE "Strength Of Strongest Beat0" NUMERIC
@ATTRIBUTE "MFCC0" NUMERIC
@ATTRIBUTE "MFCC1" NUMERIC
@ATTRIBUTE "MFCC2" NUMERIC
@ATTRIBUTE "MFCC3" NUMERIC
@ATTRIBUTE "MFCC4" NUMERIC
@ATTRIBUTE "MFCC5" NUMERIC
@ATTRIBUTE "MFCC6" NUMERIC
@ATTRIBUTE "MFCC7" NUMERIC
@ATTRIBUTE "MFCC8" NUMERIC
@ATTRIBUTE "MFCC9" NUMERIC
@ATTRIBUTE "MFCC10" NUMERIC
@ATTRIBUTE "MFCC11" NUMERIC
@ATTRIBUTE "MFCC12" NUMERIC
@ATTRIBUTE "LPC0" NUMERIC
@ATTRIBUTE "LPC1" NUMERIC
@ATTRIBUTE "LPC2" NUMERIC
@ATTRIBUTE "LPC3" NUMERIC
@ATTRIBUTE "LPC4" NUMERIC
@ATTRIBUTE "LPC5" NUMERIC
@ATTRIBUTE "LPC6" NUMERIC
@ATTRIBUTE "LPC7" NUMERIC
@ATTRIBUTE "LPC8" NUMERIC
@ATTRIBUTE "LPC9" NUMERIC

@DATA
2.763021883E-5,6.64838704E-1,6.2E-1,4.4921875E-2,4.879796355E3,9.37022351E-3,-7.972378406E1,8.223352884E0,1.471721511E0,2.818513556E0,-8.239860882E-1,-1.277415857E0,4.418090832E-1,1.707075948E-2,-2.391066289E0,2.287417948E0,-2.644071272E0,-1.963136686E0,-9.61009279E-1,-9.902357286E-1,3.827538394E-1,-6.315796899E-2,-7.903591018E-2,-6.331060481E-2,2.436700355E-2,-6.893508337E-2,-1.287866387E-1,-1.15520117E-1,0E0
2.742514773E-5,6.73339296E-1,6.1E-1,2.34375E-2,4.923695622E3,9.358957579E-3,-8.103714344E1,1.082876829E1,6.795253609E-1,4.252812059E0,5.332877755E-2,-3.887835484E-1,-1.085924436E0,2.023982563E-1,-1.586355648E0,1.413918666E0,-2.871085267E0,-2.393503307E0,2.127672132E-1,-9.937701085E-1,4.676737569E-1,7.560133122E-3,-8.703805499E-2,-4.420724688E-2,2.323520295E-2,2.252548113E-2,-3.68288507E-2,-5.787229957E-2,0E0
5.379585174E-5,6.330886321E-1,6E-1,9.765625E-3,4.959233814E3,9.361132794E-3,-9.244784396E1,1.200635196E1,7.77002339E-1,2.51483003E0,5.879519151E-1,-2.339417836E0,-1.406298789E0,-6.872289993E-1,-3.756440766E0,6.427522765E-1,-2.156140248E0,-6.213212982E-1,1.145561771E0,-9.954893412E-1,3.329386391E-1,1.249932144E-1,1.057190231E-1,3.736289978E-2,-2.162512558E-2,5.66976007E-2,2.629766884E-2,3.872691622E-2,0E0
7.633020443E-5,4.395185565E-1,5.9E-1,2.734375E-2,4.978800126E3,9.351534795E-3,-9.216712912E1,1.438908777E1,4.999853644E0,7.505181843E0,-2.166006061E0,-4.047346129E0,-1.729920318E0,-1.028470047E0,9.470685971E-1,1.221290943E0,-1.578181997E0,-2.30228341E0,-5.037452879E-1,-9.922724784E-1,3.800790196E-1,1.020203272E-1,7.106243664E-2,-2.655225114E-2,3.864910063E-2,1.220530354E-1,9.695004598E-2,7.987926804E-2,0E0
6.215132687E-5,3.567723992E-1,6E-1,3.90625E-2,4.990500847E3,9.336301463E-3,-9.110548652E1,1.610127871E1,6.166250384E-1,6.760626695E0,-1.037790425E0,-1.96767799E0,-2.13824231E0,-1.654933749E0,-4.893692062E-1,1.884569269E0,-3.975889532E0,-1.163257162E0,3.382979695E-1,-9.906241159E-1,6.205909616E-1,1.318347026E-1,1.265934722E-2,-9.406022274E-2,1.464846797E-1,1.687538576E-1,-1.806325734E-2,4.521953334E-2,0E0
9.557563155E-6,3.402698377E-1,6E-1,5.6640625E-2,5.000274117E3,9.319732818E-3,-8.594466545E1,7.97571721E0,3.194443511E0,3.536156203E0,-5.914900437E-1,-8.686767382E-1,-3.93228301E0,-1.207108087E0,-2.803521385E0,-2.371326672E0,3.294085574E-1,-2.606132051E-1,1.961738763E-1,-9.810688453E-1,2.503199408E-1,-6.552867146E-2,4.15903597E-1,-3.681371729E-1,1.912220975E-1,2.188651448E-1,4.452963337E-2,6.5209108E-3,0E0
2.091492241E-5,3.883182858E-1,6E-1,2.9296875E-2,4.993130732E3,9.315722146E-3,-8.420281675E1,1.162402397E1,1.107198675E0,7.9709763E0,2.232276168E0,-3.500880644E-1,-2.720341022E0,-4.275122096E0,-3.881248061E0,-1.698675965E0,6.690347554E-1,-8.914224095E-1,3.118241023E-1,-9.884437576E-1,5.858945896E-1,5.605728423E-2,1.141126095E-1,-2.503586577E-1,1.382717586E-1,1.692284457E-1,2.800825185E-2,4.996319718E-2,0E0
2.398191384E-5,3.926925854E-1,6.1E-1,5.859375E-2,4.97189426E3,9.307120015E-3,-8.579359232E1,1.141005201E1,7.767710967E-1,8.0372367E0,-9.614035878E-1,-2.10390825E0,-3.178602062E0,-9.565808897E-1,-2.788799675E0,-1.449814273E0,-2.005760884E0,-6.239933817E-1,1.387602646E0,-9.88292309E-1,5.530186474E-1,3.660761679E-2,1.427976802E-1,-2.164987903E-1,6.894933305E-2,2.71181293E-1,1.284903257E-1,-5.220411677E-2,0E0
6.927210802E-6,3.723110866E-1,6.1E-1,6.640625E-2,4.933407098E3,9.292259138E-3,-8.482031435E1,8.890417083E0,2.485623055E0,6.472275843E0,-2.767136342E0,-1.259507442E0,-1.704188459E0,-3.406472899E0,-2.385733558E0,-1.662369249E0,-3.481916281E0,-9.152449527E-1,2.500549708E0,-9.805547331E-1,3.820644638E-1,-8.256947022E-2,1.391886469E-1,-1.988874833E-1,-4.351940854E-2,3.071808399E-1,1.214998069E-1,8.172540252E-3,0E0
7.295887566E-6,3.780616818E-1,6.1E-1,4.296875E-2,4.896949207E3,9.270636704E-3,-8.539305537E1,8.20635918E0,5.803306277E0,4.226991272E0,-2.674876933E0,-2.496028812E0,-2.706916685E0,-1.697632734E0,5.58501123E-1,-1.84188793E0,-6.203831734E0,-9.382847122E-1,2.425449138E0,-9.758630848E-1,3.065314241E-1,-1.619800284E-1,1.603994485E-1,-1.049351315E-1,6.587458967E-2,2.583927132E-1,1.12222198E-1,-6.676761655E-2,0E0
1.504834837E-5,3.848490819E-1,6.1E-1,6.25E-2,4.864757932E3,9.258649419E-3,-8.333494747E1,6.807102513E0,6.058701898E0,4.644567735E0,-1.311026625E0,-3.129764168E0,-2.312663881E0,-1.102763793E0,8.24814255E-1,-1.399001903E0,-5.142291736E0,1.887054382E0,5.117808543E-1,-9.690413955E-1,3.871558284E-1,-2.550461328E-1,3.303197814E-2,-1.421441243E-1,1.325573268E-1,1.61456762E-1,-2.421476103E-2,-1.014456217E-1,0E0
1.184535177E-5,3.543566272E-1,6.2E-1,5.859375E-2,4.83507991E3,9.249926701E-3,-8.478719503E1,7.203496076E0,5.746377199E0,4.159316622E0,-9.422742686E-1,-4.048231469E0,-2.49133836E0,-1.443277186E0,-3.60734014E-1,1.253435227E0,-3.857922676E0,1.322087427E0,1.000938683E0,-9.651031632E-1,4.168483336E-1,-3.427377131E-1,-1.836940649E-2,-1.078230682E-1,1.187809704E-1,1.401607866E-1,-9.716610642E-2,-5.917466363E-2,0E0
1.236739302E-5,3.7556781E-1,6.2E-1,4.8828125E-2,4.807658275E3,9.239769598E-3,-8.312616238E1,5.082892047E0,2.547833131E0,2.482601441E0,-3.810027766E0,-4.079399233E0,-5.264451996E0,-3.472482012E0,-7.596192152E-1,3.168998441E-2,-4.166222558E0,1.15326201E0,1.118861468E0,-9.669790667E-1,4.300319191E-1,-2.882649753E-1,-2.140179463E-2,-1.00652231E-1,1.120090468E-1,2.049119239E-1,-1.214980798E-1,-2.516748959E-2,0E0
1.152386821E-5,3.286694237E-1,6.2E-1,8.59375E-2,4.778335249E3,9.246166822E-3,-8.26558043E1,7.269920163E0,2.697180063E0,1.380111893E0,-2.563657223E0,-3.320368044E0,-1.172358445E0,-3.948335559E0,-1.020630851E0,1.101882357E0,-8.976067898E-1,2.81014787E0,-1.617231324E0,-9.60448104E-1,4.280021457E-1,-3.130076826E-1,3.573701807E-2,-1.462894172E-1,9.530903171E-2,1.627910643E-1,-1.444986424E-1,4.006699834E-2,0E0
1.246655461E-5,3.430371959E-1,6.3E-1,6.8359375E-2,4.785547416E3,9.237533255E-3,-8.454070211E1,5.745448481E0,5.563469566E0,2.636149505E0,-3.829818223E0,-1.745951101E0,-2.23027132E0,-5.156821409E0,-2.21779754E0,2.081587123E0,-2.529842005E-1,2.654238532E0,-1.382636855E-1,-9.627806892E-1,4.075484455E-1,-3.430626875E-1,-6.747376767E-2,-5.957812569E-2,8.368457228E-2,1.465234904E-1,-9.215647109E-2,6.473676383E-3,0E0
4.977943308E-5,3.724180232E-1,6.3E-1,1.19140625E-1,4.805267038E3,9.220742838E-3,-6.217100282E1,-9.063747557E-1,3.830401841E-2,1.064900704E0,-2.520126178E0,-3.989117318E-1,-2.910399424E0,-1.80618929E0,-4.46486647E0,-2.426418496E0,-2.047046537E0,1.795264644E0,3.148935679E-1,-8.726708952E-1,1.939091908E-1,-2.415343323E-1,-4.845623357E-2,-1.47757334E-1,7.666961145E-2,-5.435772462E-3,1.0623477E-1,-9.606572951E-2,0E0
1.343187156E-4,5.498574134E-1,6.3E-1,6.640625E-2,4.838657493E3,9.211030712E-3,-7.495202478E1,9.948709668E0,8.626148918E0,3.484012385E0,-1.676561582E0,9.501355633E-1,1.485262912E-1,1.41334948E0,3.229840391E-1,-1.650323141E0,-3.982785218E0,1.33498092E0,-8.056500006E-1,-9.729259775E-1,1.871282602E-1,-8.711418812E-2,-5.633494532E-2,-1.536816897E-1,1.815051052E-1,1.519442323E-1,-3.31194098E-2,2.580989672E-2,0E0
1.65246943E-4,6.760793844E-1,6.3E-1,1.5625E-2,4.877524001E3,9.22214238E-3,-7.813943707E1,9.788587828E0,8.750654349E0,1.83900908E0,-1.554244847E-1,1.386066609E0,5.649043973E-1,8.733450851E-1,-1.01659705E0,1.950340453E-1,-1.894002483E0,1.314956636E0,3.653711804E-1,-9.868654882E-1,2.50930764E-1,-1.895456218E-1,-7.840890777E-2,4.977101968E-2,2.039993649E-1,2.313008822E-1,1.854031059E-2,-1.009335168E-1,0E0
9.77217119E-5,6.96455171E-1,6.3E-1,4.8828125E-2,4.912310597E3,9.233621313E-3,-8.051755459E1,6.849586798E0,5.331422811E0,7.453673135E-1,-4.113356713E0,2.526093561E-1,1.840799136E0,6.521109985E-1,-6.168671918E-1,2.201163809E0,-2.43923667E0,2.853575617E0,1.983761144E0,-9.902761508E-1,2.997778671E-1,-2.389023715E-1,-5.751274444E-2,1.232417161E-2,1.746949862E-1,1.838617688E-1,-4.684678711E-2,-1.027197952E-1,0E0
5.382494647E-5,7.401019459E-1,6.3E-1,2.1484375E-2,4.958073447E3,9.237148003E-3,-8.241678872E1,6.909146823E0,5.345848644E0,1.152330496E0,-1.648804638E0,4.004198141E-2,-2.912533339E-1,-2.933308741E-1,-3.724438157E-1,8.381062791E-1,-3.557142041E0,1.277741137E0,2.319203016E0,-9.939327666E-1,3.175957944E-1,-2.394321363E-1,-2.766789194E-2,-1.204341916E-2,2.638684045E-1,2.302144626E-1,-1.033205677E-1,-1.21599044E-1,0E0
3.065100138E-5,6.493467647E-1,6.3E-1,1.5625E-2,4.9930491E3,9.252337778E-3,-8.309808751E1,5.94679919E0,4.043364563E0,2.178694645E0,-1.826571604E0,-1.023003815E0,7.501547826E-1,-1.611643074E0,-2.365768385E0,-1.09673114E0,-4.436230407E0,6.222803324E-1,1.695680227E0,-9.924472826E-1,3.638357165E-1,-3.245341678E-1,1.177838796E-2,-4.579342919E-2,2.073948047E-1,2.17674748E-1,-1.357143235E-1,-6.780154997E-3,0E0
2.283281919E-5,6.377272601E-1,6.2E-1,2.34375E-2,5.026662913E3,9.25046674E-3,-8.352063828E1,6.789969835E0,5.356118188E0,1.172232855E0,-2.363584797E0,-4.639555251E-1,-2.443858541E0,-2.93386108E0,-1.570254426E0,-4.234728137E-1,-3.635498242E0,1.47493748E0,6.218314689E-2,-9.88910594E-1,2.864171188E-1,-2.588498383E-1,-7.252681067E-2,-6.88512977E-2,7.537110056E-2,1.67971308E-1,-8.630204833E-2,-5.48442595E-2,0E0
5.193010526E-5,6.400821272E-1,6.2E-1,3.3203125E-2,5.064737642E3,9.260500898E-3,-8.209036108E1,8.059880727E0,6.106668007E0,1.648708948E0,-3.225604914E0,-1.17478233E0,-3.77700275E-1,-4.130938033E0,-3.20575804E0,-9.138642162E-1,-4.076038022E0,2.515376979E0,9.372850833E-1,-9.888480023E-1,3.425848383E-1,-2.449464879E-1,-6.435888106E-2,-7.395183453E-2,6.087471309E-2,1.360206331E-1,-8.601891031E-2,6.474966738E-2,0E0
9.015269814E-5,5.720140348E-1,6.1E-1,4.6875E-2,5.102892193E3,9.242858757E-3,-8.173082413E1,8.12508027E0,6.423882129E0,6.70736939E-1,-3.524644723E0,-1.156414095E0,-4.454662396E0,-2.115840748E0,3.674514448E-1,-5.558301855E-1,-6.14247329E0,8.217186364E-1,1.243093223E0,-9.876304142E-1,3.917089991E-1,-4.056058667E-1,-2.064712997E-2,-5.502383109E-2,1.543212914E-1,2.232942338E-1,-2.22254553E-1,9.078604589E-2,0E0
9.606480117E-5,3.268470704E-1,6.1E-1,7.421875E-2,5.114870734E3,9.23388802E-3,-8.627015614E1,1.052574607E1,6.094479713E0,1.066329171E-1,-3.646806022E0,-2.98964206E0,-2.447277999E0,-2.015039373E0,1.552389435E0,-1.293308184E-1,-6.233488159E0,1.708836145E0,1.40488971E0,-9.644680376E-1,3.568463965E-1,-2.691758884E-1,4.416745702E-2,-6.905601412E-2,1.649891033E-1,2.418798644E-1,-1.076299624E-1,-3.37343818E-2,0E0
1.243031245E-5,3.594856482E-1,6.2E-1,6.8359375E-2,5.127299988E3,9.22303068E-3,-8.36512389E1,7.202093725E0,2.546704441E0,-1.482083198E0,-3.173893962E0,-3.478960216E0,-2.290978805E0,-2.944951383E0,-6.80315611E-1,-1.376618735E-1,-5.864794976E0,-7.34279217E-1,1.59917605E0,-9.618496019E-1,2.997598256E-1,-3.069459599E-1,1.468593445E-1,-1.4799469E-1,3.1140814E-1,2.54086022E-1,-1.595199934E-1,-4.229987021E-2,0E0
1.174143439E-5,3.212070379E-1,6.2E-1,6.640625E-2,5.127420705E3,9.217937855E-3,-8.243391861E1,7.549047428E0,3.642454567E0,1.021450166E0,-6.118785434E-1,-2.218615254E-1,4.592812904E-1,-3.049597288E0,-2.603329327E0,-4.28902041E-1,-2.549087475E0,8.317414495E-1,3.650956659E-3,-9.544616884E-1,2.293604039E-1,-2.826529361E-1,1.423167325E-1,-1.81731711E-1,2.113309103E-1,3.22121518E-1,-1.021807178E-1,-1.008353942E-1,0E0
5.595235827E-6,3.183584569E-1,6.2E-1,6.8359375E-2,5.114518194E3,9.209229241E-3,-8.506088569E1,7.964656291E0,6.021016666E0,7.431335988E-1,-3.689100573E0,-1.834192636E0,-6.543588056E-3,-1.036686262E0,-2.955442241E0,-1.343742444E0,-4.027988228E0,1.963264064E0,-2.079662444E-1,-9.622229396E-1,3.327152785E-1,-2.718625444E-1,6.746642788E-2,-1.11455033E-1,1.676796143E-1,3.013576388E-1,-1.369904864E-1,-8.182436796E-3,0E0
5.326589603E-6,3.091109101E-1,6.2E-1,6.4453125E-2,5.082751932E3,9.199579842E-3,-8.208363503E1,8.779501246E0,3.926954276E0,2.166879019E0,-2.93343764E0,-5.843314773E-1,-9.26005788E-1,-2.346617464E0,-2.248449563E0,-1.027265121E0,-2.690135088E0,1.382569815E0,-8.522367795E-2,-9.605810543E-1,3.744342328E-1,-2.647002849E-1,-2.263622311E-2,-1.105235816E-1,8.626832706E-2,2.449159948E-1,-1.024330667E-1,3.160570522E-2,0E0
4.721378391E-6,2.709392659E-1,6.2E-1,1.015625E-1,5.033547481E3,9.201940709E-3,-8.215311618E1,6.833904349E0,3.187573915E0,-1.075403763E-1,-3.855430325E0,-5.638687136E-1,-2.527658498E0,-4.045803605E0,-2.058336468E0,-9.671264369E-1,-3.223372521E0,1.860282721E0,1.518537198E0,-9.493039552E-1,3.900009057E-1,-3.469302211E-1,-1.032187008E-2,-1.393396442E-1,1.281086233E-1,1.764309579E-1,-1.218612782E-1,-8.887777786E-3,0E0
3.293503213E-6,3.170332556E-1,6.2E-1,8.0078125E-2,4.996263383E3,9.189937216E-3,-8.076190875E1,7.177904439E0,4.637017978E0,1.066801825E0,-2.660728702E0,7.03300206E-1,-2.669892388E0,-4.807668821E0,-1.102995553E0,-6.291156457E-1,-2.821943041E0,1.167575248E0,8.004376712E-1,-9.593221058E-1,3.904069726E-1,-2.91386914E-1,-4.602910202E-2,-5.569840562E-2,1.402536037E-1,2.312601894E-1,-1.158188573E-1,-6.089860403E-3,0E0
7.92107561E-6,3.220532938E-1,6.2E-1,7.03125E-2,4.957106675E3,9.186591366E-3,-8.579262065E1,8.63797021E0,6.569545242E0,1.47347462E0,-3.843647913E0,-1.260483611E0,-1.560752245E0,-4.048558553E0,8.353571205E-1,3.038203143E-1,-3.671937256E0,3.647076831E0,6.510990187E-1,-9.612141229E-1,3.683803891E-1,-2.19862813E-1,-5.353552822E-2,-1.289084959E-1,8.698838773E-2,1.978632249E-1,-9.451675268E-2,3.043795775E-2,0E0
6.996934532E-6,3.06356177E-1,6.2E-1,5.2734375E-2,4.921136874E3,9.184866804E-3,-8.319128078E1,8.183905812E0,4.590316262E0,2.206397231E0,-2.745649154E0,-4.349415138E0,-1.558038104E0,-3.732512624E0,-1.13054175E0,5.839024403E-1,-1.816102912E0,2.420110055E0,-1.339608736E0,-9.571783199E-1,3.434829162E-1,-2.58882717E-1,3.878967366E-2,-1.297492349E-1,1.611482935E-1,1.960818287E-1,-1.952604815E-1,2.35658523E-2,0E0
4.768258141E-6,3.445594185E-1,6.2E-1,5.078125E-2,4.889617006E3,9.176494398E-3,-8.265754525E1,8.354923793E0,4.697219838E0,1.185393615E0,-3.773102115E0,-3.192888378E0,-4.64539148E-1,-3.476165404E0,-1.571378142E0,-8.982995648E-1,-1.707660564E0,2.791403384E0,-6.115987835E-1,-9.67043994E-1,3.481428508E-1,-2.454243572E-1,8.163204712E-2,-1.291509704E-1,1.243139656E-1,2.67421628E-1,-4.812911047E-2,2.937294513E-2,0E0
5.05784384E-6,3.008868175E-1,6.2E-1,7.03125E-2,4.869096961E3,9.191401469E-3,-8.462147248E1,7.486177206E0,4.252383187E0,-3.497314146E-1,-4.63321603E0,-2.986652004E0,4.32709974E-1,-1.438368354E0,-1.765510389E0,-9.291756273E-1,-2.053540325E0,3.199705268E0,-1.240964792E-1,-9.581443788E-1,2.908070033E-1,-2.365596859E-1,4.659614259E-2,-1.32703902E-1,4.897931165E-2,2.831707793E-1,-6.302604265E-2,1.004831865E-2,0E0
4.293136341E-6,3.06179634E-1,6.2E-1,1.25E-1,4.87125124E3,9.187342835E-3,-8.489479487E1,4.807316764E0,5.11102673E0,-1.157756848E-1,-3.05487284E0,-3.207558182E0,-1.60141859E0,-2.4125707E0,3.06263057E-1,-2.109995899E-1,-2.955181086E0,2.232284029E0,5.937527811E-1,-8.880993651E-1,2.958287634E-1,-4.25606106E-1,-6.41026142E-2,-1.077573747E-1,-8.737562738E-2,2.430796774E-1,-1.044650966E-1,-5.331522599E-4,0E0
7.228528064E-5,4.718261317E-1,6.2E-1,7.8125E-2,4.891635494E3,9.180284922E-3,-7.255809409E1,8.018898597E0,4.689424547E0,1.300836459E0,-1.420874188E0,9.87943298E-1,7.026123293E-1,-8.269074314E-1,-9.030320421E-1,-1.237189578E0,-2.243157807E0,-8.620509761E-1,-2.432204551E0,-9.38125339E-1,5.502060036E-2,-6.590960629E-2,4.187020892E-2,-1.720425926E-1,1.591016053E-1,1.201092851E-2,6.707764655E-2,-2.58832899E-3,0E0
1.698056617E-4,6.500633912E-1,6.2E-1,2.5390625E-2,4.928372261E3,9.182794523E-3,-7.597182034E1,9.487448335E0,7.374594645E0,1.111198693E0,-2.580682096E-2,4.460677338E0,2.530808841E0,8.490858947E-1,6.385648369E-1,-3.674090528E-1,-1.877594051E0,4.743036201E-1,-2.693914714E-1,-9.872870615E-1,3.127503064E-1,-2.478971902E-1,-4.483061578E-2,2.396745031E-2,1.483353698E-1,2.142070221E-1,3.155683321E-2,-2.978867201E-2,0E0
1.22081262E-4,7.55260578E-1,6.2E-1,1.7578125E-2,4.976885721E3,9.189258538E-3,-8.092869635E1,7.725185243E0,8.240346658E0,1.999275542E0,-1.186931535E0,2.233743671E0,1.94488718E0,7.965436818E-1,7.054383226E-1,6.819910144E-1,-2.371565301E0,1.253006081E0,8.07920324E-1,-9.919756955E-1,2.797967778E-1,-2.201746079E-1,-2.173486373E-2,-2.099008656E-2,1.507548486E-1,2.072958134E-1,-4.061503856E-2,-1.079156899E-2,0E0
1.083198849E-4,6.855347792E-1,6.2E-1,3.90625E-2,5.01765335E3,9.192248493E-3,-7.88887087E1,4.240629393E0,3.766423931E0,2.378179203E0,-3.517730221E0,1.060660671E0,-4.358928658E-1,-3.326946966E-1,-7.240431268E-1,3.179767309E-1,-2.041506921E0,1.872739924E0,2.183174271E0,-9.887303869E-1,3.012226452E-1,-2.715939985E-1,-5.617238872E-2,-1.3998118E-1,4.676635923E-2,1.59689655E-1,-2.818089838E-2,-1.705884275E-2,0E0
1.927780129E-5,6.874400052E-1,6.2E-1,9.765625E-3,5.055426944E3,9.202218093E-3,-7.936711821E1,6.427042919E0,4.437442925E0,2.813719956E0,-2.615656666E0,-5.380798721E-1,1.094202245E0,-1.746730341E0,3.610704757E-1,-8.435926731E-1,-3.211994174E0,8.188148572E-1,1.33054189E0,-9.907144265E-1,3.586742745E-1,-3.066907445E-1,4.107253735E-2,-2.70604883E-1,1.121459247E-1,1.190657986E-1,-1.768271208E-2,4.935346578E-2,0E0
4.13338402E-5,6.944585818E-1,6.2E-1,2.1484375E-2,5.096320382E3,9.201843958E-3,-8.059852203E1,6.085100009E0,4.67521003E0,4.104641928E-1,-3.222657364E0,-3.909042057E-1,3.698718605E-1,-9.951984974E-1,-1.172631945E-1,-3.200781461E-1,-1.704455738E0,3.585618295E0,3.701851551E-1,-9.892505981E-1,3.157317967E-1,-3.202059608E-1,-3.273649031E-2,-1.508046087E-1,1.174527091E-1,1.635529534E-1,-7.48174935E-2,-5.6672015E-2,0E0
1.047506747E-5,6.027190265E-1,6.2E-1,3.7109375E-2,5.131402839E3,9.20296964E-3,-8.338628984E1,7.260719714E0,7.439258139E0,5.969256859E-1,-2.852474208E0,-6.543366153E-1,1.119340544E0,-8.863450815E-2,-8.033209496E-1,-7.767770559E-1,-2.45698225E0,3.277177235E0,1.018344746E0,-9.840511479E-1,1.791420846E-1,-3.461290013E-1,7.861869154E-4,-1.392398465E-1,1.112524826E-1,2.613752808E-1,-6.492240946E-3,-1.373295474E-1,0E0
4.365229086E-5,6.429057953E-1,6.1E-1,1.5625E-2,5.174457939E3,9.191982891E-3,-8.099365347E1,6.830797454E0,6.011063712E0,-7.739312221E-1,-1.952932837E0,-5.984252975E-1,-1.022701795E0,3.240265286E-1,-9.911487359E-1,-2.091903716E0,-3.048068719E0,1.791203901E0,1.952170409E0,-9.894353843E-1,2.713372546E-1,-3.718892524E-1,-1.566601733E-2,-5.648542303E-2,2.38333327E-1,2.726576785E-1,-5.529221469E-2,-4.584104799E-2,0E0
1.419560461E-4,3.541084768E-1,6.1E-1,7.8125E-2,5.183219977E3,9.189904306E-3,-8.306017833E1,7.407430754E0,6.818376353E0,-1.181594532E0,-1.477938474E0,8.83792157E-1,-1.238404061E0,-1.412284044E0,-7.66109032E-1,-1.822966029E0,-6.020637852E0,2.787630773E0,1.840413333E0,-9.662318818E-1,3.02040198E-1,-3.641280938E-1,2.909285077E-2,-1.316274846E-1,2.711527452E-1,2.147504752E-1,-8.267398202E-2,-5.962356645E-2,0E0
2.07770765E-5,2.833725064E-1,6.1E-1,8.3984375E-2,5.185440306E3,9.1906784E-3,-8.426241487E1,6.537424523E0,5.353026759E0,2.29543365E-2,-1.220083848E0,-7.853026286E-1,-1.547493841E0,-2.11265498E0,-1.254129832E0,-3.045092393E0,-5.543817997E0,4.547988661E0,1.290686915E-2,-9.407606388E-1,2.809890705E-1,-2.901882974E-1,-2.50347598E-2,-2.258818179E-1,1.828455268E-1,9.508246491E-2,-4.395574571E-2,-9.041673908E-2,0E0
1.06391083E-5,2.760692012E-1,6.1E-1,8.7890625E-2,5.184201987E3,9.189876694E-3,-8.420339846E1,5.795368735E0,5.980875043E0,1.279601478E0,-2.334061551E0,-1.597327125E0,-1.353052889E0,1.3649342E-1,-1.383474789E-1,-4.53743529E-1,-4.738797617E0,1.115345772E0,5.144310858E-1,-9.312611415E-1,1.956097513E-1,-2.859172832E-1,2.740313103E-2,-2.937858211E-1,1.944294819E-1,2.230845841E-1,-7.899260672E-2,-1.392053609E-1,0E0
6.948980766E-6,3.015896652E-1,6.1E-1,8.203125E-2,5.173518278E3,9.188921507E-3,-8.688690407E1,5.948676062E0,8.047727054E0,1.825654619E0,-4.525488356E0,-3.064002645E0,-3.776396754E-1,-1.201548683E-1,-6.879285091E-1,8.380398514E-1,-3.050816933E0,3.761385277E-1,-6.996218646E-2,-9.562679202E-1,2.343184091E-1,-2.686807356E-1,1.429840095E-2,-1.404301023E-1,2.227531977E-1,2.216749355E-1,2.119348295E-2,-1.287629673E-1,0E0
5.661956426E-6,3.190826693E-1,6.1E-1,7.03125E-2,5.144293126E3,9.186079634E-3,-8.546274695E1,8.175556706E0,5.899958874E0,3.217411789E-1,-3.503063927E0,-1.201770935E0,-1.903531366E0,-1.278432665E0,-1.090978736E0,-3.008908756E-1,-2.084117544E0,3.268427672E0,1.67968251E-1,-9.541533941E-1,1.90374964E-1,-1.880245202E-1,3.763145428E-2,-1.909964521E-1,2.21194749E-1,2.983409644E-1,-4.188795893E-2,-1.177710004E-1,0E0
5.734836844E-6,3.10737047E-1,6.1E-1,6.640625E-2,5.10237229E3,9.18702398E-3,-8.436772148E1,9.27337601E0,7.390390606E0,-1.901752219E0,-5.314348431E0,1.685825107E0,-2.472902662E0,-3.342649142E0,5.303413423E-1,7.905114739E-1,-3.461143166E0,2.631300992E0,1.439208745E0,-9.543094907E-1,2.241122137E-1,-2.152118856E-1,1.992666698E-3,-1.624576718E-1,2.381399369E-1,2.718656932E-1,-3.264936617E-2,6.672759242E-3,0E0
1.030569005E-5,3.175620653E-1,6.1E-1,8.3984375E-2,5.061800048E3,9.183908055E-3,-8.237535489E1,8.806646463E0,5.849468362E0,-4.112708417E-2,-4.621818261E0,-1.371293838E0,-2.649779017E0,-1.030999505E0,-5.655394573E-1,-1.808480789E0,-3.058935546E0,9.940342862E-1,1.461022032E0,-9.57568839E-1,9.949419407E-2,-4.521959757E-2,5.710177753E-2,-1.673268628E-1,2.142086961E-1,1.854693659E-1,1.631033662E-1,-6.163921509E-2,0E0
8.416954371E-6,3.228186773E-1,6.1E-1,5.859375E-2,5.03041029E3,9.174491235E-3,-8.204209747E1,9.404439756E0,4.109430479E0,3.595833942E-1,-3.440550671E0,-3.054760633E0,-1.660587303E0,-1.282143502E0,-1.214902276E0,-1.175376266E0,-2.191155693E0,2.815735938E0,3.338061891E-1,-9.673130412E-1,1.046141142E-2,5.744267499E-2,1.995191984E-1,-1.550341591E-1,1.928616785E-1,1.051142952E-1,1.888360926E-1,-1.479402629E-1,0E0
