@relation jAudio
@ATTRIBUTE "MFCC0" NUMERIC
@ATTRIBUTE "MFCC1" NUMERIC
@ATTRIBUTE "MFCC2" NUMERIC
@ATTRIBUTE "MFCC3" NUMERIC
@ATTRIBUTE "MFCC4" NUMERIC
@ATTRIBUTE "MFCC5" NUMERIC
@ATTRIBUTE "MFCC6" NUMERIC
@ATTRIBUTE "MFCC7" NUMERIC
@ATTRIBUTE "MFCC8" NUMERIC
@ATTRIBUTE "MFCC9" NUMERIC
@ATTRIBUTE "MFCC10" NUMERIC
@ATTRIBUTE "MFCC11" NUMERIC
@ATTRIBUTE "MFCC12" NUMERIC

@DATA
-1.12723996E2,4.93593445E0,4.784020327E0,4.84216264E0,3.461035191E0,1.075158902E0,3.638227696E-1,-4.974623122E-1,-8.436802241E-1,-9.661025958E-1,7.761637933E-1,4.663587428E-1,-3.802585849E-1
-1.181769963E2,9.015198363E0,5.06186318E0,3.542158601E0,2.019144909E0,1.432048629E0,-1.883324639E-2,1.061884289E0,9.966373835E-2,-1.682886606E0,-3.682113979E-1,1.43060012E0,3.138208723E0
-1.076203529E2,7.011138399E0,3.148271342E0,3.39063389E0,9.921509743E-1,1.071737225E0,1.695481323E0,1.714454587E0,5.695342766E-1,-1.746740617E0,-1.965753072E0,1.005500225E0,2.237386665E0
-9.624849593E1,3.209929499E0,1.816332277E0,2.616785563E0,-1.11486364E0,-2.936915212E-1,-5.307178961E-1,-1.361422273E0,-2.12887357E0,2.46209204E-1,-2.799127876E0,-9.212841028E-1,8.72842689E-1
-9.280544929E1,-9.543400105E-1,-4.493090564E-1,3.124284817E0,-1.484533556E0,-2.390858817E0,-2.300833639E0,-1.344216005E-1,-3.24536792E0,-2.547311953E0,-2.908737728E0,2.73819443E-1,1.217756864E0
-9.919075208E1,-1.720192975E-1,2.407790749E0,3.973031522E0,-7.155998286E-1,8.383251165E-1,5.676829483E-1,-2.879430061E-1,-2.401257202E0,-3.764710455E0,-3.013402962E0,1.724375816E0,1.430033275E0
-1.015022936E2,7.582899826E-1,4.44780303E0,5.831897902E0,1.429107797E0,-6.078721562E-1,2.077927104E0,-3.536848963E0,-4.022557176E0,-1.721285089E0,-9.098464808E-1,-4.218610437E-1,2.484023428E0
-1.019922529E2,-1.238590573E0,4.760848405E0,6.344095056E0,1.138900037E0,-4.3455562E-1,2.975080202E-1,-2.87148764E-1,-1.267450115E0,-2.713138857E0,-5.182082984E-1,-9.934909406E-1,6.952599464E-1
-1.00504617E2,-3.345262271E-1,2.51728095E0,6.219871792E0,9.142231526E-1,6.716080923E-1,-1.317869607E0,4.760770657E-1,-2.918845684E0,-1.939984497E0,-9.309085595E-1,1.562783874E0,8.001440308E-1
-1.049926864E2,-5.821681821E-1,1.134670919E0,6.544814263E0,2.453826912E0,2.143999042E0,8.088017187E-1,-5.567277996E-1,-3.143686345E0,-2.527614113E0,2.953051655E-1,1.380265235E0,2.864368405E0
-1.00718344E2,-9.553668212E-1,2.808662402E0,3.460835705E0,1.893292271E0,9.271550393E-1,-1.12116221E0,-6.21746289E-1,-7.272760204E-1,-1.474702914E0,-8.649832675E-1,3.354148667E-1,2.239994873E0
-9.906361832E1,1.123167302E0,3.115326295E0,3.636453631E0,2.133676346E0,2.144470522E0,6.151731326E-1,-3.521970874E-1,-6.718327876E-1,-1.105113862E0,-5.580111478E-1,-6.380085336E-2,1.236603604E-1
-9.565503548E1,2.573550749E0,3.450242022E0,4.596996367E0,2.102004137E0,1.70505271E0,-1.293177785E0,-1.314397962E0,-1.707225209E0,-2.156462223E0,1.220250894E0,3.008564974E0,-3.464158975E-1
-9.172448828E1,3.216442513E0,5.713251031E0,4.133016241E0,-2.007877012E0,-1.376616582E-1,1.019899897E0,5.928435203E-1,-1.327224679E0,-1.185117964E0,-1.506068112E-1,8.340690954E-2,-7.873970006E-1
-9.301559774E1,1.458511664E0,2.193085968E0,5.382485259E0,-8.180476434E-1,1.001531525E0,-9.37852218E-1,-1.894474121E-1,-9.578700151E-1,3.813137874E-1,-4.287831538E-1,-7.779126938E-1,1.271385705E0
-9.406924264E1,1.272658573E0,2.713572068E0,5.26786136E0,-3.423054664E-1,-6.048511114E-1,-3.529422325E-1,2.744458362E0,-6.571941393E-1,3.177092137E-1,-6.819764677E-1,-5.083523568E-1,8.591069938E-1
-9.470916541E1,8.047401613E-1,3.109341597E-1,4.368414797E0,-1.290223016E0,-1.009479523E0,-8.716016436E-1,1.381968297E0,-5.178409674E-1,-1.722774157E0,-3.056458523E0,9.854200799E-1,2.270474141E-1
-9.820438764E1,-1.377823096E0,-2.641731038E0,3.727566363E0,-5.302188391E-1,-1.025196307E0,-8.999211371E-1,4.89248937E-1,-1.304338025E0,-2.105578477E0,-9.982105712E-1,2.557420241E0,1.512584739E0
-9.873043206E1,-4.485109732E-1,1.011134609E0,4.479486873E0,-3.544235257E0,-2.672338707E0,-2.232354751E0,2.820834307E0,2.665518072E-1,-2.434774432E0,-1.562406683E0,2.169104124E0,2.141150034E0
-9.746824712E1,-3.218886118E-1,-2.618486669E-1,2.280565282E0,-2.451594459E0,-9.646631562E-1,-1.287040347E0,2.51181157E-1,-4.906004691E-1,7.542603196E-2,-1.803533956E0,8.632239533E-1,2.736253712E0
-9.564495997E1,4.644128482E-1,2.411181333E-1,8.607347342E-1,-2.79492645E0,1.49257393E-1,-1.156941393E0,1.343547047E0,-4.333368411E-2,-1.490650718E0,-1.758392417E0,1.403623802E0,1.887626104E0
-9.89763178E1,7.776190024E-1,-2.248598055E-1,6.887543833E-1,-3.073587386E0,-1.916876474E0,-1.1621308E0,9.524330345E-1,-1.273434024E0,-1.419040002E0,-1.829506602E0,1.724523136E0,1.751279388E0
-9.813084213E1,4.310655311E-1,1.2186255E0,2.475832125E0,-1.173995346E-2,1.481567879E0,2.77474586E0,-1.808251596E-1,-7.905810995E-1,-1.636700685E0,-1.025967085E0,2.399787227E-1,-6.046089746E-1
-1.055852586E2,3.243136332E0,4.44180972E-2,2.621154475E0,2.049990299E0,1.019630045E0,2.69412138E0,1.407095823E0,-1.757048917E-2,-3.964561154E0,-1.532735881E0,-5.8587959E-1,2.585006507E-1
-1.226498082E2,9.097150865E0,4.081029893E0,2.4289694E0,2.486396214E0,2.334905687E-1,6.86882481E-1,1.476862431E0,-1.008682252E0,-8.201469709E-1,-4.784476788E-1,-6.815607891E-1,1.369325242E0
-1.538813213E2,1.116510806E1,5.285114843E0,3.747461638E0,1.888966795E0,8.714889698E-3,1.867395926E0,-5.143887415E-1,-1.466063433E0,4.869240075E-1,-1.42881858E0,1.38035734E0,1.224579702E0
-1.666176639E2,1.07632525E1,2.753857583E0,-1.067953275E0,-3.365807753E0,-7.637600094E-1,-3.642187973E-1,-5.28983927E-1,2.729656542E-1,-2.447326679E0,-5.348040694E-2,5.017493522E-1,1.740469292E0
-1.814281162E2,1.544782015E1,8.101993675E-1,-1.809860483E0,-4.436397551E-2,-2.67614933E0,5.517589143E-1,4.697824117E-1,-3.09166514E0,8.670759379E-1,-1.362610316E0,1.705047414E0,1.125034346E0
-1.828492696E2,1.614151756E1,1.746655051E0,-8.374937386E-1,-1.015090448E0,-2.002467123E0,-1.20257322E0,-1.863490311E0,-1.156267582E0,-5.988147115E-1,7.123159786E-2,6.263523031E-1,1.738309088E0
-1.832518514E2,1.455135108E1,7.627892581E-1,-3.405245036E0,-1.311103796E0,-3.022037821E0,-1.54279782E0,-2.927068426E-1,2.474720848E-2,4.313151881E-1,-2.679019694E0,-1.389114364E0,1.795147954E0
-1.859934766E2,1.179528114E1,-2.988788347E0,-3.134426458E0,-3.573423003E-1,-1.985861072E0,-3.379642638E0,-6.84589326E-1,1.322671319E0,-1.733915261E0,-1.451968237E-2,2.097075944E-1,3.871511168E0
-1.890452725E2,1.128854337E1,-4.396378813E-2,-4.498073142E0,-2.859545397E0,-2.739510754E0,-6.319162268E-1,-3.210124704E-1,1.553101262E-1,-3.681772796E-1,3.754630936E-1,-5.892296116E-1,1.696154577E0
-1.867732067E2,1.262897907E1,-5.373405783E-2,-2.758637113E0,-5.341620346E-1,-2.601024391E0,-2.392197425E-1,-1.392687961E0,-2.368115351E0,-9.531930087E-1,-1.782618534E0,-5.104567848E-1,2.544519644E0
-1.886270174E2,1.081713493E1,-2.789770654E0,-4.407335977E0,-1.970434218E0,-3.682835296E0,-6.320862704E-1,-8.710570786E-1,4.999034948E-1,-9.321452468E-1,-2.076033927E0,9.941007467E-1,2.840889826E0
-1.88184581E2,7.204855662E0,-1.903232086E0,-2.557029913E0,-1.172969684E0,-2.82054029E0,-2.52307501E0,-6.627505269E-1,-1.432123315E0,1.153470911E0,-9.436700485E-1,2.269109442E0,1.96560115E0
-1.868056805E2,4.508146177E0,-2.92772497E0,-3.343649607E0,-2.136416357E0,-1.806874517E0,-2.388469598E-1,-4.029465858E-1,-1.697058462E0,5.54048729E-1,1.29717228E0,3.668633051E-1,2.590786978E0
-1.852707249E2,5.515104472E0,5.8836942E-2,-2.895692386E0,-1.153670706E0,-6.820283987E-2,-3.405996755E0,-6.386176786E-1,-2.022449551E0,-7.914633262E-1,5.253838704E-2,5.838765656E-1,1.566632277E0
-1.810872224E2,3.427489567E0,-2.189835469E0,-2.017393975E0,3.154699074E0,7.882796245E-1,-3.341631713E0,1.476208918E0,5.176927934E-1,-8.799299814E-1,-2.967410911E-1,1.173583695E0,1.166606702E0
-1.822266562E2,1.346806735E0,-5.221532066E0,-2.087886338E0,2.124132192E0,1.057874741E0,-2.814467133E0,1.391982349E-1,1.990750735E-1,1.124836763E0,2.089799942E0,2.509611084E0,1.083376632E0
-1.820861201E2,1.380400066E0,-3.864087636E0,-1.180552328E0,4.515802116E-1,-1.287159976E0,-3.197226311E-1,-1.298603143E0,-1.31722703E0,-5.884558085E-1,-5.516092338E-1,1.342180491E0,4.300329028E-1
-1.786777448E2,-2.596322227E-2,-5.915329409E0,-2.951590793E0,-9.860038772E-1,2.962601884E-1,-2.621275927E0,-7.944117371E-1,-1.596655785E0,-1.691683647E0,1.747647534E0,2.831595725E0,2.979980922E0
-1.780234576E2,-1.074256813E0,-3.833995839E0,-1.961676286E-1,-1.429954339E-1,3.513742397E-1,-2.843691114E0,-8.646878202E-1,9.199332731E-1,-2.575168276E-1,8.840563622E-1,3.34287364E0,3.114160906E0
-1.748831227E2,6.33875239E-1,-2.301432354E0,-1.491259656E0,2.692256007E0,8.297047559E-1,-1.458278171E0,1.718787341E0,6.741943475E-2,1.956379403E0,-1.398160623E0,1.670137313E0,1.592186776E0
-1.811717291E2,-1.347485753E0,-3.06613759E0,-2.748801731E0,-6.643125507E-2,3.401622481E-1,-7.129646689E-1,-9.983577859E-1,-6.819060026E-1,1.758452481E0,-8.804143839E-1,3.045179834E0,3.92817809E-1
-1.766295769E2,-3.778975656E0,-7.055310718E0,-2.149835094E0,9.832089541E-1,1.715501452E0,1.911276691E0,-1.870186205E0,-1.265495491E0,1.988247022E0,3.388203709E0,2.863305876E0,2.188890266E0
-1.717835875E2,1.838380487E0,-2.023930719E0,-2.578988554E0,1.843927536E0,-1.439123958E0,7.619328673E-1,6.138803766E-1,-1.965898703E0,3.985805213E-2,2.968451725E0,2.512509442E0,2.14055805E0
-1.691673528E2,2.127803549E0,-1.587089394E0,8.364879923E-1,1.441577571E0,-1.229513281E0,9.32625985E-1,2.278835924E0,-2.779059282E-1,-1.127800305E0,-2.022585255E-1,1.849669156E0,1.289027814E0
-1.738937217E2,-6.102905609E-1,-5.84804865E-1,-1.363355009E0,-1.377647587E0,1.505134427E0,2.815460581E0,-6.853022721E-2,-2.749590921E0,1.527812447E-1,1.041519681E0,3.5523868E-1,1.561305339E-2
-1.688679494E2,-1.506897922E0,-2.181275186E0,-1.193276257E0,-5.875592117E-1,3.713482194E-1,1.322725798E0,1.488919636E0,-7.802710786E-1,-1.161811468E0,2.203626565E-1,1.767224267E-1,-8.204121906E-1
-1.624407995E2,1.385219721E0,-3.451632471E0,-2.304323546E0,-7.171328411E-1,-2.700569098E-1,6.168169896E-1,-2.023660307E0,-1.695870113E0,-1.121236947E0,-5.891940409E-1,1.473562381E0,-1.096549457E0
-1.624974522E2,1.352420449E-1,-1.086615959E0,5.556639898E-1,1.878166975E0,-1.154305788E0,1.064239944E0,3.363127296E0,-1.454522189E0,-6.76761912E-1,5.315329893E-1,2.457730629E0,-5.796692755E-1
-1.645700009E2,-3.476867855E-1,-3.245142887E0,-3.220462701E0,-1.25673401E0,2.145869091E0,2.773300512E0,6.953628475E-1,-1.348603926E0,9.824598086E-1,4.393728884E-1,-1.468404742E-1,-2.716535651E0
-1.660548645E2,-4.722566465E0,-6.802977796E0,-2.558531786E0,3.031528428E-1,2.194604029E0,3.918370109E0,-7.298656769E-2,-9.219924486E-2,-6.022584028E-1,4.859844566E-1,1.302063279E0,-1.320577007E0
-1.549336556E2,2.680014774E0,-3.258614824E0,-7.571386303E-1,2.504727372E0,6.136964325E-1,1.319604675E0,-6.434196215E-1,-2.353745277E0,1.38675866E0,2.430288425E-1,1.851769227E0,-2.950723699E0
-1.550752012E2,6.863871244E-1,-1.430895449E0,-1.667542282E-2,1.975866459E0,3.007938958E-1,7.515644728E-1,-1.338143114E0,-2.358355429E0,-1.143837503E0,2.525953174E-1,1.281999661E0,-1.254382871E0
-1.603674416E2,-4.056383516E0,-5.850030735E0,-6.392297814E0,-9.301080733E-1,-3.537482648E-1,1.419384445E0,1.124098099E0,-2.946400971E0,1.899093083E0,9.014771829E-1,9.537835701E-1,-4.098919965E0
-1.610765222E2,-8.555387442E-1,-1.236306117E0,-2.681995499E0,-2.905190601E0,-1.367389572E0,3.172324044E0,1.245490067E0,3.320145122E-1,3.313143491E-1,3.985507789E-1,1.230248993E-1,-3.043064027E0
-1.542577861E2,-1.137114196E-1,-2.920647553E0,-1.213240035E0,4.469010539E-1,-1.50033596E-1,2.91861623E0,9.097066848E-1,-2.460994915E0,1.291931714E-1,4.601621934E0,2.956697385E0,-8.63471659E-1
-1.512745578E2,-5.806114218E-2,-3.951565789E0,2.753580123E-1,1.338523539E0,2.820167881E0,1.790158057E0,1.408725923E0,-2.090355199E0,6.32005554E-1,2.006888504E0,3.15123461E0,-2.432322422E0
-1.567612194E2,-2.59109999E0,-6.336753812E-1,-1.254213093E0,3.404826561E-1,2.823263934E0,2.939538047E0,8.29276349E-1,-1.832823949E0,-7.817598591E-1,6.342624767E-1,2.676199941E0,-1.518858573E0
-1.56348831E2,-3.734691957E0,-2.934050944E0,-8.323763316E-1,3.704316168E0,3.989004536E0,2.342731659E0,6.061581705E-1,-2.70945125E0,2.538218181E-1,2.35170505E0,2.244934134E0,-1.304255022E0
-1.521968205E2,-1.980286697E0,-5.310699881E0,7.134329887E-1,4.736172737E0,1.544938359E0,5.714454255E0,2.368395032E0,-2.952573984E0,-1.528894004E-1,2.617106624E0,1.900267485E0,-1.641812733E0
-1.510049515E2,-1.367987545E0,-2.077804856E0,2.36344945E0,1.126619265E0,-7.465556726E-2,2.219785836E0,2.8775281E0,-1.383698909E0,-1.511264433E0,2.718906717E0,2.963881221E0,-7.774327364E-1
-1.538693792E2,-3.116686699E0,-2.793922713E0,-1.864374277E0,-2.675127488E-1,-1.091281973E0,1.66618888E-1,-9.481093762E-1,-1.666802604E-1,4.291901245E-1,1.610698073E0,6.14840648E-1,-1.083176857E0
-1.533747871E2,-2.20594132E0,-3.230678502E0,-3.158382363E0,-3.16444058E0,-9.906361662E-1,1.786714013E0,2.543354776E0,-6.808000985E-1,-8.532081485E-1,6.420127255E-1,-8.172048634E-1,-4.147076812E-1
-1.464969097E2,8.780231321E-2,-5.061723828E0,-2.305931606E0,2.582328047E0,5.180553061E-2,2.158645333E0,2.842054417E-1,-2.410172831E0,-2.320285713E0,2.376506538E0,1.183689181E0,-2.503366386E0
-1.492088757E2,-2.39804282E0,-4.206404297E0,-1.708509822E0,1.808702684E0,9.425954834E-1,1.419892408E0,-2.277846831E0,-3.041498195E0,3.580367839E-1,1.815621668E0,9.393824898E-1,-1.752634889E0
-1.539887342E2,-2.398957893E0,-9.342542399E-1,-1.765471185E0,2.552425329E-1,1.479377776E0,4.40738356E0,1.334734183E0,-1.477923715E0,-2.234579221E0,-1.452307831E0,-4.135862663E-1,-3.497233919E0
-1.477923011E2,-4.299635996E-1,-1.736157406E0,-3.119833439E0,-6.512343738E-1,6.289991835E-1,4.343601496E0,5.595238049E-1,2.480321243E-1,1.092881419E0,1.840579625E0,9.512958202E-1,-2.444202423E0
-1.440950009E2,-3.541063699E-1,-2.41874141E0,-1.715756229E0,2.020495592E0,3.993779109E-1,3.457564795E0,-1.412590411E0,-1.888299991E0,4.136313699E-1,2.974486547E0,1.377557967E0,-2.314560367E0
-1.161700075E2,5.869840382E0,-8.479034883E0,-2.686161497E0,-1.517241434E0,-9.558406504E-1,1.533849209E0,-4.503575272E0,-5.913099451E-1,-8.139863309E-1,-8.329120596E-1,1.113849883E0,2.972343993E0
-9.274471443E1,4.482357869E-1,-2.967897244E0,-3.131521127E0,-7.966987537E-1,-2.602981579E0,5.366504007E-1,2.381098972E0,-7.03220619E-1,-2.585577772E-1,-1.633389457E0,2.194268779E0,7.489145639E-1
-9.370389332E1,-1.095894801E0,3.884561688E0,1.911295297E0,3.276425488E0,1.431306783E0,4.356770362E0,3.203190799E0,1.038665249E-1,1.959246131E0,-3.164221905E0,5.601263961E-1,1.538639495E0
-7.351028622E1,2.896911513E0,4.04972212E0,-3.407326088E-1,2.504574591E0,2.028525855E0,2.991559082E0,2.535854642E0,4.536469107E-1,1.645272078E0,-9.241113458E-2,-6.048868321E-1,-9.005881044E-1
-7.641796262E1,-6.952243696E-1,3.019678403E0,-4.092271158E-2,4.43830549E-1,3.288041595E-1,4.971664059E-1,4.718238651E-1,-6.498703305E-1,-1.393720011E0,-9.876860431E-1,-1.456480409E-1,1.22450798E0
-8.046028966E1,-3.441554012E-1,4.821305376E0,9.21612226E-2,2.534060421E0,2.564049957E0,1.97271762E0,2.345429183E0,3.272593539E0,1.055466727E0,-1.618931443E0,-2.745218743E0,-1.137761471E0
-7.998148242E1,-1.424410544E0,3.923558724E0,9.705749453E-1,3.546805855E0,1.465274571E0,3.461145586E0,3.021048916E0,2.836429652E-1,-2.366817743E0,-3.905728575E0,6.781260446E-1,7.221633235E-1
-7.729110113E1,6.040485692E-1,3.67278619E0,2.439137076E0,2.201908244E0,6.796480508E-1,2.938278007E0,1.284567379E0,-4.595609224E-1,-9.637281775E-1,-2.674440225E0,-7.224726095E-1,1.458146568E0
-8.10042207E1,1.415256033E-1,4.452419742E0,1.869805848E0,2.947504099E0,2.719733785E-1,1.592360896E0,-1.223220591E-1,-7.682665566E-1,-1.732890788E0,-1.850282829E0,-1.348408375E0,5.057612029E-1
-7.948167651E1,1.986325838E0,5.210367692E0,2.164189046E0,3.67169774E0,4.354094028E-1,2.563022356E-1,5.593143342E-1,-5.51027085E-2,-1.458228823E0,-3.006747047E0,-2.044843494E0,2.667963583E0
-8.149348161E1,-1.081085089E0,5.695086837E0,2.148067613E0,2.40482508E-1,2.945165266E-1,1.479192188E0,7.365118968E-1,-7.797975232E-1,-1.366895997E0,-2.152954372E0,-9.146289845E-1,1.580572569E-1
-8.245908298E1,-2.769957897E0,6.057588362E0,-1.624198677E0,-1.030684435E0,1.102814522E0,2.690508637E0,5.951556973E-2,-2.805733396E0,-2.540752195E0,-4.014317507E-2,-1.297300251E0,-6.520735215E-1
-8.097864863E1,-7.57096241E-1,2.848532668E0,4.608099002E-1,2.310727407E-1,1.427864271E0,-4.686434829E-1,1.933187371E0,-1.070507975E0,-1.822595327E0,-3.176402449E0,-1.021105774E0,2.464218001E-1
-7.740847931E1,2.48057646E-1,2.464661744E0,1.440245789E0,2.12214118E0,2.856858808E-1,7.126125081E-1,1.002951823E0,1.535813363E-2,-1.689833725E-1,-1.318752395E0,4.383051521E-1,-3.38010007E-2
-8.107310919E1,9.68607131E-1,2.112483329E0,1.355258564E0,3.435556362E0,1.71386203E0,1.135531111E0,9.739803013E-1,-3.325081741E-1,4.163303772E-2,-2.69322755E0,-1.079312818E0,1.977293443E0
-7.858507107E1,-1.165823083E0,4.428746255E0,1.197444711E0,3.312648654E0,8.641627162E-1,1.148457677E0,3.245250122E-1,5.837290806E-2,7.744603739E-1,-2.361427064E0,-3.359414175E-1,-5.796709184E-1
-7.954699756E1,-7.169363369E-1,3.663849806E0,1.913661391E0,1.491330692E0,5.815384351E-1,2.516108673E0,9.35129134E-2,3.982848162E-1,1.8743023E-1,-2.634475804E0,4.262628253E-1,4.150827062E-1
-8.13281172E1,1.256650831E0,4.177690182E0,-1.14505723E0,1.461396082E0,1.980716419E0,1.898911751E0,-8.923633953E-1,-1.433520891E0,1.02816784E0,-2.303360892E0,-1.701843931E-1,7.598421561E-2
-8.427567483E1,1.70031119E0,5.124522412E0,2.878842904E-1,8.662980941E-3,1.697414339E0,3.206592881E0,-2.721299685E0,-3.488432987E-1,1.625393123E0,-1.54619796E0,-1.019854865E0,8.957181506E-1
-8.461158232E1,1.466461416E0,2.907761688E0,-8.938905948E-1,2.235004451E-1,1.368880983E0,3.35675774E0,-3.835168162E-2,-8.261550373E-1,1.379573325E0,-2.413877867E0,-1.239305452E-1,1.238169115E0
-8.029346529E1,7.420982333E-1,3.654286281E0,6.78233394E-1,1.113705931E0,7.321354695E-1,1.435176798E0,-5.393953322E-1,-2.476922642E0,-1.561388503E0,-2.218291202E0,-2.027155529E-1,-1.673540403E-1
-7.855892985E1,-2.332333138E0,2.351051672E0,-1.131476993E0,2.272504832E0,6.627899507E-1,2.513644507E0,1.397994255E0,-1.435473332E0,-1.077279536E0,-2.212822077E-1,-1.124911798E0,-6.039717706E-1
-7.953902798E1,-1.694256347E-3,1.9709609E0,2.345598481E0,1.500980521E0,1.928534311E-1,2.395303943E0,2.270262081E0,1.430970051E0,-7.599867914E-1,-3.718400014E0,1.152429679E-1,1.301070284E0
-8.284624701E1,8.286999986E-1,3.656032216E0,5.021480815E-1,1.073257571E0,4.818713562E-1,1.726314789E0,-4.734484468E-1,7.276518763E-1,-3.149828017E-1,-1.884964071E0,-1.383600075E0,8.113567047E-1
-8.302563231E1,-8.624773041E-1,3.933953321E0,7.039915835E-1,1.117280858E0,4.284951699E-1,1.904142737E0,4.714760685E-1,-1.111667296E0,-1.830157826E-1,-1.377404244E0,-1.228457501E0,2.920539175E0
-8.264321066E1,2.087920934E-1,2.532235879E0,1.557159611E0,-1.812620996E0,-5.663876717E-1,2.471135141E0,8.972862945E-1,-8.116304274E-1,-9.55008296E-1,1.014461369E0,9.044874344E-2,1.309863118E0
-8.236320656E1,-7.334587487E-1,1.64290699E0,3.217252748E-1,-1.814911242E0,5.461061576E-1,3.885074256E0,-9.868181599E-1,-1.49955734E0,-1.047731228E0,-1.261163231E0,1.382673564E0,1.507569753E0
-8.248008143E1,-2.491924519E0,2.4812555E0,-3.056904115E-1,-1.086706972E0,-8.636855077E-1,-5.277804899E-1,-8.039315469E-1,-1.874085024E0,-6.605818881E-1,1.959795248E-1,5.719602906E-1,-2.840379187E-1
-8.28347023E1,-7.251858063E-1,2.701964407E0,1.229283005E0,-1.432990221E0,-5.258122748E-1,-1.031323625E0,-5.782741366E-1,1.846110442E-1,5.345469856E-1,-2.633145603E0,7.748880362E-1,1.718346199E0
-7.458426112E1,2.41334868E0,5.64320753E0,9.544031184E-1,8.395433436E-1,9.257061746E-1,1.784983477E0,1.113776734E0,4.967599596E-1,1.696532154E0,-8.355890898E-1,-6.323783751E-1,1.710572264E0
-8.272181613E1,-1.070018791E0,3.185889862E0,-2.952263789E-1,3.345669726E-2,2.469058335E-1,1.582166321E0,4.00517484E-1,-2.09731896E0,-5.064493411E-1,1.433443487E0,-6.512686946E-1,-5.318787248E-1
-8.553186844E1,-2.668036145E0,3.953113836E0,1.519256079E-1,-9.048350352E-1,-5.882672948E-1,7.297603074E-1,-7.184132797E-1,-3.308231525E0,-2.469373501E0,-6.745733264E-1,1.002755526E0,-1.244875313E-1
-8.244367215E1,-1.436409143E0,9.504161934E-2,9.964282433E-1,3.489332217E0,2.195729057E0,2.043487781E0,-4.296281406E-1,-2.659704863E0,5.738160429E-1,-1.5107437E0,3.320020431E-1,2.706651278E-1
-8.512973868E1,-1.381058221E0,1.227452909E0,1.895695145E0,1.171453127E0,-8.049918247E-1,6.738031616E-1,-7.095698657E-1,-1.655359316E0,4.396520936E-1,1.726662233E0,1.437943368E0,8.865059315E-1
-8.320790289E1,-1.293681804E0,1.237697591E0,1.144754924E0,1.584865326E0,-1.822970233E0,1.47375799E0,2.293848162E0,3.867242674E-1,-3.583215191E-1,-1.917039707E0,-2.020148565E0,4.766683729E-1
-8.552688055E1,6.988367482E-1,-7.679449818E-1,-4.362318558E-1,3.054524422E0,5.127776825E-1,4.041072045E0,1.986901325E0,3.812441934E-1,3.17259975E-1,-3.142983136E0,-8.172768582E-1,-1.028555445E0
-8.8982548E1,-1.283904017E0,1.661343864E0,3.395508429E-1,-1.379133523E0,-6.243932769E-3,2.131924274E0,1.573642076E0,-9.733371814E-1,-1.708187854E0,-1.376382746E0,1.495945042E0,9.388141049E-1
-8.330730734E1,2.337092032E0,1.200661645E0,-1.003627167E0,8.849076023E-1,1.591423145E0,2.880665357E0,2.231699046E0,1.134007264E0,-2.80495658E-1,-1.532113572E-1,3.269290967E-1,-4.130719972E-1
-7.018793492E1,2.727046506E0,3.424286599E0,1.52471295E0,4.727228494E-1,6.710955957E-1,9.296683997E-1,2.609399381E0,5.45725998E-1,-5.574580395E-1,-2.069846067E0,6.343329322E-1,1.186535342E0
-7.429832965E1,-1.293610694E0,3.532421198E0,2.40159378E0,6.764049955E-1,1.667274567E0,4.820824278E0,2.647951161E0,8.603140407E-1,-4.169893766E-1,-2.637605199E0,3.712458056E-1,3.857192942E-1
-7.684409981E1,3.717933621E-1,4.95064328E0,4.081940745E0,1.320679706E0,7.620487919E-1,9.291235241E-1,-1.10500024E0,5.121484178E-1,-3.146874631E-1,1.342600165E0,6.769069892E-1,-1.447734412E0
-7.554256459E1,2.605827052E0,2.323019262E0,7.939848382E-1,2.143986837E0,8.634014299E-1,5.49329384E-1,-7.698829233E-2,-1.011686606E0,-6.691407169E-1,-8.375822584E-1,4.453397461E-1,-9.100623462E-1
-7.910497313E1,-3.359511044E-1,1.836414729E0,9.112532495E-1,-4.9728009E-1,2.836324292E-1,2.179355084E0,1.88619434E0,2.727856457E-1,-1.165683919E0,-2.541669888E0,-3.769285722E-1,-1.325718587E0
-8.347126403E1,-3.270688888E0,4.315322542E-1,-1.786841391E0,-3.44618077E-1,9.250219076E-2,1.807241808E0,1.121839244E0,5.445587844E-1,5.671322784E-1,-7.388742109E-1,2.40779384E0,7.256239659E-1
-8.144878749E1,-2.041358298E0,1.214826596E0,-3.70545625E-2,-1.646983529E0,7.068584102E-1,2.975613797E0,1.908938498E0,-8.271360034E-1,-1.170926331E0,-1.189773524E0,3.761375257E-1,7.012046738E-1
-7.858800001E1,3.233839302E-1,1.354540789E0,8.408037877E-1,2.101640645E0,2.734948262E0,4.058441367E0,2.364304003E0,-5.591756534E-1,-9.973433011E-1,-2.451134942E0,9.189536045E-1,-1.466234514E-1
-8.042466545E1,1.503789274E0,3.436988785E0,1.751273198E0,-1.048120701E-1,2.951396886E0,3.232626433E0,1.339716951E0,1.327810031E-1,-7.700051119E-1,-2.807007003E0,-1.46266186E0,9.970407545E-1
-8.221744708E1,-1.523063619E0,1.060066511E0,1.997880544E-2,-4.071235882E0,1.431754069E-1,2.866364906E0,1.428399958E0,-7.579234854E-2,-5.437856086E-2,-1.696529404E0,2.079928414E-1,9.683108344E-1
