@RELATION 'Music feature'
%rows=4
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Sub-band energy ratio' NUMERIC
@ATTRIBUTE 'Sub-band energy ratio' NUMERIC
@ATTRIBUTE 'Sub-band energy ratio' NUMERIC
@ATTRIBUTE 'Sub-band energy ratio' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.8287196,0.16471846,0.005336729,0.001071991,1957
0.47737998,0.5122036,0.007421718,0.0013177644,1958
0.56630135,0.42463863,0.006649524,0.0012403433,1959
0.6005134,0.39018703,0.006856037,4.8437272E-4,1960
0.6039698,0.3826572,0.005203551,8.2084385E-4,1961
0.7889659,0.1865745,0.008245422,9.974462E-4,1962
0.8892581,0.10338994,0.0032834192,5.5208517E-4,1963
0.86697876,0.12538743,0.0041952473,9.026938E-4,1964
0.9184808,0.07891214,0.0010666618,5.3921394E-4,1965
0.9257056,0.0674199,0.0020989715,2.6344028E-4,1966
0.89172125,0.10578421,0.0014838874,2.6101843E-4,1967
0.9682249,0.026856031,7.333614E-4,9.914746E-5,1968
0.96282506,0.034993414,0.001096919,4.6567645E-4,1969
0.95835817,0.029563718,0.008108291,0.0028788853,1970
0.7301504,0.07318571,0.17997701,0.0125162,1971
0.6584704,0.064635314,0.25183487,0.023314511,1972
0.5958137,0.12241785,0.23476557,0.030394688,1973
0.5224734,0.15900652,0.26770487,0.044588193,1974
0.8012903,0.10172687,0.07584,0.010280403,1975
0.97129685,0.017405681,0.008705019,0.0013614395,1976
0.91505885,0.061260093,0.017104188,0.004775925,1977
0.9226477,0.058690786,0.010535363,0.0033623334,1978
0.9328718,0.058096837,0.006804294,0.0015041621,1979
0.98355234,0.009347452,0.004153565,0.0025440524,1980
0.9492512,0.041345958,0.0045178826,7.807456E-4,1981
0.8604375,0.12795573,0.0032890888,4.1845118E-4,1982
0.8647422,0.12434343,0.0029263797,7.513025E-4,1983
0.8330482,0.14250627,0.0016546501,8.6439785E-4,1984
0.9519769,0.045772087,0.0012773698,1.796683E-4,1985
0.9417324,0.056334034,7.919809E-4,2.2127327E-4,1986
0.932066,0.060808334,0.0010001044,2.9597696E-4,1987
0.9153607,0.076379225,0.002498707,7.0298073E-4,1988
0.958308,0.034253728,0.00432852,8.7312324E-4,1989
0.96928006,0.028130429,0.0016354695,6.5565837E-4,1990
0.9680253,0.02159713,0.0016830981,0.0030312368,1991
0.9271685,0.009135242,0.030520422,0.030288037,1992
0.90200186,0.0050350935,0.016616235,0.07543989,1993
0.9556286,0.0065867794,0.006777367,0.03005565,1994
0.8304522,0.051895984,0.041770067,0.07467256,1995
0.8835541,0.08641068,0.014607835,0.009907344,1996
0.9700367,0.024358375,0.003212282,0.0015290519,1997
0.9804738,0.0139562795,0.0034904622,0.0018256928,1998
0.9818764,0.012318611,0.0024569859,0.0018285126,1999
0.99094576,0.0054045958,0.0016948495,0.0010592004,2000
0.99180603,0.0062775305,5.4474553E-4,5.783277E-4,2001
0.9168312,0.06620395,0.010942534,0.0047439057,2002
0.89713603,0.07598344,0.020959763,0.0035115634,2003
0.84273773,0.08095283,0.054113444,0.010251261,2004
0.962058,0.019375334,0.012682501,0.0052798693,2005
0.9136213,0.06993845,0.012822692,0.0030860612,2006
0.80301845,0.1527012,0.02409717,0.0032100873,2007
0.82016784,0.1319444,0.011352356,0.004528544,2008
0.91406375,0.06483286,0.016574325,0.0034808596,2009
0.9736568,0.017525356,0.0038052169,9.866224E-4,2010
0.9488451,0.04311555,0.0055589722,9.839898E-4,2011
0.97438794,0.021314647,0.0023901917,2.2521464E-4,2012
0.96332663,0.029183349,0.0019033235,5.604059E-4,2013
0.99063385,0.0079731485,0.0011162639,2.2404897E-4,2014
0.90813935,0.08390758,0.004573785,0.0018920568,2015
0.8677298,0.121200494,0.008055888,0.002158162,2016
0.9693561,0.026659159,0.002536775,0.0014221435,2017
0.9815707,0.016449008,0.0012147768,5.0090894E-4,2018
0.9544135,0.040808816,0.0010385476,3.1102807E-4,2019
0.9346602,0.0632514,0.0015208466,2.8109798E-4,2020
0.91311973,0.068264164,0.0074653337,0.0077992603,2021
0.8280142,0.09393545,0.061339036,0.013722386,2022
0.8588862,0.0993143,0.031727936,0.007925744,2023
0.82285607,0.05275679,0.074210376,0.048209347,2024
0.7846836,0.013387654,0.025339048,0.17615797,2025
0.9324942,0.0073854267,0.018323971,0.039988678,2026
0.953983,0.0042186417,0.016235104,0.025301294,2027
0.92557126,0.0082431855,0.020738257,0.04456755,2028
0.9907916,0.0054874164,0.0022732334,4.7681667E-4,2029
0.9537251,0.033856504,0.007015891,0.0014190238,2030
0.96380776,0.024153562,0.0063212416,0.0038294974,2031
0.931557,0.041088127,0.021210458,0.004617161,2032
0.92943996,0.035044935,0.024716351,0.0059953243,2033
0.9656227,0.019514086,0.010983774,0.003241904,2034
0.9613053,0.022070916,0.010923075,0.0031188834,2035
0.96736765,0.026839674,0.0045902696,6.7535945E-4,2036
0.96404266,0.029364677,0.0020018502,2.613347E-4,2037
0.98015106,0.01870101,5.4947886E-4,1.7749309E-4,2038
0.9855028,0.012945836,6.0087274E-4,1.8675717E-4,2039
0.9853411,0.012809725,3.828791E-4,1.0446217E-4,2040
0.995422,0.0036598034,4.880329E-4,1.1668559E-4,2041
0.98504335,0.013878485,8.572178E-4,6.0467522E-5,2042
0.9498249,0.040501773,0.0021585857,4.6148058E-4,2043
0.9563828,0.034464393,0.0066828732,8.6708803E-4,2044
0.97059727,0.027258081,0.0013164775,3.4646096E-4,2045
0.9224095,0.070847355,0.0023772966,4.4015652E-4,2046
0.9598907,0.034864705,7.480378E-4,2.1386829E-4,2047
0.96731466,0.031484336,2.700948E-4,1.8981044E-4,2048
0.9269941,0.07239846,3.8641097E-4,1.20947276E-4,2049
0.92197824,0.07396412,6.487509E-4,3.8031355E-4,2050
0.9057117,0.086657114,0.005751737,0.0011980939,2051
0.95983213,0.03321994,0.0032341464,7.351418E-4,2052
0.936145,0.057976913,0.0010717459,4.682932E-4,2053
0.93084764,0.06453664,0.0020002024,7.2872126E-4,2054
0.9959902,0.0036871817,1.9478466E-4,4.698694E-5,2055
0.99425924,0.00491012,4.6050063E-4,1.9837091E-4,2056
0.9435934,0.04958296,0.004733677,0.0011076323,2057
0.9495406,0.03243677,0.011675202,0.003081506,2058
0.96167415,0.024676783,0.010970562,0.002034348,2059
0.9550585,0.030561898,0.009075167,0.0045473324,2060
0.94849426,0.036278687,0.011238444,0.003798228,2061
0.9644979,0.027331311,0.005681675,7.11093E-4,2062
0.91334265,0.07561288,0.0052308803,0.0017320255,2063
0.9235781,0.06258438,0.005650417,0.0012061477,2064
0.97133607,0.020852176,0.0024944227,7.274433E-4,2065
0.96961737,0.027006136,0.0019343933,3.6624825E-4,2066
0.98632556,0.010350929,0.001409633,3.215231E-4,2067
0.9793404,0.014733602,0.0014162889,3.2982492E-4,2068
0.99071264,0.0062293177,6.5605517E-4,1.8012863E-4,2069
0.9860271,0.012377419,4.0701436E-4,1.09842134E-4,2070
0.9314391,0.066476464,0.0012408525,2.3659275E-4,2071
0.95214635,0.041613836,0.0051947935,7.6055847E-4,2072
0.94997233,0.043697856,0.0023941502,6.17089E-4,2073
0.96618223,0.029893432,9.5771905E-4,2.707403E-4,2074
0.9011744,0.089083515,0.001458547,2.9694883E-4,2075
0.92042077,0.07147653,0.001341553,1.7746675E-4,2076
0.82914895,0.1526668,0.0015634487,1.9773761E-4,2077
0.9084655,0.08483093,4.7139224E-4,9.479278E-5,2078
0.93370044,0.04729641,4.9232447E-4,5.8613277E-5,2079
0.98510146,0.012897815,3.3204776E-4,7.6817545E-5,2080
0.991803,0.007025973,2.2886034E-4,7.585161E-5,2081
0.9951428,0.002977898,5.621803E-4,2.0841282E-4,2082
0.99718326,0.0018509661,5.5006513E-4,2.2735819E-4,2083
0.96154106,0.03503243,0.0028279885,4.483428E-4,2084
0.89703405,0.071795546,0.025643071,0.0024904825,2085
0.94414216,0.03713159,0.012876907,0.0023874736,2086
0.89311516,0.072385825,0.02133024,0.006234872,2087
0.96865773,0.018719655,0.009168394,0.0025809421,2088
0.99049807,0.005683559,0.0026870102,9.923802E-4,2089
0.9942489,0.0035492915,0.0016384637,4.8635755E-4,2090
0.94932187,0.04280505,0.003463129,6.993674E-4,2091
0.91072446,0.08084695,0.0043160534,0.0010973876,2092
0.98281384,0.014740507,0.0016115402,4.0957786E-4,2093
0.9755028,0.022505747,8.6949696E-4,6.242441E-4,2094
0.9542147,0.032234453,9.0537075E-4,1.5125886E-4,2095
0.9432419,0.05002447,0.0033448904,3.030635E-4,2096
0.95779604,0.034578826,5.8542244E-4,1.6082749E-4,2097
0.94730914,0.0359419,0.0067399405,0.008628701,2098
0.9108025,0.041113704,0.02823668,0.015908765,2099
0.9760807,0.015011427,0.00572851,0.0010284218,2100
0.9501298,0.040938575,0.006952675,0.0015922012,2101
0.8857371,0.105080806,0.006824061,0.0013923338,2102
0.84116006,0.14646164,0.009164088,0.0017630425,2103
0.8609823,0.12259666,0.013238554,0.0026986205,2104
0.8826287,0.11058434,0.003955645,0.001216492,2105
0.633653,0.31991345,0.04003729,0.0052023493,2106
0.96813446,0.02385677,0.005556723,0.0019694346,2107
0.950726,0.04156438,0.0059911786,0.0015074896,2108
0.94912684,0.030853027,0.017363595,0.002205729,2109
0.9845267,0.008551642,0.005550557,0.0012872553,2110
0.9681888,0.02062715,2.8890243E-4,2.0224229E-4,2111
0.8308542,0.13615929,0.0022827599,8.522072E-4,2112
0.93162096,0.049829964,0.0144689195,0.0024987047,2113
0.8665509,0.083129175,0.02385879,0.009683567,2114
0.8992428,0.07099368,0.02026667,0.0071375375,2115
0.90254194,0.05824413,0.029433971,0.008315966,2116
0.9100522,0.04953408,0.02900083,0.009979192,2117
0.80702436,0.15615578,0.018448638,0.01113837,2118
0.8758543,0.06474855,0.011324306,0.008296726,2119
0.92262346,0.059084963,0.011906179,0.0061820135,2120
0.92938775,0.053079545,0.009741075,0.006043165,2121
0.87028337,0.10693131,0.016342787,0.004813022,2122
0.98116046,0.0093761105,0.006339013,0.0026405193,2123
0.9673785,0.012374859,0.013926367,0.00380144,2124
0.9660418,0.025382934,0.003995053,8.636394E-4,2125
0.9326048,0.0573762,0.0073420885,0.0021743216,2126
0.96175116,0.031424206,0.0034950888,9.811932E-4,2127
0.9277222,0.064413,0.0036062389,0.0010429306,2128
0.94234914,0.046070855,0.008726317,0.0013756433,2129
0.8737157,0.08756433,0.032705944,0.0031499697,2130
0.8706394,0.084304795,0.028975777,0.0018373667,2131
0.8518518,0.10171071,0.037712816,0.0068489294,2132
0.8630476,0.10172453,0.029869203,0.0039007736,2133
0.93218255,0.037509136,0.026105555,0.0029971194,2134
0.8802996,0.084981814,0.024393661,0.003947117,2135
0.9114818,0.057116423,0.02810558,0.0024348283,2136
0.9647753,0.022366222,0.009325687,0.0025457263,2137
0.950819,0.03525071,0.011923669,0.001567897,2138
0.9216056,0.05671842,0.01949266,0.0017495475,2139
0.89019704,0.07696573,0.027048754,0.0043029413,2140
0.9067406,0.06039671,0.020120539,0.005238696,2141
0.9477447,0.033006087,0.01387135,0.004968594,2142
0.92341554,0.055928662,0.015029023,0.0045629395,2143
0.9444221,0.034006443,0.01659558,0.0036352468,2144
0.9646727,0.017293992,0.015248872,0.0018855294,2145
0.97044426,0.01871327,0.009134494,0.0014036609,2146
0.9073501,0.072000146,0.014399159,0.0020590797,2147
0.9561929,0.03517736,0.005944313,0.001187713,2148
0.9718866,0.021758925,0.0053358735,7.717594E-4,2149
0.9715182,0.020353712,0.006638992,0.0010623536,2150
0.93636316,0.047039937,0.0131037915,0.0017587894,2151
0.94238836,0.038034774,0.01645536,0.0018220175,2152
0.95695335,0.03786805,0.0035604148,0.0012190067,2153
0.9210036,0.071698494,0.004194805,0.001226535,2154
0.9402537,0.047353584,0.00608001,0.0042854706,2155
0.96827185,0.0275119,0.0029398964,0.0010230313,2156
0.9749455,0.013627605,0.007382165,0.0013314823,2157
0.9873009,0.007691143,0.0041263844,5.797931E-4,2158
0.9957694,0.0025190734,0.0011790335,3.999184E-4,2159
0.98088384,0.014015306,0.0039887475,5.856778E-4,2160
0.90803397,0.06672034,0.017557463,0.0018286448,2161
0.9760431,0.020524956,0.002534824,2.659179E-4,2162
0.9659015,0.0147983255,0.014478528,6.9497403E-4,2163
0.9864178,0.009931983,0.0025780331,5.0871336E-4,2164
0.99035305,0.006619572,0.0021308986,3.1193453E-4,2165
0.95924044,0.028693125,0.008285156,0.002539142,2166
0.894361,0.0827357,0.018362721,0.0018346813,2167
0.9485737,0.03898744,0.006624243,0.0010715572,2168
0.9356951,0.051617045,0.010031433,0.0016093781,2169
0.9342406,0.048582323,0.013266176,0.0029067388,2170
0.9428133,0.041755963,0.010465832,0.0020435273,2171
0.9368668,0.05013346,0.009177613,0.001736547,2172
0.9651025,0.031665746,0.0024748654,5.6735036E-4,2173
0.9077254,0.0821364,0.007200824,0.0017339356,2174
0.89574635,0.09773328,0.0039019606,0.0012144812,2175
0.96677876,0.02754334,0.003030396,0.0011452587,2176
0.95804393,0.036633216,0.0010048302,5.001836E-4,2177
0.97289306,0.024053326,7.9263933E-4,1.230681E-4,2178
0.9641128,0.034838527,6.756725E-4,2.724962E-4,2179
0.9487637,0.049583457,7.324578E-4,2.4018988E-4,2180
0.95701665,0.037653312,0.0028970416,4.7485967E-4,2181
0.94277626,0.048378628,0.0040472294,8.597639E-4,2182
0.9239653,0.056314718,0.0018872455,3.3003E-4,2183
0.92885894,0.06303645,0.0019243682,6.4254715E-4,2184
0.96471477,0.031487353,0.0011020503,1.8414352E-4,2185
0.9273599,0.064407505,0.0025458394,3.6611254E-4,2186
0.9118235,0.08038396,0.0016370391,2.55263E-4,2187
0.90624255,0.09097973,0.0010069038,1.680863E-4,2188
0.9638013,0.033487376,8.332179E-4,2.6524102E-4,2189
0.9834783,0.011521346,0.002358818,0.0014844468,2190
0.62560666,0.112207085,0.23262635,0.019027272,2191
0.52519345,0.2656928,0.18654957,0.020708451,2192
0.5844265,0.2213145,0.17699492,0.014279708,2193
0.665834,0.17953666,0.12626606,0.024288734,2194
0.799865,0.12638992,0.05868054,0.014410952,2195
0.82534444,0.13734531,0.022541612,0.007628646,2196
0.8743768,0.10932922,0.011492885,0.004275821,2197
0.87204325,0.11202935,0.006360024,0.002743564,2198
0.7734225,0.21891735,0.0054827956,0.002089566,2199
0.8954786,0.09994673,0.0031148472,0.001305228,2200
0.9342971,0.051868793,0.006693947,0.0010391559,2201
0.8760223,0.1066533,0.0029584933,8.9758454E-4,2202
0.83286226,0.15715359,0.006361249,7.990465E-4,2203
0.912274,0.08124417,0.0034346394,3.7180583E-4,2204
0.76255816,0.23185687,0.004184031,5.549946E-4,2205
0.86498046,0.12655209,0.0023032504,4.8889173E-4,2206
0.84760886,0.14124984,0.0049301377,4.1036183E-4,2207
0.80351233,0.170776,0.0073190476,6.0726376E-4,2208
0.87499416,0.11371445,0.0065185786,9.78519E-4,2209
0.8919574,0.09965902,0.0054581007,0.0011038797,2210
0.99064034,0.008062513,7.241616E-4,1.9803703E-4,2211
0.98307455,0.016292607,4.4823275E-4,1.00400306E-4,2212
0.9928425,0.006609133,2.3389806E-4,7.353173E-5,2213
0.99534434,0.004341953,1.544153E-4,5.523532E-5,2214
0.87905383,0.104829386,0.010820397,0.0024240823,2215
0.98504597,0.012916632,0.0015155526,3.5808655E-4,2216
0.97057366,0.025851497,0.0013029797,2.7991587E-4,2217
0.9473563,0.050020177,6.9098553E-4,1.6863109E-4,2218
0.96608144,0.030207718,6.8026176E-4,1.9807435E-4,2219
0.9906883,0.006999789,4.963588E-4,2.5871897E-4,2220
0.77780473,0.03739273,0.1627223,0.019708313,2221
0.8125909,0.096565284,0.080253795,0.0062655723,2222
0.866995,0.084177285,0.03458323,0.004607545,2223
0.84545255,0.13768019,0.012446037,0.0037126192,2224
0.84308624,0.12560852,0.024338823,0.00401395,2225
0.86194706,0.1076827,0.021063576,0.0031354006,2226
0.9504357,0.04032426,0.0046116402,7.319209E-4,2227
0.94328994,0.045927625,0.007203776,0.0025051055,2228
0.91244656,0.07596237,0.007933667,8.7559526E-4,2229
0.9038979,0.08929689,0.0059020743,5.0993136E-4,2230
0.88826543,0.10833553,0.0023599837,8.770809E-4,2231
0.9403292,0.055083714,0.0014517487,4.9640506E-4,2232
0.92693305,0.05913005,0.0021080566,1.6293954E-4,2233
0.9535737,0.039497957,0.0033322542,2.9172938E-4,2234
0.9398455,0.055127025,0.0021630789,4.1142176E-4,2235
0.89982575,0.08630007,0.005848821,9.467019E-4,2236
0.91860867,0.061982498,0.013717977,0.0028135527,2237
0.85801804,0.10562415,0.019473108,0.0048782025,2238
0.8742298,0.08001463,0.034329448,0.00876938,2239
0.7202169,0.17386372,0.08207698,0.01755142,2240
0.83356655,0.116402894,0.04288715,0.004820489,2241
0.7459264,0.18813288,0.048122145,0.015376855,2242
0.75221807,0.17976259,0.05395565,0.0107078785,2243
0.93567145,0.03614353,0.021952132,0.004058844,2244
0.9405363,0.036751658,0.019242471,0.002193775,2245
0.93700516,0.03621166,0.023264984,0.0029044999,2246
0.80070984,0.14216341,0.040604103,0.014496861,2247
0.8511081,0.096152976,0.037358195,0.0053678486,2248
0.9461321,0.031439126,0.015566258,0.0034709766,2249
0.867806,0.09218265,0.03173023,0.0046653696,2250
0.97661936,0.017289765,0.00345057,0.0017581374,2251
0.97889733,0.014198436,0.0053122416,0.0010233624,2252
0.9760492,0.014911453,0.0068885935,0.0018932392,2253
0.9782148,0.011618598,0.007030474,0.0028654817,2254
0.97393775,0.016774787,0.006875228,0.0022098715,2255
0.84771574,0.11685825,0.015221593,0.005450774,2256
0.89087135,0.08045401,0.015400332,0.004554988,2257
0.9139526,0.06374718,0.012983569,0.003040879,2258
0.88162196,0.090094075,0.023321072,0.0035763278,2259
0.7500745,0.20272966,0.03715542,0.007393914,2260
0.79380447,0.14039752,0.051269792,0.012007262,2261
0.6816234,0.24924421,0.055136535,0.007845232,2262
0.6900863,0.234532,0.051016692,0.006227219,2263
0.73442185,0.22946098,0.022977527,0.008974341,2264
0.9439057,0.04247921,0.010946527,0.0018675153,2265
0.91915756,0.061582882,0.01651575,0.0025325508,2266
0.9540531,0.033346064,0.010101009,0.0023917393,2267
0.86331123,0.112268075,0.017058352,0.0045172106,2268
0.8827434,0.089073025,0.020063758,0.004060302,2269
0.8273557,0.14440204,0.018973121,0.006721275,2270
0.8662609,0.105822735,0.020362532,0.0042528915,2271
0.94264495,0.041143693,0.010104151,0.0018077948,2272
0.8805991,0.09680086,0.016475188,0.0033507394,2273
0.9053549,0.07479906,0.016113712,0.0021802238,2274
0.90883774,0.06506728,0.021280855,0.0037063842,2275
0.90287125,0.08091964,0.012550741,0.0028465672,2276
0.9095817,0.069971,0.009768327,0.0025341478,2277
0.9524385,0.03625102,0.008707189,0.0017978577,2278
0.9061116,0.052237,0.027530551,0.009425746,2279
0.71316797,0.21208055,0.05391732,0.01093042,2280
0.922591,0.05173582,0.016539518,0.0035516815,2281
0.9357456,0.04104332,0.015871948,0.004962012,2282
0.8175832,0.11883032,0.04988308,0.010317451,2283
0.8206724,0.124675214,0.033599198,0.012071851,2284
0.9719987,0.015113983,0.009860988,0.0024503088,2285
0.90747845,0.053041596,0.030399086,0.0053378744,2286
0.88592225,0.07297145,0.030435113,0.007927596,2287
0.9302076,0.052052815,0.015225164,0.0023774218,2288
0.9004402,0.06641418,0.023653494,0.008615946,2289
0.8045638,0.13940252,0.039757174,0.012708494,2290
0.9207035,0.064865135,0.011741939,0.0018358108,2291
0.8785448,0.053415123,0.008913025,0.0038769743,2292
0.8612896,0.05220971,0.014914953,0.0044248574,2293
0.88806915,0.090824075,0.009963231,0.0034795615,2294
0.92488784,0.056252893,0.009357923,0.0052634175,2295
0.9160946,0.05942821,0.0075044027,0.0013507105,2296
0.87662816,0.061022285,0.007662897,0.002530233,2297
0.87220174,0.07698914,0.0056931367,0.0022471603,2298
0.91165316,0.051121686,0.0019115215,0.0010981155,2299
0.94286567,0.038371634,0.0055487254,0.0013455928,2300
0.86569273,0.12818,0.0025960477,0.0013299237,2301
0.9070543,0.08729704,0.0015155544,4.5262126E-4,2302
0.93653005,0.05810167,0.0027319808,0.0020515441,2303
0.8477776,0.051846657,0.019707795,0.06701893,2304
0.66905504,0.08783463,0.096091434,0.14416283,2305
0.91013855,0.05385048,0.019810116,0.015881155,2306
0.9525986,0.03712891,0.0072759907,0.0016857876,2307
0.9550635,0.034777995,0.0065285093,0.0015639522,2308
0.95567757,0.040953845,0.0021102633,3.350038E-4,2309
0.79517865,0.2014674,0.0018696934,4.6573798E-4,2310
0.74690926,0.25020134,0.0016078916,2.7661232E-4,2311
0.8320008,0.16571516,0.0010757943,8.10008E-5,2312
0.88940346,0.10933619,9.5502136E-4,1.6725603E-4,2313
0.8998436,0.096466176,0.002782207,1.8634244E-4,2314
0.94978654,0.04455497,0.0035166189,7.802275E-5,2315
0.9882109,0.0069989194,0.0038996467,2.8300934E-4,2316
0.9956709,0.00282707,0.0013104635,1.4989944E-4,2317
0.9983828,4.027566E-4,0.0011851296,2.1210313E-5,2318
0.94094384,0.0434305,0.002656498,1.7673943E-4,2319
0.9303152,0.056794442,0.0071909986,0.003604809,2320
0.9447254,0.039609876,0.0028526043,4.1583873E-4,2321
0.9078416,0.0635848,0.003729238,9.5858915E-5,2322
0.92225546,0.050663654,0.006547353,2.0372903E-4,2323
0.8801806,0.07897245,0.005645409,4.510359E-4,2324
0.83620584,0.10016628,0.013278576,7.6840987E-4,2325
0.8896244,0.08283319,0.0086354,0.0013949851,2326
0.9144687,0.07421686,0.0072087497,7.9544965E-4,2327
0.9128165,0.07840857,0.0073106624,0.0010258065,2328
0.8913333,0.09486398,0.0069909133,0.0047606435,2329
0.957336,0.037083913,0.0037944384,0.0012107755,2330
0.95924485,0.026762407,0.011367009,0.0018484835,2331
0.85652333,0.13296191,0.0026657055,0.005949876,2332
0.8347406,0.10804527,0.036642447,0.015079589,2333
0.8787582,0.09936492,0.017624779,0.0014505925,2334
0.8375861,0.13852175,0.01706205,0.0021338374,2335
0.8707563,0.108189285,0.01911558,0.0017699844,2336
0.8531152,0.13058572,0.013038683,0.0021037536,2337
0.8762381,0.10386581,0.01753162,0.0023103766,2338
0.87063324,0.10831792,0.017222986,0.0020935442,2339
0.8863095,0.08471132,0.028037662,6.9851987E-4,2340
0.7179606,0.25579092,0.022902377,0.0027099482,2341
0.5703847,0.39965472,0.023905134,0.004104434,2342
0.44295335,0.52789253,0.0077460036,9.7584544E-4,2343
0.482304,0.49325678,0.009865887,0.0077377353,2344
0.5471223,0.43650576,0.010717117,0.0051419986,2345
0.67078286,0.20948061,0.022107298,0.0032843498,2346
0.8809156,0.10323199,0.009504939,0.0021107139,2347
0.88053066,0.09056327,0.014524259,0.0038561844,2348
0.6934337,0.24468446,0.040383443,0.0072863908,2349
0.7711574,0.14938752,0.04061335,0.00559172,2350
0.81901896,0.12966853,0.026973367,0.0032367038,2351
0.84150404,0.113918334,0.016815769,0.0053659608,2352
0.7115994,0.21135587,0.041881338,0.011465791,2353
0.6995253,0.20057698,0.04037419,0.0061774463,2354
0.8019092,0.16338445,0.015705667,0.0045448183,2355
0.80453634,0.11458036,0.027578818,0.0036658181,2356
0.8707823,0.09769829,0.013788108,0.0041414704,2357
0.8619532,0.099727206,0.022286993,0.005977103,2358
0.8126869,0.12926559,0.018246302,0.0068808473,2359
0.8538969,0.107419394,0.023611521,0.0049113124,2360
0.94075555,0.043523233,0.011565051,0.0020744898,2361
0.9069049,0.07147525,0.007191067,0.0025288418,2362
0.84652036,0.11104814,0.015194037,0.007466448,2363
0.8941805,0.08596012,0.011826265,0.0053258734,2364
0.75087196,0.18260954,0.011477539,0.0034009463,2365
0.70874625,0.25158203,0.024313232,0.008485558,2366
0.8028359,0.17418443,0.009022524,0.005823441,2367
0.6959611,0.18627566,0.009218077,0.005712822,2368
0.7156604,0.14119512,0.01537065,0.00420469,2369
0.7553196,0.15117873,0.008965305,0.0035779004,2370
0.7225666,0.13462165,0.0072999652,0.0033279706,2371
0.81263167,0.14589213,0.009446078,0.0035610227,2372
0.5684069,0.24875967,0.008261386,0.0023729855,2373
0.74798656,0.15756781,0.0095829945,0.0018545946,2374
0.91979694,0.0721804,0.002971249,0.001579473,2375
0.9032533,0.07429183,0.0087207835,0.002992376,2376
0.7115682,0.12966518,0.0090449415,0.0018401392,2377
0.8498986,0.13551907,0.0069761686,0.0026910733,2378
0.8704088,0.077790655,0.0032050335,0.0013544529,2379
0.7199939,0.16649541,0.009497817,0.0027953337,2380
0.91709566,0.07374516,0.0051670913,0.0012430223,2381
0.6583724,0.25374705,0.005448941,0.0033180777,2382
0.95404303,0.033231977,0.0025390456,7.015986E-4,2383
0.9515704,0.041614715,0.0035975564,0.0011247954,2384
0.9015132,0.06676009,0.008165009,0.002738295,2385
0.90293115,0.08752632,0.0062576355,0.0022070645,2386
0.96618843,0.028172089,0.0038407925,0.0013366359,2387
0.97373956,0.018080171,0.006489808,0.0013844321,2388
0.93280524,0.050962985,0.008987098,0.0024915158,2389
0.93328404,0.04854854,0.011093921,0.0027205527,2390
0.9032124,0.078221716,0.013828237,0.002341053,2391
0.8879495,0.09288505,0.013711681,0.0036886623,2392
0.87390655,0.08434819,0.025769236,0.0036291762,2393
0.916483,0.05681776,0.020156078,0.0032105395,2394
0.9085404,0.07783494,0.010217133,0.0025825067,2395
0.85599774,0.10442929,0.0342928,0.004015758,2396
0.8143941,0.13798204,0.032966774,0.0042687478,2397
0.85314345,0.109024584,0.024616024,0.0048365933,2398
0.9051251,0.0595498,0.030608904,0.003323906,2399
0.9050943,0.06846643,0.01207914,0.0025033532,2400
0.8635732,0.11683097,0.0121902665,0.0027700113,2401
0.90849936,0.06746852,0.00831248,0.0012414063,2402
0.9177954,0.05962929,0.011240848,0.002865898,2403
0.90147424,0.07881265,0.012399333,0.0025607871,2404
0.82882726,0.12872633,0.022239223,0.0044166935,2405
0.8277992,0.1379514,0.023437236,0.0025066505,2406
0.7927197,0.17089525,0.027289772,0.00501398,2407
0.8587524,0.11045615,0.02460922,0.0027689699,2408
0.9004984,0.07009155,0.023643596,0.004872585,2409
0.8596967,0.11373241,0.021749308,0.004111416,2410
0.79945344,0.16835067,0.023373889,0.0049385466,2411
0.8070719,0.16993763,0.019058274,0.0030584673,2412
0.8888087,0.08566562,0.021591322,0.0027627747,2413
0.8911711,0.08911789,0.015054531,0.0028909612,2414
0.93124145,0.051687866,0.010527297,0.0023272065,2415
0.90340614,0.07447576,0.01827323,0.0035004176,2416
0.7848578,0.167115,0.042578842,0.0047352924,2417
0.87960976,0.08827231,0.023305992,0.0046739876,2418
0.91977304,0.060542956,0.014490024,0.0036957937,2419
0.758415,0.20999928,0.018488696,0.004723994,2420
0.8584391,0.12265495,0.013852435,0.004230759,2421
0.88824564,0.06327061,0.044515774,0.0035002406,2422
0.90275127,0.082281105,0.012017694,0.0024207204,2423
0.77016264,0.15722385,0.064160615,0.004679277,2424
0.81009793,0.116480716,0.061146036,0.011060698,2425
0.7759508,0.14416736,0.059499707,0.0107574975,2426
0.7527533,0.17758922,0.05800301,0.008054446,2427
0.7360747,0.18630838,0.058420137,0.016581539,2428
0.9090384,0.07706788,0.009675922,0.0021101502,2429
0.8416082,0.14634088,0.0051368447,0.0023764537,2430
0.82408583,0.15958647,0.01303364,0.002772504,2431
0.75558525,0.19642934,0.03322574,0.0022002899,2432
0.8149015,0.1446845,0.03641472,0.0024249628,2433
0.8391895,0.10071939,0.04937549,0.0044654757,2434
0.89086044,0.07679619,0.028019644,0.0015709852,2435
0.8893521,0.084186435,0.024166692,0.001886606,2436
