@RELATION 'Music feature'
%rows=4
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Spectral flatness measure' NUMERIC
@ATTRIBUTE 'Spectral flatness measure' NUMERIC
@ATTRIBUTE 'Spectral flatness measure' NUMERIC
@ATTRIBUTE 'Spectral flatness measure' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.9187447,0.7662575,0.87404394,0.82631755,2591
0.84315157,0.6744493,0.93393236,0.80085284,2592
0.9123045,0.7495205,0.84893894,0.8043115,2593
0.81149143,0.662203,0.9106858,0.81601393,2594
0.9013635,0.72154737,0.8872045,0.80411804,2595
0.76799375,0.76466185,0.8002173,0.79243547,2596
0.64434105,0.55741394,0.79383594,0.74826676,2597
0.6917498,0.57363546,0.7602453,0.76103073,2598
0.7040032,0.55372775,0.7834478,0.7708692,2599
0.7726629,0.80196697,0.81855506,0.76122594,2600
0.8433424,0.7553615,0.87186086,0.6995784,2601
0.56780267,0.6166513,0.8039313,0.75524354,2602
0.91615427,0.7098729,0.8663333,0.74986386,2603
0.64815944,0.6831819,0.7632847,0.76848376,2604
0.79413176,0.6337387,0.6548967,0.8117717,2605
0.931472,0.60694915,0.7369055,0.7449754,2606
0.8477327,0.8521335,0.8710145,0.7575347,2607
0.86174846,0.87424463,0.85669106,0.7835488,2608
0.6588026,0.7368202,0.9168519,0.86186355,2609
0.8956668,0.8599405,0.93436325,0.89648134,2610
0.83658445,0.8354977,0.82062876,0.8136613,2611
0.92431796,0.6738691,0.8464569,0.7767646,2612
0.8930862,0.7213816,0.83778816,0.80486065,2613
0.78932536,0.9164409,0.7323739,0.7991531,2614
0.96475327,0.78829414,0.779191,0.83977157,2615
0.78462124,0.712586,0.8372651,0.7574369,2616
0.8186839,0.83483267,0.8488325,0.7445845,2617
0.85817266,0.828833,0.7851115,0.76092845,2618
0.76657456,0.72559667,0.6756027,0.7437543,2619
0.8590929,0.8402695,0.8114026,0.82986623,2620
0.87858385,0.7499225,0.9194078,0.79102993,2621
0.93259805,0.79273593,0.8639356,0.8097943,2622
0.85129225,0.7730939,0.6416282,0.80681187,2623
0.653086,0.79868364,0.5756315,0.754668,2624
0.717027,0.76856387,0.7761367,0.7449849,2625
0.717432,0.7261107,0.7870263,0.7913193,2626
0.53989464,0.7365451,0.7051819,0.74983734,2627
0.7194771,0.7881967,0.76721233,0.7873458,2628
0.8294361,0.71547675,0.6045059,0.7614793,2629
0.82025677,0.55630434,0.681075,0.7703667,2630
0.3822515,0.75634056,0.7371828,0.7338685,2631
0.42849126,0.8477922,0.80712813,0.6092374,2632
0.70194125,0.7433992,0.8801949,0.7251725,2633
0.69787985,0.8259777,0.75426865,0.6945015,2634
0.897663,0.6959838,0.7383531,0.74186313,2635
0.93294,0.6045361,0.73038614,0.84292173,2636
0.83804125,0.6867724,0.7914334,0.828057,2637
0.8880983,0.6628565,0.7912833,0.7394642,2638
0.9425745,0.6673096,0.74126047,0.75598866,2639
0.78344613,0.6197875,0.40582284,0.84535486,2640
0.7709996,0.8085092,0.52322614,0.80074525,2641
0.95809144,0.71001226,0.7205571,0.80750287,2642
0.90557307,0.843852,0.74528223,0.84372073,2643
0.9600751,0.8813207,0.7126403,0.8627841,2644
0.86996573,0.799113,0.85098726,0.9020941,2645
0.8337003,0.77818584,0.8148898,0.7958005,2646
0.86469185,0.80862194,0.8239371,0.82416695,2647
0.88548577,0.8349016,0.67089194,0.6613856,2648
0.7846878,0.86117214,0.74804926,0.6882216,2649
0.6876427,0.8567911,0.48550126,0.7151376,2650
0.79181564,0.89244527,0.5349774,0.68977624,2651
0.8803998,0.85785156,0.6791203,0.71533734,2652
0.9688138,0.90525216,0.50738674,0.7442076,2653
0.9032361,0.8539127,0.54326063,0.7714163,2654
0.7683996,0.8336107,0.5800852,0.6798998,2655
0.64284265,0.89427704,0.6376139,0.6967011,2656
0.7519796,0.8196663,0.5502902,0.6694432,2657
0.74901795,0.7152535,0.6110749,0.7170848,2658
0.75675404,0.68203443,0.6480734,0.78760207,2659
0.6795151,0.7109434,0.7910975,0.81527805,2660
0.77107114,0.7714567,0.77397615,0.74825555,2661
0.8777544,0.8114522,0.78492945,0.8664853,2662
0.7894864,0.7154325,0.84857535,0.84345233,2663
0.69225,0.7222618,0.80882716,0.78096884,2664
0.8781482,0.5419696,0.783662,0.7950093,2665
0.95690036,0.5932194,0.71017414,0.7487533,2666
0.8260661,0.5120812,0.74202484,0.77954674,2667
0.6601235,0.6510707,0.74147314,0.8189576,2668
0.9084096,0.5937078,0.8243923,0.76547515,2669
0.8853312,0.48824683,0.7579028,0.8085758,2670
0.8386476,0.53947353,0.6728295,0.834436,2671
0.86984175,0.81920123,0.7782831,0.7938424,2672
0.7958369,0.70413476,0.68980426,0.806675,2673
0.8192877,0.8696134,0.80472255,0.82462466,2674
0.5992227,0.80110854,0.6911674,0.8131958,2675
0.70931065,0.887951,0.5949003,0.81539977,2676
0.86792886,0.68929636,0.68313915,0.86077464,2677
0.9394875,0.766222,0.79931384,0.80017126,2678
0.7845766,0.77124184,0.73015344,0.7828673,2679
0.8014199,0.74267125,0.8363499,0.80323464,2680
0.92428166,0.9122356,0.76334864,0.72415364,2681
0.8977891,0.680285,0.7939895,0.7391014,2682
0.83512586,0.5015209,0.7611468,0.7142284,2683
0.96136034,0.755481,0.7577927,0.6934406,2684
0.9523137,0.71883833,0.7895216,0.68855727,2685
0.8454588,0.6270485,0.7563872,0.6362553,2686
0.95735824,0.59488046,0.8057463,0.73156303,2687
0.82116574,0.6954205,0.7329833,0.7776455,2688
0.7328514,0.637051,0.856365,0.62251526,2689
0.87910086,0.85276115,0.8680892,0.7656549,2690
0.9035751,0.75368834,0.708215,0.6669079,2691
0.9640241,0.7813318,0.83783156,0.7075731,2692
0.9751206,0.8583478,0.81543505,0.7638618,2693
0.9020239,0.57190263,0.8066498,0.7407459,2694
0.7380732,0.5639178,0.88288045,0.7337156,2695
0.95669395,0.6142582,0.819052,0.74005634,2696
0.8146361,0.6405462,0.8283085,0.7435157,2697
0.7704984,0.75861263,0.5364659,0.7516626,2698
0.60304767,0.6392651,0.84690285,0.8351869,2699
0.52391124,0.82722425,0.690643,0.79728186,2700
0.66599965,0.91339403,0.6705705,0.7854923,2701
0.6817067,0.7282562,0.67712015,0.73573184,2702
0.73551327,0.7217665,0.7704659,0.6469133,2703
0.70179564,0.7209088,0.7023059,0.700651,2704
0.76590127,0.6691387,0.7428461,0.7611092,2705
0.52527255,0.770852,0.8410461,0.8207786,2706
0.59461826,0.71166813,0.67441577,0.7822121,2707
0.8187421,0.8259395,0.87436557,0.8166284,2708
0.8607594,0.90214396,0.77832365,0.8442865,2709
0.9534579,0.75522345,0.76289254,0.84665686,2710
0.64991736,0.94613516,0.8848383,0.90046924,2711
0.91245943,0.83663267,0.86915994,0.78789747,2712
0.975973,0.75315875,0.88643646,0.85808975,2713
0.9714188,0.69501615,0.69675285,0.793324,2714
0.9824866,0.75241977,0.7865358,0.8198512,2715
0.91216475,0.72855353,0.8234758,0.81427807,2716
0.94615906,0.9054553,0.85956144,0.8000591,2717
0.739831,0.7360362,0.7716103,0.8682131,2718
0.92137325,0.7887905,0.7934572,0.808181,2719
0.68148327,0.7773107,0.8588737,0.81292456,2720
0.71613467,0.72169316,0.69383824,0.8343285,2721
0.65698904,0.79320663,0.8511283,0.7983548,2722
0.5809276,0.69032466,0.7069001,0.8413654,2723
0.87323815,0.7357483,0.7807328,0.8189159,2724
0.5300929,0.69334954,0.6360286,0.8025309,2725
0.75891286,0.7712603,0.8653914,0.832872,2726
0.9362182,0.84441966,0.8453266,0.8208555,2727
0.9197786,0.7637382,0.83947486,0.812502,2728
0.8146171,0.8098787,0.6774333,0.7859846,2729
0.8951475,0.77819407,0.88309526,0.82587576,2730
0.74288833,0.7401274,0.92915493,0.61384857,2731
0.63401955,0.6876469,0.7921356,0.69064456,2732
0.8029194,0.6304713,0.8314682,0.74608904,2733
0.81693465,0.49832174,0.6514611,0.7237752,2734
0.81945807,0.7749759,0.34661862,0.72664064,2735
0.82296807,0.86580104,0.46747556,0.7480512,2736
0.8985224,0.7448784,0.57837826,0.7052878,2737
0.65076226,0.8905657,0.57020247,0.80347556,2738
0.83250034,0.60006136,0.48678368,0.7709242,2739
0.912215,0.6218114,0.5728466,0.78224945,2740
0.78290874,0.3910464,0.70839196,0.73569196,2741
0.8428879,0.5466959,0.46388665,0.8033067,2742
0.7067928,0.6865131,0.65539724,0.8352576,2743
0.6925823,0.96246094,0.83177274,0.7546335,2744
0.8799005,0.79700196,0.78381926,0.7503442,2745
0.95018786,0.67426467,0.7230261,0.7012889,2746
0.7851041,0.9561516,0.8552163,0.7238241,2747
0.8823307,0.6587025,0.84673625,0.6633313,2748
0.9156256,0.84849536,0.8769288,0.6304934,2749
0.54198384,0.86773556,0.7417868,0.6770547,2750
0.75506043,0.89956886,0.8128982,0.70440125,2751
0.43411678,0.8832541,0.87798375,0.7084883,2752
0.8681148,0.811529,0.78244704,0.6881544,2753
0.8236276,0.77951455,0.7544331,0.5973423,2754
0.518689,0.75047445,0.75803256,0.77237767,2755
0.6743971,0.87009406,0.822158,0.8125942,2756
0.829732,0.90097266,0.8022999,0.7773562,2757
0.64703053,0.7624348,0.7739822,0.8444386,2758
0.8241679,0.5067741,0.826134,0.7540187,2759
0.9178636,0.68630785,0.676861,0.7226922,2760
0.8033162,0.7249006,0.48777607,0.7693007,2761
0.81003207,0.75002676,0.53875715,0.7167538,2762
0.8150515,0.7597776,0.49837488,0.62296593,2763
0.8483334,0.72867405,0.42295715,0.7614712,2764
0.849713,0.6762498,0.4887619,0.77026254,2765
0.9373359,0.6454789,0.7683228,0.75598377,2766
0.9766286,0.6849584,0.79079133,0.73090297,2767
0.873649,0.8386434,0.79948115,0.7961469,2768
0.8174182,0.8500038,0.83690214,0.7609513,2769
0.86371803,0.79981166,0.70757264,0.8246083,2770
0.8281424,0.79512715,0.8283863,0.7129035,2771
0.88535386,0.85255796,0.7922841,0.78605634,2772
0.789397,0.7540394,0.9092783,0.80128753,2773
0.93465006,0.82253337,0.9019023,0.7512727,2774
0.5322884,0.7705467,0.73573256,0.6198184,2775
0.6917124,0.75227857,0.8371822,0.5485792,2776
0.95337737,0.6847964,0.81043315,0.56863475,2777
0.6350742,0.844516,0.85016006,0.6937024,2778
0.6750756,0.7506816,0.8504158,0.67160124,2779
0.7603006,0.880438,0.6785294,0.5576189,2780
0.82131314,0.90826416,0.8912437,0.634369,2781
0.737656,0.78438985,0.75038284,0.7079366,2782
0.8915908,0.7509418,0.7655507,0.7958563,2783
0.63483584,0.7841915,0.72773117,0.79018193,2784
0.7147799,0.8672391,0.72701824,0.80474013,2785
0.8769113,0.8543086,0.84324694,0.75976825,2786
0.91627187,0.8134838,0.8460379,0.6660837,2787
0.86859375,0.69634736,0.84705305,0.7408889,2788
0.9119856,0.68340683,0.80359393,0.7871865,2789
0.5956407,0.89041317,0.8405996,0.6902691,2790
0.8921247,0.7541001,0.71367186,0.6040462,2791
0.8575577,0.7123047,0.7853771,0.6226421,2792
0.75947154,0.79016906,0.7951884,0.6184581,2793
0.82372665,0.68220043,0.85522944,0.70482624,2794
0.8051631,0.67913085,0.788641,0.6280994,2795
0.7710014,0.6847653,0.8157551,0.6661832,2796
0.67889655,0.73351234,0.66834354,0.65370214,2797
0.84256417,0.6474569,0.7346858,0.69437987,2798
0.6712106,0.6264979,0.78026986,0.64927197,2799
0.663834,0.9233408,0.8360815,0.73447573,2800
0.729004,0.91023964,0.87297446,0.70108813,2801
0.8736238,0.68433136,0.8952754,0.71169823,2802
0.9491609,0.7478265,0.7587994,0.74351597,2803
0.91704565,0.7996953,0.6274174,0.6166254,2804
0.96364963,0.87135977,0.71519136,0.62455106,2805
0.7407817,0.8747485,0.7083772,0.6109743,2806
0.86417323,0.88038456,0.769852,0.5682089,2807
0.85568494,0.69770324,0.8565224,0.71805376,2808
0.91389483,0.76013976,0.82005394,0.7294504,2809
0.8125657,0.72064203,0.9126154,0.6573851,2810
0.8424909,0.66492045,0.76821184,0.602829,2811
0.8278989,0.752567,0.63635206,0.58264416,2812
0.88795483,0.675076,0.779776,0.7039434,2813
0.98354286,0.66150534,0.8452818,0.74464166,2814
0.806389,0.75540566,0.74809855,0.67194486,2815
0.95522267,0.82818276,0.7859,0.70597106,2816
0.9388084,0.8854636,0.7577135,0.6319274,2817
0.81598055,0.73747545,0.75488555,0.81959164,2818
0.8013232,0.64706147,0.5658938,0.6446322,2819
0.8909467,0.715476,0.78070885,0.6726154,2820
0.8661963,0.624066,0.79612154,0.7091401,2821
0.77628183,0.77337337,0.8330282,0.8482005,2822
0.83874375,0.7298704,0.8532483,0.76118654,2823
0.8150644,0.6041109,0.78143567,0.81115735,2824
0.8883872,0.7057558,0.7718189,0.82452875,2825
0.72955483,0.70171976,0.7909682,0.8244486,2826
0.896814,0.5729029,0.7426415,0.80028856,2827
0.85382265,0.77268934,0.6995791,0.8225381,2828
0.70861167,0.75498515,0.7826515,0.80150795,2829
0.6803228,0.7546099,0.51774794,0.75404674,2830
0.83613455,0.71381325,0.6928795,0.82039475,2831
0.94125867,0.77869344,0.6435901,0.8644189,2832
0.8334308,0.70744586,0.594705,0.75797975,2833
0.6554496,0.70018625,0.5887396,0.76719296,2834
0.7461344,0.6249977,0.7947466,0.8330962,2835
0.7699481,0.70921636,0.9012,0.83259475,2836
0.96578956,0.61883277,0.6378998,0.88076144,2837
0.9534807,0.58375674,0.70376986,0.7782856,2838
0.6710536,0.8201838,0.7573357,0.8406849,2839
0.75109065,0.934288,0.77859384,0.820048,2840
0.80146354,0.63707435,0.76078516,0.79838216,2841
0.81171554,0.39487714,0.7575551,0.8234589,2842
0.9372916,0.7681206,0.9304935,0.66872907,2843
0.72679865,0.8095618,0.7778692,0.65256345,2844
0.91918534,0.74672025,0.7443732,0.6987892,2845
0.9835494,0.8652692,0.80691266,0.69003516,2846
0.9011096,0.73500854,0.7969251,0.7005286,2847
0.85451996,0.49540702,0.90654165,0.6112467,2848
0.95167005,0.44270012,0.694348,0.6603882,2849
0.9021138,0.38207647,0.6995035,0.8095382,2850
0.93141836,0.5084911,0.767567,0.85541135,2851
0.80996764,0.8833278,0.8469312,0.7152969,2852
0.6769831,0.8062368,0.6945778,0.8403816,2853
0.782283,0.89591336,0.681539,0.8832149,2854
0.8100153,0.80130947,0.59751326,0.79653573,2855
0.7601345,0.7970968,0.7679908,0.786092,2856
0.7985978,0.7366903,0.7567734,0.86965495,2857
0.931116,0.70830446,0.7340885,0.7226157,2858
0.6339513,0.60290027,0.79218656,0.82760346,2859
0.7748868,0.5936609,0.5874234,0.7327393,2860
0.9063714,0.80495584,0.7981594,0.7844608,2861
0.53483397,0.8433747,0.8483866,0.8359109,2862
0.8142826,0.6529608,0.8520208,0.8107122,2863
0.79840195,0.82945275,0.8847556,0.7308727,2864
0.767712,0.8151746,0.7755616,0.73475796,2865
0.73796076,0.8817368,0.7899217,0.822896,2866
0.80959886,0.7110941,0.8358807,0.8729117,2867
0.82251626,0.7058696,0.7999231,0.78053975,2868
0.9461264,0.817213,0.8640582,0.77557474,2869
0.6906555,0.85295045,0.72298914,0.8110542,2870
0.70500225,0.72792095,0.7501012,0.78840274,2871
0.8040167,0.68575865,0.8701305,0.79557157,2872
0.81334144,0.7378066,0.8245625,0.6166909,2873
0.60130745,0.8081595,0.739325,0.6997851,2874
0.73558265,0.87866724,0.7494021,0.6523402,2875
0.7517612,0.7727305,0.7136705,0.68183565,2876
0.7513703,0.6519486,0.7855977,0.6716816,2877
0.83890676,0.7057106,0.6970498,0.5472859,2878
0.6642831,0.55127007,0.84167373,0.71872,2879
0.70905846,0.7340798,0.8266078,0.7133082,2880
0.5400707,0.7847872,0.6232782,0.80251855,2881
0.6452386,0.7741142,0.8691591,0.7921183,2882
0.77185714,0.76153946,0.84374815,0.8136487,2883
0.84618753,0.8255587,0.90981126,0.7395287,2884
0.88421386,0.8076156,0.74071926,0.68430066,2885
0.55203414,0.76106954,0.8192033,0.7409448,2886
0.8955482,0.71020323,0.8059987,0.77295464,2887
0.86629826,0.6897062,0.7952015,0.6437333,2888
0.66534764,0.7880288,0.8029222,0.70690566,2889
0.5852086,0.8068351,0.83770424,0.7372241,2890
0.78307366,0.719462,0.73853767,0.8480126,2891
0.9278876,0.77377695,0.75947297,0.81870157,2892
0.75997627,0.87640154,0.7548158,0.8776558,2893
0.75936943,0.79575443,0.76857185,0.7497026,2894
0.9055169,0.751127,0.7265145,0.85219854,2895
0.6365799,0.5953679,0.8065923,0.70803803,2896
0.8155276,0.6320311,0.90576833,0.7418556,2897
0.7591505,0.4549908,0.82886225,0.7812291,2898
0.83259755,0.7120053,0.8785159,0.74046373,2899
0.795292,0.6127029,0.8543928,0.74371564,2900
0.8386919,0.62821066,0.7767348,0.83034766,2901
0.9605845,0.53940004,0.772952,0.783433,2902
0.93680954,0.41122824,0.90334564,0.7531649,2903
0.89808977,0.52310187,0.7691378,0.75329155,2904
0.87991124,0.54928344,0.7605936,0.7811538,2905
0.8072737,0.47223958,0.76034665,0.77526283,2906
0.98757184,0.45444465,0.851724,0.7274916,2907
0.87302625,0.39431208,0.745733,0.6821512,2908
0.8312282,0.40363285,0.7694285,0.72261095,2909
0.7327837,0.6208861,0.898283,0.78783005,2910
0.92176425,0.6513367,0.81759435,0.7653376,2911
0.9225192,0.6627092,0.87421423,0.758494,2912
0.84178054,0.5982947,0.89233804,0.7007954,2913
0.8843235,0.5880353,0.8293369,0.7184732,2914
0.9533472,0.49934208,0.7936888,0.6793307,2915
0.9870196,0.55753726,0.6245671,0.7472661,2916
0.88116455,0.6831779,0.8108319,0.67797184,2917
0.89986974,0.5699737,0.79818004,0.77046347,2918
0.80867714,0.5346961,0.7788555,0.7002713,2919
0.7818197,0.52227074,0.7812378,0.74016744,2920
0.89519167,0.54716706,0.8280711,0.8587585,2921
0.8609566,0.5381176,0.8452179,0.8066755,2922
0.8544792,0.8419925,0.8644108,0.86857945,2923
0.6985872,0.85411656,0.7665977,0.8284269,2924
0.88231605,0.88554287,0.80255985,0.92358774,2925
0.90889204,0.6522822,0.81130564,0.83427,2926
0.9199482,0.8319887,0.8147473,0.85718614,2927
0.92179096,0.8267081,0.73529696,0.7730098,2928
0.98169976,0.82814884,0.7602575,0.87386775,2929
0.6386896,0.8562271,0.8426302,0.74788606,2930
0.9519821,0.84512115,0.78340316,0.8577038,2931
0.684076,0.7745474,0.80193317,0.762135,2932
0.82146686,0.90660375,0.7666661,0.83165663,2933
0.8481489,0.8513229,0.8036116,0.7885173,2934
0.692267,0.79480225,0.76947355,0.74818057,2935
0.6803732,0.9465158,0.88106763,0.8474975,2936
0.7130331,0.7489509,0.8400443,0.8229455,2937
0.92547107,0.884704,0.74179864,0.83052063,2938
0.891497,0.9479115,0.4723563,0.8076564,2939
0.82063144,0.8776615,0.44725388,0.7613772,2940
0.89503163,0.7953476,0.642133,0.83575696,2941
0.97515416,0.73774886,0.6485535,0.71603024,2942
0.84931535,0.7074741,0.59228253,0.77463746,2943
0.87227565,0.7876432,0.5949781,0.77767146,2944
0.67464495,0.60570294,0.6510156,0.7200089,2945
0.9336752,0.8122674,0.58982503,0.7257175,2946
0.91923696,0.6909638,0.5184973,0.7086015,2947
0.8736281,0.6084674,0.7298413,0.7363288,2948
0.66411954,0.74729955,0.6410566,0.7499944,2949
0.82613546,0.87287915,0.80163693,0.85694313,2950
0.90361303,0.88062775,0.59408313,0.8327328,2951
0.8402606,0.8888577,0.63551795,0.808401,2952
0.5282809,0.93571895,0.51022243,0.7756439,2953
0.7492395,0.83778423,0.6756463,0.69875944,2954
0.80580217,0.8977182,0.62568533,0.7532135,2955
0.825595,0.7749939,0.6222248,0.7762023,2956
0.8022888,0.834877,0.6302285,0.7217492,2957
0.8128184,0.78301716,0.72427565,0.76702595,2958
0.7122135,0.71664363,0.6823091,0.76966095,2959
0.7179505,0.79600006,0.7312799,0.7060712,2960
0.7814201,0.7771341,0.5657236,0.83025795,2961
0.71257967,0.7838781,0.5296013,0.8012027,2962
0.7063441,0.7045865,0.6541483,0.7555187,2963
0.7745168,0.8031626,0.74438274,0.689749,2964
0.88437515,0.8917206,0.8028868,0.7365584,2965
0.934503,0.760739,0.854056,0.71600664,2966
0.8259109,0.9477803,0.85360026,0.7024989,2967
0.98272246,0.9430594,0.8004175,0.6993651,2968
0.7424871,0.894985,0.8889278,0.62403107,2969
0.8825592,0.7615087,0.73595536,0.649094,2970
0.8106505,0.8511183,0.77861917,0.6894897,2971
0.82762736,0.8470224,0.7826263,0.6843896,2972
0.77150005,0.8461318,0.81578535,0.8406009,2973
0.8219528,0.82553875,0.7601379,0.813481,2974
0.909685,0.9085605,0.73985183,0.7616426,2975
0.94590074,0.69875526,0.7007747,0.77169293,2976
0.9632394,0.7402516,0.7499607,0.83870417,2977
0.8216166,0.9006752,0.90463716,0.8774154,2978
0.6450983,0.8629125,0.90772724,0.77602315,2979
0.8350768,0.6880873,0.87695426,0.8538446,2980
0.7598218,0.67220587,0.87246966,0.7646215,2981
0.81113094,0.5696945,0.81963587,0.7995872,2982
0.89634717,0.4259112,0.66921675,0.6995788,2983
0.8790644,0.48560596,0.7984331,0.6940929,2984
0.90068334,0.5377861,0.7793822,0.85611564,2985
0.9188628,0.44879356,0.8870795,0.8019853,2986
0.80474,0.48014197,0.77399665,0.7661007,2987
0.9598407,0.54437643,0.87898195,0.7618011,2988
0.9382796,0.43500975,0.78208196,0.69344413,2989
0.8197453,0.47066903,0.8501022,0.769986,2990
0.9355119,0.6650406,0.7945363,0.7727874,2991
0.95166576,0.8334887,0.8998226,0.9056784,2992
0.77421105,0.90565395,0.7928424,0.81134874,2993
0.75167847,0.84031606,0.79616743,0.77737266,2994
0.8622195,0.7497042,0.8581485,0.69609934,2995
0.6504534,0.75113195,0.6642506,0.7772999,2996
0.8460126,0.86799103,0.80957156,0.7908516,2997
0.7028793,0.8002038,0.64353716,0.8049818,2998
0.83593476,0.5532572,0.72795767,0.81340754,2999
0.50034094,0.611827,0.70112604,0.6969638,3000
0.7553256,0.7654558,0.7945435,0.65955555,3001
0.661953,0.8056654,0.8815099,0.7951912,3002
0.94159126,0.7522694,0.8084227,0.81387097,3003
0.9508346,0.67597765,0.8504121,0.8563407,3004
0.9641443,0.766021,0.822442,0.8418134,3005
0.88341355,0.7869436,0.856727,0.8363937,3006
0.8500306,0.7968606,0.9035141,0.8206117,3007
0.76786894,0.78619903,0.76412827,0.88321775,3008
0.42602417,0.68853426,0.70224917,0.7967919,3009
0.5456014,0.65937513,0.51158893,0.76394826,3010
0.67731583,0.67183816,0.63631546,0.67180467,3011
0.5842409,0.7764034,0.5943109,0.7899987,3012
0.5699588,0.7163072,0.6663113,0.74181074,3013
0.5620107,0.7085798,0.67239386,0.667216,3014
0.744829,0.7909009,0.7115038,0.5826205,3015
0.47027642,0.57146966,0.68586123,0.71512806,3016
0.5475061,0.67016864,0.586104,0.7129057,3017
0.68424463,0.65310884,0.49229932,0.7315377,3018
0.6104657,0.6028546,0.599212,0.6903979,3019
0.74133444,0.90485626,0.74644226,0.7773971,3020
0.7446552,0.78350365,0.7680524,0.7670725,3021
0.9053843,0.8457089,0.78822047,0.8883881,3022
0.73599625,0.78011173,0.8630954,0.7728207,3023
0.85456187,0.9176614,0.68313897,0.8238265,3024
0.87912494,0.5935508,0.79673344,0.7529505,3025
0.86023915,0.897772,0.730519,0.78223276,3026
0.94850487,0.8861849,0.8128908,0.81618345,3027
0.8953347,0.79910785,0.8021976,0.8243787,3028
0.9205254,0.8499573,0.82214516,0.73409617,3029
0.9309843,0.91690713,0.8285336,0.8096456,3030
0.92334586,0.7242746,0.7622584,0.8007321,3031
0.9283268,0.7157396,0.8110699,0.85421073,3032
0.9705015,0.7764799,0.9108709,0.62543905,3033
0.86950743,0.7555843,0.6981655,0.67990446,3034
0.8324207,0.6103466,0.7452745,0.71344596,3035
0.92321855,0.89241344,0.6497449,0.7925721,3036
0.91800755,0.8519441,0.7698991,0.7365293,3037
0.8898255,0.6063211,0.831732,0.7272084,3038
0.83764505,0.80573964,0.8770321,0.7505303,3039
0.7656735,0.87010807,0.798887,0.76592195,3040
0.8004398,0.89392406,0.82537174,0.8030192,3041
0.9506909,0.7899618,0.83034164,0.84439594,3042
0.95351887,0.8091136,0.82215434,0.7817087,3043
0.9486072,0.87622875,0.7200154,0.87187755,3044
0.86805195,0.8334012,0.81591934,0.8515412,3045
0.6423145,0.9207335,0.8020372,0.84936094,3046
0.9593826,0.7063672,0.87953705,0.8550892,3047
0.9181315,0.72746736,0.9204497,0.7671347,3048
0.5273995,0.92002445,0.8230233,0.77749,3049
0.8023227,0.80016017,0.89266354,0.6809892,3050
0.77818394,0.747901,0.9160544,0.74293125,3051
0.984753,0.6920195,0.80389786,0.70773894,3052
0.829664,0.74311334,0.906724,0.6643307,3053
0.6782002,0.8863254,0.83838713,0.82569975,3054
0.7689893,0.8814124,0.7917141,0.80024374,3055
0.8210295,0.66409844,0.6649699,0.7304314,3056
0.7990093,0.92609596,0.7328057,0.79749596,3057
0.82674265,0.79751706,0.75194246,0.7481468,3058
0.7945193,0.84282,0.8338149,0.7750527,3059
0.8130405,0.80599403,0.5692425,0.77761865,3060
0.76497227,0.6663469,0.71911025,0.7894073,3061
0.8526533,0.5939943,0.8762584,0.73847103,3062
0.92355436,0.5569484,0.8011929,0.77765846,3063
0.9155641,0.70485693,0.8482326,0.8345969,3064
0.9538404,0.639735,0.6632715,0.7903726,3065
0.8952959,0.62689334,0.61153513,0.82872,3066
0.72631216,0.6068599,0.6429434,0.8148148,3067
0.6942855,0.6367734,0.78676605,0.7671782,3068
0.7384772,0.7092385,0.8546723,0.7491389,3069
0.6788241,0.8981505,0.8128709,0.8584738,3070
0.63397044,0.88799256,0.8115454,0.81060845,3071
0.51508147,0.8465944,0.790048,0.71227485,3072
0.722129,0.6861851,0.77131844,0.65901035,3073
0.7202078,0.8188248,0.8227529,0.7860587,3074
0.7705387,0.67710507,0.77567416,0.87422174,3075
0.9248964,0.82235354,0.5103821,0.82676893,3076
0.9798711,0.7950957,0.66264987,0.80910456,3077
0.75957614,0.7922338,0.82700056,0.79728496,3078
0.6662133,0.7230917,0.89527404,0.8773165,3079
0.8017628,0.78743654,0.7060355,0.7754294,3080
0.46053135,0.8437705,0.8512338,0.77463967,3081
0.7759162,0.6606412,0.6777009,0.7713082,3082
0.96064997,0.81880295,0.58472055,0.7972615,3083
0.92489105,0.8113617,0.7981565,0.79401445,3084
0.89043164,0.6070832,0.78387564,0.77881783,3085
0.87271386,0.6095447,0.6947944,0.753375,3086
0.77828515,0.6337825,0.68171936,0.8471089,3087
0.9747715,0.6738226,0.7305973,0.7833395,3088
0.8473237,0.6446441,0.7449415,0.869977,3089
0.8826682,0.657957,0.84532,0.80784976,3090
0.87546736,0.7521459,0.77004534,0.84245723,3091
0.95042455,0.721564,0.71017665,0.790932,3092
0.85584754,0.79857683,0.5685986,0.8458652,3093
0.9842821,0.81453764,0.6619859,0.8262607,3094
0.7058218,0.8079035,0.7625427,0.8964507,3095
0.7217617,0.7620672,0.9185295,0.839645,3096
0.86987334,0.7992484,0.86123735,0.7935243,3097
0.686205,0.9204558,0.7908173,0.806925,3098
0.9162828,0.8826656,0.72967774,0.8347836,3099
0.8454254,0.7264142,0.82158226,0.79111403,3100
0.97764665,0.7804736,0.8499102,0.90877604,3101
0.6300551,0.892603,0.7270461,0.71646446,3102
0.61306906,0.84799796,0.8279382,0.7768124,3103
0.66939515,0.7180619,0.89903927,0.75591844,3104
0.83951086,0.85892636,0.75155294,0.7528194,3105
0.90708244,0.5959043,0.72730327,0.79354393,3106
