@RELATION 'Music feature'
%rows=1
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Discrepancy' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
2.277586E-4,2548
6.326511E-4,2549
1.2279596E-4,2550
3.9283864E-4,2551
6.069185E-4,2552
9.956702E-4,2553
0.0010651309,2554
0.0010291412,2555
7.245699E-4,2556
4.902838E-4,2557
6.283142E-4,2558
4.577852E-4,2559
5.999696E-4,2560
3.015645E-4,2561
2.0590743E-4,2562
6.5380626E-4,2563
3.0320458E-4,2564
3.154298E-4,2565
5.7217816E-4,2566
0.001606832,2567
3.087735E-4,2568
9.5418055E-4,2569
4.6585206E-4,2570
5.218855E-4,2571
2.6028568E-4,2572
4.749128E-4,2573
5.2486866E-4,2574
3.5839062E-4,2575
9.4575615E-4,2576
5.441384E-4,2577
9.474529E-4,2578
7.645657E-4,2579
7.269682E-4,2580
0.0011887478,2581
9.267627E-4,2582
8.824871E-4,2583
2.179696E-4,2584
9.449833E-4,2585
1.6036395E-4,2586
3.470698E-4,2587
5.2113365E-4,2588
7.582969E-4,2589
5.7198555E-4,2590
2.2766631E-4,2591
4.7685363E-4,2592
5.111407E-4,2593
8.4720843E-4,2594
0.0014343972,2595
4.2510597E-4,2596
7.642671E-4,2597
8.852573E-4,2598
5.379221E-4,2599
6.788034E-4,2600
0.0015718037,2601
4.5373206E-4,2602
8.8890886E-4,2603
6.0812104E-4,2604
6.354052E-4,2605
5.5843615E-4,2606
9.7273843E-4,2607
0.0010854844,2608
0.0010010641,2609
3.9861334E-4,2610
1.2984122E-4,2611
2.3341888E-4,2612
1.3449576E-4,2613
4.1351E-4,2614
4.292946E-4,2615
3.8352306E-4,2616
2.791918E-4,2617
3.2407758E-4,2618
3.039974E-4,2619
3.5402994E-4,2620
2.0419543E-4,2621
0.0017016393,2622
5.5234536E-4,2623
0.0010207904,2624
0.0012213414,2625
6.5599586E-4,2626
7.547849E-4,2627
5.948215E-4,2628
5.4716924E-4,2629
6.771668E-4,2630
8.196001E-4,2631
6.6838914E-4,2632
5.035188E-4,2633
5.395564E-4,2634
7.031039E-4,2635
0.0011978563,2636
7.1410026E-4,2637
5.3136307E-4,2638
4.2978764E-4,2639
6.316854E-4,2640
6.687919E-4,2641
5.145949E-4,2642
0.0013083562,2643
2.5955815E-4,2644
2.5834437E-4,2645
1.4956399E-4,2646
1.225249E-4,2647
3.410899E-4,2648
0.0011879052,2649
0.0014294096,2650
6.4202154E-4,2651
7.1243517E-4,2652
5.671635E-4,2653
5.267707E-4,2654
8.291539E-4,2655
0.0015554826,2656
9.3944254E-4,2657
5.610053E-4,2658
4.1507662E-4,2659
4.6096998E-4,2660
2.736713E-4,2661
4.3648292E-4,2662
0.0015398806,2663
9.2562824E-4,2664
8.248259E-4,2665
7.752794E-4,2666
6.7233224E-4,2667
7.413396E-4,2668
6.0690887E-4,2669
3.8685233E-4,2670
4.2120065E-4,2671
4.159946E-4,2672
8.734491E-4,2673
0.0010780963,2674
9.798028E-4,2675
9.1158366E-4,2676
0.0014050743,2677
0.0010357784,2678
8.3469105E-4,2679
2.1999028E-4,2680
2.720855E-4,2681
4.4603608E-4,2682
4.1244153E-4,2683
6.179159E-4,2684
6.1252346E-4,2685
6.2764256E-4,2686
5.075385E-4,2687
6.2107935E-4,2688
6.3376396E-4,2689
7.265441E-4,2690
0.0010901603,2691
5.256526E-4,2692
3.732248E-4,2693
5.278651E-4,2694
6.002291E-4,2695
2.3736287E-4,2696
8.2998385E-4,2697
5.519069E-4,2698
5.9130235E-4,2699
8.7772636E-4,2700
5.2655523E-4,2701
6.8265846E-4,2702
9.4583834E-4,2703
9.777837E-4,2704
9.042935E-4,2705
4.479172E-4,2706
4.5963953E-4,2707
7.843589E-4,2708
2.8553724E-4,2709
1.9945856E-4,2710
3.3039416E-4,2711
7.950169E-4,2712
6.280709E-4,2713
2.6236966E-4,2714
1.7525002E-4,2715
2.8809404E-4,2716
2.27895E-4,2717
0.0024403776,2718
6.9694774E-4,2719
0.0013654986,2720
0.0012008246,2721
0.0012887238,2722
6.590897E-4,2723
5.1824364E-4,2724
6.169268E-4,2725
6.0688594E-4,2726
3.600033E-4,2727
3.9828283E-4,2728
2.6760274E-4,2729
2.2461939E-4,2730
7.021863E-4,2731
9.6515776E-4,2732
0.0011070522,2733
0.0010587277,2734
5.2593433E-4,2735
7.6400326E-4,2736
7.276541E-4,2737
8.8500866E-4,2738
0.0017171201,2739
0.0013651279,2740
0.0013604854,2741
8.8174647E-4,2742
9.129724E-4,2743
0.0010037172,2744
8.4541953E-4,2745
9.6712826E-4,2746
4.56322E-4,2747
8.565925E-4,2748
5.998089E-4,2749
4.2553208E-4,2750
4.5994335E-4,2751
5.1263144E-4,2752
5.89865E-4,2753
9.1585214E-4,2754
8.2768383E-4,2755
3.270081E-4,2756
4.5678846E-4,2757
5.177475E-4,2758
4.53406E-4,2759
8.482248E-4,2760
7.9121144E-4,2761
0.0012030192,2762
8.38825E-4,2763
6.741472E-4,2764
0.0010303874,2765
9.4268634E-4,2766
9.241888E-4,2767
8.517917E-4,2768
5.544853E-4,2769
1.7299927E-4,2770
1.7652464E-4,2771
2.1347885E-4,2772
0.0019149592,2773
9.645741E-4,2774
9.296733E-4,2775
9.298793E-4,2776
6.9872924E-4,2777
7.0222095E-4,2778
8.891756E-4,2779
7.34036E-4,2780
6.821744E-4,2781
6.113429E-4,2782
2.307851E-4,2783
4.4951093E-4,2784
3.6580395E-4,2785
7.5370976E-4,2786
0.0016337228,2787
4.143986E-4,2788
4.9652404E-4,2789
4.283276E-4,2790
9.483288E-4,2791
9.767909E-4,2792
5.8172643E-4,2793
3.6682174E-4,2794
6.45037E-4,2795
6.1911513E-4,2796
5.781264E-4,2797
5.334535E-4,2798
6.2322424E-4,2799
4.3673735E-4,2800
0.0011077782,2801
7.449382E-4,2802
5.7586335E-4,2803
7.330765E-4,2804
8.668222E-4,2805
5.804647E-4,2806
7.7528175E-4,2807
5.6313333E-4,2808
7.343646E-4,2809
8.386011E-4,2810
6.910523E-4,2811
8.4711093E-4,2812
9.504949E-4,2813
4.9485575E-4,2814
6.716108E-4,2815
4.85826E-4,2816
9.5503865E-4,2817
5.7647657E-4,2818
4.4597362E-4,2819
4.2540583E-4,2820
4.5579398E-4,2821
4.4231466E-4,2822
9.4248744E-4,2823
5.8688875E-4,2824
6.036608E-4,2825
3.082238E-4,2826
8.1944396E-4,2827
9.811082E-4,2828
9.76262E-4,2829
0.0010455764,2830
5.2014383E-4,2831
3.7568138E-4,2832
4.6325134E-4,2833
4.6286106E-4,2834
4.2963817E-4,2835
6.967061E-4,2836
3.6142027E-4,2837
4.2063624E-4,2838
4.568197E-4,2839
3.1164088E-4,2840
4.905799E-4,2841
9.823666E-4,2842
0.0013845841,2843
0.00130834,2844
6.510043E-4,2845
5.6155457E-4,2846
5.9555285E-4,2847
8.471216E-4,2848
0.0010568491,2849
0.0010070349,2850
2.8600948E-4,2851
4.90926E-4,2852
3.2979404E-4,2853
3.2387953E-4,2854
0.0012921796,2855
8.6121104E-4,2856
7.725894E-4,2857
7.574201E-4,2858
7.7042717E-4,2859
6.2378123E-4,2860
5.5917614E-4,2861
0.0011893706,2862
3.6543974E-4,2863
2.9390227E-4,2864
6.379624E-4,2865
2.6855755E-4,2866
2.3268112E-4,2867
1.6742534E-4,2868
5.379954E-4,2869
0.0018707161,2870
0.0012595945,2871
4.727824E-4,2872
7.1496505E-4,2873
5.1513297E-4,2874
6.59859E-4,2875
7.952558E-4,2876
8.1764336E-4,2877
8.342317E-4,2878
5.4157805E-4,2879
5.571651E-4,2880
5.834936E-4,2881
5.69871E-4,2882
0.0012379149,2883
8.247995E-4,2884
3.9073196E-4,2885
5.0342083E-4,2886
2.993684E-4,2887
4.956242E-4,2888
6.2142365E-4,2889
6.419188E-4,2890
6.116092E-4,2891
1.9753461E-4,2892
7.308648E-5,2893
2.3328885E-4,2894
1.4344919E-4,2895
8.640624E-4,2896
8.4802666E-4,2897
5.170634E-4,2898
5.509482E-4,2899
9.087063E-4,2900
4.632975E-4,2901
4.92566E-4,2902
5.150549E-4,2903
7.7098736E-4,2904
5.6454045E-4,2905
6.6478056E-4,2906
6.940903E-4,2907
7.84366E-4,2908
5.5574655E-4,2909
5.2577053E-4,2910
0.0013378874,2911
5.9937587E-4,2912
7.065942E-4,2913
5.91576E-4,2914
5.328837E-4,2915
5.148725E-4,2916
6.259134E-4,2917
5.77466E-4,2918
8.879041E-4,2919
8.564389E-4,2920
6.086606E-4,2921
5.4455415E-4,2922
1.7873193E-4,2923
1.0441247E-4,2924
2.862277E-4,2925
7.076324E-4,2926
4.8572518E-4,2927
2.2180434E-4,2928
1.5149095E-4,2929
4.1854187E-4,2930
6.6750153E-4,2931
3.944438E-4,2932
8.971056E-4,2933
3.526713E-4,2934
2.6429084E-4,2935
3.5822048E-4,2936
4.2401062E-4,2937
0.0011839356,2938
7.0185005E-4,2939
6.7806686E-4,2940
7.647938E-4,2941
5.282608E-4,2942
5.583495E-4,2943
4.6011017E-4,2944
4.1006407E-4,2945
6.663368E-4,2946
7.602119E-4,2947
8.8781025E-4,2948
3.4453924E-4,2949
4.8395197E-4,2950
3.3008118E-4,2951
0.0011093261,2952
0.0012622915,2953
6.971529E-4,2954
4.4051246E-4,2955
3.614257E-4,2956
4.951847E-4,2957
5.932258E-4,2958
5.144739E-4,2959
5.086661E-4,2960
5.247418E-4,2961
5.2082527E-4,2962
5.744137E-4,2963
5.673626E-4,2964
6.948158E-4,2965
0.0011134493,2966
8.4275584E-4,2967
4.0426452E-4,2968
4.699769E-4,2969
3.951458E-4,2970
3.7478306E-4,2971
7.1337406E-4,2972
3.8043736E-4,2973
2.4855972E-4,2974
3.6064535E-4,2975
5.15787E-4,2976
4.8125084E-4,2977
2.6321053E-4,2978
8.394025E-4,2979
0.0010647597,2980
0.0013523917,2981
6.0362456E-4,2982
5.257485E-4,2983
8.8896556E-4,2984
8.855925E-4,2985
3.9071153E-4,2986
0.0012452241,2987
0.0010891664,2988
0.0016256961,2989
6.075022E-4,2990
4.5519383E-4,2991
7.8615674E-4,2992
7.306241E-4,2993
6.646807E-4,2994
8.315858E-4,2995
5.262032E-4,2996
5.450101E-4,2997
6.412781E-4,2998
3.933488E-4,2999
8.185858E-4,3000
7.3013373E-4,3001
0.001082007,3002
0.0012535345,3003
5.533179E-4,3004
3.6180436E-4,3005
2.1421292E-4,3006
0.0012449229,3007
0.0010697591,3008
5.4403604E-4,3009
6.942929E-4,3010
4.1130948E-4,3011
5.605154E-4,3012
6.2988733E-4,3013
7.066643E-4,3014
6.2069285E-4,3015
7.33539E-4,3016
7.991865E-4,3017
6.4121693E-4,3018
6.82007E-4,3019
0.0016684579,3020
5.7629315E-4,3021
4.6556923E-4,3022
1.9642684E-4,3023
3.4378408E-4,3024
1.7292473E-4,3025
3.699788E-4,3026
5.584824E-4,3027
9.1266097E-4,3028
6.396397E-4,3029
5.103951E-4,3030
7.232992E-4,3031
1.4784563E-4,3032
6.059139E-4,3033
0.0010851419,3034
9.710902E-4,3035
4.916511E-4,3036
8.82769E-4,3037
0.0010040079,3038
5.92432E-4,3039
6.048904E-4,3040
0.0013452763,3041
7.03573E-4,3042
8.8285253E-4,3043
4.4183424E-4,3044
4.2882023E-4,3045
5.0587254E-4,3046
7.2502875E-4,3047
6.8473077E-4,3048
6.8057736E-4,3049
4.713479E-4,3050
4.2751015E-4,3051
8.044338E-4,3052
5.532225E-4,3053
5.555141E-4,3054
4.0965734E-4,3055
4.183475E-4,3056
3.5677155E-4,3057
3.5527186E-4,3058
2.8790272E-4,3059
4.3465162E-4,3060
6.054609E-4,3061
0.0015142974,3062
0.0012605246,3063
0.0013385938,3064
9.458506E-4,3065
5.6347944E-4,3066
4.5376277E-4,3067
3.480804E-4,3068
4.944552E-4,3069
2.896968E-4,3070
3.9323172E-4,3071
8.995624E-4,3072
5.372635E-4,3073
5.4938166E-4,3074
0.0014614371,3075
9.855491E-4,3076
0.0010159848,3077
8.037344E-4,3078
5.6505523E-4,3079
5.720333E-4,3080
7.907482E-4,3081
0.0012045648,3082
5.5631716E-4,3083
3.4276658E-4,3084
6.1937957E-4,3085
5.736848E-4,3086
6.098312E-4,3087
5.4257765E-4,3088
0.0016900965,3089
0.0011882666,3090
6.273724E-4,3091
5.7995523E-4,3092
7.706298E-4,3093
4.4813968E-4,3094
2.3237361E-4,3095
4.7238835E-4,3096
8.8583794E-4,3097
5.093958E-4,3098
3.6022233E-4,3099
5.1701686E-4,3100
1.5854643E-4,3101
6.466352E-4,3102
0.0016091507,3103
0.0010647315,3104
5.3987256E-4,3105
2.1064837E-4,3106
3.7893234E-4,3107
3.1203486E-4,3108
4.2563322E-4,3109
4.4458552E-4,3110
4.7117457E-4,3111
2.4664402E-4,3112
5.0627283E-4,3113
3.1542752E-4,3114
2.3191077E-4,3115
6.183243E-4,3116
8.5178285E-4,3117
8.686045E-4,3118
5.675062E-4,3119
4.3833815E-4,3120
4.200805E-4,3121
6.4282434E-4,3122
0.0010923537,3123
6.3294265E-4,3124
6.096823E-4,3125
6.714623E-4,3126
7.3923974E-4,3127
7.819683E-4,3128
6.263792E-4,3129
8.4695936E-4,3130
0.0012210233,3131
5.1025837E-4,3132
3.0336477E-4,3133
4.9250067E-4,3134
2.49336E-4,3135
1.5220747E-4,3136
7.310777E-4,3137
2.8131795E-4,3138
2.2744354E-4,3139
2.292769E-4,3140
1.6892176E-4,3141
9.0453244E-4,3142
0.0015573805,3143
7.5781014E-4,3144
0.0017069442,3145
4.362297E-4,3146
5.4313295E-4,3147
3.0468326E-4,3148
3.7555944E-4,3149
5.238783E-4,3150
6.6455663E-4,3151
8.586719E-4,3152
7.5037725E-4,3153
4.9062824E-4,3154
4.8791617E-4,3155
2.6817495E-4,3156
0.001240287,3157
7.240149E-4,3158
7.1753317E-4,3159
4.3070407E-4,3160
4.0576074E-4,3161
4.4083732E-4,3162
2.431454E-4,3163
6.3098205E-4,3164
4.991008E-4,3165
2.3350277E-4,3166
3.0359777E-4,3167
1.6022086E-4,3168
3.4811485E-4,3169
2.2696724E-4,3170
0.0018209295,3171
0.0011089613,3172
5.1214325E-4,3173
6.930482E-4,3174
5.007578E-4,3175
5.725627E-4,3176
4.2367325E-4,3177
6.536474E-4,3178
9.748611E-4,3179
4.3950306E-4,3180
4.7025448E-4,3181
3.300899E-4,3182
3.35704E-4,3183
1.749375E-4,3184
2.3348453E-4,3185
5.375792E-4,3186
3.7708922E-4,3187
1.3998747E-4,3188
3.5124033E-4,3189
5.364991E-4,3190
7.7010144E-4,3191
0.001402107,3192
3.117852E-4,3193
6.1677996E-4,3194
4.3379332E-4,3195
7.4277166E-4,3196
4.6513052E-4,3197
5.4531987E-4,3198
7.0867024E-4,3199
4.657452E-4,3200
4.4703908E-4,3201
6.742875E-4,3202
7.103E-4,3203
8.2621106E-4,3204
8.181527E-4,3205
0.0016138329,3206
5.351089E-4,3207
0.0013046073,3208
5.3279824E-4,3209
2.06189E-4,3210
1.2507464E-4,3211
2.688163E-4,3212
0.0012044313,3213
0.0010085371,3214
3.7349688E-4,3215
0.0011532892,3216
0.0012321714,3217
0.0012367,3218
7.0860673E-4,3219
0.0019285708,3220
8.1264426E-4,3221
0.001599693,3222
4.5362505E-4,3223
5.0273543E-4,3224
2.9917323E-4,3225
0.0010844369,3226
0.001466205,3227
9.734715E-4,3228
6.4482697E-4,3229
0.0015893913,3230
0.0015360307,3231
0.0012325572,3232
0.0010839525,3233
8.6094067E-4,3234
9.171097E-4,3235
5.28513E-4,3236
8.645959E-4,3237
7.25637E-4,3238
0.0010672737,3239
9.692421E-4,3240
0.0011964669,3241
0.0014102508,3242
8.483168E-4,3243
6.4073765E-4,3244
7.332451E-4,3245
6.6053687E-4,3246
8.14726E-4,3247
7.9821993E-4,3248
5.8896246E-4,3249
7.2196935E-4,3250
5.009223E-4,3251
7.165913E-4,3252
7.2618533E-4,3253
7.353215E-4,3254
0.0017545759,3255
8.5328915E-4,3256
9.628665E-4,3257
8.8865665E-4,3258
7.45554E-4,3259
6.2287744E-4,3260
0.0014176151,3261
0.001022553,3262
0.0010003864,3263
3.731034E-4,3264
5.458567E-4,3265
9.304792E-4,3266
7.537395E-4,3267
0.0010291775,3268
8.2467706E-4,3269
4.4458863E-4,3270
3.9342296E-4,3271
5.5507565E-4,3272
4.80629E-4,3273
6.691995E-4,3274
6.179117E-4,3275
8.0583023E-4,3276
8.688632E-4,3277
4.8793256E-4,3278
0.0010721791,3279
7.697146E-4,3280
5.4657063E-4,3281
9.2895504E-4,3282
0.0012715396,3283
7.841731E-4,3284
6.3442823E-4,3285
5.1167666E-4,3286
4.667892E-4,3287
6.3820276E-4,3288
8.5555593E-4,3289
0.0010734298,3290
0.0010125771,3291
6.8238686E-4,3292
6.236509E-4,3293
7.492933E-4,3294
8.873479E-4,3295
0.0013200587,3296
4.6057694E-4,3297
4.7789267E-4,3298
5.965388E-4,3299
4.0064598E-4,3300
4.2968275E-4,3301
6.976046E-4,3302
0.0010239859,3303
5.576391E-4,3304
4.9144455E-4,3305
1.7431172E-4,3306
3.9366662E-4,3307
3.681364E-4,3308
2.923537E-4,3309
2.600387E-4,3310
4.208834E-4,3311
3.2514593E-4,3312
2.5031634E-4,3313
3.7827977E-4,3314
2.697192E-4,3315
0.0011248469,3316
4.8532206E-4,3317
7.799018E-4,3318
7.020052E-4,3319
6.019996E-4,3320
2.6321493E-4,3321
3.4105964E-4,3322
0.0010335187,3323
2.5709593E-4,3324
3.5554654E-4,3325
2.7125544E-4,3326
9.9349665E-5,3327
1.0395003E-4,3328
1.754681E-4,3329
1.655052E-4,3330
4.0133682E-4,3331
3.4635072E-4,3332
4.806061E-4,3333
4.0850183E-4,3334
4.493159E-4,3335
5.8854796E-4,3336
0.0010368972,3337
6.2726636E-4,3338
6.105644E-4,3339
4.3718738E-4,3340
3.3991557E-4,3341
6.831508E-4,3342
3.031238E-4,3343
6.314243E-4,3344
2.4518018E-4,3345
2.8578338E-4,3346
6.074245E-4,3347
2.7277862E-4,3348
2.0291802E-4,3349
5.725593E-4,3350
6.9311965E-4,3351
2.9677476E-4,3352
4.281202E-4,3353
2.650234E-4,3354
2.1784981E-4,3355
1.982002E-4,3356
2.1787199E-4,3357
2.0853331E-4,3358
3.9386726E-4,3359
2.1348853E-4,3360
3.0076684E-4,3361
4.904472E-4,3362
3.0364466E-4,3363
5.557982E-4,3364
6.534706E-4,3365
4.2465673E-4,3366
3.6254435E-4,3367
2.795088E-4,3368
4.5889034E-4,3369
4.225035E-4,3370
4.3677853E-4,3371
6.360184E-4,3372
5.7589746E-4,3373
1.15443625E-4,3374
3.1546154E-4,3375
1.6876322E-4,3376
3.947635E-4,3377
9.093773E-4,3378
8.6887425E-4,3379
5.5830897E-4,3380
4.3316858E-4,3381
3.26897E-4,3382
4.656317E-4,3383
2.3992559E-4,3384
3.7637874E-4,3385
3.0235574E-4,3386
5.1956315E-4,3387
2.0124955E-4,3388
4.1220288E-4,3389
3.1391715E-4,3390
4.129886E-4,3391
7.3119195E-4,3392
0.0011254399,3393
5.7713786E-4,3394
3.2442962E-4,3395
2.887956E-4,3396
2.7183339E-4,3397
4.4099262E-4,3398
0.0019048265,3399
4.7115446E-4,3400
8.067229E-4,3401
5.9202476E-4,3402
3.8352385E-4,3403
3.357904E-4,3404
0.0014680789,3405
6.603776E-4,3406
4.8607826E-4,3407
4.63419E-4,3408
2.5578917E-4,3409
2.5212704E-4,3410
3.6849378E-4,3411
0.0011251735,3412
5.579059E-4,3413
1.7876936E-4,3414
3.3890505E-4,3415
2.657743E-4,3416
3.7623034E-4,3417
3.7730866E-4,3418
2.8260908E-4,3419
1.9934583E-4,3420
3.6178596E-4,3421
3.1138695E-4,3422
1.9607482E-4,3423
3.1643733E-4,3424
5.29031E-4,3425
9.6250046E-4,3426
3.9429645E-4,3427
9.993603E-4,3428
3.717048E-4,3429
1.9179055E-4,3430
3.3504033E-4,3431
3.72691E-4,3432
9.898178E-4,3433
3.0911187E-4,3434
1.7189208E-4,3435
1.6391894E-4,3436
8.203845E-5,3437
1.5404374E-4,3438
0.001236334,3439
6.822458E-4,3440
1.8962366E-4,3441
3.6790545E-4,3442
3.610723E-4,3443
2.3637294E-4,3444
1.0138509E-4,3445
6.5910484E-4,3446
7.016946E-4,3447
9.828648E-4,3448
9.0447214E-4,3449
3.0613967E-4,3450
3.826796E-4,3451
4.0154194E-4,3452
3.0394833E-4,3453
6.8785355E-4,3454
2.2155156E-4,3455
1.6630259E-4,3456
3.3851582E-4,3457
3.3980788E-4,3458
4.5697863E-4,3459
9.210223E-4,3460
0.0010474203,3461
3.5557259E-4,3462
2.5528413E-4,3463
2.6823237E-4,3464
3.0344917E-4,3465
2.7559686E-4,3466
3.7602358E-4,3467
2.838132E-4,3468
3.0253414E-4,3469
1.7723395E-4,3470
2.754045E-4,3471
4.732988E-4,3472
2.828817E-4,3473
7.9396984E-4,3474
9.603245E-4,3475
3.737007E-4,3476
1.9951275E-4,3477
2.4043334E-4,3478
4.5404804E-4,3479
4.5871243E-4,3480
3.7570597E-4,3481
7.1268866E-4,3482
9.821248E-4,3483
3.8321374E-4,3484
3.2160452E-4,3485
5.2866933E-4,3486
5.171771E-4,3487
8.978345E-4,3488
4.443202E-4,3489
3.3562054E-4,3490
2.4247105E-4,3491
3.1817015E-4,3492
3.698062E-4,3493
3.869481E-4,3494
6.933721E-4,3495
3.6665553E-4,3496
2.8570934E-4,3497
3.1454273E-4,3498
6.281362E-4,3499
3.7727586E-4,3500
2.8280605E-4,3501
0.0010683547,3502
9.6791657E-4,3503
8.3717523E-4,3504
1.5782501E-4,3505
3.2888545E-4,3506
3.2498705E-4,3507
0.0010526251,3508
0.0011145202,3509
4.0700773E-4,3510
3.8026692E-4,3511
4.6450185E-4,3512
3.1141622E-4,3513
3.1851925E-4,3514
8.9182967E-4,3515
9.454781E-4,3516
5.1729253E-4,3517
3.222436E-4,3518
2.83629E-4,3519
2.895131E-4,3520
2.684696E-4,3521
7.593802E-4,3522
0.001255073,3523
6.0818833E-4,3524
3.8193888E-4,3525
2.841964E-4,3526
1.8185633E-4,3527
2.4305066E-4,3528
3.4917725E-4,3529
4.3284995E-4,3530
2.348548E-4,3531
2.917455E-4,3532
2.6765588E-4,3533
2.5031748E-4,3534
3.8159234E-4,3535
4.718332E-4,3536
0.0014914441,3537
8.043894E-4,3538
3.956361E-4,3539
7.8726554E-4,3540
1.8154425E-4,3541
6.940835E-4,3542
0.0014458423,3543
4.1156582E-4,3544
2.4238668E-4,3545
1.7162172E-4,3546
1.1211517E-4,3547
1.4130764E-4,3548
1.9060358E-4,3549
1.3596151E-4,3550
1.6548872E-4,3551
1.6296656E-4,3552
1.4167576E-4,3553
2.4272852E-4,3554
2.0197008E-4,3555
5.0225033E-4,3556
0.0012839402,3557
7.395895E-4,3558
4.5760875E-4,3559
6.324357E-4,3560
7.766077E-4,3561
2.5459874E-4,3562
3.0419623E-4,3563
7.055457E-4,3564
1.4404871E-4,3565
1.7133128E-4,3566
2.4219527E-4,3567
2.568204E-4,3568
1.6380752E-4,3569
0.0012659851,3570
0.0011874626,3571
2.997901E-4,3572
3.8913434E-4,3573
3.7883312E-4,3574
2.1391771E-4,3575
2.5523166E-4,3576
3.4316326E-4,3577
3.2961028E-4,3578
2.439131E-4,3579
2.9855125E-4,3580
6.413613E-4,3581
3.36392E-4,3582
3.44499E-4,3583
7.6852395E-4,3584
6.54601E-4,3585
7.0776645E-4,3586
4.6778857E-4,3587
2.8196326E-4,3588
2.2997434E-4,3589
3.1908436E-4,3590
0.0017126134,3591
5.549691E-4,3592
5.713887E-4,3593
1.6343917E-4,3594
2.9330567E-4,3595
3.1287834E-4,3596
3.7505623E-4,3597
0.0015442837,3598
5.786553E-4,3599
3.9736976E-4,3600
2.3326503E-4,3601
2.585823E-4,3602
3.3027952E-4,3603
4.690762E-4,3604
0.001481445,3605
4.1469606E-4,3606
4.4931154E-4,3607
0.0013460978,3608
7.4141636E-4,3609
4.8076687E-4,3610
0.0012817238,3611
0.0013608164,3612
8.164704E-4,3613
0.001075762,3614
3.4655875E-4,3615
2.5389428E-4,3616
6.918838E-4,3617
3.5215204E-4,3618
3.5657384E-4,3619
4.1574662E-4,3620
5.586676E-4,3621
4.8342047E-4,3622
4.9702986E-4,3623
4.0676148E-4,3624
3.5572518E-4,3625
0.0011285144,3626
9.929967E-4,3627
7.406203E-4,3628
4.1011328E-4,3629
5.549797E-4,3630
4.4933474E-4,3631
2.7585076E-4,3632
0.0021559733,3633
8.2282675E-4,3634
0.0016688495,3635
4.8029041E-4,3636
4.0858213E-4,3637
3.3570355E-4,3638
6.361547E-4,3639
8.037665E-4,3640
9.708812E-4,3641
3.8749987E-4,3642
2.2248045E-4,3643
2.241007E-4,3644
3.9378498E-4,3645
4.7125015E-4,3646
9.836846E-4,3647
6.0978165E-4,3648
4.2753847E-4,3649
2.7547847E-4,3650
1.8425954E-4,3651
2.0464789E-4,3652
1.5574333E-4,3653
1.4185398E-4,3654
1.3976487E-4,3655
2.0907198E-4,3656
2.0336173E-4,3657
2.0497305E-4,3658
3.2247094E-4,3659
1.9275192E-4,3660
1.3060865E-4,3661
1.6667496E-4,3662
1.4617195E-4,3663
2.4964372E-4,3664
1.9489102E-4,3665
1.568781E-4,3666
2.9991535E-4,3667
1.6733492E-4,3668
1.8101076E-4,3669
1.6609588E-4,3670
1.5095029E-4,3671
1.7704746E-4,3672
3.7018553E-4,3673
2.4127727E-4,3674
1.5855662E-4,3675
1.113201E-4,3676
6.660713E-5,3677
1.04591534E-4,3678
9.4221956E-5,3679
9.761676E-5,3680
8.9251465E-5,3681
1.0589044E-4,3682
9.924334E-5,3683
9.5929296E-5,3684
1.8481578E-4,3685
1.0355701E-4,3686
1.2710277E-4,3687
1.715411E-4,3688
1.2099236E-4,3689
1.6900987E-4,3690
8.017184E-5,3691
1.4635675E-4,3692
1.432556E-4,3693
1.2380679E-4,3694
1.4218241E-4,3695
1.410449E-4,3696
1.6250007E-4,3697
9.3139664E-5,3698
2.6105356E-4,3699
1.6371346E-4,3700
1.08936954E-4,3701
3.0829557E-4,3702
8.979589E-5,3703
7.186354E-5,3704
8.239839E-5,3705
5.726955E-5,3706
1.5961476E-4,3707
1.5095205E-4,3708
8.2590384E-5,3709
1.113706E-4,3710
8.384622E-5,3711
1.0132275E-4,3712
9.168865E-5,3713
1.3335927E-4,3714
8.982202E-5,3715
7.7958015E-5,3716
1.11831156E-4,3717
1.8163525E-4,3718
1.0951857E-4,3719
8.14432E-5,3720
5.20376E-5,3721
1.21334895E-4,3722
1.389143E-4,3723
6.361306E-5,3724
1.00164914E-4,3725
8.302216E-5,3726
9.362671E-5,3727
8.543217E-5,3728
5.8589856E-5,3729
5.8518573E-5,3730
7.114004E-5,3731
7.6032775E-5,3732
7.2404466E-5,3733
6.297148E-5,3734
4.9761024E-5,3735
8.1673206E-5,3736
6.0421786E-5,3737
6.0423215E-5,3738
4.2158666E-5,3739
7.149048E-5,3740
6.878846E-5,3741
1.1091184E-4,3742
5.348157E-5,3743
1.3223958E-4,3744
1.3104334E-4,3745
9.1042086E-5,3746
6.60184E-5,3747
8.2129045E-5,3748
7.38092E-5,3749
8.934254E-5,3750
8.690074E-5,3751
2.0753996E-5,3752
3.8503713E-5,3753
2.8870263E-5,3754
2.7196706E-5,3755
3.3952E-5,3756
3.8272156E-5,3757
2.4799318E-5,3758
1.5709313E-5,3759
1.5300642E-5,3760
2.4938858E-5,3761
1.613501E-5,3762
1.5000752E-5,3763
1.2544267E-5,3764
1.4387691E-5,3765
1.1606231E-5,3766
1.2557121E-5,3767
