@RELATION 'Music feature'
%rows=3
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Amplitude, position and width of 1st spectral peak' NUMERIC
@ATTRIBUTE 'Amplitude, position and width of 1st spectral peak' NUMERIC
@ATTRIBUTE 'Amplitude, position and width of 1st spectral peak' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.23786734,904.39453,17.0,3086
0.25936002,947.46094,17.0,3087
0.21611416,947.46094,13.0,3088
0.44436672,129.19922,13.0,3089
0.41771215,86.13281,14.0,3090
0.26814833,947.46094,18.0,3091
0.23931077,947.46094,17.0,3092
0.20976955,1851.8555,15.0,3093
0.19837727,602.9297,13.0,3094
0.16204448,301.46484,12.0,3095
0.24738728,129.19922,11.0,3096
0.34434718,86.13281,14.0,3097
0.24288595,129.19922,10.0,3098
0.22261432,86.13281,7.0,3099
0.28488365,86.13281,9.0,3100
0.12407895,129.19922,7.0,3101
0.19904752,344.53125,14.0,3102
0.39172193,215.33203,9.0,3103
0.34040263,344.53125,19.0,3104
0.19698912,344.53125,14.0,3105
0.11616114,86.13281,12.0,3106
0.16586868,172.26562,9.0,3107
0.16221993,387.59766,16.0,3108
0.23763674,387.59766,17.0,3109
0.22662283,387.59766,25.0,3110
0.19837216,86.13281,10.0,3111
0.16510607,86.13281,9.0,3112
0.28843495,86.13281,11.0,3113
0.21647927,86.13281,7.0,3114
0.17797798,86.13281,9.0,3115
0.20788406,172.26562,10.0,3116
0.32487223,86.13281,14.0,3117
0.35753325,129.19922,13.0,3118
0.24786752,990.52734,19.0,3119
0.20208617,947.46094,20.0,3120
0.19324337,947.46094,24.0,3121
0.25321227,1033.5938,23.0,3122
0.32096282,1076.6602,23.0,3123
0.269835,1076.6602,24.0,3124
0.27054787,1033.5938,25.0,3125
0.32683823,1033.5938,23.0,3126
0.34548327,1033.5938,23.0,3127
0.33350322,1033.5938,13.0,3128
0.27863353,1076.6602,19.0,3129
0.2761499,258.39844,17.0,3130
0.4430731,215.33203,12.0,3131
0.21884353,172.26562,9.0,3132
0.19683005,172.26562,12.0,3133
0.25733545,215.33203,11.0,3134
0.11836674,172.26562,9.0,3135
0.12213445,258.39844,10.0,3136
0.30637476,172.26562,11.0,3137
0.22764336,129.19922,6.0,3138
0.1388541,215.33203,10.0,3139
0.15173945,129.19922,8.0,3140
0.107977964,86.13281,15.0,3141
0.35624114,215.33203,10.0,3142
0.4749331,258.39844,11.0,3143
0.30701998,258.39844,14.0,3144
0.471346,86.13281,6.0,3145
0.21238822,258.39844,12.0,3146
0.285844,86.13281,10.0,3147
0.20239227,86.13281,10.0,3148
0.208184,86.13281,6.0,3149
0.26437286,301.46484,12.0,3150
0.28210977,559.8633,14.0,3151
0.31806126,86.13281,7.0,3152
0.26879948,86.13281,10.0,3153
0.21497317,86.13281,10.0,3154
0.2554262,818.2617,17.0,3155
0.15815493,86.13281,6.0,3156
0.3844639,215.33203,14.0,3157
0.2656293,344.53125,14.0,3158
0.23053475,86.13281,8.0,3159
0.20618579,86.13281,8.0,3160
0.22978297,129.19922,10.0,3161
0.22646013,86.13281,9.0,3162
0.13771327,86.13281,8.0,3163
0.2481388,645.9961,17.0,3164
0.24690765,645.9961,15.0,3165
0.14988382,86.13281,7.0,3166
0.18591169,86.13281,10.0,3167
0.10849729,129.19922,11.0,3168
0.22271992,86.13281,10.0,3169
0.12159127,86.13281,8.0,3170
0.365211,215.33203,9.0,3171
0.39455205,215.33203,13.0,3172
0.17763689,732.1289,14.0,3173
0.231533,732.1289,12.0,3174
0.22427651,732.1289,16.0,3175
0.25724646,732.1289,15.0,3176
0.15934351,732.1289,14.0,3177
0.2052029,732.1289,15.0,3178
0.35442302,86.13281,11.0,3179
0.24702011,732.1289,16.0,3180
0.20076801,43.066406,16.0,3181
0.18227197,129.19922,16.0,3182
0.17687021,86.13281,6.0,3183
0.12414345,86.13281,7.0,3184
0.1156345,129.19922,15.0,3185
0.21580195,1464.2578,14.0,3186
0.17896429,1464.2578,41.0,3187
0.13297303,344.53125,18.0,3188
0.22152303,387.59766,14.0,3189
0.27045435,387.59766,24.0,3190
0.31292036,387.59766,14.0,3191
0.4756727,86.13281,8.0,3192
0.17620213,129.19922,9.0,3193
0.272588,86.13281,7.0,3194
0.24843058,904.39453,15.0,3195
0.31364655,904.39453,14.0,3196
0.25582063,947.46094,18.0,3197
0.24975598,1033.5938,15.0,3198
0.25503615,1033.5938,12.0,3199
0.18340129,1076.6602,15.0,3200
0.1693496,1033.5938,17.0,3201
0.26611295,1033.5938,17.0,3202
0.28282738,1033.5938,17.0,3203
0.29694566,1033.5938,18.0,3204
0.2801575,689.0625,10.0,3205
0.46047193,86.13281,11.0,3206
0.24007486,172.26562,7.0,3207
0.4393288,86.13281,11.0,3208
0.23431864,86.13281,10.0,3209
0.13641746,129.19922,8.0,3210
0.095349774,129.19922,14.0,3211
0.17180721,172.26562,15.0,3212
0.3115061,172.26562,9.0,3213
0.27222145,689.0625,16.0,3214
0.2059772,947.46094,15.0,3215
0.42703974,947.46094,11.0,3216
0.4023056,947.46094,30.0,3217
0.4108352,904.39453,13.0,3218
0.3679928,947.46094,15.0,3219
0.5158633,86.13281,14.0,3220
0.27086157,86.13281,14.0,3221
0.3684895,602.9297,16.0,3222
0.22682102,86.13281,11.0,3223
0.24408871,86.13281,7.0,3224
0.16666596,129.19922,8.0,3225
0.27768824,344.53125,14.0,3226
0.46315005,86.13281,11.0,3227
0.29956448,129.19922,7.0,3228
0.28306615,559.8633,13.0,3229
0.46935102,516.7969,13.0,3230
0.4267722,129.19922,10.0,3231
0.38430184,516.7969,22.0,3232
0.3858793,516.7969,14.0,3233
0.23815101,387.59766,15.0,3234
0.30237427,559.8633,21.0,3235
0.25473115,559.8633,11.0,3236
0.33033732,559.8633,13.0,3237
0.3467231,559.8633,11.0,3238
0.38929614,559.8633,11.0,3239
0.28870904,258.39844,10.0,3240
0.32315087,559.8633,11.0,3241
0.4649383,559.8633,18.0,3242
0.35590193,559.8633,10.0,3243
0.33504546,559.8633,13.0,3244
0.33643514,559.8633,11.0,3245
0.2951729,559.8633,20.0,3246
0.3270786,559.8633,19.0,3247
0.28209803,559.8633,12.0,3248
0.243247,559.8633,16.0,3249
0.2499392,559.8633,11.0,3250
0.22439513,559.8633,13.0,3251
0.27908266,559.8633,23.0,3252
0.31647182,559.8633,13.0,3253
0.28776795,172.26562,11.0,3254
0.53596455,86.13281,11.0,3255
0.32326788,559.8633,15.0,3256
0.36931685,559.8633,13.0,3257
0.36126572,559.8633,19.0,3258
0.3372187,559.8633,14.0,3259
0.32334992,559.8633,13.0,3260
0.38987648,86.13281,7.0,3261
0.29273084,559.8633,19.0,3262
0.33449462,86.13281,11.0,3263
0.23111612,559.8633,14.0,3264
0.2697881,559.8633,19.0,3265
0.37458622,559.8633,19.0,3266
0.2732841,559.8633,23.0,3267
0.29496956,559.8633,13.0,3268
0.2639494,172.26562,8.0,3269
0.19663931,172.26562,10.0,3270
0.18998124,559.8633,13.0,3271
0.23459181,172.26562,13.0,3272
0.17338657,559.8633,10.0,3273
0.25833973,559.8633,12.0,3274
0.3107717,559.8633,17.0,3275
0.30757165,559.8633,18.0,3276
0.29096714,559.8633,21.0,3277
0.21995884,559.8633,20.0,3278
0.35702688,559.8633,14.0,3279
0.31628415,559.8633,19.0,3280
0.2520989,559.8633,12.0,3281
0.32711428,172.26562,13.0,3282
0.44869006,86.13281,8.0,3283
0.2630243,559.8633,15.0,3284
0.29708505,559.8633,11.0,3285
0.23893014,559.8633,12.0,3286
0.22272551,559.8633,11.0,3287
0.2617289,559.8633,15.0,3288
0.2917529,86.13281,10.0,3289
0.350415,86.13281,7.0,3290
0.3296064,86.13281,7.0,3291
0.29662627,559.8633,13.0,3292
0.24451746,559.8633,10.0,3293
0.22385082,129.19922,20.0,3294
0.27891505,559.8633,13.0,3295
0.39255506,215.33203,13.0,3296
0.19859523,387.59766,11.0,3297
0.20256214,559.8633,11.0,3298
0.21007517,172.26562,11.0,3299
0.23035452,559.8633,17.0,3300
0.2053008,129.19922,9.0,3301
0.24386068,258.39844,13.0,3302
0.3801974,215.33203,9.0,3303
0.20317984,344.53125,12.0,3304
0.24422213,215.33203,9.0,3305
0.10890996,1248.9258,18.0,3306
0.2072652,86.13281,8.0,3307
0.18709622,86.13281,5.0,3308
0.1940219,86.13281,10.0,3309
0.14583911,86.13281,8.0,3310
0.26582465,129.19922,7.0,3311
0.19293216,129.19922,7.0,3312
0.16411519,86.13281,7.0,3313
0.21269119,86.13281,8.0,3314
0.1468507,86.13281,10.0,3315
0.41860276,86.13281,6.0,3316
0.21624918,129.19922,26.0,3317
0.36092213,43.066406,7.0,3318
0.33365682,86.13281,6.0,3319
0.2811677,86.13281,13.0,3320
0.1871256,129.19922,13.0,3321
0.18106379,86.13281,10.0,3322
0.4030144,215.33203,12.0,3323
0.1611575,344.53125,10.0,3324
0.20830046,215.33203,9.0,3325
0.18777192,172.26562,11.0,3326
0.08879576,215.33203,12.0,3327
0.08295968,129.19922,6.0,3328
0.100534424,2583.9844,15.0,3329
0.0994349,258.39844,14.0,3330
0.22764878,172.26562,12.0,3331
0.19952965,129.19922,11.0,3332
0.26891422,172.26562,14.0,3333
0.24487546,172.26562,10.0,3334
0.270412,172.26562,10.0,3335
0.27889007,172.26562,11.0,3336
0.35722306,86.13281,13.0,3337
0.22104186,86.13281,10.0,3338
0.21692404,86.13281,10.0,3339
0.21841514,129.19922,9.0,3340
0.15850581,430.66406,18.0,3341
0.27295643,129.19922,10.0,3342
0.14868243,430.66406,14.0,3343
0.26038158,387.59766,18.0,3344
0.15087633,430.66406,13.0,3345
0.15824325,129.19922,9.0,3346
0.2822823,86.13281,7.0,3347
0.19065009,86.13281,9.0,3348
0.14412545,129.19922,9.0,3349
0.29602566,215.33203,16.0,3350
0.26425987,172.26562,8.0,3351
0.15936458,172.26562,7.0,3352
0.20764366,172.26562,19.0,3353
0.14770204,86.13281,5.0,3354
0.10684911,86.13281,6.0,3355
0.13009417,172.26562,15.0,3356
0.12126802,258.39844,16.0,3357
0.14181632,86.13281,5.0,3358
0.17687099,215.33203,14.0,3359
0.12865807,86.13281,10.0,3360
0.13013467,86.13281,8.0,3361
0.16552906,172.26562,10.0,3362
0.17210862,172.26562,10.0,3363
0.27575925,129.19922,10.0,3364
0.3324291,86.13281,5.0,3365
0.25731346,129.19922,8.0,3366
0.21527597,86.13281,10.0,3367
0.14274244,43.066406,9.0,3368
0.19252606,129.19922,8.0,3369
0.21513832,86.13281,10.0,3370
0.26754975,129.19922,9.0,3371
0.2995873,86.13281,10.0,3372
0.28831944,43.066406,10.0,3373
0.086900525,129.19922,10.0,3374
0.22292933,86.13281,16.0,3375
0.11305327,172.26562,20.0,3376
0.23427862,86.13281,12.0,3377
0.37484375,215.33203,9.0,3378
0.35416564,215.33203,9.0,3379
0.22509044,172.26562,12.0,3380
0.17703679,172.26562,12.0,3381
0.16969375,86.13281,16.0,3382
0.21107665,86.13281,11.0,3383
0.14078338,301.46484,12.0,3384
0.20234141,129.19922,10.0,3385
0.17047364,2627.0508,16.0,3386
0.23320797,86.13281,6.0,3387
0.123859785,2842.3828,20.0,3388
0.21635173,86.13281,7.0,3389
0.1760969,129.19922,12.0,3390
0.17288135,172.26562,7.0,3391
0.24318425,129.19922,20.0,3392
0.36954853,86.13281,7.0,3393
0.28539565,86.13281,8.0,3394
0.18316123,86.13281,10.0,3395
0.15673602,172.26562,11.0,3396
0.16700476,129.19922,10.0,3397
0.22454037,172.26562,8.0,3398
0.5198346,86.13281,20.0,3399
0.18527703,258.39844,12.0,3400
0.32673576,86.13281,10.0,3401
0.2506701,258.39844,9.0,3402
0.16250265,258.39844,10.0,3403
0.1509122,129.19922,10.0,3404
0.46219867,215.33203,18.0,3405
0.2643868,215.33203,11.0,3406
0.21251424,129.19922,10.0,3407
0.168377,172.26562,8.0,3408
0.11415596,86.13281,6.0,3409
0.12725876,775.1953,24.0,3410
0.17022619,129.19922,10.0,3411
0.32319495,215.33203,19.0,3412
0.2915654,215.33203,12.0,3413
0.10286982,86.13281,8.0,3414
0.201249,215.33203,9.0,3415
0.15663344,86.13281,14.0,3416
0.2292847,86.13281,8.0,3417
0.18885702,86.13281,9.0,3418
0.19875304,129.19922,16.0,3419
0.16166705,129.19922,8.0,3420
0.19118659,129.19922,9.0,3421
0.19162391,86.13281,8.0,3422
0.13826229,86.13281,14.0,3423
0.17533533,129.19922,7.0,3424
0.25587887,86.13281,6.0,3425
0.40226048,86.13281,8.0,3426
0.19304359,86.13281,10.0,3427
0.35751367,86.13281,13.0,3428
0.21258438,86.13281,8.0,3429
0.16223742,86.13281,6.0,3430
0.21183065,129.19922,6.0,3431
0.22097923,129.19922,17.0,3432
0.3355603,215.33203,12.0,3433
0.18985885,215.33203,8.0,3434
0.13078263,172.26562,11.0,3435
0.12053945,172.26562,17.0,3436
0.074483246,301.46484,30.0,3437
0.1201377,215.33203,17.0,3438
0.35896775,215.33203,16.0,3439
0.29671034,215.33203,13.0,3440
0.11120716,258.39844,15.0,3441
0.20432329,129.19922,6.0,3442
0.19654723,129.19922,19.0,3443
0.16641586,129.19922,13.0,3444
0.087800756,129.19922,6.0,3445
0.26430163,86.13281,7.0,3446
0.31817582,86.13281,11.0,3447
0.38076994,129.19922,10.0,3448
0.31528646,129.19922,10.0,3449
0.15673974,172.26562,10.0,3450
0.22335033,86.13281,10.0,3451
0.2219233,129.19922,7.0,3452
0.146423,86.13281,6.0,3453
0.26782304,129.19922,18.0,3454
0.12828276,301.46484,12.0,3455
0.09374696,129.19922,9.0,3456
0.17961329,86.13281,9.0,3457
0.1787294,86.13281,7.0,3458
0.23160027,129.19922,8.0,3459
0.33179936,258.39844,18.0,3460
0.41156346,215.33203,10.0,3461
0.19900118,215.33203,8.0,3462
0.1255745,172.26562,16.0,3463
0.14178273,129.19922,13.0,3464
0.15060809,129.19922,17.0,3465
0.12568422,86.13281,13.0,3466
0.17715333,215.33203,13.0,3467
0.15573439,215.33203,10.0,3468
0.203251,215.33203,14.0,3469
0.10159724,172.26562,10.0,3470
0.19192974,172.26562,15.0,3471
0.22737168,172.26562,10.0,3472
0.119927384,301.46484,10.0,3473
0.27064928,129.19922,15.0,3474
0.39676553,86.13281,11.0,3475
0.20481125,43.066406,8.0,3476
0.11327388,172.26562,11.0,3477
0.13641123,86.13281,5.0,3478
0.24167614,86.13281,8.0,3479
0.24639705,129.19922,13.0,3480
0.1910386,129.19922,6.0,3481
0.319967,86.13281,8.0,3482
0.2813658,172.26562,10.0,3483
0.24175334,129.19922,10.0,3484
0.22538453,172.26562,9.0,3485
0.24691057,172.26562,10.0,3486
0.24551928,172.26562,7.0,3487
0.39556128,215.33203,18.0,3488
0.24445082,172.26562,8.0,3489
0.16528212,172.26562,8.0,3490
0.12905334,172.26562,10.0,3491
0.13117877,215.33203,12.0,3492
0.1379094,301.46484,16.0,3493
0.1569679,86.13281,14.0,3494
0.29697594,129.19922,10.0,3495
0.22091776,129.19922,12.0,3496
0.17527454,86.13281,9.0,3497
0.179834,86.13281,8.0,3498
0.27152514,86.13281,8.0,3499
0.20479672,129.19922,9.0,3500
0.1452797,129.19922,13.0,3501
0.411982,129.19922,8.0,3502
0.3739448,86.13281,12.0,3503
0.33523747,86.13281,6.0,3504
0.087715305,301.46484,9.0,3505
0.18077202,1248.9258,19.0,3506
0.15162434,301.46484,12.0,3507
0.3788658,172.26562,9.0,3508
0.42604515,86.13281,16.0,3509
0.21290958,129.19922,10.0,3510
0.17700893,301.46484,19.0,3511
0.2117075,86.13281,7.0,3512
0.16945137,86.13281,10.0,3513
0.14864922,430.66406,11.0,3514
0.36800438,215.33203,12.0,3515
0.35193342,172.26562,9.0,3516
0.25274384,172.26562,10.0,3517
0.16113037,172.26562,18.0,3518
0.18124294,86.13281,18.0,3519
0.19720648,86.13281,6.0,3520
0.14892499,86.13281,11.0,3521
0.2659084,301.46484,20.0,3522
0.48152402,215.33203,23.0,3523
0.22458893,172.26562,15.0,3524
0.18254726,86.13281,8.0,3525
0.12575367,516.7969,13.0,3526
0.11271906,1248.9258,14.0,3527
0.16268745,215.33203,9.0,3528
0.20717515,86.13281,10.0,3529
0.25711206,86.13281,15.0,3530
0.11520855,215.33203,16.0,3531
0.19028266,129.19922,7.0,3532
0.20398243,86.13281,9.0,3533
0.15433049,86.13281,6.0,3534
0.206321,129.19922,10.0,3535
0.2225666,86.13281,13.0,3536
0.482182,86.13281,11.0,3537
0.30656862,43.066406,7.0,3538
0.20367639,129.19922,8.0,3539
0.32628402,86.13281,13.0,3540
0.14121819,86.13281,11.0,3541
0.20542392,215.33203,9.0,3542
0.41159508,215.33203,15.0,3543
0.20823453,215.33203,16.0,3544
0.15495893,215.33203,13.0,3545
0.12467159,129.19922,12.0,3546
0.08154016,129.19922,29.0,3547
0.10688773,258.39844,12.0,3548
0.102604456,2627.0508,13.0,3549
0.087489136,301.46484,13.0,3550
0.11887221,172.26562,14.0,3551
0.11440847,2627.0508,16.0,3552
0.10680163,2627.0508,23.0,3553
0.17065206,172.26562,24.0,3554
0.1571684,129.19922,10.0,3555
0.24157336,172.26562,10.0,3556
0.43496495,86.13281,8.0,3557
0.28842136,129.19922,8.0,3558
0.18014997,129.19922,7.0,3559
0.2530197,129.19922,10.0,3560
0.347171,129.19922,10.0,3561
0.17530152,86.13281,16.0,3562
0.18049707,430.66406,11.0,3563
0.2585519,129.19922,14.0,3564
0.09628797,172.26562,7.0,3565
0.15459268,86.13281,8.0,3566
0.16693376,86.13281,9.0,3567
0.15403047,86.13281,6.0,3568
0.11227952,172.26562,8.0,3569
0.38273293,215.33203,17.0,3570
0.3970582,215.33203,13.0,3571
0.16864812,129.19922,13.0,3572
0.18005131,301.46484,14.0,3573
0.2038274,215.33203,14.0,3574
0.12798703,172.26562,10.0,3575
0.13830544,86.13281,16.0,3576
0.16436803,129.19922,8.0,3577
0.13679537,86.13281,10.0,3578
0.16375577,86.13281,10.0,3579
0.15282011,387.59766,28.0,3580
0.23000453,215.33203,9.0,3581
0.1323959,172.26562,18.0,3582
0.16375995,215.33203,10.0,3583
0.35223663,172.26562,15.0,3584
0.31992757,86.13281,6.0,3585
0.31080738,86.13281,8.0,3586
0.22333962,129.19922,8.0,3587
0.16714919,86.13281,10.0,3588
0.12928964,129.19922,10.0,3589
0.1884545,86.13281,6.0,3590
0.53108495,86.13281,15.0,3591
0.23460728,86.13281,11.0,3592
0.27234194,43.066406,13.0,3593
0.11608152,129.19922,16.0,3594
0.1640071,86.13281,16.0,3595
0.1417765,258.39844,17.0,3596
0.1915828,258.39844,9.0,3597
0.47543812,215.33203,12.0,3598
0.25656414,172.26562,15.0,3599
0.17395666,215.33203,11.0,3600
0.11618198,301.46484,18.0,3601
0.13561022,86.13281,6.0,3602
0.17412594,86.13281,9.0,3603
0.24700472,129.19922,15.0,3604
0.5034266,86.13281,15.0,3605
0.20622434,43.066406,7.0,3606
0.27103686,86.13281,6.0,3607
0.4214908,86.13281,9.0,3608
0.32865214,129.19922,7.0,3609
0.22169168,129.19922,9.0,3610
0.38976458,215.33203,10.0,3611
0.46125102,344.53125,10.0,3612
0.27062666,301.46484,9.0,3613
0.3665627,172.26562,11.0,3614
0.19286986,129.19922,9.0,3615
0.1688362,172.26562,8.0,3616
0.31138217,172.26562,21.0,3617
0.15348765,301.46484,11.0,3618
0.19353896,430.66406,16.0,3619
0.16866098,258.39844,28.0,3620
0.24084577,258.39844,13.0,3621
0.21823007,258.39844,15.0,3622
0.24110217,258.39844,10.0,3623
0.20836933,301.46484,13.0,3624
0.17419274,86.13281,8.0,3625
0.3637545,129.19922,10.0,3626
0.39283618,86.13281,11.0,3627
0.3103974,86.13281,7.0,3628
0.20426288,258.39844,13.0,3629
0.23139669,43.066406,7.0,3630
0.23955576,86.13281,7.0,3631
0.13240138,559.8633,15.0,3632
0.57049626,129.19922,8.0,3633
0.34596023,86.13281,9.0,3634
0.48996064,86.13281,9.0,3635
0.2749328,86.13281,9.0,3636
0.24255809,86.13281,6.0,3637
0.18560149,86.13281,10.0,3638
0.21182486,129.19922,9.0,3639
0.30122557,215.33203,9.0,3640
0.30707383,86.13281,35.0,3641
0.23243468,43.066406,8.0,3642
0.15171394,172.26562,8.0,3643
0.13658948,86.13281,6.0,3644
0.2272229,129.19922,16.0,3645
0.21012065,301.46484,17.0,3646
0.34857243,86.13281,9.0,3647
0.26373953,215.33203,9.0,3648
0.22241212,86.13281,7.0,3649
0.13721797,215.33203,22.0,3650
0.13941583,301.46484,11.0,3651
0.12868783,86.13281,6.0,3652
0.112325706,129.19922,8.0,3653
0.09557153,215.33203,16.0,3654
0.14218332,86.13281,8.0,3655
0.15789309,86.13281,8.0,3656
0.12906407,129.19922,34.0,3657
0.15095334,86.13281,21.0,3658
0.22441594,129.19922,15.0,3659
0.105050854,86.13281,8.0,3660
0.10559533,86.13281,8.0,3661
0.08618674,172.26562,9.0,3662
0.117119305,172.26562,13.0,3663
0.1350819,129.19922,7.0,3664
0.12744255,172.26562,10.0,3665
0.11811485,129.19922,7.0,3666
0.15978134,129.19922,8.0,3667
0.12609969,129.19922,14.0,3668
0.09861465,172.26562,15.0,3669
0.14193106,172.26562,11.0,3670
0.083820246,1464.2578,13.0,3671
0.13645752,129.19922,6.0,3672
0.24662642,129.19922,13.0,3673
0.19954567,129.19922,7.0,3674
0.14181861,86.13281,8.0,3675
0.110297985,129.19922,13.0,3676
0.059471466,2153.3203,18.0,3677
0.10298043,129.19922,15.0,3678
0.06661985,129.19922,8.0,3679
0.07281937,1421.1914,13.0,3680
0.089832604,86.13281,13.0,3681
0.07056579,86.13281,13.0,3682
0.08081464,1808.7891,11.0,3683
0.072724044,172.26562,13.0,3684
0.10427215,2540.918,11.0,3685
0.069279894,258.39844,13.0,3686
0.08126399,1851.8555,14.0,3687
0.1012546,1335.0586,19.0,3688
0.07350366,258.39844,13.0,3689
0.11209354,258.39844,14.0,3690
0.07190853,129.19922,7.0,3691
0.09859534,258.39844,9.0,3692
0.1124404,387.59766,13.0,3693
0.08079314,344.53125,22.0,3694
0.121052474,344.53125,12.0,3695
0.08451215,129.19922,6.0,3696
0.10814372,301.46484,12.0,3697
0.07774608,602.9297,14.0,3698
0.14064184,129.19922,14.0,3699
0.105687745,86.13281,7.0,3700
0.10445739,129.19922,8.0,3701
0.20213547,129.19922,9.0,3702
0.094415754,129.19922,9.0,3703
0.07485563,129.19922,11.0,3704
0.0841261,129.19922,13.0,3705
0.055575565,172.26562,12.0,3706
0.14287986,129.19922,8.0,3707
0.10405009,861.3281,14.0,3708
0.060801506,129.19922,13.0,3709
0.110151365,129.19922,8.0,3710
0.07811444,1033.5938,9.0,3711
0.07326078,129.19922,10.0,3712
0.10538362,129.19922,13.0,3713
0.10267113,1162.793,26.0,3714
0.08260541,129.19922,7.0,3715
0.07245566,129.19922,12.0,3716
0.092176974,129.19922,15.0,3717
0.14591314,129.19922,10.0,3718
0.08010573,172.26562,11.0,3719
0.061943114,602.9297,18.0,3720
0.05339244,947.46094,15.0,3721
0.07453089,990.52734,13.0,3722
0.11233035,129.19922,8.0,3723
0.060308132,602.9297,13.0,3724
0.07996457,1291.9922,16.0,3725
0.09183393,1291.9922,14.0,3726
0.07972508,129.19922,8.0,3727
0.075822674,1162.793,24.0,3728
0.085507885,129.19922,11.0,3729
0.060043573,947.46094,15.0,3730
0.07852827,602.9297,17.0,3731
0.060456876,1894.9219,23.0,3732
0.064641535,732.1289,11.0,3733
0.057664208,732.1289,21.0,3734
0.056472134,473.73047,14.0,3735
0.07107932,1464.2578,20.0,3736
0.07105776,1248.9258,9.0,3737
0.05571489,732.1289,11.0,3738
0.047897585,689.0625,12.0,3739
0.06291367,947.46094,17.0,3740
0.055927884,1335.0586,14.0,3741
0.075014144,645.9961,18.0,3742
0.059434075,602.9297,23.0,3743
0.06877606,1076.6602,20.0,3744
0.091246806,1205.8594,21.0,3745
0.07685988,904.39453,12.0,3746
0.10065203,387.59766,15.0,3747
0.06456038,1593.457,22.0,3748
0.06175051,1033.5938,19.0,3749
0.06912318,129.19922,14.0,3750
0.07814414,602.9297,15.0,3751
0.035120104,129.19922,10.0,3752
0.06566304,602.9297,17.0,3753
0.05265249,86.13281,13.0,3754
0.040836055,86.13281,11.0,3755
0.06142887,129.19922,11.0,3756
0.07405534,129.19922,8.0,3757
0.051110577,129.19922,9.0,3758
0.03825091,129.19922,11.0,3759
0.037681416,645.9961,15.0,3760
0.054430638,602.9297,12.0,3761
0.039340153,602.9297,21.0,3762
0.04824974,602.9297,17.0,3763
0.036013424,602.9297,17.0,3764
0.029137006,129.19922,9.0,3765
0.024679404,1335.0586,17.0,3766
0.034501843,1248.9258,15.0,3767
0.027225448,645.9961,14.0,3768
0.02116937,129.19922,10.0,3769
0.03008051,559.8633,16.0,3770
0.036666963,559.8633,14.0,3771
0.026434459,602.9297,16.0,3772
0.024509644,129.19922,10.0,3773
0.030354645,602.9297,21.0,3774
0.025064051,1291.9922,11.0,3775
0.018731417,516.7969,15.0,3776
0.023252102,602.9297,15.0,3777
0.022393981,1248.9258,14.0,3778
0.019502273,904.39453,9.0,3779
0.017079202,775.1953,11.0,3780
0.0194786,645.9961,13.0,3781
0.024997689,559.8633,12.0,3782
0.036658213,645.9961,20.0,3783
0.018681757,732.1289,29.0,3784
0.023830833,4952.6367,147.0,3785
0.030999072,645.9961,30.0,3786
0.02479801,861.3281,14.0,3787
0.019942893,5770.8984,132.0,3788
0.031441957,645.9961,22.0,3789
0.03531085,645.9961,21.0,3790
0.03085154,732.1289,20.0,3791
0.027287945,602.9297,13.0,3792
0.021408465,689.0625,13.0,3793
0.034120616,602.9297,19.0,3794
0.015388452,645.9961,22.0,3795
0.0227681,689.0625,19.0,3796
0.015923265,904.39453,12.0,3797
0.011476422,1162.793,15.0,3798
0.016268644,559.8633,27.0,3799
0.017247528,602.9297,17.0,3800
0.03379102,602.9297,13.0,3801
0.019045677,602.9297,15.0,3802
0.023288183,602.9297,18.0,3803
0.015520954,602.9297,15.0,3804
0.015970452,559.8633,17.0,3805
0.01631762,1248.9258,19.0,3806
0.014721385,1291.9922,18.0,3807
0.014267734,559.8633,25.0,3808
0.01609576,602.9297,15.0,3809
0.015746318,559.8633,21.0,3810
0.017168127,559.8633,14.0,3811
0.014195918,602.9297,14.0,3812
0.012087097,129.19922,7.0,3813
0.009780551,1248.9258,16.0,3814
0.014827325,645.9961,20.0,3815
0.010777311,990.52734,18.0,3816
0.011184842,645.9961,17.0,3817
0.018298011,645.9961,18.0,3818
0.0073389243,1119.7266,12.0,3819
0.009251685,1076.6602,12.0,3820
0.008904821,1335.0586,23.0,3821
0.008639915,645.9961,18.0,3822
0.010737907,645.9961,17.0,3823
0.014375683,645.9961,18.0,3824
0.0048237997,4995.703,71.0,3825
0.015171435,4952.6367,32.0,3826
0.010214786,645.9961,16.0,3827
0.007710919,861.3281,10.0,3828
0.008445839,904.39453,12.0,3829
0.008430344,775.1953,18.0,3830
0.0075166933,645.9961,16.0,3831
0.008607031,861.3281,16.0,3832
0.007905274,602.9297,11.0,3833
0.0055570435,129.19922,10.0,3834
0.009522364,602.9297,21.0,3835
0.0057419827,775.1953,31.0,3836
0.0035674172,904.39453,10.0,3837
0.0052182856,86.13281,8.0,3838
0.006042617,86.13281,11.0,3839
0.0052438537,645.9961,20.0,3840
0.006609663,602.9297,18.0,3841
0.0078494465,602.9297,16.0,3842
0.005139569,602.9297,18.0,3843
0.0057700304,602.9297,22.0,3844
0.003810894,559.8633,19.0,3845
0.0031278941,559.8633,16.0,3846
0.0041589052,602.9297,18.0,3847
0.0041886102,602.9297,18.0,3848
0.003884882,602.9297,22.0,3849
