@RELATION 'Music feature'
%rows=24
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE 'Chroma vector' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.2557883,0.18825163,0.13347675,0.44253638,0.150005,0.71638674,0.15132305,0.36362764,0.7424216,0.19083929,0.1345075,0.1561232,0.0705567,0.051927373,0.03681826,0.12206934,0.04137741,0.19760828,0.041740987,0.100303136,0.20478974,0.052641153,0.03710258,0.04306506,2234
0.4218006,0.11120256,0.106901176,0.66043615,0.12724297,0.5619242,0.18332393,0.24548265,0.7676536,0.26143494,0.205737,0.22174343,0.10885505,0.0286983,0.027588233,0.17044027,0.032837883,0.14501707,0.047310825,0.06335227,0.19811012,0.06746911,0.053095017,0.05722584,2235
0.47138,0.6662691,0.25459626,0.5017814,0.45033473,0.88027096,0.2784984,0.5870966,1.2771381,0.26071104,0.45256695,0.25649276,0.07438376,0.10513726,0.040175285,0.0791811,0.07106281,0.13890673,0.043947045,0.092643835,0.20153236,0.0411402,0.07141506,0.040474553,2236
1.142786,0.42819834,0.22176427,0.77771026,0.26594722,0.50907695,0.16341577,0.26770887,1.0404388,0.38969824,0.43680263,0.4922095,0.18625021,0.06978737,0.036142934,0.1267505,0.043343835,0.0829689,0.026633352,0.043630946,0.16956976,0.06351266,0.071189694,0.08021985,2237
0.6918841,0.5359106,0.30567688,0.5693071,0.31240758,0.4055054,0.20248173,0.32154438,1.0473759,0.27044746,0.47494146,0.25987023,0.12818952,0.09929138,0.056634594,0.10547895,0.05788163,0.07513042,0.037515007,0.05957446,0.19405364,0.050107427,0.08799526,0.04814772,2238
0.72468334,0.4374373,0.32279274,0.67887014,0.26823467,0.4262715,0.2831552,0.3193636,0.7236172,0.35603678,0.4186263,0.2720645,0.13853224,0.08362158,0.061705846,0.12977447,0.051276393,0.0814871,0.054128636,0.061050322,0.13832843,0.06806085,0.08002563,0.052008517,2239
0.45176226,0.40116343,0.27709743,0.59523886,0.33147863,0.45753706,0.24355693,0.31870773,0.5549251,0.30176997,0.4543859,0.33894148,0.09557941,0.08487421,0.058625545,0.12593476,0.07013098,0.096801184,0.051529374,0.06742904,0.11740558,0.063845515,0.09613449,0.0717099,2240
0.53405714,0.496897,0.38647747,0.6037862,0.32593206,0.42485085,0.21932074,0.30477142,0.54150957,0.29442254,0.37544817,0.38139656,0.109239385,0.10163842,0.079052515,0.1235022,0.06666818,0.08690165,0.04486124,0.062339853,0.11076376,0.060223028,0.07679652,0.07801324,2241
0.6223368,0.33914176,0.37325743,0.40293112,0.29177222,0.45949894,0.20521262,0.2361756,0.5291278,0.25161645,0.27246523,0.5007645,0.13878125,0.07562869,0.08323649,0.089853734,0.065065265,0.102468364,0.04576246,0.05266721,0.11799561,0.056110527,0.060759805,0.11167059,2242
0.6116167,0.31378484,0.36927348,0.45673674,0.3584391,0.3999116,0.27354634,0.31590617,0.35206732,0.2530815,0.36430183,0.46241632,0.13498248,0.06925164,0.08149786,0.10080081,0.07910673,0.08825962,0.060371082,0.069719814,0.077700496,0.055854537,0.08040062,0.10205428,2243
0.55206025,0.28611055,0.26503208,0.5507825,0.20524326,0.26786202,0.19254549,0.2054092,0.93035465,0.17706916,0.24124056,0.5883178,0.12372408,0.0641212,0.05939723,0.12343772,0.045997757,0.06003146,0.04315202,0.046034947,0.20850492,0.039683565,0.05406523,0.13184988,2244
0.46219763,0.2706638,0.189426,0.4989257,0.2157755,0.2247426,0.14405939,0.22447363,1.1625253,0.22629133,0.28078032,0.5739163,0.10331261,0.060500056,0.0423414,0.111522235,0.048231166,0.050235536,0.032200836,0.05017541,0.25985318,0.050581712,0.06276135,0.1282845,2245
0.40136424,0.356698,0.24890354,0.67135787,0.20030639,0.23426092,0.15277138,0.1930496,1.0933589,0.21189025,0.23534267,0.3775599,0.091701336,0.08149626,0.056868013,0.15338789,0.045764823,0.053522553,0.034904305,0.044106834,0.2498042,0.048411436,0.053769704,0.08626266,2246
0.33873668,0.27365798,0.29476646,0.30628464,0.19877751,0.24037711,0.18972969,0.22529618,0.559363,0.16869603,0.24194382,0.366553,0.09950604,0.080388755,0.08658951,0.08997305,0.05839215,0.0706123,0.055734295,0.06618218,0.16431642,0.04955552,0.07107253,0.107677266,2247
0.49767107,0.18531938,0.4346128,0.42812532,0.21272115,0.2585441,0.13434283,0.11156037,0.61958003,0.15439016,0.32164258,0.37719667,0.13322008,0.049607586,0.1163402,0.11460357,0.056942686,0.06920888,0.03596183,0.029863259,0.16585352,0.041328233,0.086099535,0.10097064,2248
0.68731344,0.18405192,0.36782628,0.60155714,0.21658859,0.29429162,0.28787693,0.20526019,0.6976616,0.15516923,0.20723952,0.40770173,0.15937562,0.042678326,0.085292295,0.13949028,0.050222997,0.06824093,0.066753484,0.047596145,0.16177517,0.035980955,0.04805512,0.094538696,2249
0.5243316,0.36410004,0.3615261,0.7517896,0.45196795,0.4277248,0.168798,0.2944102,0.83595365,0.2975025,0.4030354,0.4475349,0.09839813,0.06832844,0.067845404,0.14108379,0.08481807,0.08026852,0.031677295,0.05525017,0.15687834,0.055830486,0.0756352,0.083986156,2250
0.42849618,0.2476589,0.14377882,0.8512706,0.20621327,0.37171134,0.14742306,0.20490877,1.0984987,0.2501764,0.21206434,0.30362532,0.095950045,0.055456463,0.03219535,0.19061886,0.04617584,0.08323463,0.033011377,0.045883738,0.24597886,0.056020185,0.04748603,0.06798862,2251
0.47633114,0.17334306,0.1221887,0.46942818,0.11505966,0.29645997,0.10960056,0.18491983,1.2353427,0.11323671,0.14423327,0.19519266,0.13102807,0.04768281,0.033611387,0.12912922,0.031650346,0.081549525,0.03014867,0.050867323,0.33981523,0.031148894,0.03967536,0.053693146,2252
0.5058297,0.098170474,0.13903765,0.5065082,0.1514256,0.28494737,0.07856765,0.121274196,1.1237365,0.09309957,0.20170723,0.1436898,0.1467026,0.028471766,0.040324215,0.14689939,0.043917015,0.0826415,0.02278648,0.03517239,0.32591024,0.027001083,0.05849988,0.041673448,2253
0.54046863,0.111136965,0.11099582,0.5231596,0.1269309,0.29696172,0.1260914,0.10622442,0.7566086,0.13346271,0.20253463,0.15417905,0.16949208,0.03485278,0.034808517,0.16406395,0.039805796,0.09312781,0.039542526,0.033312194,0.23727402,0.041854184,0.06351528,0.048350867,2254
0.44978446,0.08421843,0.0994456,0.45969197,0.1124792,0.21239357,0.09461132,0.13387941,0.86144185,0.117770165,0.16279413,0.18420674,0.15130417,0.028330456,0.033452764,0.15463698,0.037837174,0.071447626,0.03182655,0.045036044,0.28978267,0.039617013,0.05476274,0.061965786,2255
0.3186204,0.17795393,0.16673793,0.38323933,0.12319663,0.25456256,0.18832295,0.2735391,0.67912304,0.13165696,0.19431551,0.25371125,0.101310804,0.056583494,0.053017173,0.121857494,0.039172474,0.08094251,0.0598805,0.08697643,0.21593878,0.04186258,0.061785936,0.08067183,2256
0.57758504,0.33593696,0.421567,0.72861236,0.3057652,0.53348744,0.23491026,0.43646955,0.81766766,0.24897887,0.31773698,0.34338233,0.108935155,0.06335923,0.079509445,0.1374196,0.0576687,0.10061815,0.04430514,0.08232014,0.15421583,0.04695854,0.059926633,0.064763464,2257
0.838527,0.39049068,0.33122003,0.7374335,0.30799422,0.6640346,0.26891407,0.49442112,1.119316,0.2601871,0.36486718,0.32120204,0.13749483,0.064029485,0.054310765,0.12091834,0.050502382,0.108882986,0.044094343,0.081071146,0.18353632,0.04266336,0.059827946,0.052668095,2258
1.075909,0.37210876,0.26045412,0.52263945,0.37585267,0.5365989,0.28919694,0.41535652,0.6957379,0.29741818,0.41047993,0.46957162,0.18805245,0.06503892,0.045523398,0.091349386,0.065693304,0.093789294,0.05054721,0.07259797,0.12160435,0.05198415,0.07174562,0.08207394,2259
0.6223948,0.42137924,0.2270527,0.68333197,0.21635689,0.40614086,0.3044306,0.42868993,0.63133323,0.35169104,0.4737669,0.48176247,0.118589096,0.08028824,0.04326189,0.13019986,0.041223943,0.07738477,0.058005225,0.0816812,0.1202922,0.06701008,0.09027001,0.09179346,2260
0.50444967,0.37853706,0.23016036,0.60719365,0.23020275,0.42215186,0.20055483,0.25904393,0.4727463,0.35225338,0.46143013,0.33016288,0.113387845,0.085085794,0.05173437,0.13648215,0.0517439,0.09488933,0.04507978,0.058226682,0.10626171,0.07917787,0.10371811,0.07421247,2261
0.6148486,0.37528917,0.20558782,0.4479585,0.14922684,0.38176236,0.1590224,0.4048676,0.3761801,0.35422134,0.4494356,0.430572,0.14137791,0.08629376,0.047272734,0.1030033,0.034313127,0.0877822,0.036565516,0.093095,0.086498626,0.081449434,0.10334294,0.09900546,2262
0.48063257,0.42043787,0.2427931,0.6317655,0.256344,0.3974122,0.20495799,0.3961707,0.55676216,0.42912182,0.47315717,0.3882217,0.09853517,0.08619457,0.049775362,0.12951915,0.052553445,0.08147404,0.04201873,0.081219524,0.11414261,0.08797488,0.097002625,0.07958989,2263
0.67754745,0.5369753,0.26014748,0.612415,0.27004686,0.3393436,0.2519621,0.43304697,0.49647507,0.38896868,0.45332667,0.38444972,0.13272999,0.10519223,0.05096229,0.1199707,0.052901562,0.066476636,0.0493588,0.08483291,0.09725833,0.07619807,0.08880566,0.075312816,2264
0.4142153,0.43409246,0.1680053,0.8237627,0.14471057,0.30300993,0.13937727,0.2283984,0.8785852,0.24756172,0.4059435,0.29539162,0.09239578,0.09682963,0.037475638,0.18375035,0.03227946,0.067590065,0.031089803,0.050947055,0.19597918,0.05522167,0.09055067,0.06589071,2265
0.34835264,0.43394923,0.20956488,0.5525216,0.13011883,0.31892866,0.14872058,0.2386807,0.85803455,0.25376514,0.3963972,0.31644663,0.082833014,0.1031866,0.049831375,0.13138132,0.0309403,0.075836435,0.035363514,0.05675468,0.2040277,0.06034153,0.09425729,0.075246245,2266
0.38375404,0.28259093,0.15160297,0.6371612,0.1434247,0.20511678,0.12490721,0.19350706,1.191668,0.33022442,0.4023592,0.33353525,0.087618046,0.06452066,0.03461372,0.14547552,0.032746475,0.0468319,0.028518593,0.04418119,0.27207953,0.075396255,0.091865934,0.076152176,2267
0.4049843,0.30122742,0.1694553,0.5355436,0.118435085,0.26187626,0.15284228,0.26400945,0.7016335,0.29753825,0.45408553,0.2644936,0.10315116,0.07672385,0.04316096,0.13640516,0.030165901,0.06670096,0.038929556,0.06724429,0.17870893,0.07578421,0.11565744,0.0673676,2268
0.35533258,0.29587275,0.18718785,0.5994328,0.12007122,0.22440584,0.14221941,0.15684207,0.65864754,0.3908503,0.3855144,0.25613165,0.09419001,0.07842865,0.049618933,0.15889502,0.031827953,0.059484515,0.0376989,0.041575007,0.17459139,0.10360488,0.10219047,0.06789426,2269
0.46781322,0.29893425,0.19136763,0.682024,0.1512774,0.23251002,0.17667069,0.21046408,0.48130593,0.29902014,0.44517872,0.24645863,0.1204765,0.0769849,0.049283132,0.17564246,0.038958646,0.059878584,0.045498215,0.054201063,0.12395129,0.07700701,0.11464741,0.06347079,2270
0.453246,0.3261196,0.25353834,0.69409627,0.21157232,0.40368697,0.18733439,0.41221493,0.7005824,0.35714284,0.49260178,0.42749533,0.09213007,0.06628944,0.051536046,0.14108706,0.043005727,0.08205634,0.03807895,0.0837898,0.14240548,0.07259545,0.10012982,0.08689581,2271
0.42655075,0.38470975,0.15271562,0.66268945,0.12348261,0.2639769,0.20156924,0.17786543,1.0277268,0.30119824,0.43372196,0.33957237,0.09487805,0.08557132,0.033968665,0.14740258,0.027466342,0.05871661,0.04483522,0.039562758,0.22859815,0.066995785,0.09647314,0.07553137,2272
0.49408844,0.37018567,0.1456907,0.48324886,0.17951669,0.22551414,0.15480836,0.2838975,0.75995237,0.32303512,0.45056283,0.28223687,0.11897897,0.08914257,0.035083048,0.11636874,0.04322852,0.054304935,0.03727863,0.068363935,0.18300034,0.07778847,0.10849779,0.067964055,2273
0.44204518,0.42059836,0.14334337,0.72870153,0.13859375,0.21535933,0.13848542,0.32501552,0.78248054,0.33128056,0.42126143,0.34554446,0.09972347,0.09488516,0.032337643,0.1643919,0.031266145,0.04858413,0.03124171,0.07332209,0.1765242,0.074735455,0.09503475,0.07795333,2274
0.4282195,0.3345348,0.119008034,0.606926,0.14186095,0.28114685,0.1325352,0.2655769,0.63531834,0.30261594,0.38993502,0.32387745,0.10809379,0.08444532,0.030040737,0.153204,0.035809413,0.07096881,0.03345535,0.06703855,0.16037095,0.07638817,0.098429784,0.08175513,2275
0.4466468,0.37569708,0.1277954,0.65080637,0.13442434,0.32552773,0.15050873,0.30752975,0.60098153,0.2793801,0.5732361,0.29445177,0.10467502,0.08804742,0.029949807,0.15252134,0.03150335,0.076289855,0.035272848,0.072071895,0.14084451,0.065474816,0.13434216,0.06900697,2276
0.54462224,0.31580937,0.16988726,0.45006782,0.15185618,0.29697433,0.14337267,0.21901172,0.61568135,0.3561527,0.48115233,0.3162859,0.13411453,0.07776882,0.041835148,0.110830285,0.037394952,0.073130645,0.03530587,0.053932168,0.15161303,0.08770347,0.11848492,0.077886164,2277
0.78803104,0.526262,0.24237362,0.8763905,0.23085722,0.5544478,0.24649423,0.4450824,0.85210574,0.24816863,0.27865425,0.21992539,0.14304969,0.09553127,0.04399759,0.1590894,0.041907042,0.100647785,0.044745598,0.0807949,0.15468103,0.04504955,0.05058354,0.03992261,2278
0.70463246,0.23984692,0.26977614,0.50776607,0.2828611,0.4476773,0.28770489,0.34945032,0.69051355,0.30779254,0.33186436,0.29630414,0.14940715,0.05085608,0.057202138,0.107664466,0.05997662,0.09492351,0.06100367,0.0740959,0.14641345,0.06526297,0.07036705,0.06282702,2279
0.40333307,0.39160272,0.28958237,0.43762988,0.21913688,0.3698569,0.18591774,0.38805214,0.6857465,0.33418173,0.246597,0.3520293,0.093718484,0.09099282,0.06728736,0.10168769,0.05091865,0.08593996,0.04319985,0.090167806,0.15934008,0.07765047,0.057299286,0.08179753,2280
0.8434654,0.43675733,0.1935655,0.72995436,0.34570736,0.67791516,0.3067554,0.4238838,0.8818479,0.28101578,0.4443516,0.30648604,0.14364913,0.074383385,0.032965805,0.12431726,0.05887682,0.11545456,0.05224298,0.07219091,0.15018599,0.04785931,0.075676754,0.052197102,2281
0.7715331,0.3458279,0.30307585,0.6604675,0.3065862,0.36024448,0.27543664,0.19173105,0.84974575,0.2237513,0.31453037,0.26833236,0.15838462,0.07099348,0.062217105,0.13558446,0.06293774,0.073953,0.05654317,0.03935962,0.17444056,0.04593292,0.06456856,0.05508477,2282
0.4705374,0.30363068,0.23787093,0.41699836,0.25689766,0.44253254,0.309221,0.3058621,0.69332033,0.34056625,0.32444385,0.31614238,0.10650405,0.06872546,0.05384103,0.09438573,0.058147646,0.10016528,0.0699908,0.06923053,0.15692997,0.07708566,0.073436424,0.071557425,2283
0.5093947,0.27775255,0.25052297,0.49676144,0.2139299,0.53026384,0.23212637,0.28928247,0.64931893,0.20812199,0.31270632,0.29781923,0.11935206,0.06507791,0.05869797,0.116392076,0.05012415,0.12424174,0.054387614,0.067779385,0.15213656,0.048763346,0.07326764,0.06977956,2284
0.9689914,0.31715173,0.17346169,0.7607888,0.26443046,0.5128304,0.24513924,0.2563347,0.7972221,0.23590395,0.20684026,0.26568773,0.1936131,0.063369736,0.03465919,0.15201236,0.052835558,0.102468066,0.048981,0.051217947,0.15929206,0.047135703,0.041328523,0.05308677,2285
0.63398165,0.2619816,0.2642795,0.57013124,0.27394268,0.32314396,0.22978501,0.22045021,0.63912517,0.21479782,0.32814658,0.16864794,0.15356545,0.06345818,0.06401479,0.13809937,0.06635544,0.07827316,0.0556594,0.05339829,0.15481132,0.052029144,0.07948491,0.04085055,2286
0.3041618,0.23645714,0.21935517,0.5731637,0.17109424,0.36010924,0.25764412,0.29328674,0.5663772,0.2141166,0.20413229,0.22571236,0.08389257,0.06521857,0.06050158,0.15808749,0.04719046,0.09932375,0.071062274,0.08089306,0.15621568,0.059056703,0.05630287,0.06225499,2287
0.72342855,0.34062997,0.27501926,1.0661922,0.36068696,0.54278886,0.3060981,0.41007426,0.6600405,0.3132659,0.29174122,0.29393813,0.12955604,0.061002117,0.049252145,0.19094029,0.064594045,0.09720599,0.05481794,0.07343863,0.11820413,0.05610159,0.05224682,0.052640256,2288
0.6406653,0.3120187,0.18515858,0.53561896,0.22650722,0.41645986,0.19806272,0.22567585,0.7906461,0.17357193,0.27014288,0.2505948,0.15163235,0.073848434,0.043823242,0.12677003,0.053609613,0.098567516,0.046877388,0.053412847,0.18712972,0.041080922,0.063937284,0.059310652,2289
0.6488901,0.3206129,0.208492,0.6691301,0.33044416,0.4710175,0.24459119,0.31507716,0.7635101,0.21733776,0.35937724,0.37678,0.13174736,0.06509563,0.042331163,0.1358568,0.06709171,0.095633015,0.049660563,0.06397168,0.15501924,0.044127163,0.07296614,0.076499514,2290
0.42000002,0.43294457,0.28041756,0.5573464,0.24218611,0.91837466,0.16724701,0.62712663,1.1566064,0.19550253,0.42916834,0.43230656,0.07168182,0.07389107,0.04785914,0.09512286,0.04133414,0.1567399,0.028544212,0.10703232,0.19739917,0.03336661,0.07324658,0.07378218,2291
0.6979132,0.2699352,0.22554289,0.660359,0.23548782,0.47191754,0.3018383,0.38628915,1.2019235,0.18142651,0.4276064,0.29347506,0.13036056,0.05042017,0.0421283,0.123345956,0.043985877,0.088147685,0.056379233,0.07215348,0.22450271,0.033887967,0.07987098,0.054817095,2292
0.4570686,0.39416903,0.21780099,0.66605,0.29147747,0.40234345,0.21467243,0.3211474,1.298989,0.2327637,0.31423038,0.24814598,0.09035014,0.07791659,0.043053385,0.13166015,0.057617243,0.07953246,0.042434957,0.06348219,0.2567751,0.04601111,0.06211488,0.049051773,2293
0.41880763,0.40361127,0.27473205,0.53652483,0.1785088,0.40031704,0.25465253,0.43631536,1.0371981,0.22456521,0.22977352,0.27773845,0.08962776,0.086375624,0.058794577,0.114820056,0.03820213,0.08567064,0.054497417,0.093374535,0.22196764,0.04805852,0.049173135,0.059437968,2294
0.21128939,0.22781044,0.31716475,0.55484796,0.16589433,0.49241418,0.27013367,0.3832349,0.6792592,0.17754875,0.20264043,0.13271822,0.055384487,0.05971509,0.0831372,0.14544019,0.04348525,0.12907466,0.07080911,0.10045591,0.17805164,0.046540182,0.05311737,0.034788925,2295
0.45359778,0.2140393,0.34607545,0.75990826,0.1998705,0.31595585,0.22704507,0.2692308,0.9569356,0.1813047,0.29002237,0.19576688,0.10286241,0.048537713,0.078479566,0.17232446,0.045324653,0.071649335,0.051487032,0.0610535,0.21700437,0.041114483,0.065768406,0.044394072,2296
0.3297112,0.19262314,0.21422748,0.6056993,0.16172835,0.3009131,0.21219327,0.18507472,0.9565775,0.1944669,0.24382111,0.14788567,0.088042215,0.051435824,0.057204794,0.16173884,0.043186042,0.08035231,0.056661602,0.049420185,0.25543323,0.051928163,0.06510714,0.039489657,2297
0.46192998,0.21946189,0.19493704,0.6654107,0.2078518,0.48500767,0.24573451,0.14092447,0.9124304,0.17366196,0.2897411,0.23411445,0.10917218,0.051867455,0.046071272,0.15726265,0.049123537,0.11462634,0.05807671,0.03330598,0.21564311,0.041043136,0.06847719,0.055330433,2298
0.33299577,0.19948876,0.14380847,0.74352276,0.1870903,0.5676645,0.17325665,0.2084788,1.2155421,0.16807285,0.36852098,0.13564333,0.07493011,0.0448886,0.03235952,0.16730614,0.04209872,0.12773484,0.038985897,0.04691152,0.27351907,0.03781945,0.08292393,0.030522216,2299
0.30530694,0.22365676,0.22653955,0.6024419,0.18150856,0.44804135,0.19591296,0.46532455,1.0283939,0.15041946,0.2976033,0.24109617,0.06992437,0.051224045,0.05188429,0.13797711,0.041570857,0.10261479,0.04486989,0.10657316,0.23553278,0.034450527,0.068160005,0.05521819,2300
0.807824,0.30786458,0.24961363,0.5600193,0.11894926,0.44279623,0.18492451,0.34227988,0.92511827,0.14329433,0.2593696,0.22437598,0.17690496,0.067419104,0.054662753,0.12263833,0.026048636,0.09696771,0.04049652,0.074955694,0.20259115,0.031379953,0.05679921,0.04913598,2301
0.41627347,0.16114289,0.10727798,0.51493955,0.17776035,0.31962612,0.13237396,0.18526296,0.5493717,0.11082235,0.11144333,0.19855562,0.1394621,0.053986922,0.035940826,0.17251772,0.059554193,0.10708279,0.04434861,0.06206776,0.18405336,0.037128277,0.037336323,0.06652113,2302
0.23930667,0.19418526,0.04138127,0.45327416,0.13269547,0.27729014,0.1424065,0.16863829,0.4503682,0.124362886,0.1486752,0.121680014,0.095942795,0.077852726,0.016590573,0.1817266,0.053200245,0.11117112,0.057093594,0.06761044,0.18056156,0.04985955,0.059606846,0.048783936,2303
0.2503871,0.16957635,0.113414936,0.49521872,0.22849137,0.314877,0.3250218,0.17897764,0.5570299,0.13291395,0.15272567,0.21165486,0.07998849,0.05417274,0.036231454,0.15820222,0.07299369,0.100590385,0.10383124,0.05717607,0.17794837,0.042460594,0.048789635,0.06761511,2304
0.45821583,0.23467422,0.21540007,0.4052299,0.22444765,0.45784658,0.28544265,0.18832834,0.28318983,0.123093724,0.20127447,0.15610477,0.14171997,0.07258157,0.066620335,0.12533215,0.06941863,0.14160576,0.08828356,0.058247413,0.0875868,0.03807123,0.06225148,0.0482811,2305
0.31377688,0.36952326,0.14871402,0.492501,0.25238144,0.58865035,0.28937197,0.23974659,0.5958752,0.1814643,0.3508426,0.23800512,0.07726872,0.090996474,0.036621377,0.12128019,0.062149864,0.14495732,0.07125892,0.059038486,0.14673647,0.044686254,0.086396284,0.058609642,2306
0.35110444,0.3038213,0.21093905,0.34592852,0.35743842,0.7093994,0.24715978,0.1982606,0.7683111,0.14282952,0.4157737,0.18774308,0.08283287,0.07167779,0.049764927,0.08161177,0.08432719,0.16736215,0.05831016,0.046773817,0.18126063,0.03369647,0.0980897,0.044292517,2307
0.37747163,0.5093616,0.18630055,0.34349817,0.2190584,0.57361364,0.35924885,0.22633994,0.59104925,0.14310957,0.23254251,0.1247337,0.0971281,0.13106501,0.047937423,0.08838631,0.05636642,0.14759785,0.09243915,0.058240052,0.15208425,0.036823858,0.059836052,0.032095518,2308
0.34768966,0.70192826,0.18755761,0.56254286,0.1552244,0.40586,0.25619695,0.106792115,0.7134467,0.09199445,0.21077318,0.15308046,0.08930951,0.18030122,0.048177097,0.1444979,0.03987181,0.10425147,0.06580818,0.02743122,0.1832599,0.02363021,0.05414038,0.039321102,2309
0.43297544,0.634206,0.08619539,0.2759413,0.07812397,0.30150738,0.26865,0.11220524,0.41994402,0.06758712,0.20760494,0.26967147,0.13725156,0.20104088,0.027323607,0.087472335,0.024765,0.09557668,0.085161015,0.03556863,0.13312064,0.02142486,0.06580997,0.085484825,2310
0.3501665,0.67463183,0.075180255,0.21546109,0.09232838,0.25478002,0.24146874,0.09781211,0.25017086,0.0465509,0.13874201,0.3085104,0.1275279,0.24569564,0.02738006,0.07846925,0.03362527,0.0927889,0.08794103,0.035622407,0.09111027,0.016953474,0.050528757,0.112357065,2311
0.4209176,0.30940256,0.08479894,0.25200373,0.094543636,0.44934756,0.38817003,0.073240034,0.33655086,0.061085414,0.15856521,0.30458152,0.1435008,0.10548268,0.028909974,0.08591406,0.032232173,0.15319325,0.1323364,0.024969269,0.11473818,0.020825468,0.05405865,0.10383908,2312
0.32566813,0.27916366,0.04255196,0.31486806,0.078150034,0.50560194,0.16466238,0.0742333,0.3290117,0.095906496,0.14847831,0.2918754,0.12288569,0.10533796,0.016056305,0.11881046,0.029488672,0.19078085,0.062132724,0.028010756,0.12414733,0.036188792,0.056025926,0.110134535,2313
0.29429418,0.18974411,0.08804164,0.4128818,0.09039305,0.5772756,0.17591067,0.09764825,0.39984235,0.0631821,0.23300754,0.31935906,0.100046284,0.06450415,0.029930048,0.14036053,0.030729419,0.19624674,0.059801415,0.033195846,0.13592774,0.021478966,0.07921168,0.10856718,2314
0.22987531,0.16112156,0.047196567,0.25001907,0.12320863,0.5294247,0.25867948,0.24001828,0.3721209,0.082788475,0.18235107,0.16971676,0.086859435,0.060880516,0.017833438,0.09447085,0.04655494,0.20004557,0.09774323,0.090692006,0.14060758,0.031282004,0.06890219,0.06412826,2315
0.3374152,0.20298603,0.1232179,0.15098423,0.09051332,0.53044903,0.1656134,0.22940426,0.4726639,0.07014548,0.16874555,0.10047182,0.12768255,0.07681271,0.04662735,0.057134505,0.034251485,0.2007292,0.06267039,0.086809725,0.17886253,0.026544014,0.06385564,0.038019918,2316
0.34683457,0.15002063,0.25387186,0.258511,0.08574526,0.5988984,0.06615672,0.22096436,0.71095663,0.106719546,0.16902184,0.08912192,0.11346244,0.04907731,0.083050884,0.08456853,0.028050452,0.19592187,0.021642316,0.07228563,0.23258026,0.034911916,0.055293307,0.029155083,2317
0.26424393,0.11157166,0.18838291,0.33432057,0.05237234,0.6373101,0.05170357,0.17811078,1.0995586,0.104463905,0.44988388,0.1149511,0.07366971,0.03110555,0.05252009,0.09320668,0.014601111,0.17767845,0.0144146625,0.04965628,0.3065507,0.029123945,0.12542509,0.032047715,2318
0.750146,0.23340727,0.20118313,0.54871964,0.11385943,0.42248642,0.21685043,0.20838992,0.7618665,0.29334566,0.36643788,0.16418116,0.175232,0.05452328,0.046995815,0.12817937,0.026597241,0.09869164,0.05065565,0.0486793,0.17796987,0.068524726,0.08559886,0.03835226,2319
0.34413478,0.2669202,0.3112011,0.459464,0.4499405,0.3412478,0.15806495,0.2631918,0.45789152,0.60022753,0.5712912,0.1628892,0.078453794,0.060850877,0.07094577,0.10474586,0.10257474,0.07779563,0.0360347,0.060000893,0.10438737,0.13683629,0.13023956,0.037134506,2320
0.3039556,0.17029613,0.32103926,0.5079089,0.2684979,0.24791305,0.1306808,0.16195902,0.69238573,0.67044324,0.35142174,0.13330303,0.07676026,0.0430062,0.08107452,0.12826616,0.06780586,0.0626074,0.033001833,0.040900763,0.17485352,0.16931221,0.08874725,0.033664044,2321
0.26738137,0.12179923,0.27357608,0.81708556,0.31037608,0.26356098,0.09099016,0.1313262,0.8637898,0.4964913,0.316353,0.15510441,0.0650906,0.029650474,0.066598624,0.19890909,0.075557105,0.06416057,0.0221504,0.031969693,0.21027863,0.1208645,0.077012114,0.037758198,2322
0.21895494,0.24897031,0.15740451,0.7058646,0.2858238,0.31924972,0.11819633,0.16744982,0.60988337,0.24499586,0.24013278,0.15621364,0.063042365,0.07168451,0.045320522,0.2032353,0.08229551,0.09191964,0.03403155,0.048212808,0.1756,0.07054017,0.06913997,0.044977646,2323
