@RELATION 'Music feature'
%rows=1
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Spectral skewness' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
1.8765996,3204
1.2055737,3205
1.2499344,3206
0.86726636,3207
0.9483534,3208
0.6752398,3209
0.6835759,3210
0.5824717,3211
0.7131605,3212
1.3314055,3213
1.5315359,3214
1.5524378,3215
1.9485401,3216
2.0590813,3217
1.9552386,3218
0.9434339,3219
1.3814266,3220
1.0719196,3221
1.2374157,3222
0.8889383,3223
0.9106459,3224
0.8145466,3225
1.1411345,3226
1.1410152,3227
1.1345922,3228
1.0244744,3229
1.0322399,3230
0.9403083,3231
1.0248368,3232
1.0273336,3233
0.9971793,3234
1.0435938,3235
0.73453057,3236
0.90691876,3237
0.70433486,3238
0.8644045,3239
1.2884554,3240
1.1961768,3241
1.1814495,3242
1.1199497,3243
0.95170325,3244
0.8553997,3245
1.1920601,3246
1.123957,3247
1.1682781,3248
0.9731848,3249
1.167044,3250
1.0901704,3251
1.1163226,3252
1.1698531,3253
1.1554384,3254
1.4720104,3255
1.1534903,3256
1.1871766,3257
1.1937883,3258
0.99621886,3259
1.1184242,3260
1.2215548,3261
1.2566187,3262
1.2942884,3263
1.0037006,3264
1.1608528,3265
1.3196677,3266
1.2889212,3267
1.3870476,3268
1.2079904,3269
1.0638956,3270
0.8937195,3271
1.060755,3272
1.0099982,3273
1.0952183,3274
1.0820093,3275
1.202402,3276
1.2938205,3277
1.1413618,3278
1.2707629,3279
1.3681755,3280
1.2424029,3281
1.3571177,3282
1.6634982,3283
1.3789984,3284
1.2819198,3285
1.3317783,3286
1.3045956,3287
1.1543889,3288
1.4765879,3289
1.4843178,3290
1.4255726,3291
1.2718452,3292
1.3330545,3293
1.4326743,3294
1.2815821,3295
1.1014487,3296
0.55915475,3297
0.7043615,3298
0.70969033,3299
0.80549043,3300
0.7967197,3301
1.0404832,3302
1.1565197,3303
1.1228595,3304
1.1443754,3305
1.023875,3306
1.0588613,3307
1.2013385,3308
1.0196457,3309
1.15305,3310
0.9829414,3311
0.9654715,3312
0.8356363,3313
1.05495,3314
1.0862771,3315
1.1629568,3316
1.0387502,3317
1.2039925,3318
1.0910313,3319
0.76656884,3320
0.4222077,3321
0.97770345,3322
0.9688653,3323
0.645624,3324
0.6605853,3325
0.65007013,3326
0.52154636,3327
0.668861,3328
0.8698913,3329
0.79563814,3330
0.8236116,3331
0.77703035,3332
0.73640865,3333
0.693064,3334
0.7143646,3335
0.8368298,3336
0.958533,3337
0.6083393,3338
0.6284861,3339
0.5952418,3340
0.57717466,3341
0.6684919,3342
0.69913954,3343
0.7876857,3344
0.56327,3345
0.39280507,3346
0.40616113,3347
0.40033114,3348
0.70251805,3349
1.0172453,3350
1.0194317,3351
1.0467155,3352
1.0440996,3353
0.8876511,3354
0.9371986,3355
0.91574925,3356
0.77996725,3357
0.7272633,3358
0.84734696,3359
0.8451815,3360
0.9411445,3361
1.0928981,3362
1.1084158,3363
0.9923144,3364
1.0868237,3365
1.0826547,3366
1.1365899,3367
1.1194227,3368
1.1022564,3369
1.076337,3370
0.94984686,3371
1.1062709,3372
0.7597454,3373
0.57561225,3374
1.0736954,3375
1.2041117,3376
0.8572774,3377
0.9894039,3378
0.9860466,3379
1.0494738,3380
0.9421298,3381
0.8146323,3382
1.093301,3383
1.0380042,3384
0.9410138,3385
0.98542154,3386
0.989421,3387
0.902872,3388
1.1551877,3389
1.2181737,3390
1.1318369,3391
1.104046,3392
1.1185817,3393
1.1437184,3394
1.095741,3395
1.1458354,3396
0.9074996,3397
0.95273924,3398
1.3618367,3399
1.3124828,3400
1.3422648,3401
1.2639159,3402
1.2154564,3403
1.2492691,3404
1.2321016,3405
1.030519,3406
0.97700113,3407
1.0618252,3408
0.8801829,3409
0.9531088,3410
1.075214,3411
1.1322109,3412
0.97080994,3413
0.8186087,3414
1.0394008,3415
1.1685283,3416
1.0873008,3417
1.3137145,3418
1.0098879,3419
1.0197753,3420
0.9421934,3421
0.96240515,3422
0.8525615,3423
1.0540887,3424
1.0066917,3425
1.1258194,3426
1.043732,3427
1.1517085,3428
0.9144454,3429
0.80473185,3430
1.0461781,3431
0.9491439,3432
1.084358,3433
0.6846829,3434
0.5839404,3435
0.5219032,3436
0.4294945,3437
0.67683405,3438
1.1511295,3439
0.87283546,3440
0.62688786,3441
0.832192,3442
0.8840756,3443
0.7682287,3444
0.8848206,3445
1.1030427,3446
0.87141144,3447
0.98978597,3448
0.9313506,3449
0.75304383,3450
0.6971479,3451
0.72265476,3452
0.91592854,3453
0.8862727,3454
0.5367829,3455
0.33904967,3456
0.44663954,3457
0.71014947,3458
0.8493641,3459
1.1312026,3460
0.9497003,3461
0.83237416,3462
0.86797637,3463
0.98938084,3464
0.9824578,3465
0.9778968,3466
1.0029632,3467
0.79726565,3468
0.8684295,3469
0.8272178,3470
0.99642485,3471
1.0250182,3472
1.121175,3473
1.2174318,3474
1.2152385,3475
1.2376024,3476
1.1977254,3477
1.0785661,3478
1.0594066,3479
1.1152852,3480
1.1785172,3481
1.3044839,3482
1.2698704,3483
0.9765862,3484
1.0947379,3485
1.3277832,3486
1.0705881,3487
0.96551543,3488
0.85364753,3489
0.850051,3490
0.92033213,3491
0.99254274,3492
1.0247045,3493
1.1238564,3494
1.0135905,3495
1.0278895,3496
1.0008931,3497
1.0164584,3498
1.0783752,3499
1.1875839,3500
1.0485067,3501
1.2620902,3502
1.4053198,3503
1.2782203,3504
1.155381,3505
1.2363933,3506
1.1830727,3507
1.1941172,3508
1.1023095,3509
1.1605763,3510
1.194378,3511
1.3171004,3512
1.2533394,3513
1.2696595,3514
1.0719354,3515
0.6698643,3516
0.4605564,3517
0.5420777,3518
0.48790434,3519
0.5399476,3520
0.6973515,3521
1.0632428,3522
1.1168116,3523
1.222793,3524
1.0749184,3525
1.1250808,3526
1.0088959,3527
0.99268603,3528
1.0810928,3529
1.0454667,3530
0.95120966,3531
0.99926144,3532
0.9392062,3533
0.9681603,3534
1.1397837,3535
0.9594208,3536
1.2498004,3537
1.2299407,3538
1.0467211,3539
1.0207918,3540
0.6682311,3541
0.8474482,3542
1.0881398,3543
0.6570332,3544
0.5376005,3545
0.55225384,3546
0.55114996,3547
0.7396255,3548
0.7238174,3549
0.5647046,3550
0.6056022,3551
0.7603685,3552
0.628562,3553
0.7200606,3554
0.9020874,3555
1.0122606,3556
1.1724362,3557
0.9387598,3558
0.57939583,3559
0.62365854,3560
0.6095321,3561
0.63060385,3562
0.56979465,3563
0.71187913,3564
0.31278607,3565
0.19182533,3566
0.29997826,3567
0.6048111,3568
0.8136717,3569
1.0846044,3570
1.0978659,3571
0.8459972,3572
0.9871478,3573
1.0028931,3574
0.90002173,3575
0.95749265,3576
0.96380585,3577
0.95636153,3578
0.95294684,3579
0.9901568,3580
1.0132989,3581
1.0206416,3582
1.1266603,3583
1.1363589,3584
1.3873972,3585
1.2172841,3586
1.1178255,3587
1.0335062,3588
1.0566858,3589
1.215396,3590
1.2813383,3591
1.0749071,3592
0.7688751,3593
0.9323252,3594
0.95620507,3595
0.95822775,3596
0.8876206,3597
0.94395375,3598
0.8685536,3599
0.87106717,3600
0.8646435,3601
0.9251779,3602
0.8664581,3603
0.97405195,3604
1.2555858,3605
1.2361412,3606
1.1718242,3607
1.3429097,3608
1.4354331,3609
1.2763424,3610
1.2365285,3611
1.02128,3612
1.0533824,3613
1.0047327,3614
0.938248,3615
1.0590454,3616
1.2516387,3617
1.2859906,3618
1.208525,3619
1.3300756,3620
1.4263973,3621
1.4558784,3622
1.5838281,3623
1.2961086,3624
1.2493457,3625
1.2854629,3626
1.2562858,3627
1.2775425,3628
1.1804693,3629
1.1932559,3630
1.2573488,3631
1.1218926,3632
1.4251937,3633
1.3915452,3634
1.5266104,3635
1.3174022,3636
1.3652074,3637
1.3880495,3638
1.1113462,3639
0.9986208,3640
0.86058563,3641
0.684441,3642
0.7161435,3643
0.8049972,3644
0.89631605,3645
0.92000407,3646
1.0730461,3647
0.9239699,3648
0.77102786,3649
0.68360317,3650
0.76861036,3651
0.7251144,3652
0.7972349,3653
0.80302066,3654
0.6854394,3655
0.685739,3656
0.7120902,3657
0.781166,3658
0.94750166,3659
0.9469953,3660
0.8633784,3661
0.9034783,3662
0.9697295,3663
1.1197629,3664
0.82574385,3665
1.0155615,3666
1.2620423,3667
1.0810554,3668
1.1092174,3669
1.2186635,3670
1.5413378,3671
1.246973,3672
1.1216674,3673
1.2712433,3674
1.3275851,3675
1.3989199,3676
1.152191,3677
1.3017521,3678
1.6368736,3679
1.5246093,3680
1.1171877,3681
1.4453301,3682
1.267494,3683
1.478686,3684
1.1797034,3685
1.5684059,3686
1.3291403,3687
1.6852417,3688
1.4192946,3689
1.6584952,3690
1.368023,3691
1.6990774,3692
1.6875194,3693
1.7176285,3694
1.5880698,3695
1.7203879,3696
1.5651808,3697
1.7322572,3698
1.7564965,3699
1.6549255,3700
1.7296218,3701
1.920177,3702
1.3648903,3703
1.4674399,3704
1.5686504,3705
1.454546,3706
1.684663,3707
1.6806402,3708
1.6591312,3709
1.7624393,3710
1.7815542,3711
1.913175,3712
1.6864543,3713
1.7211196,3714
1.7581606,3715
1.5735773,3716
1.7619498,3717
1.8587669,3718
1.7277089,3719
1.88102,3720
1.8363354,3721
1.912723,3722
1.6594756,3723
1.676101,3724
1.4914972,3725
1.4755825,3726
1.4795108,3727
1.4844981,3728
1.4954357,3729
1.4964566,3730
1.6272985,3731
1.7273026,3732
1.7074407,3733
1.843484,3734
1.5886489,3735
1.8842185,3736
1.8071413,3737
1.8730503,3738
1.6741837,3739
1.875237,3740
1.7210212,3741
1.7789506,3742
1.3616931,3743
1.8761938,3744
1.4926955,3745
1.2142284,3746
1.0739529,3747
1.4984455,3748
1.1936752,3749
1.123083,3750
1.3652191,3751
0.9046548,3752
1.0773495,3753
1.1165646,3754
1.1584301,3755
1.1761261,3756
1.1301643,3757
1.1300508,3758
0.8779894,3759
0.9231498,3760
0.8858957,3761
0.7959385,3762
0.7195799,3763
0.7517172,3764
0.73590505,3765
0.8344384,3766
0.74477047,3767
0.7711698,3768
0.8730276,3769
0.89997643,3770
1.1407161,3771
0.9839231,3772
1.1067789,3773
1.1382833,3774
1.1867537,3775
1.040302,3776
1.5593143,3777
1.3402414,3778
1.3287629,3779
1.0819402,3780
1.2168756,3781
1.1199131,3782
1.1869934,3783
0.94182295,3784
0.99073553,3785
0.5086254,3786
0.8077072,3787
0.665489,3788
0.79025,3789
0.7292505,3790
0.7651922,3791
0.7234656,3792
0.565495,3793
0.5729261,3794
0.7392824,3795
0.7781913,3796
0.96087646,3797
0.71912503,3798
0.9657021,3799
0.7214024,3800
0.7643145,3801
0.63820314,3802
0.57287186,3803
0.43956625,3804
0.58504796,3805
0.6377889,3806
0.6858719,3807
0.63997424,3808
0.6330621,3809
0.8083354,3810
0.89581877,3811
0.98517704,3812
0.9528064,3813
0.9881094,3814
0.9920043,3815
0.99757826,3816
1.0395838,3817
1.3075069,3818
1.1936597,3819
1.202729,3820
0.9498779,3821
1.3129328,3822
1.1226612,3823
1.0027369,3824
0.7868549,3825
0.6510999,3826
0.69645375,3827
0.69201887,3828
0.74197376,3829
0.914386,3830
0.48414043,3831
0.654601,3832
0.6922461,3833
0.58674234,3834
0.65817875,3835
0.73608124,3836
0.80177945,3837
0.85694414,3838
0.9074505,3839
0.9283242,3840
0.8237498,3841
0.8595301,3842
0.65348357,3843
0.5401958,3844
0.5828907,3845
0.5573429,3846
0.5505508,3847
0.5767661,3848
0.78604597,3849
0.69273543,3850
0.78582186,3851
0.8179216,3852
0.7923899,3853
0.8155199,3854
1.0024221,3855
0.82816786,3856
0.924525,3857
0.98080105,3858
0.98775566,3859
0.9857654,3860
1.1292138,3861
1.0554427,3862
1.0327843,3863
1.0414889,3864
0.89115727,3865
0.93368775,3866
0.86361027,3867
0.7385391,3868
0.9461136,3869
0.9735604,3870
0.74570185,3871
1.223206,3872
0.11230094,3873
