@RELATION 'Music feature'
%rows=3
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Amplitude, position and width of 5th spectral peak' NUMERIC
@ATTRIBUTE 'Amplitude, position and width of 5th spectral peak' NUMERIC
@ATTRIBUTE 'Amplitude, position and width of 5th spectral peak' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.05169449,3574.5117,10.0,2982
0.049684413,1937.9883,7.0,2983
0.057659157,2842.3828,11.0,2984
0.06962127,2799.3164,12.0,2985
0.054008584,3057.7148,17.0,2986
0.042299718,3488.379,10.0,2987
0.080930196,818.2617,11.0,2988
0.048562735,861.3281,10.0,2989
0.06119645,2756.25,7.0,2990
0.04714449,3574.5117,18.0,2991
0.044220723,2971.582,29.0,2992
0.057989188,3660.6445,178.0,2993
0.042259593,732.1289,1.0,2994
0.050227415,602.9297,10.0,2995
0.064982474,2368.6523,5.0,2996
0.054532517,1119.7266,18.0,2997
0.042133044,2756.25,8.0,2998
0.078868575,2110.254,14.0,2999
0.07180393,2368.6523,6.0,3000
0.052646108,602.9297,3.0,3001
0.04281147,473.73047,1.0,3002
0.03673659,2067.1875,13.0,3003
0.034368113,2885.4492,8.0,3004
0.027060132,3445.3125,176.0,3005
0.053022288,1722.6562,22.0,3006
0.043598335,3229.9805,18.0,3007
0.040669277,3832.9102,172.0,3008
0.06519187,43.066406,1.0,3009
0.06355618,3273.0469,2.0,3010
0.0557217,43.066406,1.0,3011
0.08157066,516.7969,8.0,3012
0.095305756,3574.5117,173.0,3013
0.041059382,1119.7266,24.0,3014
0.05965776,559.8633,15.0,3015
0.097918026,2497.8516,12.0,3016
0.030196205,1636.5234,17.0,3017
0.084180154,3660.6445,11.0,3018
0.044927124,3273.0469,11.0,3019
0.043117158,818.2617,21.0,3020
0.053026278,3789.8438,168.0,3021
0.03507785,6072.3633,69.0,3022
0.039006338,516.7969,12.0,3023
0.043531537,2583.9844,4.0,3024
0.033845626,4220.508,25.0,3025
0.035548124,2325.586,19.0,3026
0.034026653,3660.6445,49.0,3027
0.04582134,2454.7852,11.0,3028
0.048084408,645.9961,19.0,3029
0.030507136,3531.4453,9.0,3030
0.026211325,3186.914,3.0,3031
0.034750678,3617.5781,175.0,3032
0.050288692,2885.4492,1.0,3033
0.05833739,3574.5117,176.0,3034
0.09176643,3143.8477,4.0,3035
0.061475445,2670.1172,6.0,3036
0.05376873,2627.0508,8.0,3037
0.05964783,430.66406,41.0,3038
0.044165358,2583.9844,10.0,3039
0.06894181,430.66406,37.0,3040
0.04947728,3919.043,174.0,3041
0.058904003,3316.1133,6.0,3042
0.033250447,2799.3164,1.0,3043
0.039053436,3574.5117,175.0,3044
0.03447125,5340.2344,174.0,3045
0.029147636,4134.375,16.0,3046
0.04948077,861.3281,14.0,3047
0.060643867,3660.6445,8.0,3048
0.059554245,2540.918,19.0,3049
0.072663024,732.1289,29.0,3050
0.07527566,2196.3867,35.0,3051
0.065624125,3445.3125,26.0,3052
0.058728524,689.0625,40.0,3053
0.06439532,559.8633,8.0,3054
0.080295846,3660.6445,171.0,3055
0.060002636,3746.7773,8.0,3056
0.046071384,1119.7266,23.0,3057
0.034323223,3962.1094,170.0,3058
0.039724346,6546.0938,124.0,3059
0.0703726,2799.3164,11.0,3060
0.065932795,2799.3164,10.0,3061
0.041030634,947.46094,36.0,3062
0.022310685,3789.8438,168.0,3063
NaN,NaN,NaN,3064
0.02340792,3617.5781,50.0,3065
0.047714137,3617.5781,11.0,3066
0.04668469,2368.6523,18.0,3067
0.051582284,1205.8594,21.0,3068
0.051148612,3445.3125,9.0,3069
0.038948968,2282.5195,7.0,3070
0.047468364,3703.711,2.0,3071
0.021671401,6675.293,158.0,3072
0.08236266,344.53125,7.0,3073
0.03963202,689.0625,17.0,3074
0.038464386,2756.25,18.0,3075
0.025804274,6287.6953,110.0,3076
0.05773833,3703.711,171.0,3077
0.045285773,3660.6445,20.0,3078
0.042933736,3617.5781,11.0,3079
NaN,NaN,NaN,3080
0.039628677,3445.3125,14.0,3081
0.10237973,86.13281,3.0,3082
0.07448807,3574.5117,14.0,3083
0.07715259,2799.3164,17.0,3084
0.07261009,2756.25,13.0,3085
0.05088592,2756.25,9.0,3086
0.050076127,2196.3867,9.0,3087
0.08607251,2540.918,14.0,3088
0.053105667,3746.7773,10.0,3089
0.055071738,4048.2422,163.0,3090
0.06518446,2411.7188,15.0,3091
0.07057145,3703.711,179.0,3092
0.08802845,4005.1758,171.0,3093
0.08792165,2454.7852,12.0,3094
0.046853438,4048.2422,36.0,3095
0.03778009,5857.0312,35.0,3096
0.039958924,5254.1016,16.0,3097
0.03784217,3789.8438,31.0,3098
0.035346165,5727.832,11.0,3099
0.033256184,6373.828,48.0,3100
0.033524673,5297.168,19.0,3101
0.09086094,3316.1133,13.0,3102
0.05922378,3703.711,172.0,3103
0.059956614,3660.6445,21.0,3104
0.055976156,2196.3867,31.0,3105
0.04268787,1765.7227,13.0,3106
0.06787373,3617.5781,12.0,3107
0.058819775,1119.7266,28.0,3108
0.06182017,1119.7266,24.0,3109
0.040304158,2497.8516,5.0,3110
0.04009466,3273.0469,22.0,3111
0.03303099,3359.1797,17.0,3112
0.017652547,5254.1016,134.0,3113
0.042358696,473.73047,8.0,3114
0.043009557,1722.6562,19.0,3115
0.061703615,2713.1836,11.0,3116
0.053043637,3445.3125,13.0,3117
0.0488137,3445.3125,21.0,3118
0.043142278,3359.1797,18.0,3119
0.05909528,2368.6523,8.0,3120
0.050233107,3057.7148,14.0,3121
0.050223876,1981.0547,14.0,3122
0.035736084,2928.5156,61.0,3123
0.05782334,2110.254,5.0,3124
0.049983546,344.53125,1.0,3125
0.053458244,4177.4414,53.0,3126
0.058692575,2799.3164,15.0,3127
0.0608954,2110.254,10.0,3128
0.08539122,2110.254,9.0,3129
0.07067737,3832.9102,186.0,3130
0.039504893,3057.7148,10.0,3131
0.045751028,1894.9219,2.0,3132
0.050880857,559.8633,5.0,3133
0.040486403,3316.1133,16.0,3134
0.03327057,5038.7695,32.0,3135
0.037668362,818.2617,5.0,3136
0.025501925,6503.0273,180.0,3137
0.040861152,3186.914,14.0,3138
0.036419567,3316.1133,20.0,3139
0.040694855,2325.586,16.0,3140
0.032810133,3617.5781,11.0,3141
0.03589416,1464.2578,31.0,3142
0.035272475,3229.9805,191.0,3143
0.07167757,2583.9844,19.0,3144
0.04937943,2196.3867,16.0,3145
0.042578682,1894.9219,22.0,3146
0.03604469,1851.8555,26.0,3147
0.042217556,732.1289,1.0,3148
0.048941877,1119.7266,14.0,3149
0.06882165,1981.0547,26.0,3150
0.06006715,1981.0547,19.0,3151
0.074146196,1894.9219,20.0,3152
0.036439393,2411.7188,1.0,3153
0.039806988,3402.246,184.0,3154
0.04146375,1076.6602,14.0,3155
0.074070595,2497.8516,8.0,3156
0.04578698,3574.5117,15.0,3157
0.04659128,3316.1133,6.0,3158
0.04871473,3057.7148,10.0,3159
0.038185377,732.1289,12.0,3160
0.035476275,2885.4492,36.0,3161
0.030649876,2024.1211,11.0,3162
0.04224493,2583.9844,5.0,3163
0.055301826,2497.8516,6.0,3164
0.070836656,344.53125,1.0,3165
0.035296235,7019.824,168.0,3166
0.03904773,1119.7266,42.0,3167
0.029339744,4349.707,16.0,3168
0.029405927,2411.7188,23.0,3169
0.045009088,1119.7266,17.0,3170
0.0733615,2842.3828,200.0,3171
0.05348032,1119.7266,11.0,3172
0.06735755,2583.9844,14.0,3173
0.06625514,3746.7773,179.0,3174
0.04423873,2799.3164,13.0,3175
0.07214087,3316.1133,15.0,3176
0.082839444,3660.6445,16.0,3177
0.07737021,2971.582,18.0,3178
0.052231506,2971.582,23.0,3179
0.05285985,1119.7266,11.0,3180
0.031528354,2971.582,6.0,3181
0.02973124,6890.625,46.0,3182
0.03561819,3316.1133,30.0,3183
0.03286632,3229.9805,13.0,3184
0.0464121,2583.9844,10.0,3185
0.036468588,3359.1797,8.0,3186
0.03346413,3316.1133,188.0,3187
0.0143033285,6287.6953,69.0,3188
NaN,NaN,NaN,3189
0.016951077,43.066406,1.0,3190
0.053455684,3229.9805,30.0,3191
0.08578364,1894.9219,31.0,3192
0.049429942,1119.7266,28.0,3193
0.04491592,2756.25,18.0,3194
0.04709631,3617.5781,29.0,3195
0.055871576,2756.25,39.0,3196
0.061289407,2842.3828,20.0,3197
0.06361122,2067.1875,16.0,3198
0.074607104,1765.7227,8.0,3199
0.07233936,689.0625,10.0,3200
0.0522675,2454.7852,16.0,3201
0.055790797,2799.3164,16.0,3202
0.045442898,645.9961,7.0,3203
0.058255885,3832.9102,182.0,3204
0.074898444,2713.1836,25.0,3205
0.03791062,2497.8516,4.0,3206
0.039359666,2454.7852,29.0,3207
0.047325734,645.9961,11.0,3208
0.045067146,5081.836,114.0,3209
0.03330327,1679.5898,15.0,3210
0.029850982,1722.6562,26.0,3211
0.032950364,3617.5781,50.0,3212
0.065622985,2196.3867,13.0,3213
0.045964863,3746.7773,169.0,3214
0.033471268,2239.4531,5.0,3215
0.02011953,3100.7812,190.0,3216
NaN,NaN,NaN,3217
NaN,NaN,NaN,3218
0.0500449,2239.4531,18.0,3219
0.04383598,2282.5195,5.0,3220
0.04754097,3100.7812,9.0,3221
0.044334967,3660.6445,17.0,3222
0.035207715,2670.1172,30.0,3223
0.040535253,1033.5938,13.0,3224
0.039198298,2024.1211,28.0,3225
0.05796983,2454.7852,10.0,3226
0.043270692,2110.254,4.0,3227
0.036186796,2713.1836,2.0,3228
0.04385177,3488.379,36.0,3229
0.028017143,4952.6367,164.0,3230
0.035476297,3273.0469,19.0,3231
0.039175753,2411.7188,28.0,3232
0.054399684,3660.6445,182.0,3233
0.042191934,2799.3164,30.0,3234
0.03059456,3014.6484,192.0,3235
0.04103528,2540.918,10.0,3236
0.040652465,2239.4531,11.0,3237
0.05181408,3875.9766,15.0,3238
0.04909873,1335.0586,33.0,3239
0.04713839,3574.5117,42.0,3240
0.0549629,3402.246,7.0,3241
0.051155645,2799.3164,24.0,3242
0.062692806,2756.25,12.0,3243
0.056591384,3617.5781,7.0,3244
0.065515436,775.1953,1.0,3245
0.057718564,3875.9766,174.0,3246
0.050274488,3316.1133,12.0,3247
0.07266892,2411.7188,13.0,3248
0.06756183,2540.918,2.0,3249
0.04568662,3875.9766,177.0,3250
0.057498723,3617.5781,184.0,3251
0.053572204,2756.25,18.0,3252
0.06009349,2239.4531,15.0,3253
0.059833314,2497.8516,13.0,3254
0.045519955,3574.5117,182.0,3255
0.053868387,3875.9766,173.0,3256
0.06508353,3617.5781,18.0,3257
0.03996918,2497.8516,17.0,3258
0.05061961,3875.9766,174.0,3259
0.060577244,3617.5781,14.0,3260
0.054121193,2799.3164,1.0,3261
0.049051262,2799.3164,7.0,3262
0.051475268,2799.3164,4.0,3263
0.049766216,2282.5195,23.0,3264
0.053558987,1636.5234,17.0,3265
0.041534476,3273.0469,12.0,3266
0.047869798,1335.0586,8.0,3267
0.062422603,2454.7852,13.0,3268
0.06712342,2756.25,6.0,3269
0.06109884,2239.4531,11.0,3270
0.069027334,818.2617,2.0,3271
0.08231234,3100.7812,14.0,3272
0.06814819,1119.7266,24.0,3273
0.105674595,1119.7266,8.0,3274
0.0881078,2713.1836,7.0,3275
0.07342922,3617.5781,11.0,3276
0.083602145,3617.5781,180.0,3277
0.08806875,3617.5781,17.0,3278
0.06137012,2670.1172,18.0,3279
0.050494798,2583.9844,13.0,3280
0.09051077,2239.4531,22.0,3281
0.05187677,2756.25,10.0,3282
0.06990641,2842.3828,196.0,3283
0.08519656,1119.7266,12.0,3284
0.07429816,2928.5156,12.0,3285
0.07536725,1679.5898,23.0,3286
0.081549264,2928.5156,14.0,3287
0.08500052,1722.6562,30.0,3288
0.06323623,2928.5156,19.0,3289
0.06577748,1378.125,8.0,3290
0.06697449,1119.7266,12.0,3291
0.08055596,2799.3164,16.0,3292
0.04741124,2842.3828,16.0,3293
0.04772689,1679.5898,17.0,3294
0.08623589,2928.5156,28.0,3295
0.063801035,1119.7266,28.0,3296
0.05334961,2454.7852,21.0,3297
0.06462888,2799.3164,19.0,3298
0.06476864,3574.5117,12.0,3299
0.06691356,1076.6602,28.0,3300
0.05061246,2411.7188,28.0,3301
0.052515008,1937.9883,10.0,3302
0.062456515,3746.7773,18.0,3303
0.044045586,3273.0469,11.0,3304
0.06237303,1679.5898,18.0,3305
0.050252408,2454.7852,22.0,3306
0.059542675,2713.1836,10.0,3307
0.056102727,559.8633,1.0,3308
0.068455905,3875.9766,22.0,3309
0.06310137,1679.5898,5.0,3310
0.05652913,2196.3867,7.0,3311
0.047417864,3229.9805,35.0,3312
0.048118573,3186.914,10.0,3313
0.074526474,1248.9258,18.0,3314
0.06445338,1679.5898,24.0,3315
0.05950141,2368.6523,18.0,3316
0.038206346,2928.5156,1.0,3317
0.041231398,1291.9922,4.0,3318
0.050312445,3919.043,186.0,3319
0.025908291,4306.6406,46.0,3320
0.02526121,1291.9922,7.0,3321
0.06281627,2497.8516,19.0,3322
0.044622097,2411.7188,14.0,3323
0.04226538,2756.25,20.0,3324
0.032321744,1248.9258,18.0,3325
0.038833555,1248.9258,31.0,3326
0.033416536,6115.4297,25.0,3327
0.0420281,516.7969,17.0,3328
0.052092314,3832.9102,176.0,3329
0.041076057,3875.9766,171.0,3330
0.034000013,2885.4492,6.0,3331
0.030494707,3316.1133,12.0,3332
0.03884987,1033.5938,28.0,3333
0.020734096,7493.5547,137.0,3334
0.0341102,2239.4531,14.0,3335
0.044915535,1119.7266,11.0,3336
0.019916942,2971.582,9.0,3337
0.04194619,2325.586,35.0,3338
0.039109983,5426.367,33.0,3339
0.03729632,861.3281,1.0,3340
0.0430574,5340.2344,140.0,3341
0.043886025,4005.1758,51.0,3342
0.046091877,3875.9766,18.0,3343
0.028345766,2497.8516,4.0,3344
0.03229263,2627.0508,17.0,3345
0.033990726,3875.9766,13.0,3346
0.042154774,732.1289,36.0,3347
0.035908964,430.66406,4.0,3348
0.033420272,3057.7148,9.0,3349
0.0636133,1679.5898,15.0,3350
0.06519161,2971.582,42.0,3351
0.07727742,2928.5156,11.0,3352
0.03451554,2842.3828,6.0,3353
0.056127306,2067.1875,4.0,3354
0.0655995,3316.1133,12.0,3355
0.04249687,3014.6484,7.0,3356
0.061067805,3703.711,26.0,3357
0.039054576,2885.4492,10.0,3358
0.029481146,818.2617,1.0,3359
0.046712793,1636.5234,15.0,3360
0.024673032,5297.168,133.0,3361
0.079320684,645.9961,2.0,3362
0.062734194,3316.1133,12.0,3363
0.04150792,1937.9883,18.0,3364
0.054983255,645.9961,2.0,3365
0.047801316,1550.3906,6.0,3366
0.058720242,3014.6484,8.0,3367
0.07297349,818.2617,13.0,3368
0.059967294,3445.3125,60.0,3369
0.04378308,3962.1094,48.0,3370
0.040893983,2153.3203,19.0,3371
0.039310522,2239.4531,18.0,3372
0.03893369,2411.7188,4.0,3373
0.04704323,473.73047,6.0,3374
0.05788735,3832.9102,179.0,3375
0.048860036,3057.7148,9.0,3376
0.05095852,732.1289,10.0,3377
0.044449594,2282.5195,26.0,3378
0.04795871,3875.9766,12.0,3379
0.044015825,3832.9102,8.0,3380
0.047147986,2540.918,5.0,3381
0.039862413,3746.7773,37.0,3382
0.05602292,3746.7773,176.0,3383
0.049668666,2885.4492,3.0,3384
0.0439529,3919.043,168.0,3385
0.040070117,3316.1133,7.0,3386
0.045889277,3445.3125,14.0,3387
0.040430747,3316.1133,2.0,3388
0.02847619,1679.5898,10.0,3389
0.049880456,1507.3242,14.0,3390
0.06870182,1636.5234,17.0,3391
0.05192769,3445.3125,10.0,3392
0.059022095,732.1289,10.0,3393
0.06281314,1464.2578,27.0,3394
0.04421067,473.73047,2.0,3395
0.061557233,1679.5898,14.0,3396
0.051722948,3229.9805,19.0,3397
0.054494064,2325.586,18.0,3398
0.022750206,2282.5195,6.0,3399
0.038199686,1119.7266,9.0,3400
0.04372718,3574.5117,14.0,3401
0.046287175,3316.1133,21.0,3402
0.048649527,3273.0469,14.0,3403
0.05900805,2067.1875,11.0,3404
0.05029175,3660.6445,176.0,3405
0.061616044,3057.7148,11.0,3406
0.070763156,2756.25,21.0,3407
0.07634819,3316.1133,14.0,3408
0.06458294,2454.7852,14.0,3409
0.057426255,3359.1797,8.0,3410
0.039632145,1421.1914,10.0,3411
0.03794579,947.46094,26.0,3412
0.0557937,947.46094,9.0,3413
0.0607233,2842.3828,8.0,3414
0.05114324,2583.9844,17.0,3415
0.04597341,3359.1797,20.0,3416
0.049861673,3273.0469,15.0,3417
0.06312673,1248.9258,18.0,3418
0.04957168,1808.7891,10.0,3419
0.060625687,3617.5781,32.0,3420
0.039211128,4995.703,39.0,3421
0.040031295,3919.043,177.0,3422
0.04727539,3273.0469,13.0,3423
0.05737029,344.53125,2.0,3424
0.055607893,3574.5117,27.0,3425
0.049540833,3229.9805,21.0,3426
0.044690907,1679.5898,5.0,3427
0.033005707,2799.3164,22.0,3428
0.03690388,1679.5898,26.0,3429
0.035774328,2799.3164,21.0,3430
0.03460031,4995.703,171.0,3431
0.053884443,1636.5234,9.0,3432
0.028541958,3660.6445,180.0,3433
0.040139403,6201.5625,149.0,3434
0.033851482,861.3281,16.0,3435
0.02801708,1119.7266,30.0,3436
0.03355515,5254.1016,21.0,3437
0.03638552,775.1953,5.0,3438
0.04054841,4349.707,171.0,3439
0.02966997,4823.4375,39.0,3440
0.028291386,3402.246,26.0,3441
0.038341492,689.0625,4.0,3442
0.02835992,3229.9805,184.0,3443
0.029695546,4995.703,56.0,3444
0.03408934,3445.3125,82.0,3445
0.04433606,3919.043,16.0,3446
0.036633335,2411.7188,34.0,3447
0.039736312,2411.7188,18.0,3448
0.0351598,5684.7656,156.0,3449
0.046934303,5340.2344,37.0,3450
0.034829907,3229.9805,17.0,3451
0.031899963,7579.6875,116.0,3452
0.059987806,775.1953,6.0,3453
0.03216499,1679.5898,21.0,3454
0.034720585,732.1289,9.0,3455
0.030137569,3014.6484,10.0,3456
0.044730265,559.8633,24.0,3457
0.03476325,2411.7188,4.0,3458
0.037810914,3014.6484,11.0,3459
0.048328117,1636.5234,5.0,3460
0.048605375,3057.7148,34.0,3461
0.060021885,3962.1094,170.0,3462
0.05301672,2024.1211,10.0,3463
0.04598445,1679.5898,17.0,3464
0.051350415,3273.0469,9.0,3465
0.048291124,3014.6484,14.0,3466
0.054534204,2583.9844,8.0,3467
0.026962068,4392.7734,29.0,3468
0.05080598,3746.7773,39.0,3469
0.0367239,2153.3203,14.0,3470
0.038239837,2067.1875,10.0,3471
0.04806099,1248.9258,9.0,3472
0.05497107,3316.1133,22.0,3473
0.040417198,1033.5938,4.0,3474
0.050854165,1119.7266,6.0,3475
0.06788064,387.59766,2.0,3476
0.05445901,2497.8516,16.0,3477
0.049708065,2239.4531,4.0,3478
0.03245569,3445.3125,13.0,3479
0.05157942,2756.25,13.0,3480
0.05349919,602.9297,14.0,3481
0.05611318,2756.25,9.0,3482
0.029919796,3229.9805,192.0,3483
0.03173327,1162.793,9.0,3484
0.05190223,1722.6562,19.0,3485
0.04788529,2325.586,9.0,3486
0.06582248,990.52734,14.0,3487
0.04815465,1248.9258,14.0,3488
0.05501998,2497.8516,11.0,3489
0.049844176,2411.7188,19.0,3490
0.065038435,3186.914,15.0,3491
0.05749079,2325.586,21.0,3492
0.027873835,2110.254,4.0,3493
0.05009549,1464.2578,16.0,3494
0.045657035,3746.7773,9.0,3495
0.058776636,3359.1797,15.0,3496
0.04979738,2368.6523,9.0,3497
0.04343117,3875.9766,38.0,3498
0.046881635,1033.5938,30.0,3499
0.047510967,3402.246,24.0,3500
0.05365162,1593.457,24.0,3501
0.04462661,1679.5898,20.0,3502
0.053356126,3057.7148,8.0,3503
0.0634846,732.1289,6.0,3504
0.059452835,990.52734,12.0,3505
0.047239415,775.1953,3.0,3506
0.056759655,2799.3164,26.0,3507
0.06085137,1550.3906,12.0,3508
0.035386592,2153.3203,21.0,3509
0.041430455,1076.6602,9.0,3510
0.04408223,1636.5234,29.0,3511
0.05577451,1248.9258,10.0,3512
0.06430557,559.8633,8.0,3513
0.056268383,645.9961,7.0,3514
0.048467033,2411.7188,12.0,3515
0.057309262,3359.1797,9.0,3516
0.034171343,6029.297,19.0,3517
0.038343992,3832.9102,22.0,3518
0.05489919,5124.9023,42.0,3519
0.04580222,2799.3164,11.0,3520
0.069258526,1636.5234,7.0,3521
0.037241228,904.39453,3.0,3522
0.030900804,3445.3125,7.0,3523
0.06442906,2756.25,26.0,3524
0.04676004,3186.914,8.0,3525
0.05374962,2713.1836,8.0,3526
0.054673545,2497.8516,13.0,3527
0.05450083,1679.5898,17.0,3528
0.055622537,2239.4531,14.0,3529
0.0435656,818.2617,5.0,3530
0.055172026,3273.0469,31.0,3531
0.051252354,861.3281,7.0,3532
0.04316096,3919.043,31.0,3533
0.06938324,2368.6523,12.0,3534
0.053176876,732.1289,7.0,3535
0.04367986,3273.0469,27.0,3536
0.041255146,2627.0508,13.0,3537
0.058192834,3316.1133,14.0,3538
0.04298599,2799.3164,16.0,3539
0.044106595,645.9961,5.0,3540
0.044053186,1119.7266,15.0,3541
0.05263608,2756.25,8.0,3542
0.03217346,1076.6602,16.0,3543
0.030418403,1636.5234,15.0,3544
0.03652971,6416.8945,68.0,3545
0.036619965,4048.2422,35.0,3546
0.03756593,1464.2578,11.0,3547
0.03950665,3919.043,12.0,3548
0.05373099,3488.379,179.0,3549
0.033209052,5469.4336,140.0,3550
0.030984199,5254.1016,154.0,3551
0.024851348,3919.043,28.0,3552
0.02409971,5254.1016,59.0,3553
0.026569653,4952.6367,12.0,3554
0.049074635,1033.5938,22.0,3555
0.06863737,2885.4492,17.0,3556
0.03879465,1205.8594,34.0,3557
0.040877588,1119.7266,21.0,3558
0.034698192,6115.4297,48.0,3559
0.037780747,6029.297,43.0,3560
0.025697948,6546.0938,111.0,3561
0.03703013,5813.965,19.0,3562
0.049783837,2799.3164,30.0,3563
0.033541616,5340.2344,64.0,3564
0.03242072,2239.4531,1.0,3565
0.031908236,4909.5703,33.0,3566
0.036480915,2928.5156,12.0,3567
0.032455552,9603.809,135.0,3568
0.058105975,1291.9922,14.0,3569
0.05472041,2368.6523,12.0,3570
0.058679327,2971.582,7.0,3571
0.070786834,2928.5156,9.0,3572
0.054733366,3229.9805,17.0,3573
0.037427485,3229.9805,10.0,3574
0.05134798,3789.8438,174.0,3575
0.041303724,3057.7148,5.0,3576
0.03952594,2067.1875,16.0,3577
0.0570625,516.7969,2.0,3578
0.047874868,473.73047,2.0,3579
0.037374575,3488.379,16.0,3580
0.048235342,3359.1797,9.0,3581
0.04132209,1679.5898,21.0,3582
0.055229377,3703.711,179.0,3583
0.06452632,1248.9258,22.0,3584
0.05609241,387.59766,5.0,3585
0.05022583,2756.25,11.0,3586
0.045633588,3316.1133,12.0,3587
0.04124116,1248.9258,13.0,3588
0.06284743,1119.7266,6.0,3589
0.07000268,1636.5234,13.0,3590
0.021277523,2540.918,2.0,3591
0.043560147,1119.7266,10.0,3592
0.04729839,3875.9766,174.0,3593
0.039210107,1076.6602,27.0,3594
0.039491516,3057.7148,13.0,3595
0.040193975,3531.4453,12.0,3596
0.05883043,2067.1875,23.0,3597
0.042438384,4995.703,23.0,3598
0.046702664,3919.043,10.0,3599
0.059695136,3962.1094,20.0,3600
0.049799874,2067.1875,5.0,3601
0.065775074,2497.8516,10.0,3602
0.041904498,2239.4531,33.0,3603
0.044127177,4952.6367,169.0,3604
0.037551224,3789.8438,7.0,3605
0.05281639,1679.5898,21.0,3606
0.035252914,1248.9258,12.0,3607
0.04904606,2239.4531,38.0,3608
0.045433152,1076.6602,13.0,3609
0.06064631,3359.1797,19.0,3610
0.051299665,1550.3906,31.0,3611
0.047329772,3746.7773,170.0,3612
0.0754609,2540.918,12.0,3613
0.033800147,5857.0312,152.0,3614
0.045701273,3186.914,16.0,3615
0.06639087,2368.6523,14.0,3616
NaN,NaN,NaN,3617
0.034318928,2799.3164,12.0,3618
0.041053776,2497.8516,13.0,3619
0.031443093,1291.9922,12.0,3620
0.04406599,2842.3828,22.0,3621
0.035690125,1119.7266,6.0,3622
0.06070722,2325.586,12.0,3623
0.06312793,3100.7812,16.0,3624
0.064561345,1248.9258,24.0,3625
0.056802094,2368.6523,11.0,3626
0.030078748,3746.7773,170.0,3627
0.03870534,3316.1133,15.0,3628
0.035768386,1033.5938,14.0,3629
0.044938806,1851.8555,12.0,3630
0.05770976,3316.1133,10.0,3631
0.057159033,2670.1172,22.0,3632
0.037729695,2928.5156,13.0,3633
0.055716693,1851.8555,10.0,3634
0.038376648,473.73047,12.0,3635
0.052970015,2885.4492,13.0,3636
0.059113573,2368.6523,9.0,3637
0.05108391,2497.8516,11.0,3638
0.076921806,1550.3906,3.0,3639
0.0477823,5857.0312,161.0,3640
0.026666272,2842.3828,9.0,3641
0.047968697,2971.582,16.0,3642
0.057770178,2411.7188,12.0,3643
0.04921051,2282.5195,12.0,3644
0.04704267,732.1289,1.0,3645
0.05941,1679.5898,10.0,3646
0.051856555,2497.8516,30.0,3647
0.051832147,3919.043,12.0,3648
0.04875909,2756.25,9.0,3649
0.03983436,5254.1016,165.0,3650
0.0492561,1248.9258,6.0,3651
0.042681396,1679.5898,26.0,3652
0.043514714,2368.6523,8.0,3653
0.042073883,3703.711,16.0,3654
0.033197913,1248.9258,13.0,3655
0.048400808,3919.043,47.0,3656
0.034318525,1593.457,17.0,3657
0.035614643,4995.703,38.0,3658
0.039405808,2024.1211,6.0,3659
0.05493826,387.59766,6.0,3660
0.048405886,3574.5117,10.0,3661
0.04795127,3703.711,22.0,3662
0.04918363,2713.1836,17.0,3663
0.05093605,1205.8594,19.0,3664
0.05180827,3316.1133,8.0,3665
0.045862682,1248.9258,16.0,3666
0.04732101,1033.5938,17.0,3667
0.04764084,2842.3828,10.0,3668
0.04029257,3746.7773,20.0,3669
0.045106973,1205.8594,10.0,3670
0.053414818,2368.6523,19.0,3671
0.043496303,3229.9805,19.0,3672
0.034147885,2928.5156,11.0,3673
0.030313475,1808.7891,10.0,3674
0.04106598,645.9961,10.0,3675
0.01834449,3273.0469,185.0,3676
0.03468341,689.0625,12.0,3677
0.033732563,2799.3164,8.0,3678
0.044570476,2454.7852,5.0,3679
0.04093089,1119.7266,5.0,3680
0.033418603,3789.8438,12.0,3681
0.028212778,1162.793,13.0,3682
0.043762214,2756.25,9.0,3683
0.04776581,1808.7891,7.0,3684
0.05021614,3703.711,12.0,3685
0.038144168,1162.793,12.0,3686
0.044965804,3488.379,14.0,3687
0.031704053,1808.7891,8.0,3688
0.050412036,602.9297,16.0,3689
0.04579726,645.9961,5.0,3690
0.044334684,387.59766,4.0,3691
0.0532867,602.9297,5.0,3692
0.0378459,2799.3164,16.0,3693
0.045779224,1981.0547,7.0,3694
0.04781582,2540.918,14.0,3695
0.05828344,689.0625,4.0,3696
0.044753097,645.9961,7.0,3697
0.038259983,2239.4531,11.0,3698
0.023451189,1851.8555,8.0,3699
0.032962527,2239.4531,10.0,3700
0.034942828,559.8633,12.0,3701
0.032056607,1894.9219,15.0,3702
0.026295017,2368.6523,18.0,3703
0.026111284,1378.125,19.0,3704
0.027279539,602.9297,7.0,3705
0.03502981,990.52734,12.0,3706
0.031517938,1679.5898,10.0,3707
0.027503083,516.7969,4.0,3708
0.045532145,2454.7852,12.0,3709
0.02581903,2454.7852,17.0,3710
0.032969706,1679.5898,16.0,3711
0.03656724,1808.7891,11.0,3712
0.040412642,602.9297,6.0,3713
0.02605105,1851.8555,6.0,3714
0.0336987,516.7969,5.0,3715
0.017977303,3229.9805,21.0,3716
0.025210619,2239.4531,13.0,3717
0.028311644,1421.1914,4.0,3718
0.025894703,1464.2578,7.0,3719
0.030430878,1162.793,4.0,3720
