@RELATION 'Music feature'
%rows=4
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE 'Spectral crest factor' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
1.9654694,4.2469597,2.4609041,4.6677384,1614
1.7867509,3.7953813,2.6219542,4.094636,1615
2.6915371,3.0415106,2.7114751,5.830837,1616
3.6709962,3.257327,2.5956538,2.4295418,1617
2.6898582,2.6541843,2.415376,4.0446205,1618
1.9034278,3.5131035,2.5178132,2.8027909,1619
1.3271052,2.1746492,3.0378726,4.668638,1620
1.5821807,2.3264923,3.2213025,2.7624075,1621
1.4178925,1.7847556,3.4641352,1.9590762,1622
1.6514672,1.9999156,2.652743,2.6229744,1623
1.553221,2.1787775,2.3899124,2.9060457,1624
1.7664098,1.6022203,3.041841,2.3825955,1625
2.2913575,1.5143671,2.769196,3.0592248,1626
2.1851666,2.3011894,3.30618,2.6070902,1627
1.8981342,2.236085,2.0862985,3.013962,1628
2.1272154,2.5084965,2.980134,3.0511327,1629
1.8190497,3.6058774,3.1928706,2.5590062,1630
1.8889301,3.6747837,2.6165884,2.924189,1631
1.4075239,2.2958767,2.5284739,3.3179655,1632
1.2336433,2.213933,1.8829793,3.7502327,1633
1.9040455,1.9528681,2.4622724,2.4471924,1634
1.7747097,2.185153,2.2562032,3.3041008,1635
1.6010786,1.9441781,2.2204447,2.8355784,1636
1.8488536,1.7142214,2.9392843,2.7170963,1637
1.9302179,2.0740888,2.041903,3.9219441,1638
1.8292296,2.1566412,1.8714653,2.5448675,1639
1.741891,2.289861,1.8386438,2.9896116,1640
2.0164933,3.3830514,3.8274326,3.8787987,1641
1.949097,3.7588828,2.1492608,3.4792206,1642
1.8504329,4.278227,3.2846577,4.504575,1643
2.0079408,3.8463902,3.814091,4.9211245,1644
1.9658458,1.6835039,2.2160914,2.7299984,1645
2.3543468,2.4761603,2.6324022,2.6919537,1646
1.8028032,2.0794637,1.8941612,2.331677,1647
1.7798426,1.6209767,2.4112236,2.568577,1648
1.9983537,1.8508917,2.0767705,3.8549094,1649
2.387041,2.519945,1.7938774,3.7513907,1650
1.8966621,1.5816704,1.9559717,3.7530875,1651
2.3004155,2.4843032,2.467319,2.7169063,1652
2.0826457,2.2896974,2.3504102,3.4751449,1653
2.092633,2.2168343,1.9134637,3.5595086,1654
1.7015998,1.6549584,3.1317246,2.1915922,1655
1.9616029,2.0192852,2.3218708,2.4936035,1656
1.9297663,1.9965073,3.1047854,2.5980537,1657
2.156239,1.9100387,1.9396962,3.3417149,1658
1.8761593,1.9867517,2.0743513,1.9624864,1659
1.555389,1.626671,2.3111072,2.743261,1660
2.486399,1.8176252,4.4954033,4.7625976,1661
1.59678,3.4136384,1.8801203,4.313786,1662
1.8300593,3.84947,3.7198355,2.760282,1663
2.1672523,3.4990416,2.9601352,3.4359152,1664
2.570151,3.742662,2.4290998,4.3900676,1665
1.8290914,2.68944,1.7584298,3.200199,1666
1.5135524,2.2071137,2.1864955,2.401967,1667
1.673925,2.2067907,2.160224,2.4634218,1668
2.039138,2.2802322,2.0439246,3.4950233,1669
1.2826082,1.6263433,1.9883825,2.6297023,1670
1.7347656,2.6776164,1.95888,3.5980809,1671
1.6307007,2.3512323,1.9778402,1.9946897,1672
2.0292814,2.3177176,2.7602482,2.296338,1673
1.7626512,2.3965855,2.4996247,2.1357543,1674
1.385753,2.9524896,2.714937,2.4529192,1675
1.4358602,3.2524812,2.9105587,2.4341722,1676
1.5453122,2.4306965,2.8244429,2.9609797,1677
2.476076,3.4280903,3.3547323,2.5337543,1678
1.7223907,3.571,2.8856337,2.5151286,1679
2.1642764,2.093203,4.376363,3.8569198,1680
2.5224323,2.3945005,5.630645,2.3923304,1681
2.7344687,2.4723678,2.598568,3.2260933,1682
2.62762,2.9639463,3.3970263,3.28757,1683
1.9762883,3.195517,2.1667118,2.7622602,1684
1.2942731,3.5419161,3.1632078,4.2759967,1685
1.1599218,2.427919,3.3732927,2.50318,1686
1.9541124,3.2816405,2.1125538,2.1266563,1687
1.6994737,3.1427445,2.6369119,2.418049,1688
1.843522,1.8991109,1.88712,3.2201831,1689
2.0022664,2.6954052,2.2962673,2.7859995,1690
1.918286,2.8922951,1.9349314,2.1951494,1691
1.8170682,2.0628893,2.360718,2.1986902,1692
1.4609365,1.625963,3.2809825,2.0815563,1693
1.5574973,3.1431825,2.6882215,2.2485359,1694
1.8342327,3.5872002,3.140683,2.6909122,1695
1.5299009,3.112035,2.329344,2.7994826,1696
1.5345106,3.316657,2.3824792,2.161301,1697
1.325644,3.2133627,3.168546,3.246904,1698
1.5732875,3.4945502,2.937421,3.059845,1699
1.7011634,3.5814617,2.4703085,2.9449978,1700
1.6765517,1.9339294,3.4796038,2.769608,1701
2.169626,2.0790253,2.1075478,2.2448437,1702
2.4858086,3.780805,2.7528908,3.1035671,1703
1.7652221,2.9104598,2.818391,2.4393775,1704
1.4294981,3.222435,2.3405528,2.5014756,1705
1.4759609,3.1453288,2.3829238,2.9867318,1706
1.9916568,3.4317179,2.4329093,3.9388328,1707
1.8946979,3.2399273,2.3613932,3.8957098,1708
2.0810013,3.2970648,2.912046,3.6732845,1709
1.8174288,3.5636077,3.2483182,2.515251,1710
1.5603304,3.5767474,2.8100722,2.8441243,1711
2.1322086,3.4254196,2.8143628,3.3864515,1712
1.8281208,2.971198,3.0414455,3.672081,1713
1.6508441,3.112571,2.6531005,3.1317623,1714
1.690274,2.8927536,2.8445916,2.6703513,1715
1.8388613,3.478744,2.8751373,2.717953,1716
1.6064483,3.365958,4.7145834,2.4690194,1717
1.7145455,2.895982,2.973176,3.4588606,1718
1.6593069,3.7178872,2.503389,3.130825,1719
1.6001459,3.298277,3.475137,3.6257107,1720
1.8430629,2.3040004,2.4962194,3.1593287,1721
1.8130344,3.8331742,2.842987,3.8120196,1722
1.5006454,3.0954483,1.7670333,2.0258298,1723
1.8905779,3.9863968,1.9781997,2.2159548,1724
2.2113924,4.593854,2.942628,2.0151186,1725
1.5537714,3.595485,2.5661242,3.4065783,1726
1.7455515,1.9559535,3.7107606,2.3254282,1727
1.7256265,2.9851935,2.1135502,3.9002202,1728
2.1600976,5.647214,3.1810067,3.0274227,1729
1.926348,2.516152,3.2222638,2.6130483,1730
2.408996,2.3911684,5.0634675,3.0887413,1731
1.7606128,1.6928194,6.967381,3.1114662,1732
2.072595,1.6909714,6.5313473,2.6015172,1733
1.7545214,2.2322993,5.4641643,2.8483226,1734
2.0862846,2.1031682,5.9311395,3.229986,1735
2.049338,2.4631948,6.7226324,2.2531753,1736
2.2718642,2.9944198,6.393145,2.9183927,1737
1.6819412,2.4730268,6.622647,3.221407,1738
1.938129,2.108894,7.901865,2.714674,1739
2.1623762,2.4365816,6.768978,2.8780398,1740
2.2887075,2.70317,7.709651,2.7307184,1741
2.0455773,2.5652683,5.582254,4.7441998,1742
2.09737,1.7352164,6.1011066,3.374157,1743
2.3811305,2.213372,7.6888213,3.4681692,1744
1.7939044,2.4780533,8.769169,3.3554475,1745
2.2329054,2.3916452,7.6409354,3.661654,1746
1.751818,2.6684299,9.352187,4.516405,1747
2.44174,2.6068745,8.320211,4.2706842,1748
2.4705772,2.0422661,5.1284194,3.6924074,1749
2.2367623,2.0684433,5.530656,2.59497,1750
2.3172092,1.8459798,6.553132,4.206096,1751
2.347246,1.8687532,6.4500265,2.7356424,1752
2.2455764,2.365005,6.8004622,3.5824344,1753
2.232932,3.744689,9.279734,3.7763405,1754
2.1601427,2.3237739,7.9176683,3.227191,1755
1.7265593,3.0936704,4.6498337,2.737196,1756
1.5849122,2.755998,3.5478022,3.0610862,1757
2.125295,2.3754733,4.8632584,2.658917,1758
2.1684244,2.2497103,6.0253954,3.7125883,1759
2.462639,2.5087686,6.725193,3.0137966,1760
2.3631306,2.5961988,6.4088407,2.9583507,1761
2.1550522,2.8618698,3.6396077,3.1406097,1762
2.5257943,2.080809,5.677137,2.8978312,1763
2.0564907,2.68701,6.158414,3.6278598,1764
2.4476595,1.9948791,6.6887307,3.0662985,1765
2.4329727,2.0560884,7.5086102,2.6170416,1766
2.3723867,1.8172219,6.3493104,2.8708563,1767
2.44222,1.9451072,6.046693,3.0175478,1768
1.9570396,1.9445438,5.540868,2.1266763,1769
2.1057754,1.8256667,5.8063765,2.5548782,1770
2.2778926,2.0364585,5.8483396,2.3304088,1771
2.1457634,2.0615518,7.1702614,3.2765615,1772
2.3904955,2.3932557,6.2570715,2.315995,1773
2.4994233,2.3608427,8.222464,2.868989,1774
2.2881067,2.4524362,6.4176784,2.5273106,1775
2.4256725,2.108352,5.174223,2.8874755,1776
1.9430153,2.6897914,7.577988,2.5042586,1777
2.2216291,1.9347531,6.174244,2.9874523,1778
2.1740463,2.2627995,7.4723706,2.6288512,1779
2.570429,1.9721286,6.3138885,2.961308,1780
2.485796,2.4734519,5.125325,3.1347754,1781
2.5261002,2.4302082,3.8797429,3.438086,1782
1.7738976,2.249715,4.0504436,3.2779315,1783
2.0384178,2.7447543,2.3382053,2.690198,1784
1.3039596,2.1467507,2.3206508,3.0636516,1785
1.2663459,3.2697058,1.9508938,2.3682048,1786
1.5288783,3.2703974,3.3536525,2.5782533,1787
1.7841471,3.1733143,2.10845,2.9035041,1788
1.4435226,3.224705,2.444971,2.5916567,1789
1.8950933,4.211726,2.2854898,2.1294627,1790
1.5180533,4.602752,3.7785227,3.3601072,1791
1.8317493,4.2675805,2.8447552,2.146098,1792
1.8927714,3.0267925,1.5885555,2.3875341,1793
1.7322898,3.2433345,2.3043206,2.6005607,1794
2.080575,3.0221717,1.745391,2.4737642,1795
1.956991,2.9758477,1.6230738,2.4329748,1796
1.7300245,2.8168283,2.3077753,2.7512536,1797
1.3504621,3.519558,2.4061067,3.85887,1798
1.3955104,3.1966403,1.9209026,2.5060825,1799
1.6569839,4.237285,2.425755,4.705614,1800
2.0051534,3.960381,1.9819785,2.7467399,1801
1.918735,3.728027,2.1575768,2.7855632,1802
2.109081,3.235168,2.3759632,4.2400246,1803
1.756809,1.819818,2.1103487,2.8549423,1804
1.9094645,2.8533213,2.1211276,2.687795,1805
1.2436692,3.5565803,2.0349708,3.7471447,1806
1.3801614,2.4256272,1.6935692,2.2110333,1807
1.691287,1.9430406,1.641239,2.3353121,1808
2.0044136,2.7391148,2.882431,2.3407161,1809
1.5470108,2.4219613,2.4821937,3.0265193,1810
1.5492188,3.1194153,2.278445,3.2030807,1811
1.636806,2.584708,2.033313,3.6228833,1812
1.7867347,3.1670964,2.8684266,2.693466,1813
1.8085169,2.0324173,2.3566732,3.1110394,1814
1.2859412,2.9949582,2.154136,3.242072,1815
1.3620616,1.6925861,1.9284518,4.64123,1816
1.6480922,2.0690284,2.7111855,4.155123,1817
1.4873463,2.3803406,1.963955,1.9818947,1818
1.4939584,2.4183578,2.1830552,2.8199542,1819
1.3695463,2.648031,1.9264398,2.6766405,1820
1.2719868,2.566743,3.3237984,2.2907135,1821
1.4742985,2.675086,2.4712622,2.449709,1822
1.950008,2.1288133,2.0240872,2.3178554,1823
2.08726,2.4383142,2.8834782,4.2286034,1824
1.2442853,1.754732,2.117902,3.0360115,1825
1.8901099,2.408644,2.649429,2.410694,1826
1.4290897,2.040411,2.05845,4.1671457,1827
1.5498999,2.3696113,2.0321794,2.57123,1828
1.5017053,3.1408737,2.0205173,2.8965986,1829
1.3076555,2.5700958,1.975804,3.1127348,1830
2.3023367,2.1162674,1.7054063,3.0185895,1831
1.7277783,2.405623,2.387035,3.2663474,1832
1.278353,1.9736881,2.7570393,3.1477656,1833
1.5721476,2.1047118,2.0481749,2.856706,1834
2.0119667,1.9454895,3.31793,2.5465856,1835
1.8387549,1.9457839,2.8186402,2.8050206,1836
1.8514732,2.6181345,3.5270028,3.4077847,1837
1.4544529,1.7561326,1.947081,2.932457,1838
1.4526819,2.5450063,1.9566804,2.9889686,1839
1.5423461,2.0837307,2.6351151,2.7647707,1840
2.1068408,2.0650582,2.088365,2.3319418,1841
2.5714014,1.9230219,2.2836936,3.611128,1842
1.5774016,1.9534043,1.8921762,2.5815341,1843
2.0941083,1.5654913,2.4244978,2.938762,1844
2.2491527,2.6539912,4.500715,2.580068,1845
1.852551,2.5557313,3.0973663,3.7447097,1846
1.4453806,2.8243592,2.777259,2.4922051,1847
2.0632432,2.2613995,2.160245,3.071397,1848
2.259277,1.8311274,1.7489458,3.1588087,1849
2.1620455,2.0196247,2.4660957,4.0701213,1850
1.7897238,2.5601063,2.016406,2.7219737,1851
1.979109,2.8342407,3.4797184,3.2925906,1852
1.758061,2.9118986,2.0262697,2.9921117,1853
1.4935868,2.2756112,1.9241518,2.60057,1854
1.3568891,2.6262767,2.7549565,2.868612,1855
1.9308367,2.9967458,2.3976178,4.4442086,1856
1.6941161,4.2741446,2.1796715,5.096895,1857
1.6823685,3.3846548,2.075913,3.7576663,1858
1.737737,4.5887733,2.9180665,3.2788126,1859
1.4338875,4.365436,1.7432728,3.3088102,1860
1.6843557,3.7946782,2.3019242,3.968458,1861
1.7416555,3.4076936,2.7517478,3.043928,1862
2.1077967,3.3854496,2.5468388,3.8317964,1863
1.4710737,4.228224,2.1015475,3.3091645,1864
1.2388251,3.6415215,1.9852475,5.9670844,1865
2.0064578,2.1729767,2.163022,3.0868032,1866
2.271226,3.166626,1.9179441,4.27404,1867
1.4052204,3.0976737,2.3600814,2.8618515,1868
2.1900196,3.1412208,2.6409593,3.0759947,1869
1.7440286,3.357407,3.3964734,3.705051,1870
1.9033678,3.7071602,2.1347947,3.7268424,1871
3.259909,2.7755108,2.7124786,2.9979293,1872
2.0423777,3.976318,3.3358037,4.351014,1873
1.5293292,4.521804,2.4158816,4.889758,1874
1.617617,3.5337622,3.4784827,4.0486946,1875
1.848956,2.4055343,2.5761232,1.9776767,1876
2.1560144,2.5468986,1.9037772,2.7368684,1877
1.738878,3.3918319,1.6329275,3.8407128,1878
2.0216622,2.3174386,2.2628324,3.0434322,1879
2.1998715,2.0201287,2.5597312,2.5936427,1880
1.518893,4.5185,3.4762814,2.7131667,1881
1.9824522,2.2000866,3.2455294,2.372348,1882
1.207035,1.9294502,2.641282,4.041037,1883
1.9336075,2.6646492,4.7417784,3.2239518,1884
1.9988357,2.8901193,3.5737586,2.8091698,1885
2.014088,2.3112063,2.9875288,2.5032406,1886
1.9438934,3.9548104,4.5952315,1.9699303,1887
2.0849206,4.0878115,5.9683647,2.6744437,1888
2.2961688,5.0109487,4.3675175,2.058508,1889
1.3632779,3.5550408,4.863724,2.2253659,1890
1.9984376,4.233921,4.258365,2.9346633,1891
2.2297776,4.6721163,5.344776,3.8786654,1892
2.219904,3.7645435,3.118051,2.8516104,1893
1.3081611,3.4793072,3.0014796,3.3093722,1894
2.546543,4.1622696,3.6066146,3.260016,1895
1.4971446,3.7676077,2.277169,3.7512016,1896
2.2972658,5.131798,2.0001185,2.6430442,1897
2.5526516,4.6326838,2.5138066,2.4742424,1898
1.5410514,2.800465,3.3741229,2.410267,1899
1.6550633,2.7396524,4.210162,3.2672646,1900
2.3085222,2.1087527,3.7888436,2.2593675,1901
2.2762117,2.769323,3.7609887,3.3623297,1902
1.4820365,2.1965466,2.128485,2.1669183,1903
1.5543106,2.238442,2.8624709,3.9008782,1904
2.1301913,2.760103,2.1316133,3.089821,1905
2.0750227,2.028568,1.6662531,3.3587897,1906
2.0052998,3.3766632,1.7510698,2.420576,1907
1.4918023,2.242354,2.1357543,3.010006,1908
1.4960127,2.5602949,1.9383922,3.0741053,1909
1.6978828,2.2547216,3.1488874,3.291823,1910
1.554854,3.548505,3.4316971,3.2336438,1911
1.5173357,2.9467838,3.684703,2.2351282,1912
1.562491,3.4389482,2.0068882,2.1866472,1913
1.4836951,3.5142124,2.5204098,3.9428842,1914
1.939151,3.3263576,1.9395081,3.6313329,1915
1.5899875,4.008373,2.685871,1.8566513,1916
1.3973609,4.5702753,3.1871781,2.7407413,1917
1.3380636,4.0338206,4.4299617,3.2597055,1918
1.7718185,4.307781,3.2719777,3.181978,1919
1.5690436,3.7407663,2.4931846,2.1038122,1920
1.6801051,2.4414992,1.9709506,2.885179,1921
1.9579043,2.876742,2.0610335,3.0581846,1922
1.8986036,3.2381933,2.8948135,2.3167014,1923
1.5870917,3.4235237,2.6280506,3.2792115,1924
1.8661032,4.126235,2.870072,2.911937,1925
1.5395116,3.5938973,2.7091453,2.128869,1926
2.073383,3.3604758,2.6954486,2.550938,1927
1.7149624,2.7786255,2.8984897,2.5318708,1928
1.7594514,3.4595037,2.4614089,2.9881432,1929
1.563894,3.7658262,3.3553953,2.3216553,1930
1.826303,2.60471,3.0378613,3.4222953,1931
2.2829866,2.7693818,3.1733303,3.2503567,1932
1.6414373,2.1339293,3.723792,3.4648304,1933
2.4576507,1.8878292,2.7077413,2.3944218,1934
2.5311565,1.4779342,2.8076236,2.9562063,1935
1.4550889,2.2847037,1.9833877,2.4769645,1936
1.530662,2.0075977,3.5537689,2.3146417,1937
1.2988118,1.8832644,2.8461776,3.1752882,1938
1.8597838,2.1585946,1.8730451,3.0959563,1939
1.5897845,2.0023544,3.541138,2.9494412,1940
2.7741253,2.0274565,1.9050276,2.1680825,1941
1.9742191,1.7752647,2.046458,2.4385693,1942
2.139256,1.8403441,1.7775797,2.7004437,1943
2.326917,1.9046537,2.4727569,2.7109072,1944
2.2889862,1.8557408,1.8573118,1.8640114,1945
2.4435978,1.4980801,2.6005704,2.700667,1946
2.3082204,2.6308038,2.7145255,2.3246748,1947
1.6555231,2.7567325,1.8496363,3.0529501,1948
2.8916135,3.4900188,2.4483454,3.1313295,1949
2.544306,3.370618,6.3262506,2.6825657,1950
1.7166954,2.7973416,6.3111286,2.7742841,1951
2.750468,2.8899024,5.0984993,3.7019238,1952
2.5585425,2.2780778,1.7669903,2.8090308,1953
2.3475275,2.6420445,1.874859,4.008096,1954
2.304461,2.1413407,1.6720796,3.5730112,1955
2.4836752,2.2608283,2.5956564,3.9703035,1956
2.0354502,2.1164052,1.8950275,3.8932858,1957
1.4691755,2.749161,2.6015363,4.4643583,1958
2.7761145,3.9776907,1.8493323,5.264624,1959
1.5068449,3.3940065,2.3940222,3.5042362,1960
2.237051,2.1803188,3.3913531,3.150601,1961
1.6370432,2.8646176,1.833392,2.8879797,1962
1.8896476,2.2995157,2.2754576,3.9435241,1963
1.6374637,1.6565503,1.9948099,2.5391574,1964
1.8136767,1.8207145,2.0720706,3.4258852,1965
1.6386669,2.7290344,2.3519175,3.126577,1966
1.4507763,3.298945,2.1929173,2.5237372,1967
1.852578,2.4475844,3.0022886,2.793241,1968
1.8160987,3.4388714,2.4090288,3.09332,1969
1.8156178,1.3900137,1.9957749,3.3590832,1970
1.4508107,2.3479867,2.4750316,2.5167115,1971
1.8270106,2.0891132,2.366859,2.0506346,1972
1.8240093,1.9114131,2.111077,2.7534647,1973
1.4077399,2.0107653,1.7069676,4.0398073,1974
1.4977752,3.0830905,2.4134374,2.330682,1975
2.5120316,2.809822,2.056807,2.2875028,1976
2.221232,1.847783,2.8241642,3.7833166,1977
2.0953832,1.8677101,1.8915181,4.6182575,1978
3.2670317,2.9041827,2.7455642,4.7969255,1979
3.1678343,2.5454426,2.0539033,3.5418277,1980
1.4538237,2.3710663,2.70381,2.022749,1981
1.9078932,5.0376563,3.0265577,3.1518476,1982
1.6506823,3.409151,3.0159695,3.0721915,1983
2.5980089,3.1401784,1.9175986,2.4823995,1984
2.1425083,3.1132774,3.6098862,3.2892902,1985
2.3522735,3.5248337,2.930732,2.856679,1986
1.8910524,3.6733565,1.9821277,3.2054937,1987
1.8445642,2.7461154,4.157952,3.4759612,1988
1.9406617,3.323016,2.503012,4.268135,1989
2.2106013,3.0727727,2.4951725,3.8913896,1990
2.0251985,1.9808261,5.2281938,3.1565382,1991
2.3114655,2.4942353,2.8193233,2.314423,1992
2.9729583,1.5139313,1.87019,2.3898842,1993
2.9282634,1.629632,2.1377726,2.1097,1994
2.7231393,2.436982,1.8881094,3.2375479,1995
1.1873447,1.6617306,1.7393395,2.2243161,1996
1.895485,2.0630436,1.9807019,2.2212646,1997
1.7024056,1.6741465,3.939846,3.604926,1998
2.1228316,3.0959795,4.0303745,3.3314705,1999
2.135788,1.733915,3.8185954,3.8516827,2000
2.278337,2.8148577,2.39898,3.2410524,2001
1.4104127,3.0028253,2.104223,2.1841178,2002
1.8638824,2.9395924,2.161351,3.2668993,2003
1.511781,2.493422,2.19815,2.544433,2004
1.754451,2.232348,2.0567317,2.8634868,2005
1.809286,3.2355692,1.6759099,2.82938,2006
1.375999,1.9665843,2.597501,3.6356637,2007
2.0369184,2.0925024,2.32871,2.927271,2008
1.7715415,2.5682826,1.7324971,2.676887,2009
2.3504913,2.415042,1.924298,2.7973616,2010
2.2910647,3.0001383,1.7134404,2.7058804,2011
2.0222392,3.5919728,2.8361783,4.860757,2012
2.6281772,2.2566116,2.2603817,2.9666321,2013
2.1929355,2.0580173,1.6541114,2.3442197,2014
2.481119,2.9168077,2.199451,4.01343,2015
1.7407542,2.3463447,1.9300928,3.1080275,2016
1.8758587,2.2215004,2.4170344,2.48944,2017
2.0984914,2.0945826,2.3063989,3.4187098,2018
1.6165799,1.7345285,2.2398756,2.602276,2019
1.484117,2.222078,2.1723156,3.200781,2020
1.5157954,2.0222373,2.1021757,2.4598181,2021
1.6422929,2.7440777,2.2477639,2.1477306,2022
1.8593742,1.7223475,2.7017078,2.7404742,2023
1.5679585,2.2643862,2.9776356,3.1249473,2024
1.8794539,2.325463,2.366566,1.94523,2025
1.4693123,2.4652984,1.8289071,2.8834145,2026
2.5604107,1.7702781,2.1340685,3.120873,2027
1.8217015,2.3948653,2.5531595,2.8322132,2028
1.7147474,1.9229473,2.3430634,3.1852524,2029
1.7263105,2.3048458,2.0541806,2.351057,2030
1.9685172,2.6910539,2.448832,4.155405,2031
1.558066,1.7574244,2.1051185,3.663851,2032
1.7840282,1.416517,2.634576,2.212333,2033
1.5694431,2.1207075,2.8488123,2.6492004,2034
1.8824914,1.6623853,1.8546396,2.46406,2035
1.7094156,1.6401362,2.6437438,4.2192473,2036
1.7015141,2.1920745,3.9245884,2.4343934,2037
1.6618308,1.8375154,2.1551502,3.9472814,2038
1.709915,2.84417,2.7807271,2.668472,2039
1.5018256,2.3322458,2.8582234,2.062126,2040
1.3140903,3.1502166,2.341498,2.3142595,2041
1.9165184,2.1508706,3.2001128,3.0967739,2042
1.34367,3.3809316,2.8435102,2.7677338,2043
1.9189045,3.3306844,2.6405864,2.9143593,2044
1.8931439,3.5430496,2.9121466,2.937035,2045
1.4355255,3.239532,3.730851,3.7867575,2046
2.0776992,4.470209,4.119617,3.8113644,2047
1.7005286,4.481661,4.315826,4.206328,2048
1.808496,4.309691,5.465238,3.5974796,2049
1.5041493,3.1509933,3.6869738,3.2346997,2050
1.7511649,3.255813,3.058938,4.4407783,2051
2.0002084,3.2369459,2.7763033,3.0583735,2052
2.3192341,1.6295891,2.362037,2.9074311,2053
2.5236034,2.0791044,1.7066009,3.1534722,2054
1.5199935,1.7931863,1.9193525,2.6277792,2055
1.9428552,1.9356818,1.9358212,3.060814,2056
1.9717033,2.4438431,2.5617292,3.3277137,2057
1.6805301,2.848837,3.1678817,3.3304832,2058
1.9139757,3.1686804,3.0672688,6.1529202,2059
1.5282272,3.6014833,5.185499,7.6434746,2060
1.5293322,3.9088185,7.4626603,9.290952,2061
1.9654758,4.3308086,2.8056066,5.602246,2062
2.3640344,4.401574,4.496693,5.5862584,2063
1.983326,3.9556556,3.0336397,3.749752,2064
1.955819,4.6067123,2.1849904,4.375838,2065
1.5997819,4.8403563,3.5070019,3.6450486,2066
1.7237277,4.6552863,4.368437,5.3757205,2067
1.8107948,4.600263,3.5172195,4.326926,2068
1.815675,4.7630687,2.0686386,4.0404735,2069
1.9764873,4.897734,4.4237175,4.3189716,2070
2.1800313,3.9723125,4.140266,2.4016283,2071
2.2114735,4.1073017,3.615194,2.7286282,2072
1.6247146,3.6687975,3.9842377,2.4844427,2073
2.131367,2.9750183,2.3063195,2.4425454,2074
2.4864647,2.0115929,1.9647305,2.8930259,2075
1.8329967,3.3143837,2.3543954,3.0607157,2076
1.814228,3.5761642,2.20615,2.756087,2077
1.954475,1.9161385,3.0543766,2.379139,2078
2.4450347,2.7534425,2.0923629,3.6363983,2079
2.58097,3.397595,2.4675484,1.9488289,2080
2.5212247,1.5540385,2.5931861,2.3589082,2081
2.9857965,1.5735917,2.5080318,3.1668866,2082
1.4756097,2.7585082,1.9652473,2.623685,2083
1.4031649,2.4613526,3.4827938,2.9638498,2084
1.6558071,3.4891071,2.8087802,2.2165852,2085
3.0093598,3.1825404,2.607812,2.2157547,2086
1.9639019,2.2581408,1.938676,2.7933939,2087
1.6018845,1.8752218,2.8582861,2.6632714,2088
1.5005454,1.9707628,2.4473453,2.4539263,2089
2.3655238,2.3242183,1.9891968,2.164225,2090
1.8714004,2.83565,2.068126,2.0376322,2091
1.741968,1.9139842,1.9793136,2.9264607,2092
2.4014153,4.0305524,3.3225665,1.8698003,2093
1.6012254,2.0223777,1.7847279,2.907114,2094
1.4336439,3.1434913,3.5867307,3.8613935,2095
1.67021,2.850906,1.9973171,4.2922163,2096
1.531503,2.1082373,1.8805096,2.3986099,2097
2.621179,2.7853143,2.0835984,2.7992587,2098
1.7240437,1.8452017,2.25031,2.5873084,2099
2.585573,2.157887,6.05571,4.078572,2100
2.822714,2.6315224,4.3835316,5.2924414,2101
2.2499607,3.245849,4.661104,6.360478,2102
2.602167,3.6415627,6.1635666,5.606572,2103
2.4598641,3.4226234,6.2058578,4.7520647,2104
2.1823044,2.848496,4.5800576,6.1000805,2105
1.3760014,2.0599682,2.0350518,4.379352,2106
2.157665,3.1707683,1.817204,3.901858,2107
2.785224,2.341073,3.5180364,5.4116755,2108
2.6797898,3.1826608,5.0303116,3.7431374,2109
3.3536568,2.8479645,2.9012513,2.756416,2110
2.9529977,2.6478963,3.2024117,3.7581837,2111
2.8907747,2.5240927,3.335066,3.7350318,2112
1.7129415,3.142169,2.1826801,4.462225,2113
2.1528893,2.478487,2.709824,2.4985468,2114
1.6163523,3.5379815,3.7636561,2.5367951,2115
1.3155245,3.5683284,3.6050851,1.8197937,2116
1.7440952,2.4977815,3.903083,3.8762996,2117
1.6913921,3.2657144,4.389062,3.3292506,2118
2.2343533,2.951112,5.40846,4.769493,2119
2.1457648,3.909716,5.3621325,2.8443658,2120
1.4205421,3.3860595,3.3966506,2.4581864,2121
2.6363516,2.0212808,2.3759098,3.4517624,2122
2.6099849,1.9364625,3.0940788,3.0875528,2123
2.2010458,1.8502948,3.4287546,3.0955791,2124
2.276095,3.311654,3.747313,2.6643276,2125
2.2480998,1.889177,2.2312968,2.0449455,2126
1.7721139,3.0285861,3.1537058,2.7508802,2127
1.6269834,2.3999093,2.2366576,2.7216613,2128
1.5742879,2.2380745,2.1627178,2.5114486,2129
1.4758214,3.1667292,2.5802748,2.4469216,2130
1.261897,2.4962964,2.413202,3.5442455,2131
1.6366383,1.9282985,2.9939187,2.1462839,2132
1.8107884,3.4228647,3.120758,2.378075,2133
1.4287809,3.9586103,2.958446,2.35913,2134
1.8757956,3.806285,3.216015,3.099163,2135
2.0027783,3.7030268,3.6209533,3.1152768,2136
1.7265995,3.315778,3.526083,2.934671,2137
1.8289367,3.8505487,3.130351,3.1476014,2138
2.122448,3.1867533,3.860091,3.234984,2139
1.4276886,3.1641111,2.4886558,2.524894,2140
1.241463,3.0332022,2.4597943,2.4959283,2141
2.3798156,3.984129,3.6938124,2.6619322,2142
1.5091213,3.9199414,3.0273128,3.1945322,2143
