@RELATION 'Music feature'
%rows=1
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Spectral slope' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
-4.8527295E-6,2244
-5.1118222E-6,2245
-4.770525E-6,2246
-2.8582085E-6,2247
-3.5817234E-6,2248
-4.844466E-6,2249
-5.607972E-6,2250
-5.912735E-6,2251
-4.729571E-6,2252
-4.4355547E-6,2253
-3.9388574E-6,2254
-3.7187726E-6,2255
-3.2074515E-6,2256
-5.9950994E-6,2257
-7.1442837E-6,2258
-6.110336E-6,2259
-4.989151E-6,2260
-4.0314376E-6,2261
-3.9469664E-6,2262
-4.62128E-6,2263
-4.7372505E-6,2264
-5.424151E-6,2265
-4.4936482E-6,2266
-5.274244E-6,2267
-4.107371E-6,2268
-4.004477E-6,2269
-4.103001E-6,2270
-5.289955E-6,2271
-5.541569E-6,2272
-4.6394553E-6,2273
-5.0671047E-6,2274
-4.458233E-6,2275
-4.9118453E-6,2276
-4.8460147E-6,2277
-6.8461886E-6,2278
-4.585776E-6,2279
-3.6465478E-6,2280
-6.7765523E-6,2281
-5.0544777E-6,2282
-3.9908327E-6,2283
-4.010677E-6,2284
-5.9017325E-6,2285
-4.348327E-6,2286
-3.5080984E-6,2287
-6.5757017E-6,2288
-4.210368E-6,2289
-4.3699088E-6,2290
-6.6217335E-6,2291
-6.1381284E-6,2292
-5.4223838E-6,2293
-5.205298E-6,2294
-4.266354E-6,2295
-5.3267136E-6,2296
-4.6315618E-6,2297
-5.24148E-6,2298
-5.9756817E-6,2299
-5.6710783E-6,2300
-5.8704277E-6,2301
-4.08205E-6,2302
-3.2449773E-6,2303
-2.0174298E-6,2304
-1.3454854E-6,2305
-4.0293203E-6,2306
-5.3293907E-6,2307
-5.108401E-6,2308
-5.520108E-6,2309
-4.161758E-6,2310
-3.5031671E-6,2311
-3.99913E-6,2312
-3.8143912E-6,2313
-4.2127194E-6,2314
-3.7568661E-6,2315
-3.945413E-6,2316
-4.982189E-6,2317
-5.971305E-6,2318
-5.734701E-6,2319
-5.314735E-6,2320
-5.127414E-6,2321
-5.58378E-6,2322
-4.602759E-6,2323
-4.749054E-6,2324
-4.323314E-6,2325
-4.8151655E-6,2326
-4.605122E-6,2327
-4.468791E-6,2328
-2.10025E-6,2329
-1.8567422E-6,2330
-1.4894619E-6,2331
-2.44228E-6,2332
-5.0947388E-6,2333
-5.2764367E-6,2334
-5.1188604E-6,2335
-5.272867E-6,2336
-4.9096734E-6,2337
-5.6353747E-6,2338
-5.3615963E-6,2339
-4.6906835E-6,2340
-4.324344E-6,2341
-4.5254637E-6,2342
-3.2818857E-6,2343
-1.6381022E-6,2344
-2.1152719E-6,2345
-6.3545867E-6,2346
-6.2566382E-6,2347
-4.730029E-6,2348
-4.506756E-6,2349
-4.3626173E-6,2350
-4.838528E-6,2351
-4.2821193E-6,2352
-3.3283286E-6,2353
-3.932924E-6,2354
-4.0896616E-6,2355
-4.4705434E-6,2356
-4.8603956E-6,2357
-4.506007E-6,2358
-4.0942105E-6,2359
-4.370343E-6,2360
-6.8245554E-6,2361
-6.2991935E-6,2362
-4.9257055E-6,2363
-4.895955E-6,2364
-4.529637E-6,2365
-3.9171964E-6,2366
-4.641558E-6,2367
-4.802882E-6,2368
-4.258986E-6,2369
-4.644226E-6,2370
-4.674466E-6,2371
-4.5064908E-6,2372
-4.694845E-6,2373
-5.1258157E-6,2374
-5.4247716E-6,2375
-4.7327585E-6,2376
-4.626199E-6,2377
-4.3630753E-6,2378
-5.003651E-6,2379
-4.589602E-6,2380
-5.6274985E-6,2381
-4.1675594E-6,2382
-5.2450046E-6,2383
-4.808462E-6,2384
-3.9510537E-6,2385
-3.858902E-6,2386
-5.7665525E-6,2387
-7.784546E-6,2388
-5.7117954E-6,2389
-6.037816E-6,2390
-5.2902583E-6,2391
-4.5923794E-6,2392
-4.810135E-6,2393
-5.107993E-6,2394
-5.7527745E-6,2395
-4.289521E-6,2396
-4.5018014E-6,2397
-4.683431E-6,2398
-4.586344E-6,2399
-4.007979E-6,2400
-5.4403336E-6,2401
-6.462797E-6,2402
-5.533249E-6,2403
-5.325565E-6,2404
-4.9036034E-6,2405
-4.90544E-6,2406
-4.6920745E-6,2407
-5.399787E-6,2408
-4.956813E-6,2409
-5.0047124E-6,2410
-4.6968385E-6,2411
-4.742323E-6,2412
-5.243246E-6,2413
-5.2423648E-6,2414
-6.4936753E-6,2415
-5.7799593E-6,2416
-4.8731426E-6,2417
-5.50276E-6,2418
-5.5291757E-6,2419
-5.0816416E-6,2420
-4.748049E-6,2421
-4.3343352E-6,2422
-5.0436984E-6,2423
-3.3933877E-6,2424
-3.4696034E-6,2425
-3.096875E-6,2426
-2.5882605E-6,2427
-3.6675237E-6,2428
-5.1881066E-6,2429
-5.3148387E-6,2430
-4.459599E-6,2431
-4.1892686E-6,2432
-4.5272477E-6,2433
-4.25727E-6,2434
-6.0191674E-6,2435
-5.2576056E-6,2436
-4.66583E-6,2437
-4.6991554E-6,2438
-3.556323E-6,2439
-3.780585E-6,2440
-3.2232124E-6,2441
-5.555474E-6,2442
-5.193877E-6,2443
-5.432614E-6,2444
-5.3131093E-6,2445
-4.751534E-6,2446
-5.2653027E-6,2447
-4.9444284E-6,2448
-4.0935965E-6,2449
-4.9494934E-6,2450
-3.4608597E-6,2451
-3.2856765E-6,2452
-2.3591706E-6,2453
-1.8321629E-6,2454
-2.1770393E-6,2455
-4.120287E-6,2456
-4.9945875E-6,2457
-5.38163E-6,2458
-4.5323377E-6,2459
-4.357259E-6,2460
-4.7238264E-6,2461
-4.541158E-6,2462
-4.8136408E-6,2463
-4.694888E-6,2464
-4.8269703E-6,2465
-4.6680034E-6,2466
-4.935729E-6,2467
-5.470413E-6,2468
-5.6848157E-6,2469
-5.8325563E-6,2470
-5.9562726E-6,2471
-5.4217826E-6,2472
-4.7378417E-6,2473
-4.7106464E-6,2474
-4.4722124E-6,2475
-4.375116E-6,2476
-4.4229487E-6,2477
-4.9028663E-6,2478
-5.353999E-6,2479
-4.5529314E-6,2480
-3.0370284E-6,2481
-3.1830614E-6,2482
-3.519409E-6,2483
-3.4421594E-6,2484
-3.6380877E-6,2485
-3.999867E-6,2486
-3.2823464E-6,2487
-3.5440557E-6,2488
-3.7338E-6,2489
-3.993651E-6,2490
-4.497426E-6,2491
-3.8706194E-6,2492
-4.0172617E-6,2493
-3.0718345E-6,2494
-3.2866158E-6,2495
-3.5384498E-6,2496
-4.771771E-6,2497
-7.452323E-6,2498
-6.279519E-6,2499
-5.1821203E-6,2500
-5.050885E-6,2501
-5.3284098E-6,2502
-4.732902E-6,2503
-4.8456345E-6,2504
-4.699381E-6,2505
-5.5884757E-6,2506
-4.9798923E-6,2507
-3.6506071E-6,2508
-3.7119983E-6,2509
-4.089347E-6,2510
-5.6696613E-6,2511
-6.555809E-6,2512
-5.3873237E-6,2513
-6.253594E-6,2514
-5.1518905E-6,2515
-5.953886E-6,2516
-5.156797E-6,2517
-5.5742426E-6,2518
-2.7483568E-6,2519
-3.305028E-6,2520
-3.9201473E-6,2521
-3.759785E-6,2522
-3.478875E-6,2523
-3.3834242E-6,2524
-6.755639E-6,2525
-6.7303067E-6,2526
-6.0198045E-6,2527
-5.0676445E-6,2528
-4.8347883E-6,2529
-3.93436E-6,2530
-4.184612E-6,2531
-4.6376163E-6,2532
-4.6651044E-6,2533
-4.2435263E-6,2534
-2.801806E-6,2535
-2.8495178E-6,2536
-3.0519238E-6,2537
-2.7551619E-6,2538
-3.5053104E-6,2539
-5.4819366E-6,2540
-5.2042406E-6,2541
-4.158018E-6,2542
-3.4526106E-6,2543
-4.405063E-6,2544
-4.5595484E-6,2545
-4.643508E-6,2546
-4.3189757E-6,2547
-2.8924474E-6,2548
-3.3825875E-6,2549
-2.569465E-6,2550
-3.3551564E-6,2551
-6.3153107E-6,2552
-5.993024E-6,2553
-6.190591E-6,2554
-5.9745034E-6,2555
-5.218267E-6,2556
-4.928959E-6,2557
-4.9453074E-6,2558
-4.4893977E-6,2559
-4.5441866E-6,2560
-2.7744977E-6,2561
-3.0041222E-6,2562
-3.346944E-6,2563
-2.1807305E-6,2564
-2.3216421E-6,2565
-3.231089E-6,2566
-6.261165E-6,2567
-4.049502E-6,2568
-5.424259E-6,2569
-3.8052349E-6,2570
-3.5506482E-6,2571
-2.924367E-6,2572
-3.874715E-6,2573
-4.5238935E-6,2574
-3.7452355E-6,2575
-5.3671306E-6,2576
-4.4556205E-6,2577
-5.110763E-6,2578
-4.6030573E-6,2579
-5.5308888E-6,2580
-5.8965716E-6,2581
-5.2976175E-6,2582
-4.6219293E-6,2583
-3.009561E-6,2584
-4.1723065E-6,2585
-2.4165774E-6,2586
-3.514612E-6,2587
-5.20061E-6,2588
-5.8689925E-6,2589
-4.887652E-6,2590
-4.0449054E-6,2591
-5.0217304E-6,2592
-5.405663E-6,2593
-5.261105E-6,2594
-5.817903E-6,2595
-4.5581987E-6,2596
-5.4148823E-6,2597
-5.5258743E-6,2598
-5.052238E-6,2599
-6.377071E-6,2600
-6.0328734E-6,2601
-4.7524295E-6,2602
-6.0675156E-6,2603
-4.775471E-6,2604
-5.3793237E-6,2605
-5.4181023E-6,2606
-7.2317207E-6,2607
-5.4546904E-6,2608
-4.901041E-6,2609
-4.1200265E-6,2610
-2.6915673E-6,2611
-3.1667482E-6,2612
-2.9798662E-6,2613
-3.7726168E-6,2614
-3.6211748E-6,2615
-3.926704E-6,2616
-3.5388105E-6,2617
-2.814348E-6,2618
-2.8907748E-6,2619
-2.1845672E-6,2620
-2.4956041E-6,2621
-4.3119085E-6,2622
-4.5001893E-6,2623
-5.366861E-6,2624
-5.825954E-6,2625
-4.7387E-6,2626
-4.8244774E-6,2627
-4.360609E-6,2628
-4.4158755E-6,2629
-4.719706E-6,2630
-4.4548597E-6,2631
-4.2344973E-6,2632
-4.2316515E-6,2633
-4.460339E-6,2634
-6.056761E-6,2635
-6.4326455E-6,2636
-5.6283907E-6,2637
-4.7725352E-6,2638
-4.403191E-6,2639
-4.7432513E-6,2640
-5.0404537E-6,2641
-4.945625E-6,2642
-5.13916E-6,2643
-3.3213792E-6,2644
-3.4496584E-6,2645
-3.115383E-6,2646
-2.675532E-6,2647
-3.807072E-6,2648
-5.980514E-6,2649
-5.9542153E-6,2650
-4.6114674E-6,2651
-5.1736365E-6,2652
-4.651545E-6,2653
-4.959027E-6,2654
-5.2960713E-6,2655
-5.9303634E-6,2656
-5.417867E-6,2657
-4.4489157E-6,2658
-4.341558E-6,2659
-4.129089E-6,2660
-3.7590464E-6,2661
-5.027633E-6,2662
-7.191281E-6,2663
-5.857994E-6,2664
-5.525592E-6,2665
-4.9935857E-6,2666
-4.5562647E-6,2667
-5.226459E-6,2668
-4.7017647E-6,2669
-4.2875595E-6,2670
-4.544385E-6,2671
-4.877951E-6,2672
-4.928174E-6,2673
-5.231257E-6,2674
-5.4180173E-6,2675
-5.7239668E-6,2676
-6.258388E-6,2677
-5.2224314E-6,2678
-4.268027E-6,2679
-3.886833E-6,2680
-3.9750234E-6,2681
-5.0636186E-6,2682
-3.9799943E-6,2683
-4.9367563E-6,2684
-4.836786E-6,2685
-4.9925225E-6,2686
-4.759809E-6,2687
-5.2862274E-6,2688
-4.6172427E-6,2689
-6.7763885E-6,2690
-6.7037927E-6,2691
-5.175158E-6,2692
-5.1359757E-6,2693
-4.776175E-6,2694
-4.4584917E-6,2695
-3.2511923E-6,2696
-5.0240706E-6,2697
-4.621361E-6,2698
-4.865073E-6,2699
-5.9512663E-6,2700
-5.1423594E-6,2701
-5.1087586E-6,2702
-5.641108E-6,2703
-5.801336E-6,2704
-5.677589E-6,2705
-3.9528168E-6,2706
-3.925194E-6,2707
-4.234655E-6,2708
-3.4960992E-6,2709
-3.211042E-6,2710
-3.6436306E-6,2711
-4.3646023E-6,2712
-3.5848384E-6,2713
-3.4636744E-6,2714
-3.0518124E-6,2715
-3.516113E-6,2716
-3.760581E-6,2717
-6.4015353E-6,2718
-5.181369E-6,2719
-5.9666268E-6,2720
-5.6466192E-6,2721
-5.9192025E-6,2722
-4.9704263E-6,2723
-3.8800054E-6,2724
-4.5560896E-6,2725
-5.148954E-6,2726
-4.5128722E-6,2727
-3.3551794E-6,2728
-3.0058566E-6,2729
-2.5866846E-6,2730
-5.36232E-6,2731
-5.290057E-6,2732
-6.16458E-6,2733
-5.2734003E-6,2734
-4.5540387E-6,2735
-5.540581E-6,2736
-5.5047008E-6,2737
-6.1780956E-6,2738
-6.9787925E-6,2739
-6.154651E-6,2740
-6.082699E-6,2741
-5.0983513E-6,2742
-4.6383198E-6,2743
-4.8940246E-6,2744
-6.05187E-6,2745
-5.7609273E-6,2746
-4.5699926E-6,2747
-5.160008E-6,2748
-4.4276553E-6,2749
-3.4311263E-6,2750
-3.7100278E-6,2751
-4.183786E-6,2752
-4.465935E-6,2753
-4.6704613E-6,2754
-4.412389E-6,2755
-3.0853842E-6,2756
-3.6884726E-6,2757
-4.310714E-6,2758
-5.680681E-6,2759
-5.651709E-6,2760
-5.6467484E-6,2761
-6.06565E-6,2762
-5.4563434E-6,2763
-5.455376E-6,2764
-6.892132E-6,2765
-6.783309E-6,2766
-4.6465766E-6,2767
-4.0771665E-6,2768
-3.1112097E-6,2769
-2.0801056E-6,2770
-2.2318968E-6,2771
-3.796847E-6,2772
-6.567151E-6,2773
-5.4115612E-6,2774
-4.3555106E-6,2775
-4.1979742E-6,2776
-3.8633516E-6,2777
-4.3614723E-6,2778
-4.48316E-6,2779
-4.529194E-6,2780
-4.2904335E-6,2781
-4.383172E-6,2782
-3.1467243E-6,2783
-3.8237117E-6,2784
-3.7948985E-6,2785
-5.919666E-6,2786
-5.9988674E-6,2787
-4.1074222E-6,2788
-3.817882E-6,2789
-3.5665382E-6,2790
-4.8513903E-6,2791
-4.5007814E-6,2792
-3.4442758E-6,2793
-3.2496494E-6,2794
-3.656308E-6,2795
-3.971575E-6,2796
-4.4336307E-6,2797
-4.428091E-6,2798
-4.1637763E-6,2799
-4.769285E-6,2800
-5.7312527E-6,2801
-5.1034403E-6,2802
-4.7882677E-6,2803
-4.6876203E-6,2804
-4.3440427E-6,2805
-4.4538456E-6,2806
-4.2128304E-6,2807
-4.121599E-6,2808
-5.434961E-6,2809
-5.0370877E-6,2810
-4.5906495E-6,2811
-4.7347844E-6,2812
-4.8267593E-6,2813
-4.7070803E-6,2814
-4.423092E-6,2815
-4.0637487E-6,2816
-4.578252E-6,2817
-4.1308717E-6,2818
-3.5128958E-6,2819
-3.691917E-6,2820
-4.228839E-6,2821
-3.5287314E-6,2822
-4.8044762E-6,2823
-4.310805E-6,2824
-4.286725E-6,2825
-3.582002E-6,2826
-6.2269337E-6,2827
-6.5656664E-6,2828
-5.957158E-6,2829
-6.0069297E-6,2830
-4.889716E-6,2831
-4.639468E-6,2832
-4.642445E-6,2833
-4.6947316E-6,2834
-5.01255E-6,2835
-4.202359E-6,2836
-3.679358E-6,2837
-3.7490393E-6,2838
-4.1655107E-6,2839
-3.7848315E-6,2840
-5.2426994E-6,2841
-5.875849E-6,2842
-5.8690225E-6,2843
-5.9615386E-6,2844
-5.374589E-6,2845
-4.6945047E-6,2846
-4.9164623E-6,2847
-4.8775623E-6,2848
-5.5518512E-6,2849
-4.81575E-6,2850
-4.2769475E-6,2851
-4.1027656E-6,2852
-3.7515615E-6,2853
-4.1599646E-6,2854
-6.727833E-6,2855
-5.955537E-6,2856
-5.484441E-6,2857
-5.6719236E-6,2858
-5.164088E-6,2859
-4.8915363E-6,2860
-5.454532E-6,2861
-5.429609E-6,2862
-4.0425034E-6,2863
-2.8856127E-6,2864
-3.739147E-6,2865
-3.515077E-6,2866
-3.1813672E-6,2867
-2.58666E-6,2868
-5.0875315E-6,2869
-5.980794E-6,2870
-5.7564603E-6,2871
-4.471845E-6,2872
-4.981483E-6,2873
-3.957955E-6,2874
-4.1851945E-6,2875
-4.7664143E-6,2876
-4.7041913E-6,2877
-4.3168657E-6,2878
-4.223268E-6,2879
-4.5907905E-6,2880
-4.3568057E-6,2881
-4.9864825E-6,2882
-5.753801E-6,2883
-5.7265493E-6,2884
-4.371548E-6,2885
-4.5561646E-6,2886
-3.6225797E-6,2887
-3.8114174E-6,2888
-4.5968914E-6,2889
-3.915205E-6,2890
-4.0251043E-6,2891
-2.9792263E-6,2892
-2.0979853E-6,2893
-2.8361424E-6,2894
-2.6192506E-6,2895
-6.4367387E-6,2896
-6.077522E-6,2897
-4.9251885E-6,2898
-4.4998424E-6,2899
-5.361208E-6,2900
-4.949512E-6,2901
-5.0938747E-6,2902
-4.645967E-6,2903
-5.5176934E-6,2904
-4.2827273E-6,2905
-4.771815E-6,2906
-5.028314E-6,2907
-4.921597E-6,2908
-4.528692E-6,2909
-4.705713E-6,2910
-6.3517264E-6,2911
-5.197232E-6,2912
-5.0609497E-6,2913
-4.8562174E-6,2914
-4.4721332E-6,2915
-4.5181273E-6,2916
-4.273906E-6,2917
-4.9440127E-6,2918
-5.5962414E-6,2919
-5.3510616E-6,2920
-4.7768463E-6,2921
-4.761857E-6,2922
-2.7844558E-6,2923
-2.8934148E-6,2924
-3.369252E-6,2925
-4.072379E-6,2926
-3.7259017E-6,2927
-2.764028E-6,2928
-2.9163689E-6,2929
-3.7671844E-6,2930
-4.8598295E-6,2931
-4.2455813E-6,2932
-4.0155737E-6,2933
-3.5382911E-6,2934
-3.171973E-6,2935
-3.967646E-6,2936
-5.9271324E-6,2937
-7.1671234E-6,2938
-5.356959E-6,2939
-5.4440034E-6,2940
-5.564117E-6,2941
-5.13675E-6,2942
-5.129374E-6,2943
-4.8563447E-6,2944
-4.4380117E-6,2945
-5.813636E-6,2946
-5.7639286E-6,2947
-5.650964E-6,2948
-3.816774E-6,2949
-4.25406E-6,2950
-4.565329E-6,2951
-6.284901E-6,2952
-5.861513E-6,2953
-5.224249E-6,2954
-4.5498728E-6,2955
-4.054509E-6,2956
-4.262163E-6,2957
-4.987774E-6,2958
-4.388945E-6,2959
-5.06958E-6,2960
-4.8649604E-6,2961
-4.4245753E-6,2962
-4.7547537E-6,2963
-5.0992107E-6,2964
-5.7269954E-6,2965
-6.3541884E-6,2966
-5.8075384E-6,2967
-4.3983364E-6,2968
-3.7392115E-6,2969
-4.030407E-6,2970
-3.8628013E-6,2971
-5.390038E-6,2972
-3.4978016E-6,2973
-3.0376086E-6,2974
-2.9549062E-6,2975
-4.191511E-6,2976
-3.6870665E-6,2977
-3.6331905E-6,2978
-5.542207E-6,2979
-6.5115446E-6,2980
-6.3455427E-6,2981
-4.8737343E-6,2982
-4.6290133E-6,2983
-5.562809E-6,2984
-6.0815228E-6,2985
-4.6005216E-6,2986
-5.613654E-6,2987
-5.905655E-6,2988
-5.923537E-6,2989
-4.2572615E-6,2990
-3.7714235E-6,2991
-6.1557575E-6,2992
-5.405274E-6,2993
-5.0472795E-6,2994
-5.1815077E-6,2995
-4.5931874E-6,2996
-4.763762E-6,2997
-4.6476584E-6,2998
-4.3437944E-6,2999
-4.8145052E-6,3000
-5.0860804E-6,3001
-5.0127323E-6,3002
-5.104665E-6,3003
-3.6441377E-6,3004
-3.6288068E-6,3005
-4.0939813E-6,3006
-5.054765E-6,3007
-6.1970773E-6,3008
-4.4830626E-6,3009
-4.8940924E-6,3010
-3.6898293E-6,3011
-4.389962E-6,3012
-4.8016655E-6,3013
-4.4253375E-6,3014
-4.3869572E-6,3015
-4.8029888E-6,3016
-4.608322E-6,3017
-4.761989E-6,3018
-4.4559474E-6,3019
-6.414371E-6,3020
-5.0073095E-6,3021
-3.6972347E-6,3022
-3.0647054E-6,3023
-3.8623834E-6,3024
-2.8633463E-6,3025
-3.331664E-6,3026
-4.3007917E-6,3027
-4.690731E-6,3028
-4.115079E-6,3029
-3.9829492E-6,3030
-4.3629775E-6,3031
-3.0619976E-6,3032
-4.709943E-6,3033
-6.2991853E-6,3034
-5.36951E-6,3035
-4.474017E-6,3036
-5.035472E-6,3037
-5.079418E-6,3038
-3.8804233E-6,3039
-4.4323697E-6,3040
-5.5131954E-6,3041
-4.517129E-6,3042
-4.4635744E-6,3043
-3.513466E-6,3044
-3.2277164E-6,3045
-3.6567437E-6,3046
-5.6923104E-6,3047
-5.3079366E-6,3048
-4.867006E-6,3049
-4.468674E-6,3050
-4.1181574E-6,3051
-4.505667E-6,3052
-3.7172122E-6,3053
-4.6268906E-6,3054
-4.499406E-6,3055
-3.7856378E-6,3056
-3.220929E-6,3057
-3.4691998E-6,3058
-3.3178196E-6,3059
-4.5090487E-6,3060
-5.277801E-6,3061
-5.552544E-6,3062
-5.1535685E-6,3063
-5.3232534E-6,3064
-4.535083E-6,3065
-4.5007628E-6,3066
-4.037343E-6,3067
-3.9432E-6,3068
-3.477194E-6,3069
-3.6689269E-6,3070
-3.3756212E-6,3071
-4.395756E-6,3072
-4.0659684E-6,3073
-4.901666E-6,3074
-6.7198894E-6,3075
-5.4611687E-6,3076
-6.661951E-6,3077
-5.8368073E-6,3078
-5.186728E-6,3079
-4.067443E-6,3080
-4.3362957E-6,3081
-6.8156933E-6,3082
-5.4762395E-6,3083
-5.263187E-6,3084
-5.637481E-6,3085
-4.945514E-6,3086
-4.877127E-6,3087
-5.637651E-6,3088
-6.631735E-6,3089
-5.249084E-6,3090
-5.167563E-6,3091
-5.1717216E-6,3092
-5.8045266E-6,3093
-4.8835445E-6,3094
-3.8272797E-6,3095
-3.5910348E-6,3096
-3.3646793E-6,3097
-2.1527915E-6,3098
-1.8557339E-6,3099
-2.7136746E-6,3100
-1.8741607E-6,3101
-5.7991274E-6,3102
-6.3082857E-6,3103
-5.986794E-6,3104
-4.581901E-6,3105
-3.5502771E-6,3106
-4.3579753E-6,3107
-4.0207788E-6,3108
-4.0151053E-6,3109
-4.24772E-6,3110
-4.237014E-6,3111
-2.8769407E-6,3112
-2.8141985E-6,3113
-3.2260557E-6,3114
-3.2536063E-6,3115
-6.544208E-6,3116
-5.3846247E-6,3117
-5.560215E-6,3118
-4.726539E-6,3119
-4.603512E-6,3120
-4.489281E-6,3121
-4.326435E-6,3122
-4.544247E-6,3123
-4.5059896E-6,3124
-4.2685815E-6,3125
-4.083028E-6,3126
-5.0678213E-6,3127
-4.6786795E-6,3128
-5.2457417E-6,3129
-6.746715E-6,3130
-6.255386E-6,3131
-4.443964E-6,3132
-3.4834557E-6,3133
-3.669852E-6,3134
-3.3197805E-6,3135
-2.767178E-6,3136
-3.8483063E-6,3137
-3.2798341E-6,3138
-3.2398088E-6,3139
-3.0689498E-6,3140
-3.0135432E-6,3141
-4.4694493E-6,3142
-5.2397736E-6,3143
-5.7218954E-6,3144
-6.0006055E-6,3145
-4.168658E-6,3146
-3.3257081E-6,3147
-3.5245441E-6,3148
-4.348933E-6,3149
-4.1957232E-6,3150
-5.130714E-6,3151
-5.5778073E-6,3152
-4.7332906E-6,3153
-4.5584748E-6,3154
-4.1947824E-6,3155
-3.8301205E-6,3156
-6.061059E-6,3157
-4.55835E-6,3158
-4.2310553E-6,3159
-3.1662296E-6,3160
-2.8125867E-6,3161
-3.2767107E-6,3162
-2.6628356E-6,3163
-4.456854E-6,3164
-3.829807E-6,3165
-3.3174258E-6,3166
-2.537323E-6,3167
-2.3026903E-6,3168
-2.382724E-6,3169
-2.5163977E-6,3170
-7.152892E-6,3171
-5.7909842E-6,3172
-4.9669247E-6,3173
-5.184233E-6,3174
-4.282509E-6,3175
-4.7886574E-6,3176
-4.1649578E-6,3177
-6.2405147E-6,3178
-4.716462E-6,3179
-3.5579394E-6,3180
-3.4256968E-6,3181
-3.0788299E-6,3182
-3.2395415E-6,3183
-2.7798492E-6,3184
-3.1672564E-6,3185
-4.2965257E-6,3186
-2.9047824E-6,3187
-1.6234326E-6,3188
-2.300082E-6,3189
-2.4362512E-6,3190
-5.7483303E-6,3191
-6.4419264E-6,3192
-3.975941E-6,3193
-4.0514224E-6,3194
-3.3291337E-6,3195
-4.3769937E-6,3196
-3.9902216E-6,3197
-5.181383E-6,3198
-5.4331126E-6,3199
-4.094721E-6,3200
-3.7466814E-6,3201
-3.9380243E-6,3202
-3.912518E-6,3203
-4.3319087E-6,3204
-5.949311E-6,3205
-6.451259E-6,3206
-4.005663E-6,3207
-4.4502303E-6,3208
-3.856221E-6,3209
-2.7876831E-6,3210
-1.904048E-6,3211
-3.115487E-6,3212
-6.203043E-6,3213
-5.4609363E-6,3214
-3.5890275E-6,3215
-3.5139617E-6,3216
-3.4637399E-6,3217
-3.4983577E-6,3218
-5.1529973E-6,3219
-6.5652553E-6,3220
-4.8563934E-6,3221
-6.385156E-6,3222
-3.8861594E-6,3223
-3.7839577E-6,3224
-3.327508E-6,3225
-7.805357E-6,3226
-6.323468E-6,3227
-6.155266E-6,3228
-4.748884E-6,3229
-5.450952E-6,3230
-5.4925317E-6,3231
-5.7567245E-6,3232
-5.6108443E-6,3233
-5.1090938E-6,3234
-5.229093E-6,3235
-3.5095468E-6,3236
-4.4613203E-6,3237
-3.2742669E-6,3238
-3.8665135E-6,3239
-6.950649E-6,3240
-6.587939E-6,3241
-6.017765E-6,3242
-5.8859505E-6,3243
-4.384722E-6,3244
-4.5400084E-6,3245
-5.5417886E-6,3246
-5.2583796E-6,3247
-5.643491E-6,3248
-4.462554E-6,3249
-5.3084477E-6,3250
-4.529374E-6,3251
-5.013686E-6,3252
-5.039856E-6,3253
-5.4488146E-6,3254
-6.102513E-6,3255
-5.558309E-6,3256
-5.3026965E-6,3257
-5.3622284E-6,3258
-4.4197004E-6,3259
-4.9254136E-6,3260
-5.9147233E-6,3261
-5.1643306E-6,3262
-5.1351176E-6,3263
-3.5261069E-6,3264
-4.227008E-6,3265
-5.109999E-6,3266
-5.437649E-6,3267
-6.9148055E-6,3268
-5.724786E-6,3269
-4.702562E-6,3270
-4.0647747E-6,3271
-4.99274E-6,3272
-5.188075E-6,3273
-5.613311E-6,3274
-4.743529E-6,3275
-5.7105913E-6,3276
-5.6945746E-6,3277
-4.4674234E-6,3278
-5.537184E-6,3279
-5.4153898E-6,3280
-5.7788534E-6,3281
-6.0823727E-6,3282
-7.0755927E-6,3283
-5.889101E-6,3284
-5.6080075E-6,3285
-5.520243E-6,3286
-5.6751173E-6,3287
-6.001514E-6,3288
-6.1534465E-6,3289
-6.1517344E-6,3290
-5.971329E-6,3291
-5.0575236E-6,3292
-5.0623726E-6,3293
-6.2400213E-6,3294
-7.229505E-6,3295
-6.8173954E-6,3296
-4.4224275E-6,3297
-5.0925437E-6,3298
-4.68527E-6,3299
-4.4782096E-6,3300
-4.692697E-6,3301
-5.9147874E-6,3302
-6.5707186E-6,3303
-5.5547284E-6,3304
-5.4272705E-6,3305
-4.073966E-6,3306
-4.8239895E-6,3307
-4.7890207E-6,3308
-4.7195317E-6,3309
-5.0040694E-6,3310
-4.193625E-6,3311
-3.9819497E-6,3312
-3.4118912E-6,3313
-4.8471907E-6,3314
-4.3649734E-6,3315
-5.4235816E-6,3316
-4.1707126E-6,3317
-4.3954487E-6,3318
-4.2702463E-6,3319
-3.1044465E-6,3320
-1.9199017E-6,3321
-4.532893E-6,3322
-5.028292E-6,3323
-3.3175318E-6,3324
-3.442044E-6,3325
-3.1282757E-6,3326
-2.1744036E-6,3327
-2.230814E-6,3328
-3.1694155E-6,3329
-2.8917113E-6,3330
-3.3536671E-6,3331
-2.9819796E-6,3332
-2.9055345E-6,3333
-2.6124974E-6,3334
-3.0311182E-6,3335
-4.2401543E-6,3336
-5.4311E-6,3337
-3.927244E-6,3338
-4.0582972E-6,3339
-3.4348232E-6,3340
-3.495343E-6,3341
-4.118666E-6,3342
-3.6482388E-6,3343
-3.8733633E-6,3344
-2.7737422E-6,3345
-2.2047518E-6,3346
