@RELATION 'Music feature'
%rows=3
%columns=3873
%sample_rate=22050
%window_size=512

@ATTRIBUTE 'Amplitude, position and width of 4th spectral peak' NUMERIC
@ATTRIBUTE 'Amplitude, position and width of 4th spectral peak' NUMERIC
@ATTRIBUTE 'Amplitude, position and width of 4th spectral peak' NUMERIC
@ATTRIBUTE WindowNumber NUMERIC

@DATA
0.11073097,2713.1836,7.0,1525
0.10913066,2454.7852,15.0,1526
0.08968338,3488.379,181.0,1527
0.093665466,3316.1133,17.0,1528
0.04121052,3617.5781,174.0,1529
0.093711086,2497.8516,52.0,1530
0.06587765,3402.246,183.0,1531
0.07976687,2799.3164,13.0,1532
0.030885948,3488.379,7.0,1533
0.032567367,3919.043,177.0,1534
0.03926687,1119.7266,6.0,1535
0.05905914,2368.6523,35.0,1536
0.057724815,689.0625,7.0,1537
0.032904156,3660.6445,13.0,1538
0.029742436,3660.6445,40.0,1539
0.04926485,732.1289,7.0,1540
0.021208555,4263.574,157.0,1541
0.057350643,473.73047,7.0,1542
0.070892625,3402.246,27.0,1543
0.049708705,3746.7773,19.0,1544
0.051436916,3186.914,194.0,1545
0.118338175,2282.5195,6.0,1546
0.02170784,2971.582,30.0,1547
0.03536049,3316.1133,11.0,1548
0.08283011,430.66406,39.0,1549
0.07256656,2670.1172,24.0,1550
0.06322985,3316.1133,184.0,1551
0.06144806,2799.3164,14.0,1552
0.03809127,3875.9766,29.0,1553
0.042889327,2239.4531,19.0,1554
0.051186334,1636.5234,18.0,1555
0.070964925,3660.6445,27.0,1556
0.054514192,3143.8477,20.0,1557
0.054373704,4177.4414,173.0,1558
0.06470182,4177.4414,181.0,1559
0.04451182,4177.4414,160.0,1560
0.033544984,3488.379,190.0,1561
0.03762801,3316.1133,18.0,1562
0.066541925,2196.3867,18.0,1563
0.07087003,2583.9844,6.0,1564
0.06304543,3316.1133,15.0,1565
0.044343133,2282.5195,35.0,1566
0.022805508,904.39453,6.0,1567
NaN,NaN,NaN,1568
0.045463055,4048.2422,5.0,1569
0.06773757,2756.25,17.0,1570
0.07254228,2497.8516,20.0,1571
0.051623274,430.66406,3.0,1572
0.049798083,2756.25,28.0,1573
0.0310904,3919.043,165.0,1574
0.027978735,1679.5898,37.0,1575
0.022906449,3746.7773,9.0,1576
0.12197667,2411.7188,7.0,1577
0.075441174,2971.582,14.0,1578
0.09958279,2756.25,5.0,1579
0.079318255,2842.3828,8.0,1580
0.08755376,86.13281,3.0,1581
0.048261553,3229.9805,16.0,1582
0.073362514,2799.3164,12.0,1583
0.069396354,3229.9805,25.0,1584
0.0719481,1033.5938,37.0,1585
0.08393854,904.39453,18.0,1586
0.07173927,3359.1797,15.0,1587
0.05240289,559.8633,4.0,1588
0.044874027,3919.043,13.0,1589
0.049675588,559.8633,24.0,1590
0.11046632,3143.8477,11.0,1591
0.041148484,1033.5938,10.0,1592
0.07329235,2368.6523,20.0,1593
0.0441127,2799.3164,6.0,1594
0.05737947,2282.5195,17.0,1595
0.06269356,3445.3125,25.0,1596
0.14194956,1937.9883,5.0,1597
0.07890483,2454.7852,11.0,1598
0.10677047,1937.9883,18.0,1599
0.09388212,2842.3828,16.0,1600
0.05441062,2583.9844,13.0,1601
0.030150387,3531.4453,20.0,1602
0.041106652,2713.1836,14.0,1603
0.14159575,2842.3828,13.0,1604
0.11907553,775.1953,8.0,1605
0.101020426,258.39844,11.0,1606
0.09793386,2756.25,17.0,1607
0.13626373,2411.7188,13.0,1608
0.10645366,2196.3867,14.0,1609
0.117105655,2239.4531,13.0,1610
0.073917925,3316.1133,9.0,1611
0.12873633,2799.3164,11.0,1612
0.120920464,129.19922,7.0,1613
0.06315809,2110.254,10.0,1614
0.07153717,3273.0469,27.0,1615
0.0912948,2928.5156,26.0,1616
0.03548551,732.1289,27.0,1617
0.10202869,3919.043,175.0,1618
0.086170584,2540.918,12.0,1619
0.078713864,3875.9766,173.0,1620
0.074762434,2885.4492,19.0,1621
0.035652954,2282.5195,4.0,1622
0.035128467,818.2617,22.0,1623
0.022369502,2110.254,11.0,1624
0.045670245,3703.711,10.0,1625
0.08264946,2799.3164,6.0,1626
0.082516335,2799.3164,5.0,1627
0.11565766,430.66406,9.0,1628
0.1160247,2885.4492,22.0,1629
0.10757605,2885.4492,9.0,1630
0.12485597,2497.8516,11.0,1631
0.07104279,1679.5898,15.0,1632
0.09221013,3574.5117,22.0,1633
0.0990904,3143.8477,14.0,1634
0.10806239,3531.4453,18.0,1635
0.077092245,2540.918,14.0,1636
0.10874005,3186.914,12.0,1637
0.1075094,2325.586,13.0,1638
0.098973215,2540.918,9.0,1639
0.08122259,2497.8516,6.0,1640
0.08381521,430.66406,4.0,1641
0.057544306,3574.5117,183.0,1642
0.043317806,3531.4453,9.0,1643
0.048336014,3875.9766,177.0,1644
0.05176575,2325.586,25.0,1645
0.079518236,3229.9805,21.0,1646
0.03813552,2325.586,17.0,1647
0.03618257,3488.379,10.0,1648
0.04444031,732.1289,5.0,1649
0.0401638,4177.4414,41.0,1650
0.057172555,4220.508,19.0,1651
0.054130618,2670.1172,23.0,1652
0.07648464,3273.0469,14.0,1653
0.051669843,3186.914,14.0,1654
0.036085222,3359.1797,11.0,1655
0.020822879,2842.3828,14.0,1656
0.017213,2756.25,4.0,1657
0.021096358,2799.3164,13.0,1658
0.089355364,3402.246,18.0,1659
0.06905858,2497.8516,6.0,1660
0.062644385,1981.0547,40.0,1661
0.08165705,2110.254,41.0,1662
0.07505891,3014.6484,10.0,1663
0.02495286,3359.1797,13.0,1664
0.040700518,3875.9766,179.0,1665
0.08289207,602.9297,4.0,1666
0.075523764,3531.4453,23.0,1667
0.05655816,4177.4414,173.0,1668
0.054072037,2110.254,22.0,1669
0.053460084,3488.379,37.0,1670
0.03333058,4220.508,176.0,1671
0.058659084,4220.508,42.0,1672
0.0775659,3316.1133,17.0,1673
0.06120986,3143.8477,26.0,1674
0.049826026,2325.586,23.0,1675
0.051190507,3660.6445,29.0,1676
0.06043358,1593.457,16.0,1677
0.062475353,1765.7227,23.0,1678
0.04622538,3402.246,8.0,1679
0.058132287,1808.7891,24.0,1680
0.058760326,2325.586,17.0,1681
0.06454284,2153.3203,13.0,1682
0.076943964,1937.9883,9.0,1683
0.023246162,3919.043,165.0,1684
0.032494314,3875.9766,178.0,1685
0.09357111,2756.25,18.0,1686
0.06576398,1248.9258,17.0,1687
0.067064315,2627.0508,20.0,1688
0.086373456,818.2617,12.0,1689
0.057533517,3703.711,39.0,1690
0.063094065,2842.3828,18.0,1691
0.06109874,2799.3164,15.0,1692
0.064105116,3229.9805,11.0,1693
0.058955245,3057.7148,12.0,1694
0.06949607,2885.4492,13.0,1695
0.05006933,2325.586,11.0,1696
0.06584257,430.66406,1.0,1697
0.09284996,2885.4492,15.0,1698
0.057104196,1851.8555,9.0,1699
0.08326387,2454.7852,8.0,1700
0.09353907,1033.5938,7.0,1701
0.0668109,3617.5781,179.0,1702
0.08784111,3229.9805,34.0,1703
0.06637644,2885.4492,30.0,1704
0.048487566,5081.836,44.0,1705
0.08279799,2454.7852,13.0,1706
0.102579154,2497.8516,28.0,1707
0.090738945,2497.8516,29.0,1708
0.09992146,2756.25,24.0,1709
0.064461306,1851.8555,13.0,1710
0.06049206,1851.8555,13.0,1711
0.07089965,2885.4492,194.0,1712
0.07705163,3316.1133,15.0,1713
0.06770368,1851.8555,22.0,1714
0.06725953,2928.5156,23.0,1715
0.072707176,3531.4453,17.0,1716
0.06620808,516.7969,3.0,1717
0.07715254,1679.5898,17.0,1718
0.08313044,2713.1836,7.0,1719
0.10252873,3531.4453,14.0,1720
0.07133884,2713.1836,16.0,1721
0.09804555,1464.2578,11.0,1722
0.047589317,3617.5781,14.0,1723
0.04224719,2540.918,13.0,1724
0.044412225,3014.6484,6.0,1725
0.04852076,1765.7227,9.0,1726
0.05130266,2885.4492,16.0,1727
0.07240327,1636.5234,16.0,1728
0.07302194,1421.1914,16.0,1729
0.06806871,1162.793,12.0,1730
0.070488654,3488.379,20.0,1731
0.08213525,818.2617,6.0,1732
0.049185812,3703.711,175.0,1733
0.076574616,2756.25,12.0,1734
0.079064324,2799.3164,28.0,1735
0.074069746,3273.0469,187.0,1736
0.07924074,3402.246,13.0,1737
0.07384683,2583.9844,18.0,1738
0.04775104,3316.1133,25.0,1739
0.06690283,2411.7188,32.0,1740
0.06891059,3316.1133,15.0,1741
0.08872118,1076.6602,9.0,1742
0.0838029,2497.8516,34.0,1743
0.08121957,3359.1797,14.0,1744
0.08384728,2756.25,11.0,1745
0.07112876,2454.7852,17.0,1746
0.059873607,3660.6445,6.0,1747
0.11148732,3316.1133,16.0,1748
0.0875988,3359.1797,10.0,1749
0.05903555,2110.254,16.0,1750
0.086845405,3359.1797,32.0,1751
0.081191376,3359.1797,19.0,1752
0.08778937,3316.1133,15.0,1753
0.056862686,2627.0508,2.0,1754
0.069641404,2411.7188,23.0,1755
0.069893435,2713.1836,16.0,1756
0.07736983,2928.5156,17.0,1757
0.07210257,1076.6602,12.0,1758
0.07685222,3746.7773,22.0,1759
0.073931545,2454.7852,17.0,1760
0.04268341,2454.7852,9.0,1761
0.077442914,3359.1797,5.0,1762
0.09186181,645.9961,4.0,1763
0.0979469,2454.7852,13.0,1764
0.07266201,3531.4453,179.0,1765
0.072624885,2713.1836,20.0,1766
0.068217516,645.9961,3.0,1767
0.08138335,2411.7188,15.0,1768
0.07777446,2583.9844,11.0,1769
0.052549586,3531.4453,193.0,1770
0.05025646,2497.8516,35.0,1771
0.07071872,645.9961,3.0,1772
0.07252361,645.9961,3.0,1773
0.07505964,2670.1172,12.0,1774
0.07294321,645.9961,2.0,1775
0.06824298,2497.8516,23.0,1776
0.054863352,3531.4453,12.0,1777
0.061257277,3531.4453,180.0,1778
0.07192059,645.9961,3.0,1779
0.073448986,3531.4453,14.0,1780
0.06321919,645.9961,3.0,1781
0.067505434,3574.5117,180.0,1782
0.073046915,2713.1836,38.0,1783
0.057781436,2368.6523,18.0,1784
0.062527046,2368.6523,8.0,1785
0.043772854,3746.7773,29.0,1786
0.04554003,1033.5938,34.0,1787
0.053535733,2583.9844,26.0,1788
0.0436503,2713.1836,20.0,1789
0.04580308,2411.7188,10.0,1790
0.054470293,602.9297,1.0,1791
0.046980064,1722.6562,16.0,1792
0.05021546,2454.7852,13.0,1793
0.037607595,2497.8516,9.0,1794
0.034512043,3014.6484,9.0,1795
0.047963236,3574.5117,41.0,1796
0.05068895,1679.5898,15.0,1797
0.04854198,3402.246,177.0,1798
0.04939699,4521.9727,169.0,1799
0.038517945,4521.9727,160.0,1800
0.03055922,3488.379,24.0,1801
0.060968015,3273.0469,6.0,1802
0.043044697,3273.0469,15.0,1803
0.048187803,3316.1133,13.0,1804
0.05043573,3875.9766,173.0,1805
0.038071588,3186.914,15.0,1806
0.04083704,3273.0469,24.0,1807
0.048261166,2756.25,19.0,1808
0.042074893,1291.9922,27.0,1809
0.057871267,689.0625,13.0,1810
0.044289727,3660.6445,31.0,1811
0.035325542,3359.1797,33.0,1812
0.047549408,1593.457,27.0,1813
0.040249806,3531.4453,45.0,1814
0.060856875,3229.9805,16.0,1815
0.040402938,3832.9102,31.0,1816
0.04800641,1679.5898,23.0,1817
0.04095138,3789.8438,29.0,1818
0.057371754,473.73047,9.0,1819
0.050563242,2713.1836,9.0,1820
0.04322784,2411.7188,15.0,1821
0.037117362,3402.246,16.0,1822
0.059548758,2368.6523,12.0,1823
0.0549774,1808.7891,25.0,1824
0.04905642,559.8633,7.0,1825
0.053697858,2325.586,32.0,1826
0.039689258,2196.3867,17.0,1827
0.050394394,2454.7852,23.0,1828
0.065003335,3273.0469,15.0,1829
0.03317854,3574.5117,13.0,1830
0.058724873,2411.7188,23.0,1831
0.04978712,387.59766,9.0,1832
0.057289656,3617.5781,18.0,1833
0.052833207,1679.5898,32.0,1834
0.065304466,2368.6523,7.0,1835
0.05857834,559.8633,11.0,1836
0.072505735,1851.8555,12.0,1837
0.054092992,1722.6562,20.0,1838
0.056679994,990.52734,16.0,1839
0.047097772,3229.9805,12.0,1840
0.058922343,3229.9805,18.0,1841
0.04916466,602.9297,7.0,1842
0.045432623,689.0625,41.0,1843
0.05933268,3316.1133,5.0,1844
0.079416126,732.1289,3.0,1845
0.089772746,861.3281,14.0,1846
0.050251532,3273.0469,28.0,1847
0.04796018,2885.4492,11.0,1848
0.042943843,602.9297,24.0,1849
0.04868078,1679.5898,26.0,1850
0.069583535,2325.586,23.0,1851
0.111931704,2583.9844,26.0,1852
0.048568252,2239.4531,22.0,1853
0.067788266,2196.3867,36.0,1854
0.09166346,775.1953,9.0,1855
0.09328109,3229.9805,16.0,1856
0.07107346,602.9297,17.0,1857
0.09245963,3316.1133,18.0,1858
0.065219596,3359.1797,15.0,1859
0.11378955,2239.4531,27.0,1860
0.111550495,3014.6484,13.0,1861
0.07939367,3014.6484,10.0,1862
0.064409845,602.9297,6.0,1863
0.08261659,2799.3164,18.0,1864
0.11505191,2799.3164,5.0,1865
0.09420172,559.8633,5.0,1866
0.14339355,2239.4531,12.0,1867
0.060795564,861.3281,24.0,1868
0.06374913,3057.7148,18.0,1869
0.079562806,602.9297,6.0,1870
0.09170728,3316.1133,55.0,1871
0.08741339,2196.3867,31.0,1872
0.0760976,258.39844,1.0,1873
0.0427606,1937.9883,7.0,1874
0.05845088,1894.9219,19.0,1875
0.035045184,2454.7852,40.0,1876
0.047601238,559.8633,6.0,1877
0.06688266,2497.8516,9.0,1878
0.03909889,2239.4531,16.0,1879
0.05786577,2411.7188,12.0,1880
0.06977671,2583.9844,10.0,1881
0.056217976,3660.6445,43.0,1882
0.09885488,172.26562,5.0,1883
0.08056429,1119.7266,35.0,1884
0.06355797,2454.7852,26.0,1885
0.050917864,3229.9805,6.0,1886
0.038105957,2411.7188,15.0,1887
0.045359388,3359.1797,30.0,1888
0.04822922,2497.8516,24.0,1889
0.09795236,775.1953,1.0,1890
0.06284468,3402.246,23.0,1891
0.08908212,2885.4492,16.0,1892
0.057219744,2713.1836,207.0,1893
0.04937946,2928.5156,10.0,1894
0.06730528,818.2617,12.0,1895
0.06348993,3186.914,12.0,1896
0.04363551,2411.7188,13.0,1897
0.043446872,1248.9258,29.0,1898
0.034652527,3143.8477,17.0,1899
0.060556628,2411.7188,10.0,1900
0.04491159,1248.9258,4.0,1901
0.060962386,645.9961,10.0,1902
0.04050599,2411.7188,11.0,1903
0.043809865,3402.246,184.0,1904
0.037878465,2497.8516,6.0,1905
0.04910044,3574.5117,192.0,1906
0.047773667,861.3281,20.0,1907
0.04504642,3789.8438,190.0,1908
0.0406276,1119.7266,8.0,1909
0.051378086,3316.1133,28.0,1910
0.043887615,5986.2305,148.0,1911
0.04261594,3273.0469,11.0,1912
0.043928128,2756.25,30.0,1913
0.055342983,1679.5898,25.0,1914
0.042857956,2670.1172,26.0,1915
0.056394566,1851.8555,32.0,1916
0.06250155,6546.0938,130.0,1917
0.0625455,430.66406,3.0,1918
0.056228414,2067.1875,12.0,1919
0.04372866,2756.25,20.0,1920
0.0760232,2713.1836,20.0,1921
0.0676546,2110.254,20.0,1922
0.029995846,3229.9805,52.0,1923
0.05760648,1851.8555,31.0,1924
0.05537733,1851.8555,34.0,1925
0.06093451,1851.8555,21.0,1926
0.06785086,1851.8555,24.0,1927
0.061019927,1851.8555,9.0,1928
0.06045449,2713.1836,21.0,1929
0.036761805,2670.1172,40.0,1930
0.037722107,1636.5234,35.0,1931
0.03151439,2928.5156,104.0,1932
0.062135067,2411.7188,28.0,1933
0.038596787,2928.5156,15.0,1934
0.039612535,1507.3242,24.0,1935
0.021467676,2239.4531,39.0,1936
0.020764528,2670.1172,21.0,1937
0.021136815,2540.918,55.0,1938
0.01485535,3402.246,14.0,1939
0.04962995,3014.6484,9.0,1940
0.05731477,732.1289,9.0,1941
0.035012405,2627.0508,71.0,1942
0.042439483,6503.0273,35.0,1943
0.028418515,10034.473,32.0,1944
0.02408645,6976.758,13.0,1945
0.022816308,861.3281,5.0,1946
0.05901224,645.9961,6.0,1947
0.069508225,3660.6445,14.0,1948
0.055115525,2497.8516,26.0,1949
0.042905297,3316.1133,197.0,1950
0.037464123,3488.379,182.0,1951
0.054913316,3488.379,14.0,1952
0.023197494,3445.3125,60.0,1953
0.036546156,3488.379,10.0,1954
0.0783165,3445.3125,18.0,1955
0.05616652,473.73047,9.0,1956
0.10123584,3229.9805,11.0,1957
0.07132705,3703.711,170.0,1958
0.06379094,516.7969,44.0,1959
0.07562618,516.7969,9.0,1960
0.07542375,2454.7852,10.0,1961
0.09734873,473.73047,7.0,1962
0.08908691,3229.9805,13.0,1963
0.053878702,2670.1172,5.0,1964
0.059054498,3359.1797,13.0,1965
0.036158245,1765.7227,29.0,1966
0.02689637,2411.7188,12.0,1967
0.07414041,2454.7852,10.0,1968
0.060969766,1765.7227,18.0,1969
0.037450228,861.3281,23.0,1970
0.044886895,5426.367,25.0,1971
0.04786897,7450.4883,16.0,1972
0.063175395,5598.633,13.0,1973
0.05054795,4435.84,16.0,1974
0.053386502,3703.711,51.0,1975
0.048066713,3660.6445,62.0,1976
0.061294626,2583.9844,7.0,1977
0.0581634,3531.4453,181.0,1978
0.06668855,3445.3125,183.0,1979
0.030480392,2627.0508,195.0,1980
0.03439832,2497.8516,9.0,1981
0.14955649,2368.6523,11.0,1982
0.05192264,2067.1875,28.0,1983
0.07387255,2842.3828,18.0,1984
0.07691515,2540.918,18.0,1985
0.06367147,3316.1133,190.0,1986
0.07853159,2583.9844,11.0,1987
0.11531619,2067.1875,14.0,1988
0.098965794,2454.7852,13.0,1989
0.11422926,2067.1875,18.0,1990
0.0707084,2239.4531,16.0,1991
0.023449814,8570.215,23.0,1992
0.034502648,9689.941,32.0,1993
0.014595299,8354.883,147.0,1994
0.033258967,732.1289,9.0,1995
0.045209795,2756.25,17.0,1996
0.032940198,3660.6445,181.0,1997
0.033254847,2713.1836,201.0,1998
0.025846146,2368.6523,201.0,1999
0.023462635,2067.1875,208.0,2000
0.016513582,1335.0586,11.0,2001
0.060710005,3445.3125,183.0,2002
0.04966471,2540.918,24.0,2003
0.055414855,2756.25,17.0,2004
0.027419677,2110.254,1.0,2005
0.034324218,2627.0508,6.0,2006
0.04862454,818.2617,9.0,2007
0.048512783,2454.7852,19.0,2008
0.06963107,732.1289,26.0,2009
0.05336126,2454.7852,9.0,2010
0.052546248,2713.1836,17.0,2011
0.049261365,2842.3828,9.0,2012
0.06513894,2971.582,15.0,2013
NaN,NaN,NaN,2014
0.056656647,3316.1133,9.0,2015
0.08939564,2368.6523,14.0,2016
0.057195198,2670.1172,23.0,2017
0.04538428,3531.4453,181.0,2018
0.036806516,2842.3828,19.0,2019
0.04025287,645.9961,12.0,2020
0.044341072,645.9961,5.0,2021
0.04079859,6330.7617,76.0,2022
0.060257453,3746.7773,74.0,2023
0.03233531,3273.0469,20.0,2024
0.015925074,10163.672,20.0,2025
0.02160983,10249.805,22.0,2026
0.02677145,9560.742,23.0,2027
0.025089458,8397.949,35.0,2028
0.04849441,2454.7852,9.0,2029
0.07009883,1033.5938,11.0,2030
0.049354006,2540.918,11.0,2031
0.053580187,904.39453,22.0,2032
0.03460056,689.0625,4.0,2033
0.023353755,2756.25,39.0,2034
0.024775349,1507.3242,12.0,2035
0.04510151,1851.8555,4.0,2036
0.07910864,2110.254,6.0,2037
0.055914003,1119.7266,17.0,2038
0.040222388,2627.0508,17.0,2039
0.06820686,1722.6562,27.0,2040
0.014181156,2971.582,192.0,2041
0.029623201,990.52734,5.0,2042
0.068198286,2756.25,10.0,2043
0.0717557,2713.1836,33.0,2044
0.064485304,559.8633,1.0,2045
0.10930449,1808.7891,12.0,2046
0.065457165,2842.3828,195.0,2047
0.094657704,430.66406,4.0,2048
0.08548503,301.46484,2.0,2049
0.0726463,3488.379,184.0,2050
0.10268455,2713.1836,13.0,2051
0.0810703,2110.254,14.0,2052
0.090134144,2670.1172,10.0,2053
0.061176926,2282.5195,36.0,2054
0.013311845,2971.582,188.0,2055
0.016154565,3273.0469,180.0,2056
0.112731084,2110.254,23.0,2057
0.07976355,2583.9844,23.0,2058
0.07873559,2583.9844,200.0,2059
0.05820707,645.9961,23.0,2060
0.055869326,2756.25,17.0,2061
0.08541626,301.46484,2.0,2062
0.06761715,3402.246,182.0,2063
0.08143407,2627.0508,10.0,2064
0.09080813,2024.1211,18.0,2065
0.054686453,3316.1133,192.0,2066
0.08575245,2756.25,30.0,2067
0.06584869,2756.25,24.0,2068
0.025195612,2842.3828,190.0,2069
0.052872453,2842.3828,207.0,2070
0.062941,3229.9805,27.0,2071
0.066848904,1894.9219,4.0,2072
0.06434582,2670.1172,10.0,2073
0.04237898,2239.4531,10.0,2074
0.056400847,2454.7852,10.0,2075
0.04105263,3445.3125,6.0,2076
0.035681896,1765.7227,31.0,2077
0.048309926,1722.6562,21.0,2078
0.04707354,3359.1797,10.0,2079
0.017209968,2842.3828,11.0,2080
0.016683094,3229.9805,191.0,2081
0.015887586,2325.586,203.0,2082
NaN,NaN,NaN,2083
0.061388183,1636.5234,20.0,2084
0.084664986,1722.6562,13.0,2085
0.04731111,2842.3828,19.0,2086
0.04660963,3488.379,175.0,2087
0.04066115,3445.3125,187.0,2088
NaN,NaN,NaN,2089
NaN,NaN,NaN,2090
0.03841204,2885.4492,13.0,2091
0.083896466,2842.3828,14.0,2092
0.044686034,1076.6602,33.0,2093
0.045162078,3229.9805,187.0,2094
0.04370081,1679.5898,26.0,2095
0.04715212,775.1953,12.0,2096
0.030942481,3359.1797,10.0,2097
0.038446087,3186.914,25.0,2098
0.05126811,602.9297,17.0,2099
0.07077244,2067.1875,11.0,2100
0.055796277,1679.5898,35.0,2101
0.13279843,2239.4531,19.0,2102
0.07216218,3617.5781,172.0,2103
0.102896355,3574.5117,173.0,2104
0.07763812,1679.5898,14.0,2105
0.07242004,1679.5898,20.0,2106
0.032850903,6373.828,165.0,2107
0.045843787,861.3281,14.0,2108
0.061081287,3273.0469,25.0,2109
0.031802934,2153.3203,42.0,2110
0.06735955,1291.9922,20.0,2111
0.11082957,3574.5117,183.0,2112
0.074995294,732.1289,26.0,2113
0.07428669,2799.3164,12.0,2114
0.07130401,516.7969,1.0,2115
0.11098242,1851.8555,17.0,2116
0.07592666,2368.6523,8.0,2117
0.09643495,2842.3828,23.0,2118
0.110422626,2799.3164,24.0,2119
0.05687887,2713.1836,5.0,2120
0.04498167,2670.1172,28.0,2121
0.04172604,1119.7266,5.0,2122
0.052358955,645.9961,8.0,2123
0.03313401,5598.633,170.0,2124
0.0660617,602.9297,1.0,2125
0.059242908,1894.9219,19.0,2126
0.073673904,2411.7188,20.0,2127
0.07000521,1464.2578,25.0,2128
0.065414265,2497.8516,39.0,2129
0.058744136,2756.25,21.0,2130
0.062723145,1636.5234,12.0,2131
0.07867057,387.59766,4.0,2132
0.0694898,1894.9219,5.0,2133
0.06891778,1851.8555,24.0,2134
0.067861326,861.3281,4.0,2135
0.072246455,2885.4492,10.0,2136
NaN,NaN,NaN,2137
0.079953186,1033.5938,15.0,2138
0.06596638,2928.5156,15.0,2139
0.066438004,1894.9219,10.0,2140
0.058807287,2756.25,10.0,2141
0.043335628,2756.25,6.0,2142
0.053637665,2713.1836,60.0,2143
0.023036657,3875.9766,34.0,2144
0.07409883,2713.1836,193.0,2145
0.042582806,2713.1836,9.0,2146
0.08368089,2713.1836,12.0,2147
0.057806883,2713.1836,25.0,2148
0.038139295,3488.379,22.0,2149
0.025044119,689.0625,4.0,2150
0.03065614,3660.6445,51.0,2151
0.027280727,1679.5898,22.0,2152
0.03872082,516.7969,5.0,2153
0.04364091,1636.5234,18.0,2154
0.04069717,1507.3242,12.0,2155
0.048592273,3316.1133,23.0,2156
NaN,NaN,NaN,2157
0.01403339,4909.5703,197.0,2158
NaN,NaN,NaN,2159
0.028548667,3574.5117,173.0,2160
0.055349167,2110.254,11.0,2161
0.052484628,3229.9805,199.0,2162
0.03996605,2799.3164,21.0,2163
0.01864966,3316.1133,191.0,2164
0.0130209625,2713.1836,9.0,2165
0.010173651,2153.3203,20.0,2166
0.046940435,3789.8438,170.0,2167
0.069863066,3617.5781,28.0,2168
0.06718611,1808.7891,2.0,2169
0.05316304,1981.0547,12.0,2170
0.05873045,2756.25,35.0,2171
0.055655204,3574.5117,187.0,2172
0.068251766,1894.9219,23.0,2173
0.05451429,3014.6484,14.0,2174
0.0997281,2885.4492,194.0,2175
0.096915156,775.1953,21.0,2176
0.13734873,818.2617,18.0,2177
0.07704592,2583.9844,12.0,2178
0.07140827,2368.6523,7.0,2179
0.09189795,2368.6523,12.0,2180
0.04662255,2842.3828,29.0,2181
0.08397028,2583.9844,11.0,2182
0.0666117,3488.379,19.0,2183
0.048449937,1765.7227,6.0,2184
0.040308174,2239.4531,10.0,2185
0.04364212,2540.918,18.0,2186
0.04423586,2024.1211,22.0,2187
0.04989793,3402.246,11.0,2188
0.053478956,2583.9844,18.0,2189
0.020602964,1722.6562,25.0,2190
0.055006295,6459.961,1.0,2191
0.054239158,3273.0469,67.0,2192
0.04136507,4737.3047,6.0,2193
0.053974867,4177.4414,28.0,2194
0.050648883,2067.1875,14.0,2195
0.08448288,2670.1172,10.0,2196
0.07164101,2282.5195,8.0,2197
0.105084226,3316.1133,186.0,2198
0.06100555,3014.6484,11.0,2199
0.04155922,3488.379,12.0,2200
0.026234966,1679.5898,5.0,2201
0.05393824,2153.3203,14.0,2202
0.08420146,2411.7188,12.0,2203
0.067383595,3402.246,7.0,2204
0.09109048,2325.586,51.0,2205
0.09637152,3143.8477,12.0,2206
0.08354852,2842.3828,12.0,2207
0.07138414,516.7969,28.0,2208
0.05355565,3014.6484,11.0,2209
0.055819236,2670.1172,17.0,2210
NaN,NaN,NaN,2211
0.01850778,3057.7148,30.0,2212
NaN,NaN,NaN,2213
NaN,NaN,NaN,2214
0.05381982,3316.1133,32.0,2215
0.06028512,775.1953,12.0,2216
0.048718076,2497.8516,15.0,2217
0.037922263,602.9297,41.0,2218
0.027273519,1679.5898,25.0,2219
0.024888087,1593.457,8.0,2220
0.041360714,5900.0977,24.0,2221
0.046498694,3746.7773,32.0,2222
0.054721385,2713.1836,17.0,2223
0.069496274,2411.7188,11.0,2224
0.040628858,2756.25,11.0,2225
0.04152763,3703.711,25.0,2226
0.050336428,3746.7773,169.0,2227
0.06342076,473.73047,1.0,2228
0.0681991,3229.9805,17.0,2229
0.08514423,3143.8477,10.0,2230
0.074760355,2885.4492,14.0,2231
0.04232704,732.1289,4.0,2232
0.042829495,3359.1797,7.0,2233
0.03905748,602.9297,7.0,2234
0.0637046,3445.3125,16.0,2235
0.11969407,3789.8438,174.0,2236
0.079184756,3746.7773,185.0,2237
0.08294232,3703.711,177.0,2238
0.05824634,473.73047,5.0,2239
0.078038186,473.73047,5.0,2240
0.08219175,516.7969,3.0,2241
0.05455109,2842.3828,21.0,2242
0.070049584,2713.1836,8.0,2243
0.055890244,2756.25,32.0,2244
0.052202377,516.7969,1.0,2245
0.05318928,3014.6484,31.0,2246
0.05991481,3014.6484,26.0,2247
0.076518066,3057.7148,19.0,2248
0.051050473,2540.918,92.0,2249
0.07235389,1937.9883,14.0,2250
0.045996085,1464.2578,37.0,2251
0.019426001,645.9961,6.0,2252
NaN,NaN,NaN,2253
NaN,NaN,NaN,2254
NaN,NaN,NaN,2255
0.033449568,5081.836,157.0,2256
0.07854818,1937.9883,16.0,2257
0.06678128,4651.172,171.0,2258
0.07188704,2713.1836,11.0,2259
0.07106885,1851.8555,26.0,2260
0.05923766,3617.5781,18.0,2261
0.08989618,1808.7891,20.0,2262
0.11762261,129.19922,4.0,2263
0.106494226,2885.4492,13.0,2264
0.062105257,3703.711,196.0,2265
0.052913245,516.7969,6.0,2266
