@RELATION ClassificationSet

@ATTRIBUTE 'Mean_1(NaN_eliminated(Average distance between extremal spectral values and its variance))' NUMERIC
@ATTRIBUTE 'Std_dev_1(NaN_eliminated(Average distance between extremal spectral values and its variance))' NUMERIC
@ATTRIBUTE 'Mean_2(NaN_eliminated(Average distance between extremal spectral values and its variance))' NUMERIC
@ATTRIBUTE 'Std_dev_2(NaN_eliminated(Average distance between extremal spectral values and its variance))' NUMERIC
@ATTRIBUTE 'Mean_1(NaN_eliminated(Average distance between zero-crossings of the time-domain signal and its variance))' NUMERIC
@ATTRIBUTE 'Std_dev_1(NaN_eliminated(Average distance between zero-crossings of the time-domain signal and its variance))' NUMERIC
@ATTRIBUTE 'Mean_2(NaN_eliminated(Average distance between zero-crossings of the time-domain signal and its variance))' NUMERIC
@ATTRIBUTE 'Std_dev_2(NaN_eliminated(Average distance between zero-crossings of the time-domain signal and its variance))' NUMERIC

@DATA
295.33778106481475,648.3942809605659,158.00831643055554,771.1100642795899,20.551610096759273,177.7614950860762,23.965198424537025,199.223870361007
303.05196541666675,895.3151583672006,161.29178618055565,800.3348255907191,17.610923025,124.21099741871522,18.234597604166666,142.7442974341577
303.9315832718894,753.6238062982261,164.85687347465432,656.2993762650159,15.477832330414746,53.79945193208976,13.979337329032255,72.51669705691103
298.2112931018519,598.926443056746,162.78530874074073,620.7426141528923,15.870543537037046,46.49393158519025,14.176225611574072,54.37874260309267
301.4041249537038,816.1746982155405,165.243538787037,711.2302182933222,15.87615658425926,60.70578465832245,14.997936996759266,74.08838479745667
304.7977726728109,769.096908940955,166.1172395852534,695.1370689777401,16.480858907834104,50.821408919422176,16.032572114285717,64.94347589891892
297.3085971296296,612.9730618656555,161.03337291666668,717.4584718032914,16.743647483333344,31.30389256263495,16.53414920787037,32.44268211588606
291.86230384259255,511.55194926617247,157.4974787731482,626.9299961702659,18.27586481157409,63.730532318518286,17.519334177314807,47.949991183444126
308.0142596774196,1204.440514251181,165.65956427188942,973.8053418049305,17.69489443410138,66.60977711925162,15.052717007373264,48.74602254216014
311.401234351852,1124.6053462821121,171.31407162499997,997.4100969052973,16.667160459722226,46.59075738291994,15.333256214351852,49.57383631584602
302.00900190909095,516.9989507210902,169.38060168181815,729.16459068001,18.004930354545458,46.75555330592226,17.97294220454546,48.30741987516145
293.8394294883721,534.37858854847,154.01164485116274,661.3013505742371,15.749816041395347,138.9040814916141,18.922931432558133,154.74648424537315
296.1271722685185,637.2260272632728,157.02795542129624,685.5846159166292,16.86984466388888,126.00145237039207,19.8976933587963,132.0444329182317
300.05392634259266,578.7267788535621,162.23570765740737,685.2441903599251,17.55591022638889,109.63371700319566,20.510412003703706,118.19068297614939
303.74507299539175,570.4639017368213,163.83417559447005,617.2640990887893,15.284292690322575,71.03634936713935,19.06492885760368,96.19289926340176
308.0720781481483,661.9472515077623,163.51952018518514,640.6917750722217,14.878727814351839,85.87509564484581,19.316523332870368,124.80705777694558
310.6387911111112,583.4373640788396,168.32472972685179,713.2462295643434,17.57018524999999,96.33585385947973,22.485387805555565,128.383909437782
308.2787577419356,536.0407309963628,168.07176074193546,757.7411290188908,16.896984335944694,86.93769889383462,20.710409065437787,96.6421063609986
305.5893794444444,627.8372073299504,163.4308032962963,682.2638787922618,16.947061324537042,159.57651748039257,20.921056396296287,168.75672319522377
308.10879754629616,786.181743492601,166.0063031805555,710.278349522686,15.9726795337963,145.1110632567775,19.6483043337963,165.5439839134506
303.0400809677418,700.2458234240735,160.51513281566815,647.8254658382695,12.88291605529953,34.58105598027369,15.645948441935488,58.08334765971595
293.93065310185204,624.2141931944816,152.94578525462967,581.019581418289,12.829755899074073,45.28415849838671,16.30971716249999,97.8104530320695
291.9736231818182,740.5814068305108,153.3152747727273,786.2980955132754,12.564317539090906,38.08208422270896,16.44488062454546,113.12528105635695
323.1379655348837,63907.410594115674,173.87644358139534,8371.654762472994,24.904958182325576,522.5448594676818,23.46658857767441,450.1701314073577
303.7637742592594,693.6372798869392,162.01972102777776,756.2065562004851,24.39228660555555,386.00821184146736,24.327401911574064,315.0426178711106
303.3890470370371,652.5434507020531,153.68932772222232,665.2485572193276,21.612783821296293,466.86715385967295,21.76235093425925,319.7852622698875
306.091301935484,670.7494825692232,161.17434984331794,765.3388942862962,23.019802680184327,524.6238324370782,22.377098405069127,377.1064040720321
311.99613689814794,766.1007433050518,168.85131973148157,750.4656629139548,21.985456498148167,404.0533848957119,20.961360447222223,316.8046481528491
309.5244381944445,664.9524639577749,161.00516787037049,848.5332453792774,19.880300701851862,406.299683751471,19.616148746296304,244.70461686140968
306.5227035483873,707.0913851215909,161.349287686636,787.9441992383502,21.821424679262673,501.870950188745,23.782606842857152,361.5885822214586
316.74235736111103,1078.2697516375529,172.00277162037037,661.8336965437013,23.235993159722213,443.08358668232876,24.227284204166654,354.9625790568443
314.09732504629625,988.0279812083284,164.09406266203695,753.017732168432,21.89046908842592,510.27818421415896,22.26549783398149,339.68490920013033
315.3096606451613,788.8615235307324,162.18991555760368,839.2194424028827,16.24028637327189,328.3293439842822,17.12005335824885,251.0317123706213
319.45061439814816,697.2249690902913,168.12651585648152,743.8749385617258,12.70930765092592,62.111124743589016,13.192952552777774,93.18279776831871
313.3348429090909,618.4194566759737,165.65771476363645,541.4683725610217,11.30296311909091,12.818953986208452,11.299571893636365,33.52241872704661
302.9758898139536,832.7772819051999,163.88141493023247,643.0826164337947,18.769729729767448,377.0375428089085,18.987025373953486,305.7816002234825
296.2193630092593,537.8889029590911,158.5707970185185,601.7769426218335,13.828667985648151,148.11859132092826,16.688268987037027,246.73062020529784
309.1787849537039,632.6583393186693,163.42104167129625,667.7618378314335,12.384929330092586,71.67194436874685,14.637050198611112,152.96633199828145
315.7393766359448,777.6659569281189,165.30985705529946,628.8319013963331,15.418429458525353,103.97708012826382,14.396374860368672,81.409984842916
311.23874046296305,607.0600352386314,169.06060532407412,712.280039786962,18.206854268981484,104.83106598951369,16.040597208333327,72.00330096601044
311.19460282407425,770.6328780540817,170.4146906203705,843.3342288070982,17.33420942222223,90.87664214577353,15.048001128240735,52.90083810204895
314.9737229493085,874.7252462091222,171.68164856682026,755.8489857585945,15.365819530875575,103.5206817200636,13.773910113917056,77.41720531645848
313.7486907870371,704.7632957240768,170.28813057870374,704.0637985844378,14.658124829166661,82.64651260985917,14.09533833944445,81.51151296815067
309.94187106481485,654.5304073877337,167.20198560185185,605.9311937285961,16.651998347222232,85.48682481015629,15.4892705875,71.84833053714026
306.2609720276497,812.4509731029567,164.24423709677438,839.3170240493657,17.81880639308755,116.51335623957232,17.423569740092166,121.68193282590728
309.7124382870371,880.0003097316289,163.50959738425914,942.386458668761,16.72522003333334,115.4727013631804,15.325756151388894,114.70405121341025
314.9141885454546,652.3078178308543,165.43144231818187,739.4509615334889,14.680130480909092,77.22815039952629,11.113472580909093,36.89819519838744
299.5281575813953,542.3399687799838,163.53438043255815,696.1574482016856,29.330242970697668,447.1455127166186,31.458102790697673,333.32724689212444
297.25049384259285,584.3688843012119,161.49781059259257,790.8191898174331,24.691803663888905,388.3938671020828,24.866168197222223,245.8097622061226
294.4267342129629,512.4300096926303,156.25990316666665,608.0197300145485,23.591347371759245,395.6931322107021,24.060215363425932,218.98960047195305
305.23321331797234,778.0466521854044,165.55336004608293,758.4769843319019,20.688432025806463,340.8228645198194,20.937956881566812,219.93704096444762
312.8745503703707,700.9268648818986,171.7528256481482,702.9518904897121,18.759159444444442,220.50553749721422,21.834470933796283,202.0844581942143
310.74749527777794,683.5453845668716,168.28816638888887,669.9613565467167,24.12287231666667,372.7476570960717,25.772746557685192,211.70039818139256
311.3514200000001,707.1557529333385,169.78464843317974,736.278331305626,19.870186529032267,408.77511362072653,20.026630496589856,218.6348257642062
310.1907806481483,805.8472841389264,168.11790617592598,654.8474757007367,18.19262263194445,297.46610205136756,20.719487763888885,213.09692727824046
324.0499047222223,1294.848176146001,175.88615432407406,907.8388671655667,17.9871819212963,202.8192585381677,19.891625636296293,138.13848602692048
323.6143048847928,1124.1565573090284,176.8867827004607,853.1419569733307,18.62286089493088,161.33565090556567,20.486247161935488,121.59779014916367
316.9260988425927,876.1044277549169,174.04188010185192,687.9094171276469,19.828318408796303,160.53465374148297,21.241288696296287,136.84617040710125
322.414616181818,976.0436529247833,177.7653359636363,643.0630210229524,16.425072259999997,112.761265990918,17.61664551272727,115.80165261183026
293.4545726046513,462.74285473718857,157.41225286046514,444.3389765720438,18.82281006465117,221.07725915236603,21.240159284651156,164.07929694021394
291.3161933333334,542.0858772595137,155.62702129629636,527.2198606042087,15.883973352777772,90.3995143226239,19.305224647222218,123.64665325342808
288.82527111111125,621.3917395889692,156.3017835231481,699.202376511172,12.954732360648146,44.87636635118964,15.58941764907407,78.53195088451963
298.8102057603688,850.920998795725,165.2092556912442,789.0579580199802,18.985698930875568,195.12214476799866,18.77103280138251,136.09363424222275
312.8168491203703,808.8100352197283,170.53777346759247,706.1748393474343,25.33412743148149,347.99469759976625,22.69676594953705,169.30549667246265
312.6117660185186,756.8389296540909,170.66648520370376,779.7999717009676,26.500987295370376,512.1095696209967,22.73049480925926,238.40263740980734
309.8996817511522,710.79130775335,169.42064474654381,683.6628173582802,30.591465940552975,662.1444159659438,25.332991520875563,327.4197207783655
310.7486006944444,691.8403621286099,167.6967398888889,560.942393242882,27.925562626851857,474.31382857200737,23.956038201064803,240.14893584527383
311.13304578703713,787.623919477494,166.53018646296303,675.2316992114172,24.06137738703703,320.14971883333953,21.818576158333332,145.60372347376335
300.1721854377881,880.0857459555483,162.7760355483871,794.8177110712351,26.123204508755762,389.7256375991136,24.52736829493088,179.66814743438286
302.53467624999996,748.4392124661246,162.74354423148145,718.2876875199664,20.723743885648148,242.83888138123547,19.07340333657408,157.0016116685662
315.42416700000007,528.3852573908208,164.65339690909093,577.1769875127048,14.643811104545454,106.32737461360101,12.675373635454545,49.63277268571113
307.65527311627926,4065.6925517898912,174.63036093488378,8998.932108528254,27.07954075441861,633.7917429654954,31.789836795813954,602.1246342404261
302.6990421759258,469.3013018665741,168.3472754722223,645.147531919708,22.559599444907413,214.17332840781856,24.87956427175925,162.28502561169608
307.7757515740741,769.8355855443735,171.9747318842592,869.0793209163166,24.546285602314796,421.02303034827344,24.445656919444453,215.95510705902404
316.1274492626728,969.1795906762336,176.61506896774196,953.331685553157,19.6974211640553,297.1390108475916,19.68993336129032,143.46835873611272
327.6481841203703,912.5673891431061,178.53091696759256,747.6513376850039,17.234902754166658,44.897771554383695,17.020186638888894,29.542047982009354
329.85405037037043,935.1585212284247,180.3977840046296,811.1860836578307,23.32937901620371,113.27200673098118,17.996968367129632,26.825759858047515
318.58939562211975,909.7056896784222,176.5673842626728,898.5560658356213,22.395870923963137,137.7755726169082,19.40406645714288,55.24789157074707
311.26347324074084,638.7386300841406,171.6066543518519,753.0384640232041,20.700704903240744,150.2168768822034,21.751541795833347,87.31535453725711
320.7444869907408,968.8389485945999,177.95103356481482,900.3337808141961,20.30091657407407,140.1966513295408,18.747498839814817,69.97008187804488
323.1230609677417,1074.4137861167687,179.3433895622119,1029.976694220566,19.399332411059913,126.83550702551138,16.64993443133641,45.90348198320471
320.1835955555558,940.9080661918814,176.37638995370375,963.0700039967146,18.025693963425933,125.69653137701614,17.15718574537036,53.41023082999107
322.5058557272726,985.1313629184248,177.1641642727273,921.852786231706,14.034332409090908,34.50674955087737,15.26974515272727,38.03236325629807
302.4068389302324,416.220218800804,158.97105671627912,494.56438229597336,18.682501058604654,610.9982886901139,21.300378473953458,534.4386803570642
301.5851788425928,481.414352773939,157.9156668009259,494.76716728636995,17.965476349074066,456.3148460173533,19.74788533379631,428.1379248938253
303.48813777777787,461.50803595643015,156.9209081898148,465.6620969662562,17.827472793981478,382.41866861190124,20.443704777314796,377.0619671325829
303.3918653456222,472.08288020167083,154.61623177419364,525.9250478419416,18.027950341935476,522.6965548781081,20.760572836866345,501.26585533417943
297.35279898148156,406.34271954634704,152.62158533796298,607.7351665991838,20.368545062499994,578.9014736515767,22.63053442175926,435.4656415317758
296.1616656481481,451.2388761834907,150.00995025462967,524.8054582740293,13.79264479027777,228.29623730126383,16.049735138425934,178.6305358819388
299.29748824884797,474.48619055592326,154.0228563870968,546.1636138745911,13.113629281105984,75.81568748295913,16.569694482949313,111.50832835673498
306.76138615740757,525.6543474820995,166.19097683796298,709.8730226499785,21.30956873935185,250.87855224759312,23.505731981481485,147.793310391406
306.89191379629636,622.6271174140679,169.43984636574072,688.13267689743,20.606779963425907,238.06697123126912,20.98330474675926,134.75608767214607
304.90263635944694,601.1224061152719,166.52658744700474,586.7571689617914,14.458105372811064,39.33200188071748,15.831208675115207,43.3181371893249
313.90988541666667,1004.9706498021842,173.98849879629628,797.9808743822095,13.241008676851857,32.39564096959055,14.15948412175926,30.374466067910845
323.5556975454545,1293.429564082853,181.90319845454547,943.1262505687789,13.03795023090909,35.47298278309746,13.074687754545456,15.187333738445304
296.60667609302357,546.8173841681253,162.54027571627918,641.5976642805037,34.179790756744175,1021.5905335679097,29.03705790232559,475.67458778900414
297.6488551851855,563.2501303045892,162.6202571805556,639.1187548397968,29.31878543703706,770.8031162087015,27.02327152222222,472.5030997205063
300.16011509259266,719.1766506652325,168.0022367175925,817.134842570991,24.958226268055554,557.4641005274107,24.521988006944458,456.3068914133212
305.4973938709679,773.809378226616,172.4636683824884,725.1313413710584,23.1145120797235,364.2100598247565,22.547736166359467,356.78033108038716
308.94385125000014,715.8243962955095,173.1560493055555,605.408594415687,23.833779499074055,340.73205288325653,21.87702978842593,244.16546494265057
314.84398995370384,1004.2925809378523,174.7085064583333,865.8792672592313,20.01591590138889,306.49139778049283,19.40296512638889,206.53033189363452
300.3716121658988,1655.5671450114723,164.12228233179735,1169.1815746129912,12.664077695852544,179.34425520327872,12.746280141474642,142.15928317818825
274.5462200925927,1140.1863588856377,145.00891204166666,971.2420088362952,8.561872576851853,41.02110265016634,9.590883446759264,93.89236872609116
266.1211763888889,830.0459301026092,133.54587022222225,837.5465443033171,9.869191119444443,44.99868600232279,10.839928759722223,96.35959518640496
268.7058989400922,963.4679759074202,138.11714268202766,808.476827035887,12.302681455299544,53.058543894608036,11.725114685253452,59.52432365642337
292.8090144444446,1663.336051304841,158.67124077777765,996.4717687065757,18.255906202777787,319.12101472674635,17.231171500462963,226.53239385503838
313.2284565454546,1396.2441232971441,172.51681759090906,1018.4911274328977,22.35452291636363,520.2823634505514,21.386981919999993,335.82366868334196
299.86269209302327,2309.9223235565505,159.44669426511624,612.6605589115704,24.68975944,458.6424390867285,24.802599171627914,450.69598333396647
295.9497378240742,476.4615317149541,159.21668071296293,509.75316882960914,31.953807046296305,890.4195082650665,28.272159328703715,494.69918021429635
295.3243825000003,522.0325836518189,159.00344837499998,578.3997205795996,26.53304164537038,677.820713452158,23.327205452129633,378.08521851589796
303.42529391705085,974.1886494366888,162.7258268709677,911.4384161296005,21.474031439631332,142.64423301001537,19.085780301198163,150.1520539000777
316.5432292592593,1839.234714594476,172.34691069444452,1230.8047790677313,21.962135853240735,134.5215060890588,17.921109178055556,108.84041708922625
311.50204333333346,2346.1913960890993,167.6235011712961,1236.2349489267783,18.133143264814812,125.07383779006581,16.015420625277777,82.46856611423297
302.28490728110626,1476.5625923873752,163.86872185253458,1115.3092857738657,19.15232605990784,120.30151793531878,17.394583768387097,114.38766605386014
292.3834496296297,1021.8106894583028,158.11219286111114,1033.3972588929644,17.335025293981484,134.22143907086542,14.421573378425926,98.81614110893864
293.5816323611111,1043.0365127135094,158.00457235648142,867.5471671693582,15.672256920370383,76.31018045392885,15.284887560648151,66.04814421755964
301.75820700460827,1109.674457470446,165.83865023502304,823.7121295549189,16.262643005069133,77.18281170289492,17.161426562211997,57.81416463631747
302.43494513888885,1152.139114404624,165.52764280555553,800.3080735768789,14.34924966805556,98.70145698470216,15.764182359305552,102.13442304855181
307.90465536363644,961.0243705006993,168.14073513636356,738.4239269487846,14.78179350545454,120.5381483287443,16.375589719181825,154.76706340761177
279.8817726046513,411.0337456528136,137.1491213488372,533.1741096629272,12.242576454883718,44.877585734690975,11.051976118139539,74.05230442729888
287.4851219444444,837.1359665949363,150.03702914814824,1121.6637713248444,14.357902599074073,31.83866606238146,11.772326161574078,32.2670012876417
306.8065449537037,792.362567217706,171.39086279629626,832.7187929541386,14.21222444675926,31.906466065960736,12.29151116990741,26.247196833941416
313.67058470046095,699.2341286368376,169.44953534562205,634.7547778871503,11.366254555760369,10.668739103808184,10.935918261751157,13.455902695665984
308.67752138888903,667.0306079665598,165.5436120879629,527.4019027196208,11.253623962037043,12.936603885296032,10.805194842592595,13.552581168057275
300.50162754629633,513.2719998404408,161.28444384722218,538.8987070675264,11.321594418055563,22.52683391391026,9.647212107407405,22.35087539659698
305.3591880645161,662.2960969586007,165.0524962073732,707.0143414421957,13.653607676958531,39.6935132389455,12.985051809677419,40.72343549046052
309.4984034722223,706.657374124546,169.00770243981464,762.2347101696322,13.751344252314807,36.53400487828344,12.89875936944444,33.93435323180748
306.54486041666655,644.5124430693907,165.12378606944455,615.2634690237071,12.95993386342592,33.42402284511671,12.089662881481486,62.30858370577895
307.4040584331797,572.7734423282243,164.33790877880193,556.226381715355,13.081930755760384,32.109603828579665,14.175245399999985,63.929441957333566
314.12595013888887,632.5649270816749,170.6475959259258,664.999757030492,14.239739272685178,28.92638264429735,14.15063090925927,28.044667195451233
320.6173054545457,652.9036399820104,176.59890318181814,684.8453286083105,15.815733603636358,36.22394157337331,14.108426442727266,25.709724959689723
309.67096065116306,797.9341633776982,151.62931396279072,868.8414161371022,16.072087579069766,741.4520101336352,14.302966251627907,408.71203775578715
305.56356393518536,640.2838680043502,142.4330358009259,693.2832812708608,10.24763587037037,414.95360832255733,9.679852369907405,251.43707614461997
315.43488208333343,842.4703961936965,152.91551910648144,1113.6757351430545,10.260570661111107,189.94252598459863,8.108245710925928,118.12350600129409
318.2701514285716,892.2792147226636,171.88056338709671,1081.4817806452654,14.993497513364055,61.4979638408938,11.984268868940092,62.79787547842413
320.6109817129629,712.406432461056,174.77385249999995,721.3731127646182,20.34269674305556,164.01900925149172,18.385975075462973,153.56199865645397
322.03284425925966,699.6363947857909,176.3408499074074,733.5841129762898,22.66588372083333,234.97001522194623,23.03715964351852,189.56947022558015
319.9286286635947,661.1831127297685,177.01204341013832,714.0588069978687,22.429101475576037,172.5120266064881,23.17835176313364,161.14189939088058
310.17598861111117,692.2694484667988,168.80470423148148,759.5122114512714,17.178057794907403,148.81936027920057,18.114032130277767,186.8921715457378
304.50679532407406,660.3319812463911,162.04252985185187,593.6544314417183,8.734230199537043,75.1709843905248,9.46086805435185,128.46856170238718
306.97752843318005,633.4417479906427,162.1669987649769,604.4208309574573,8.655684694009219,27.06267630450162,6.486666657603693,10.612508967159055
311.1461409722222,771.4215483885811,166.97201193981488,766.867356370017,17.091890861111104,206.15684684148115,12.73918068148148,117.67379518451766
312.2043842727273,808.8793279135953,169.81575955454542,750.4147445291915,22.354017050000007,319.31158635462396,17.277671499090903,182.78812597435743
298.99600055813977,417.6976120949488,164.77539156279073,553.267516020037,32.56130353767441,585.5369974925893,26.233317783255828,207.37766495416338
295.3729478703703,634.7377239468019,152.03790902777777,761.1802459176444,26.05469765925925,625.1598046407458,20.509786076388856,273.3436146800057
293.71351875000005,610.0357783311166,143.71499197222226,586.714334317421,10.190798514814812,52.803753241469835,10.299516818055556,85.6387589170731
287.05892308755773,731.6328371431491,146.00395575576042,633.8582977073302,13.790580446082956,114.78327498636713,14.433010409216585,157.34445036409178
283.6723076851851,681.18647083309,148.9845663101852,729.7752214570761,14.91975795648148,133.65273416593283,14.779555379166665,180.18157473528814
288.94171407407407,641.755102019538,154.3074454305556,684.5014850405116,15.641661417129619,131.33274221679628,15.3338187787037,159.46341271967708
294.00848608294933,688.3070680596682,159.0926204285714,580.3201816929942,13.915956372350228,91.02516512298666,13.292034469585257,117.19901288666826
305.22605634259276,552.584468141676,165.0479864398148,509.8024296210274,13.372528871296295,59.27616859240724,11.900329968055557,103.35174919754988
303.32304296296326,520.5903409133729,162.93135303240746,502.6798625726402,15.032539526851863,99.57093155337478,14.414200419907411,147.90373098205285
304.4700241474656,573.9566662421308,164.22457221198152,505.584450988046,12.465647468663594,60.01682765728017,11.611451319815677,99.7040815793464
305.14140342592606,591.2700747871577,165.93158967592592,560.3330500427411,14.989395447222218,141.11385885669887,15.847841897685182,213.03070815909155
299.5086584545456,460.7268776657257,163.77950363636364,589.3501980217463,18.821499760909095,237.76772739299236,22.690507718181806,293.8869754385112
302.60962413953484,891.6775620229241,152.19701813023252,1050.159455094447,10.960408589767447,208.80041913534802,11.249230022790702,211.3859570134835
299.6447048148148,506.6490781552923,152.45968658796303,611.7935572798641,8.403224431018517,9.31518775905337,9.075566319907407,13.711350634148697
302.7316929166668,538.6594705613954,158.00618932870367,623.248256013837,12.697125597222218,73.01094184625882,13.044065973148145,79.77064199013797
303.6767825806451,452.37295763896566,157.75472960368666,504.47136834708397,14.748864290783406,65.85501846745962,14.935370000460834,96.6575923424824
308.2618899537035,466.1868699291459,160.77287123148142,610.1295908199471,13.052424197222217,51.490147555447706,12.102484045370366,56.79903189808673
308.80941800925933,631.2792311639533,161.204875837963,655.168395674759,13.064550030092597,67.1070375528615,11.43993727546296,64.69571005279701
309.6259878341013,643.881815580269,163.06181161290309,587.5232751668045,12.120769765898613,46.507904052881344,11.151012072350232,61.53483199921386
322.783221435185,887.6955965633559,172.81812280092612,663.1769762857629,13.468038937962959,38.93173976204636,12.23212662361112,31.226498450867396
331.67641986111107,872.7568745039031,178.1514287499999,761.9109042300603,13.11109895138888,33.07829447805389,11.831977775925926,29.546159467120475
330.83717889400924,919.577825869017,179.99939619354834,894.9999215676528,12.692712992626728,22.483688845218477,10.843158462672816,22.317596487551402
313.64256634259254,1222.5432811344563,169.60888359259263,944.4243045906381,16.95236213194444,37.51368505147986,14.16528730416667,30.14935771041694
296.8193117272728,692.6239711872867,159.12611005454542,631.7591157090816,20.23777272727272,34.12485538865001,17.30548756363635,22.15365586077916
298.4911255813955,398.9775632303077,160.47493311627903,528.2836135941999,22.086120858604655,42.291899050260994,18.641542606976742,43.89905280566807
297.6827357407406,377.78334769880064,158.195937875,607.2226020324983,22.13690171574074,49.45903188950566,18.52372768055554,44.6547153516541
305.81641509259254,756.9377860488834,164.46412655555557,840.3454513344025,20.685308732870368,58.13893433029548,17.548058394907404,47.118460117401504
310.6678468202765,838.723022450117,167.1513117695853,892.4189268924052,19.281788962211984,59.213750975746926,16.74097162119816,40.96843021898469
302.8834031018519,569.5107144929093,160.8032854814815,600.191163716241,22.228055053240737,69.48195325084069,16.710261486111104,38.10743956746143
295.5326754629631,531.8237049956899,157.34286718518504,517.2078882752346,24.42329435092594,88.01079142777353,16.559641848148136,66.4801475833482
312.0324111981565,1075.7978762722266,168.1410877050691,775.4426028649561,20.850645969124415,101.97389878316982,15.598364088479263,65.61792658499516
314.0674756481483,1023.4522477230443,169.20421230092586,732.5139000445322,17.60046773611111,43.083205889563345,15.100030061111106,24.974641395713185
288.7629269907407,608.9503839985337,153.73865447685185,457.2554026181754,19.75275549537038,36.596885024996084,14.796268431018525,17.623406254191114
289.6032403225808,821.0309702554323,154.38228366820286,631.0167979696894,18.140129496774193,37.212075673654255,11.378826172811056,12.725579355371828
303.9830888425925,851.1696873396934,162.33951973148146,659.960236433105,16.160045300000007,25.386051807455512,12.36095592083333,19.57228150454898
308.88510690909095,681.4390218096138,164.43034341818168,456.07684862058005,16.921654586363637,25.051155055115867,14.725249945454546,11.74447266467216
314.21260586046515,2238.4356537602175,170.41556776744181,853.3937063015795,37.297758838139536,1282.5603114273229,39.50277330976746,714.1895514253567
310.622340925926,607.4005472560705,170.20200465740743,583.3713658117048,37.618112282870385,923.5104857479083,41.35476536388888,449.8075682358893
309.13744777777765,621.5582624609536,170.2216150925926,630.2641832096226,38.41383712824073,890.7148095750132,40.62347442962964,409.28827891706163
314.75711875576013,857.0382615835922,173.03437917050684,869.7729578800353,30.867103952073712,740.2897241816939,32.15605838525346,432.6693203808871
321.2737680092592,947.2875175011918,177.1508014351852,862.0766096292401,26.065423019444456,388.35390556342514,26.172658366203695,246.89988773783637
317.5577757870371,694.932065003468,174.08857583333324,794.1812721600894,27.849259606481482,385.0895448767173,28.858475294907404,274.4355089651101
312.0067336866359,628.6068003688073,170.2164805299539,868.5795352340854,25.429434802764987,331.1374838862191,25.809831860829508,296.69191422313975
312.83663393518515,906.4902658360903,172.45839136574074,1060.2206047564428,26.911274278240747,518.8330473212046,28.26543223194444,398.06175332486214
312.29271703703705,903.3447789313609,173.28327500000003,957.2797474978887,36.96593751944445,760.2183967427861,36.395145062962946,378.2232040037134
311.05058949308756,733.6740977937907,171.65139495391705,718.2338120500444,38.61028512258066,692.1373421259163,36.93352945529955,299.2838395461425
313.57225615740754,670.7267311422511,173.61446608796294,743.994220253967,30.277290167592597,551.8751145047223,30.963407463888878,286.2858997462222
315.6218677272728,632.3995525268867,175.1984399090909,788.6970985648325,26.969756615454543,563.6390106454851,26.954299894545457,281.3597507046048
292.12773009302344,591.3220463734739,158.87430814418616,704.8608308412425,20.828186228372097,108.38601554198897,21.299081782790683,344.95654507469806
290.68105152777764,622.7761127101695,156.6154327916667,619.8279918523359,20.81717303287037,94.8796812381672,20.64539830787037,241.2107864417209
292.4609230555556,514.0970311027847,158.65774493055554,652.6406043564826,21.65789720370369,162.44807424043952,22.38571838101852,382.01362251444044
300.29605032258064,663.7732941169912,163.86163307834101,723.1298219627255,23.61267798156682,171.56976605595585,23.888091748847938,313.6783364025347
309.206598888889,619.2102823674259,167.47699294907395,678.705628835437,20.35834130740741,134.33203462647,19.537305336574068,195.47877053923324
317.32116601851885,886.8521399154074,172.327586712963,748.678215950954,16.53166420277778,74.58766946866605,15.430470808796295,85.86046486890434
314.6288978341014,876.8386529259307,172.3353951612903,670.7013938181492,17.899918394930882,50.89890893288864,17.27610870875577,62.46124513558397
309.5211549074076,622.3576188624821,169.04698893518523,511.06381110290704,18.13308938703703,40.858453066159264,15.438643575925923,38.521424183832146
314.69074319444445,811.2649567937528,169.70116828703715,634.5284577517317,15.362122502777778,47.1046380891038,13.916092909259262,43.36562194463318
325.36181718894017,928.3932295430036,174.73287589861738,870.2817134908458,18.810867253917056,121.62482885908395,13.695333070506907,34.8996306651563
326.96710310185193,957.2279646509337,178.93261689814807,998.7633721232814,22.08969549074075,138.23485967839218,12.569738611574069,19.15463441911663
319.07136263636363,1003.063874247516,177.71487227272723,1057.16306109953,19.846420229090917,126.4440078488984,11.394847434545454,20.289282195134227
303.92711144186063,372.2690188866345,163.2449768837209,569.964785205187,14.899191509767451,15.478109489920877,11.75243258930233,60.28206033959148
299.067671527778,436.9871789977032,158.54709572222222,520.9003823959712,15.166648120370374,19.637249368956503,12.154331194907398,86.61878263258649
300.776677638889,483.71276142474414,160.74636558333333,674.1306574451321,17.121073493055558,43.78491682677405,15.523044839814812,133.389647095238
300.2447804147469,517.3592910702336,161.50835625345624,660.9465039590151,19.388550713824884,89.1505243220624,18.937387789861756,210.77574371505642
296.31965750000006,533.0689793404832,158.64923618981484,614.4954443006718,20.341717885648148,85.03239992468961,20.68969391296296,204.0860783089694
299.02486532407414,672.8897688197102,160.53198815277787,693.478200814575,21.268076352777783,151.1579320553255,22.305288356018522,225.14549608887086
313.1062439631336,869.9661089013812,169.30696668663597,772.4240614154862,18.525243711520744,157.5117539010385,18.687950590322576,189.05020305280573
321.3011383796296,1117.250501556528,173.9316908101851,781.7266949762197,11.859994482870366,30.496554568623587,11.070253254166673,21.95741102888485
320.46862638888894,1155.9179460391333,174.39487567129623,808.9069531070752,9.438830997222219,20.12606746863246,9.548630237500007,28.07778524732054
